observationAbout,observationDate,value,variableMeasured
country/USA,2010,9,dcid:Count_Person_BachelorOfArchitectureAndRelatedServicesMajor_EducationalAttainmentBachelorsDegree_Male_HawaiianNativeOrPacificIslander
country/USA,2010,27,dcid:Count_Person_BachelorOfArchitectureAndRelatedServicesMajor_EducationalAttainmentBachelorsDegree_Male_AmericanIndianOrAlaskaNative
country/USA,2010,59,dcid:Count_Person_BachelorOfArchitectureAndRelatedServicesMajor_EducationalAttainmentBachelorsDegree_Male_TwoOrMoreRaces
country/USA,2010,215,dcid:Count_Person_BachelorOfArchitectureAndRelatedServicesMajor_EducationalAttainmentBachelorsDegree_Male_NonUSResident
country/USA,2010,2801,dcid:Count_Person_BachelorOfEthnicCulturalGenderGroupStudiesMajor_EducationalAttainmentBachelorsDegree_Male
country/USA,2010,1409,dcid:Count_Person_BachelorOfEthnicCulturalGenderGroupStudiesMajor_EducationalAttainmentBachelorsDegree_Male_WhiteAlone
country/USA,2010,449,dcid:Count_Person_BachelorOfEthnicCulturalGenderGroupStudiesMajor_EducationalAttainmentBachelorsDegree_Male_Black
country/USA,2010,412,dcid:Count_Person_BachelorOfEthnicCulturalGenderGroupStudiesMajor_EducationalAttainmentBachelorsDegree_Male_HispanicOrLatino
country/USA,2010,305,dcid:Count_Person_BachelorOfEthnicCulturalGenderGroupStudiesMajor_EducationalAttainmentBachelorsDegree_Male_AsianOrPacificIslander
country/USA,2010,290,dcid:Count_Person_BachelorOfEthnicCulturalGenderGroupStudiesMajor_EducationalAttainmentBachelorsDegree_Male_Asian
country/USA,2010,15,dcid:Count_Person_BachelorOfEthnicCulturalGenderGroupStudiesMajor_EducationalAttainmentBachelorsDegree_Male_HawaiianNativeOrPacificIslander
country/USA,2010,86,dcid:Count_Person_BachelorOfEthnicCulturalGenderGroupStudiesMajor_EducationalAttainmentBachelorsDegree_Male_AmericanIndianOrAlaskaNative
country/USA,2010,68,dcid:Count_Person_BachelorOfEthnicCulturalGenderGroupStudiesMajor_EducationalAttainmentBachelorsDegree_Male_TwoOrMoreRaces
country/USA,2010,72,dcid:Count_Person_BachelorOfEthnicCulturalGenderGroupStudiesMajor_EducationalAttainmentBachelorsDegree_Male_NonUSResident
country/USA,2010,36892,dcid:Count_Person_BachelorOfBiologicalAndBiomedicalSciencesMajor_EducationalAttainmentBachelorsDegree_Male
country/USA,2010,23681,dcid:Count_Person_BachelorOfBiologicalAndBiomedicalSciencesMajor_EducationalAttainmentBachelorsDegree_Male_WhiteAlone
country/USA,2010,2011,dcid:Count_Person_BachelorOfBiologicalAndBiomedicalSciencesMajor_EducationalAttainmentBachelorsDegree_Male_Black
country/USA,2010,2777,dcid:Count_Person_BachelorOfBiologicalAndBiomedicalSciencesMajor_EducationalAttainmentBachelorsDegree_Male_HispanicOrLatino
country/USA,2010,6657,dcid:Count_Person_BachelorOfBiologicalAndBiomedicalSciencesMajor_EducationalAttainmentBachelorsDegree_Male_AsianOrPacificIslander
country/USA,2010,6565,dcid:Count_Person_BachelorOfBiologicalAndBiomedicalSciencesMajor_EducationalAttainmentBachelorsDegree_Male_Asian
country/USA,2010,92,dcid:Count_Person_BachelorOfBiologicalAndBiomedicalSciencesMajor_EducationalAttainmentBachelorsDegree_Male_HawaiianNativeOrPacificIslander
country/USA,2010,242,dcid:Count_Person_BachelorOfBiologicalAndBiomedicalSciencesMajor_EducationalAttainmentBachelorsDegree_Male_AmericanIndianOrAlaskaNative
country/USA,2010,471,dcid:Count_Person_BachelorOfBiologicalAndBiomedicalSciencesMajor_EducationalAttainmentBachelorsDegree_Male_TwoOrMoreRaces
country/USA,2010,1053,dcid:Count_Person_BachelorOfBiologicalAndBiomedicalSciencesMajor_EducationalAttainmentBachelorsDegree_Male_NonUSResident
country/USA,2010,187081,dcid:Count_Person_BachelorOfBusinessMajor_EducationalAttainmentBachelorsDegree_Male
country/USA,2010,129878,dcid:Count_Person_BachelorOfBusinessMajor_EducationalAttainmentBachelorsDegree_Male_WhiteAlone
country/USA,2010,16339,dcid:Count_Person_BachelorOfBusinessMajor_EducationalAttainmentBachelorsDegree_Male_Black
country/USA,2010,15002,dcid:Count_Person_BachelorOfBusinessMajor_EducationalAttainmentBachelorsDegree_Male_HispanicOrLatino
country/USA,2010,13832,dcid:Count_Person_BachelorOfBusinessMajor_EducationalAttainmentBachelorsDegree_Male_AsianOrPacificIslander
country/USA,2010,13370,dcid:Count_Person_BachelorOfBusinessMajor_EducationalAttainmentBachelorsDegree_Male_Asian
country/USA,2010,462,dcid:Count_Person_BachelorOfBusinessMajor_EducationalAttainmentBachelorsDegree_Male_HawaiianNativeOrPacificIslander
country/USA,2010,1081,dcid:Count_Person_BachelorOfBusinessMajor_EducationalAttainmentBachelorsDegree_Male_AmericanIndianOrAlaskaNative
country/USA,2010,1668,dcid:Count_Person_BachelorOfBusinessMajor_EducationalAttainmentBachelorsDegree_Male_TwoOrMoreRaces
country/USA,2010,9281,dcid:Count_Person_BachelorOfBusinessMajor_EducationalAttainmentBachelorsDegree_Male_NonUSResident
country/USA,2010,29515,dcid:Count_Person_BachelorOfCommunicationJournalismAndRelatedMajor_EducationalAttainmentBachelorsDegree_Male
country/USA,2010,21936,dcid:Count_Person_BachelorOfCommunicationJournalismAndRelatedMajor_EducationalAttainmentBachelorsDegree_Male_WhiteAlone
country/USA,2010,3013,dcid:Count_Person_BachelorOfCommunicationJournalismAndRelatedMajor_EducationalAttainmentBachelorsDegree_Male_Black
country/USA,2010,2316,dcid:Count_Person_BachelorOfCommunicationJournalismAndRelatedMajor_EducationalAttainmentBachelorsDegree_Male_HispanicOrLatino
country/USA,2010,1212,dcid:Count_Person_BachelorOfCommunicationJournalismAndRelatedMajor_EducationalAttainmentBachelorsDegree_Male_AsianOrPacificIslander
country/USA,2010,1144,dcid:Count_Person_BachelorOfCommunicationJournalismAndRelatedMajor_EducationalAttainmentBachelorsDegree_Male_Asian
country/USA,2010,68,dcid:Count_Person_BachelorOfCommunicationJournalismAndRelatedMajor_EducationalAttainmentBachelorsDegree_Male_HawaiianNativeOrPacificIslander
country/USA,2010,156,dcid:Count_Person_BachelorOfCommunicationJournalismAndRelatedMajor_EducationalAttainmentBachelorsDegree_Male_AmericanIndianOrAlaskaNative
country/USA,2010,311,dcid:Count_Person_BachelorOfCommunicationJournalismAndRelatedMajor_EducationalAttainmentBachelorsDegree_Male_TwoOrMoreRaces
country/USA,2010,571,dcid:Count_Person_BachelorOfCommunicationJournalismAndRelatedMajor_EducationalAttainmentBachelorsDegree_Male_NonUSResident
country/USA,2010,3508,dcid:Count_Person_BachelorOfCommunicationsTechnologiesMajor_EducationalAttainmentBachelorsDegree_Male
country/USA,2010,2478,dcid:Count_Person_BachelorOfCommunicationsTechnologiesMajor_EducationalAttainmentBachelorsDegree_Male_WhiteAlone
country/USA,2010,334,dcid:Count_Person_BachelorOfCommunicationsTechnologiesMajor_EducationalAttainmentBachelorsDegree_Male_Black
country/USA,2010,355,dcid:Count_Person_BachelorOfCommunicationsTechnologiesMajor_EducationalAttainmentBachelorsDegree_Male_HispanicOrLatino
country/USA,2010,184,dcid:Count_Person_BachelorOfCommunicationsTechnologiesMajor_EducationalAttainmentBachelorsDegree_Male_AsianOrPacificIslander
country/USA,2010,181,dcid:Count_Person_BachelorOfCommunicationsTechnologiesMajor_EducationalAttainmentBachelorsDegree_Male_Asian
country/USA,2010,3,dcid:Count_Person_BachelorOfCommunicationsTechnologiesMajor_EducationalAttainmentBachelorsDegree_Male_HawaiianNativeOrPacificIslander
country/USA,2010,22,dcid:Count_Person_BachelorOfCommunicationsTechnologiesMajor_EducationalAttainmentBachelorsDegree_Male_AmericanIndianOrAlaskaNative
country/USA,2010,50,dcid:Count_Person_BachelorOfCommunicationsTechnologiesMajor_EducationalAttainmentBachelorsDegree_Male_TwoOrMoreRaces
country/USA,2010,85,dcid:Count_Person_BachelorOfCommunicationsTechnologiesMajor_EducationalAttainmentBachelorsDegree_Male_NonUSResident
country/USA,2010,35478,dcid:Count_Person_BachelorOfComputerAndITMajor_EducationalAttainmentBachelorsDegree_Male
country/USA,2010,23907,dcid:Count_Person_BachelorOfComputerAndITMajor_EducationalAttainmentBachelorsDegree_Male_WhiteAlone
country/USA,2010,3411,dcid:Count_Person_BachelorOfComputerAndITMajor_EducationalAttainmentBachelorsDegree_Male_Black
country/USA,2010,2762,dcid:Count_Person_BachelorOfComputerAndITMajor_EducationalAttainmentBachelorsDegree_Male_HispanicOrLatino
country/USA,2010,3122,dcid:Count_Person_BachelorOfComputerAndITMajor_EducationalAttainmentBachelorsDegree_Male_AsianOrPacificIslander
country/USA,2010,3026,dcid:Count_Person_BachelorOfComputerAndITMajor_EducationalAttainmentBachelorsDegree_Male_Asian
country/USA,2010,96,dcid:Count_Person_BachelorOfComputerAndITMajor_EducationalAttainmentBachelorsDegree_Male_HawaiianNativeOrPacificIslander
country/USA,2010,210,dcid:Count_Person_BachelorOfComputerAndITMajor_EducationalAttainmentBachelorsDegree_Male_AmericanIndianOrAlaskaNative
country/USA,2010,435,dcid:Count_Person_BachelorOfComputerAndITMajor_EducationalAttainmentBachelorsDegree_Male_TwoOrMoreRaces
country/USA,2010,1631,dcid:Count_Person_BachelorOfComputerAndITMajor_EducationalAttainmentBachelorsDegree_Male_NonUSResident
country/USA,2010,21195,dcid:Count_Person_BachelorOfEducationMajor_EducationalAttainmentBachelorsDegree_Male
country/USA,2010,17350,dcid:Count_Person_BachelorOfEducationMajor_EducationalAttainmentBachelorsDegree_Male_WhiteAlone
country/USA,2010,1692,dcid:Count_Person_BachelorOfEducationMajor_EducationalAttainmentBachelorsDegree_Male_Black
country/USA,2010,1097,dcid:Count_Person_BachelorOfEducationMajor_EducationalAttainmentBachelorsDegree_Male_HispanicOrLatino
country/USA,2010,449,dcid:Count_Person_BachelorOfEducationMajor_EducationalAttainmentBachelorsDegree_Male_AsianOrPacificIslander
country/USA,2010,398,dcid:Count_Person_BachelorOfEducationMajor_EducationalAttainmentBachelorsDegree_Male_Asian
country/USA,2010,51,dcid:Count_Person_BachelorOfEducationMajor_EducationalAttainmentBachelorsDegree_Male_HawaiianNativeOrPacificIslander
country/USA,2010,187,dcid:Count_Person_BachelorOfEducationMajor_EducationalAttainmentBachelorsDegree_Male_AmericanIndianOrAlaskaNative
country/USA,2010,156,dcid:Count_Person_BachelorOfEducationMajor_EducationalAttainmentBachelorsDegree_Male_TwoOrMoreRaces
country/USA,2010,264,dcid:Count_Person_BachelorOfEducationMajor_EducationalAttainmentBachelorsDegree_Male_NonUSResident
country/USA,2010,62119,dcid:Count_Person_BachelorOfEngineeringMajor_EducationalAttainmentBachelorsDegree_Male
country/USA,2010,42980,dcid:Count_Person_BachelorOfEngineeringMajor_EducationalAttainmentBachelorsDegree_Male_WhiteAlone
country/USA,2010,2401,dcid:Count_Person_BachelorOfEngineeringMajor_EducationalAttainmentBachelorsDegree_Male_Black
country/USA,2010,4391,dcid:Count_Person_BachelorOfEngineeringMajor_EducationalAttainmentBachelorsDegree_Male_HispanicOrLatino
country/USA,2010,7214,dcid:Count_Person_BachelorOfEngineeringMajor_EducationalAttainmentBachelorsDegree_Male_AsianOrPacificIslander
country/USA,2010,7117,dcid:Count_Person_BachelorOfEngineeringMajor_EducationalAttainmentBachelorsDegree_Male_Asian
country/USA,2010,97,dcid:Count_Person_BachelorOfEngineeringMajor_EducationalAttainmentBachelorsDegree_Male_HawaiianNativeOrPacificIslander
country/USA,2010,250,dcid:Count_Person_BachelorOfEngineeringMajor_EducationalAttainmentBachelorsDegree_Male_AmericanIndianOrAlaskaNative
country/USA,2010,687,dcid:Count_Person_BachelorOfEngineeringMajor_EducationalAttainmentBachelorsDegree_Male_TwoOrMoreRaces
country/USA,2010,4196,dcid:Count_Person_BachelorOfEngineeringMajor_EducationalAttainmentBachelorsDegree_Male_NonUSResident
country/USA,2010,14469,dcid:Count_Person_BachelorOfEngineeringTechnologiesMajor_EducationalAttainmentBachelorsDegree_Male
country/USA,2010,10929,dcid:Count_Person_BachelorOfEngineeringTechnologiesMajor_EducationalAttainmentBachelorsDegree_Male_WhiteAlone
country/USA,2010,1235,dcid:Count_Person_BachelorOfEngineeringTechnologiesMajor_EducationalAttainmentBachelorsDegree_Male_Black
country/USA,2010,1076,dcid:Count_Person_BachelorOfEngineeringTechnologiesMajor_EducationalAttainmentBachelorsDegree_Male_HispanicOrLatino
country/USA,2010,600,dcid:Count_Person_BachelorOfEngineeringTechnologiesMajor_EducationalAttainmentBachelorsDegree_Male_AsianOrPacificIslander
country/USA,2010,584,dcid:Count_Person_BachelorOfEngineeringTechnologiesMajor_EducationalAttainmentBachelorsDegree_Male_Asian
country/USA,2010,16,dcid:Count_Person_BachelorOfEngineeringTechnologiesMajor_EducationalAttainmentBachelorsDegree_Male_HawaiianNativeOrPacificIslander
country/USA,2010,129,dcid:Count_Person_BachelorOfEngineeringTechnologiesMajor_EducationalAttainmentBachelorsDegree_Male_AmericanIndianOrAlaskaNative
country/USA,2010,115,dcid:Count_Person_BachelorOfEngineeringTechnologiesMajor_EducationalAttainmentBachelorsDegree_Male_TwoOrMoreRaces
country/USA,2010,385,dcid:Count_Person_BachelorOfEngineeringTechnologiesMajor_EducationalAttainmentBachelorsDegree_Male_NonUSResident
country/USA,2010,16916,dcid:Count_Person_BachelorOfEnglishAndLiteratureMajor_EducationalAttainmentBachelorsDegree_Male
country/USA,2010,13178,dcid:Count_Person_BachelorOfEnglishAndLiteratureMajor_EducationalAttainmentBachelorsDegree_Male_WhiteAlone
country/USA,2010,1031,dcid:Count_Person_BachelorOfEnglishAndLiteratureMajor_EducationalAttainmentBachelorsDegree_Male_Black
country/USA,2010,1470,dcid:Count_Person_BachelorOfEnglishAndLiteratureMajor_EducationalAttainmentBachelorsDegree_Male_HispanicOrLatino
country/USA,2010,729,dcid:Count_Person_BachelorOfEnglishAndLiteratureMajor_EducationalAttainmentBachelorsDegree_Male_AsianOrPacificIslander
country/USA,2010,705,dcid:Count_Person_BachelorOfEnglishAndLiteratureMajor_EducationalAttainmentBachelorsDegree_Male_Asian
country/USA,2010,24,dcid:Count_Person_BachelorOfEnglishAndLiteratureMajor_EducationalAttainmentBachelorsDegree_Male_HawaiianNativeOrPacificIslander
country/USA,2010,103,dcid:Count_Person_BachelorOfEnglishAndLiteratureMajor_EducationalAttainmentBachelorsDegree_Male_AmericanIndianOrAlaskaNative
country/USA,2010,246,dcid:Count_Person_BachelorOfEnglishAndLiteratureMajor_EducationalAttainmentBachelorsDegree_Male_TwoOrMoreRaces
country/USA,2010,159,dcid:Count_Person_BachelorOfEnglishAndLiteratureMajor_EducationalAttainmentBachelorsDegree_Male_NonUSResident
country/USA,2010,2762,dcid:Count_Person_BachelorOfFamilyAndConsumerSciencesMajor_EducationalAttainmentBachelorsDegree_Male
country/USA,2010,1829,dcid:Count_Person_BachelorOfFamilyAndConsumerSciencesMajor_EducationalAttainmentBachelorsDegree_Male_WhiteAlone
country/USA,2010,401,dcid:Count_Person_BachelorOfFamilyAndConsumerSciencesMajor_EducationalAttainmentBachelorsDegree_Male_Black
country/USA,2010,231,dcid:Count_Person_BachelorOfFamilyAndConsumerSciencesMajor_EducationalAttainmentBachelorsDegree_Male_HispanicOrLatino
country/USA,2010,181,dcid:Count_Person_BachelorOfFamilyAndConsumerSciencesMajor_EducationalAttainmentBachelorsDegree_Male_AsianOrPacificIslander
country/USA,2010,175,dcid:Count_Person_BachelorOfFamilyAndConsumerSciencesMajor_EducationalAttainmentBachelorsDegree_Male_Asian
country/USA,2010,6,dcid:Count_Person_BachelorOfFamilyAndConsumerSciencesMajor_EducationalAttainmentBachelorsDegree_Male_HawaiianNativeOrPacificIslander
country/USA,2010,33,dcid:Count_Person_BachelorOfFamilyAndConsumerSciencesMajor_EducationalAttainmentBachelorsDegree_Male_AmericanIndianOrAlaskaNative
country/USA,2010,24,dcid:Count_Person_BachelorOfFamilyAndConsumerSciencesMajor_EducationalAttainmentBachelorsDegree_Male_TwoOrMoreRaces
country/USA,2010,63,dcid:Count_Person_BachelorOfFamilyAndConsumerSciencesMajor_EducationalAttainmentBachelorsDegree_Male_NonUSResident
country/USA,2010,6720,dcid:Count_Person_BachelorOfForeignLanguagesAndLinguisticsMajor_EducationalAttainmentBachelorsDegree_Male
country/USA,2010,4772,dcid:Count_Person_BachelorOfForeignLanguagesAndLinguisticsMajor_EducationalAttainmentBachelorsDegree_Male_WhiteAlone
country/USA,2010,260,dcid:Count_Person_BachelorOfForeignLanguagesAndLinguisticsMajor_EducationalAttainmentBachelorsDegree_Male_Black
country/USA,2010,1022,dcid:Count_Person_BachelorOfForeignLanguagesAndLinguisticsMajor_EducationalAttainmentBachelorsDegree_Male_HispanicOrLatino
country/USA,2010,385,dcid:Count_Person_BachelorOfForeignLanguagesAndLinguisticsMajor_EducationalAttainmentBachelorsDegree_Male_AsianOrPacificIslander
country/USA,2010,374,dcid:Count_Person_BachelorOfForeignLanguagesAndLinguisticsMajor_EducationalAttainmentBachelorsDegree_Male_Asian
country/USA,2010,11,dcid:Count_Person_BachelorOfForeignLanguagesAndLinguisticsMajor_EducationalAttainmentBachelorsDegree_Male_HawaiianNativeOrPacificIslander
country/USA,2010,48,dcid:Count_Person_BachelorOfForeignLanguagesAndLinguisticsMajor_EducationalAttainmentBachelorsDegree_Male_AmericanIndianOrAlaskaNative
country/USA,2010,103,dcid:Count_Person_BachelorOfForeignLanguagesAndLinguisticsMajor_EducationalAttainmentBachelorsDegree_Male_TwoOrMoreRaces
country/USA,2010,130,dcid:Count_Person_BachelorOfForeignLanguagesAndLinguisticsMajor_EducationalAttainmentBachelorsDegree_Male_NonUSResident
country/USA,2010,21536,dcid:Count_Person_BachelorOfHealthRelatedMajor_EducationalAttainmentBachelorsDegree_Male
country/USA,2010,14469,dcid:Count_Person_BachelorOfHealthRelatedMajor_EducationalAttainmentBachelorsDegree_Male_WhiteAlone
country/USA,2010,2361,dcid:Count_Person_BachelorOfHealthRelatedMajor_EducationalAttainmentBachelorsDegree_Male_Black
country/USA,2010,1650,dcid:Count_Person_BachelorOfHealthRelatedMajor_EducationalAttainmentBachelorsDegree_Male_HispanicOrLatino
country/USA,2010,2239,dcid:Count_Person_BachelorOfHealthRelatedMajor_EducationalAttainmentBachelorsDegree_Male_AsianOrPacificIslander
country/USA,2010,2162,dcid:Count_Person_BachelorOfHealthRelatedMajor_EducationalAttainmentBachelorsDegree_Male_Asian
country/USA,2010,77,dcid:Count_Person_BachelorOfHealthRelatedMajor_EducationalAttainmentBachelorsDegree_Male_HawaiianNativeOrPacificIslander
country/USA,2010,160,dcid:Count_Person_BachelorOfHealthRelatedMajor_EducationalAttainmentBachelorsDegree_Male_AmericanIndianOrAlaskaNative
country/USA,2010,202,dcid:Count_Person_BachelorOfHealthRelatedMajor_EducationalAttainmentBachelorsDegree_Male_TwoOrMoreRaces
country/USA,2010,455,dcid:Count_Person_BachelorOfHealthRelatedMajor_EducationalAttainmentBachelorsDegree_Male_NonUSResident
country/USA,2010,24361,dcid:Count_Person_BachelorOfHomelandSecurityLawEnforcementFirefightingMajor_EducationalAttainmentBachelorsDegree_Male
country/USA,2010,16268,dcid:Count_Person_BachelorOfHomelandSecurityLawEnforcementFirefightingMajor_EducationalAttainmentBachelorsDegree_Male_WhiteAlone
country/USA,2010,3490,dcid:Count_Person_BachelorOfHomelandSecurityLawEnforcementFirefightingMajor_EducationalAttainmentBachelorsDegree_Male_Black
country/USA,2010,3235,dcid:Count_Person_BachelorOfHomelandSecurityLawEnforcementFirefightingMajor_EducationalAttainmentBachelorsDegree_Male_HispanicOrLatino
country/USA,2010,808,dcid:Count_Person_BachelorOfHomelandSecurityLawEnforcementFirefightingMajor_EducationalAttainmentBachelorsDegree_Male_AsianOrPacificIslander
country/USA,2010,740,dcid:Count_Person_BachelorOfHomelandSecurityLawEnforcementFirefightingMajor_EducationalAttainmentBachelorsDegree_Male_Asian
country/USA,2010,68,dcid:Count_Person_BachelorOfHomelandSecurityLawEnforcementFirefightingMajor_EducationalAttainmentBachelorsDegree_Male_HawaiianNativeOrPacificIslander
country/USA,2010,214,dcid:Count_Person_BachelorOfHomelandSecurityLawEnforcementFirefightingMajor_EducationalAttainmentBachelorsDegree_Male_AmericanIndianOrAlaskaNative
country/USA,2010,225,dcid:Count_Person_BachelorOfHomelandSecurityLawEnforcementFirefightingMajor_EducationalAttainmentBachelorsDegree_Male_TwoOrMoreRaces
country/USA,2010,121,dcid:Count_Person_BachelorOfHomelandSecurityLawEnforcementFirefightingMajor_EducationalAttainmentBachelorsDegree_Male_NonUSResident
country/USA,2010,1317,dcid:Count_Person_BachelorOfLegalProfessionsAndStudiesMajor_EducationalAttainmentBachelorsDegree_Male
country/USA,2010,882,dcid:Count_Person_BachelorOfLegalProfessionsAndStudiesMajor_EducationalAttainmentBachelorsDegree_Male_WhiteAlone
country/USA,2010,174,dcid:Count_Person_BachelorOfLegalProfessionsAndStudiesMajor_EducationalAttainmentBachelorsDegree_Male_Black
country/USA,2010,145,dcid:Count_Person_BachelorOfLegalProfessionsAndStudiesMajor_EducationalAttainmentBachelorsDegree_Male_HispanicOrLatino
country/USA,2010,82,dcid:Count_Person_BachelorOfLegalProfessionsAndStudiesMajor_EducationalAttainmentBachelorsDegree_Male_AsianOrPacificIslander
country/USA,2010,79,dcid:Count_Person_BachelorOfLegalProfessionsAndStudiesMajor_EducationalAttainmentBachelorsDegree_Male_Asian
country/USA,2010,3,dcid:Count_Person_BachelorOfLegalProfessionsAndStudiesMajor_EducationalAttainmentBachelorsDegree_Male_HawaiianNativeOrPacificIslander
country/USA,2010,9,dcid:Count_Person_BachelorOfLegalProfessionsAndStudiesMajor_EducationalAttainmentBachelorsDegree_Male_AmericanIndianOrAlaskaNative
country/USA,2010,17,dcid:Count_Person_BachelorOfLegalProfessionsAndStudiesMajor_EducationalAttainmentBachelorsDegree_Male_TwoOrMoreRaces
country/USA,2010,8,dcid:Count_Person_BachelorOfLegalProfessionsAndStudiesMajor_EducationalAttainmentBachelorsDegree_Male_NonUSResident
country/USA,2010,16488,dcid:Count_Person_BachelorOfArtsHumanitiesAndOtherMajor_EducationalAttainmentBachelorsDegree_Male
country/USA,2010,11422,dcid:Count_Person_BachelorOfArtsHumanitiesAndOtherMajor_EducationalAttainmentBachelorsDegree_Male_WhiteAlone
country/USA,2010,2331,dcid:Count_Person_BachelorOfArtsHumanitiesAndOtherMajor_EducationalAttainmentBachelorsDegree_Male_Black
country/USA,2010,1329,dcid:Count_Person_BachelorOfArtsHumanitiesAndOtherMajor_EducationalAttainmentBachelorsDegree_Male_HispanicOrLatino
country/USA,2010,547,dcid:Count_Person_BachelorOfArtsHumanitiesAndOtherMajor_EducationalAttainmentBachelorsDegree_Male_AsianOrPacificIslander
country/USA,2010,494,dcid:Count_Person_BachelorOfArtsHumanitiesAndOtherMajor_EducationalAttainmentBachelorsDegree_Male_Asian
country/USA,2010,53,dcid:Count_Person_BachelorOfArtsHumanitiesAndOtherMajor_EducationalAttainmentBachelorsDegree_Male_HawaiianNativeOrPacificIslander
country/USA,2010,175,dcid:Count_Person_BachelorOfArtsHumanitiesAndOtherMajor_EducationalAttainmentBachelorsDegree_Male_AmericanIndianOrAlaskaNative
country/USA,2010,223,dcid:Count_Person_BachelorOfArtsHumanitiesAndOtherMajor_EducationalAttainmentBachelorsDegree_Male_TwoOrMoreRaces
country/USA,2010,461,dcid:Count_Person_BachelorOfArtsHumanitiesAndOtherMajor_EducationalAttainmentBachelorsDegree_Male_NonUSResident
country/USA,2010,13,dcid:Count_Person_BachelorOfLibraryScienceMajor_EducationalAttainmentBachelorsDegree_Male
country/USA,2010,12,dcid:Count_Person_BachelorOfLibraryScienceMajor_EducationalAttainmentBachelorsDegree_Male_WhiteAlone
country/USA,2010,1,dcid:Count_Person_BachelorOfLibraryScienceMajor_EducationalAttainmentBachelorsDegree_Male_Black
country/USA,2010,0,dcid:Count_Person_BachelorOfLibraryScienceMajor_EducationalAttainmentBachelorsDegree_Male_HispanicOrLatino
country/USA,2010,0,dcid:Count_Person_BachelorOfLibraryScienceMajor_EducationalAttainmentBachelorsDegree_Male_AsianOrPacificIslander
country/USA,2010,0,dcid:Count_Person_BachelorOfLibraryScienceMajor_EducationalAttainmentBachelorsDegree_Male_Asian
