Year,StatVar,Quantity
2018,Offense_Count_CriminalIncidents_OtherCrimesAgainstPerson_IsHateCrime_OffenderRaceAsianAlone,0
2018,Offense_Count_CriminalIncidents_OtherCrimesAgainstPerson_IsHateCrime_OffenderRaceNativeHawaiianOrOtherPacificIslanderAlone,0
2018,Offense_Count_CriminalIncidents_OtherCrimesAgainstPerson_IsHateCrime_OffenderRaceTwoOrMoreRaces,1
2018,Offense_Count_CriminalIncidents_OtherCrimesAgainstPerson_IsHateCrime_OffenderRaceUnknownRace_UnknownOffender,0
2018,Offense_Count_CriminalIncidents_OtherCrimesAgainstPerson_IsHateCrime_OffenderEthnicityHispanicOrLatino,1
2018,Offense_Count_CriminalIncidents_OtherCrimesAgainstPerson_IsHateCrime_OffenderEthnicityNotHispanicOrLatino,22
2018,Offense_Count_CriminalIncidents_OtherCrimesAgainstPerson_IsHateCrime_OffenderEthnicityMultipleEthnicity,0
2018,Offense_Count_CriminalIncidents_OtherCrimesAgainstPerson_IsHateCrime_OffenderEthnicityUnknownEthnicity_UnknownOffender,15
2018,Offense_Count_CriminalIncidents_OtherCrimesAgainstPerson_IsHateCrime_UnknownOffender,1
2018,Offense_Count_CriminalIncidents_CrimeAgainstProperty_IsHateCrime,2641
2018,Offense_Count_CriminalIncidents_CrimeAgainstProperty_IsHateCrime_OffenderRaceWhiteAlone,554
2018,Offense_Count_CriminalIncidents_CrimeAgainstProperty_IsHateCrime_OffenderRaceBlackOrAfricanAmericanAlone,223
2018,Offense_Count_CriminalIncidents_CrimeAgainstProperty_IsHateCrime_OffenderRaceAmericanIndianOrAlaskaNativeAlone,13
2018,Offense_Count_CriminalIncidents_CrimeAgainstProperty_IsHateCrime_OffenderRaceAsianAlone,12
2018,Offense_Count_CriminalIncidents_CrimeAgainstProperty_IsHateCrime_OffenderRaceNativeHawaiianOrOtherPacificIslanderAlone,6
2018,Offense_Count_CriminalIncidents_CrimeAgainstProperty_IsHateCrime_OffenderRaceTwoOrMoreRaces,47
2018,Offense_Count_CriminalIncidents_CrimeAgainstProperty_IsHateCrime_OffenderRaceUnknownRace_UnknownOffender,431
2018,Offense_Count_CriminalIncidents_CrimeAgainstProperty_IsHateCrime_OffenderEthnicityHispanicOrLatino,70
2018,Offense_Count_CriminalIncidents_CrimeAgainstProperty_IsHateCrime_OffenderEthnicityNotHispanicOrLatino,243
2018,Offense_Count_CriminalIncidents_CrimeAgainstProperty_IsHateCrime_OffenderEthnicityMultipleEthnicity,10
2018,Offense_Count_CriminalIncidents_CrimeAgainstProperty_IsHateCrime_OffenderEthnicityUnknownEthnicity_UnknownOffender,572
2018,Offense_Count_CriminalIncidents_CrimeAgainstProperty_IsHateCrime_UnknownOffender,1355
2018,Offense_Count_CriminalIncidents_Robbery_IsHateCrime,132
2018,Offense_Count_CriminalIncidents_Robbery_IsHateCrime_OffenderRaceWhiteAlone,35
2018,Offense_Count_CriminalIncidents_Robbery_IsHateCrime_OffenderRaceBlackOrAfricanAmericanAlone,54
2018,Offense_Count_CriminalIncidents_Robbery_IsHateCrime_OffenderRaceAmericanIndianOrAlaskaNativeAlone,2
2018,Offense_Count_CriminalIncidents_Robbery_IsHateCrime_OffenderRaceAsianAlone,1
2018,Offense_Count_CriminalIncidents_Robbery_IsHateCrime_OffenderRaceNativeHawaiianOrOtherPacificIslanderAlone,0
2018,Offense_Count_CriminalIncidents_Robbery_IsHateCrime_OffenderRaceTwoOrMoreRaces,15
2018,Offense_Count_CriminalIncidents_Robbery_IsHateCrime_OffenderRaceUnknownRace_UnknownOffender,13
2018,Offense_Count_CriminalIncidents_Robbery_IsHateCrime_OffenderEthnicityHispanicOrLatino,11
2018,Offense_Count_CriminalIncidents_Robbery_IsHateCrime_OffenderEthnicityNotHispanicOrLatino,22
2018,Offense_Count_CriminalIncidents_Robbery_IsHateCrime_OffenderEthnicityMultipleEthnicity,1
2018,Offense_Count_CriminalIncidents_Robbery_IsHateCrime_OffenderEthnicityUnknownEthnicity_UnknownOffender,56
2018,Offense_Count_CriminalIncidents_Robbery_IsHateCrime_UnknownOffender,12
2018,Offense_Count_CriminalIncidents_Burglary_IsHateCrime,131
2018,Offense_Count_CriminalIncidents_Burglary_IsHateCrime_OffenderRaceWhiteAlone,37
2018,Offense_Count_CriminalIncidents_Burglary_IsHateCrime_OffenderRaceBlackOrAfricanAmericanAlone,17
2018,Offense_Count_CriminalIncidents_Burglary_IsHateCrime_OffenderRaceAmericanIndianOrAlaskaNativeAlone,0
2018,Offense_Count_CriminalIncidents_Burglary_IsHateCrime_OffenderRaceAsianAlone,0
2018,Offense_Count_CriminalIncidents_Burglary_IsHateCrime_OffenderRaceNativeHawaiianOrOtherPacificIslanderAlone,0
2018,Offense_Count_CriminalIncidents_Burglary_IsHateCrime_OffenderRaceTwoOrMoreRaces,1
2018,Offense_Count_CriminalIncidents_Burglary_IsHateCrime_OffenderRaceUnknownRace_UnknownOffender,4
2018,Offense_Count_CriminalIncidents_Burglary_IsHateCrime_OffenderEthnicityHispanicOrLatino,4
2018,Offense_Count_CriminalIncidents_Burglary_IsHateCrime_OffenderEthnicityNotHispanicOrLatino,23
2018,Offense_Count_CriminalIncidents_Burglary_IsHateCrime_OffenderEthnicityMultipleEthnicity,1
2018,Offense_Count_CriminalIncidents_Burglary_IsHateCrime_OffenderEthnicityUnknownEthnicity_UnknownOffender,29
2018,Offense_Count_CriminalIncidents_Burglary_IsHateCrime_UnknownOffender,72
2018,Offense_Count_CriminalIncidents_LarcenyTheft_IsHateCrime,330
2018,Offense_Count_CriminalIncidents_LarcenyTheft_IsHateCrime_OffenderRaceWhiteAlone,99
2018,Offense_Count_CriminalIncidents_LarcenyTheft_IsHateCrime_OffenderRaceBlackOrAfricanAmericanAlone,41
2018,Offense_Count_CriminalIncidents_LarcenyTheft_IsHateCrime_OffenderRaceAmericanIndianOrAlaskaNativeAlone,3
2018,Offense_Count_CriminalIncidents_LarcenyTheft_IsHateCrime_OffenderRaceAsianAlone,2
2018,Offense_Count_CriminalIncidents_LarcenyTheft_IsHateCrime_OffenderRaceNativeHawaiianOrOtherPacificIslanderAlone,0
2018,Offense_Count_CriminalIncidents_LarcenyTheft_IsHateCrime_OffenderRaceTwoOrMoreRaces,5
2018,Offense_Count_CriminalIncidents_LarcenyTheft_IsHateCrime_OffenderRaceUnknownRace_UnknownOffender,11
2018,Offense_Count_CriminalIncidents_LarcenyTheft_IsHateCrime_OffenderEthnicityHispanicOrLatino,9
2018,Offense_Count_CriminalIncidents_LarcenyTheft_IsHateCrime_OffenderEthnicityNotHispanicOrLatino,45
2018,Offense_Count_CriminalIncidents_LarcenyTheft_IsHateCrime_OffenderEthnicityMultipleEthnicity,1
2018,Offense_Count_CriminalIncidents_LarcenyTheft_IsHateCrime_OffenderEthnicityUnknownEthnicity_UnknownOffender,91
2018,Offense_Count_CriminalIncidents_LarcenyTheft_IsHateCrime_UnknownOffender,169
2018,Offense_Count_CriminalIncidents_MotorVehicleTheft_IsHateCrime,42
2018,Offense_Count_CriminalIncidents_MotorVehicleTheft_IsHateCrime_OffenderRaceWhiteAlone,6
2018,Offense_Count_CriminalIncidents_MotorVehicleTheft_IsHateCrime_OffenderRaceBlackOrAfricanAmericanAlone,5
2018,Offense_Count_CriminalIncidents_MotorVehicleTheft_IsHateCrime_OffenderRaceAmericanIndianOrAlaskaNativeAlone,0
2018,Offense_Count_CriminalIncidents_MotorVehicleTheft_IsHateCrime_OffenderRaceAsianAlone,0
2018,Offense_Count_CriminalIncidents_MotorVehicleTheft_IsHateCrime_OffenderRaceNativeHawaiianOrOtherPacificIslanderAlone,0
2018,Offense_Count_CriminalIncidents_MotorVehicleTheft_IsHateCrime_OffenderRaceTwoOrMoreRaces,0
2018,Offense_Count_CriminalIncidents_MotorVehicleTheft_IsHateCrime_OffenderRaceUnknownRace_UnknownOffender,3
2018,Offense_Count_CriminalIncidents_MotorVehicleTheft_IsHateCrime_OffenderEthnicityHispanicOrLatino,0
2018,Offense_Count_CriminalIncidents_MotorVehicleTheft_IsHateCrime_OffenderEthnicityNotHispanicOrLatino,4
2018,Offense_Count_CriminalIncidents_MotorVehicleTheft_IsHateCrime_OffenderEthnicityMultipleEthnicity,0
2018,Offense_Count_CriminalIncidents_MotorVehicleTheft_IsHateCrime_OffenderEthnicityUnknownEthnicity_UnknownOffender,10
2018,Offense_Count_CriminalIncidents_MotorVehicleTheft_IsHateCrime_UnknownOffender,28
2018,Offense_Count_CriminalIncidents_Arson_IsHateCrime,43
2018,Offense_Count_CriminalIncidents_Arson_IsHateCrime_OffenderRaceWhiteAlone,8
2018,Offense_Count_CriminalIncidents_Arson_IsHateCrime_OffenderRaceBlackOrAfricanAmericanAlone,7
2018,Offense_Count_CriminalIncidents_Arson_IsHateCrime_OffenderRaceAmericanIndianOrAlaskaNativeAlone,0
2018,Offense_Count_CriminalIncidents_Arson_IsHateCrime_OffenderRaceAsianAlone,0
2018,Offense_Count_CriminalIncidents_Arson_IsHateCrime_OffenderRaceNativeHawaiianOrOtherPacificIslanderAlone,0
2018,Offense_Count_CriminalIncidents_Arson_IsHateCrime_OffenderRaceTwoOrMoreRaces,0
2018,Offense_Count_CriminalIncidents_Arson_IsHateCrime_OffenderRaceUnknownRace_UnknownOffender,4
2018,Offense_Count_CriminalIncidents_Arson_IsHateCrime_OffenderEthnicityHispanicOrLatino,2
2018,Offense_Count_CriminalIncidents_Arson_IsHateCrime_OffenderEthnicityNotHispanicOrLatino,2
2018,Offense_Count_CriminalIncidents_Arson_IsHateCrime_OffenderEthnicityMultipleEthnicity,0
2018,Offense_Count_CriminalIncidents_Arson_IsHateCrime_OffenderEthnicityUnknownEthnicity_UnknownOffender,8
2018,Offense_Count_CriminalIncidents_Arson_IsHateCrime_UnknownOffender,24
2018,Offense_Count_CriminalIncidents_DestructionOrDamageOrVandalismOfProperty_IsHateCrime,1876
2018,Offense_Count_CriminalIncidents_DestructionOrDamageOrVandalismOfProperty_IsHateCrime_OffenderRaceWhiteAlone,325
2018,Offense_Count_CriminalIncidents_DestructionOrDamageOrVandalismOfProperty_IsHateCrime_OffenderRaceBlackOrAfricanAmericanAlone,94
2018,Offense_Count_CriminalIncidents_DestructionOrDamageOrVandalismOfProperty_IsHateCrime_OffenderRaceAmericanIndianOrAlaskaNativeAlone,8
2018,Offense_Count_CriminalIncidents_DestructionOrDamageOrVandalismOfProperty_IsHateCrime_OffenderRaceAsianAlone,9
2018,Offense_Count_CriminalIncidents_DestructionOrDamageOrVandalismOfProperty_IsHateCrime_OffenderRaceNativeHawaiianOrOtherPacificIslanderAlone,6
2018,Offense_Count_CriminalIncidents_DestructionOrDamageOrVandalismOfProperty_IsHateCrime_OffenderRaceTwoOrMoreRaces,24
2018,Offense_Count_CriminalIncidents_DestructionOrDamageOrVandalismOfProperty_IsHateCrime_OffenderRaceUnknownRace_UnknownOffender,396
2018,Offense_Count_CriminalIncidents_DestructionOrDamageOrVandalismOfProperty_IsHateCrime_OffenderEthnicityHispanicOrLatino,42
2018,Offense_Count_CriminalIncidents_DestructionOrDamageOrVandalismOfProperty_IsHateCrime_OffenderEthnicityNotHispanicOrLatino,137
2018,Offense_Count_CriminalIncidents_DestructionOrDamageOrVandalismOfProperty_IsHateCrime_OffenderEthnicityMultipleEthnicity,7
2018,Offense_Count_CriminalIncidents_DestructionOrDamageOrVandalismOfProperty_IsHateCrime_OffenderEthnicityUnknownEthnicity_UnknownOffender,339
2018,Offense_Count_CriminalIncidents_DestructionOrDamageOrVandalismOfProperty_IsHateCrime_UnknownOffender,1014
2018,Offense_Count_CriminalIncidents_OtherCrimesAgainstProperty_IsHateCrime,87
2018,Offense_Count_CriminalIncidents_OtherCrimesAgainstProperty_IsHateCrime_OffenderRaceWhiteAlone,44
2018,Offense_Count_CriminalIncidents_OtherCrimesAgainstProperty_IsHateCrime_OffenderRaceBlackOrAfricanAmericanAlone,5
2018,Offense_Count_CriminalIncidents_OtherCrimesAgainstProperty_IsHateCrime_OffenderRaceAmericanIndianOrAlaskaNativeAlone,0
2018,Offense_Count_CriminalIncidents_OtherCrimesAgainstProperty_IsHateCrime_OffenderRaceAsianAlone,0
2018,Offense_Count_CriminalIncidents_OtherCrimesAgainstProperty_IsHateCrime_OffenderRaceNativeHawaiianOrOtherPacificIslanderAlone,0
2018,Offense_Count_CriminalIncidents_OtherCrimesAgainstProperty_IsHateCrime_OffenderRaceTwoOrMoreRaces,2
2018,Offense_Count_CriminalIncidents_OtherCrimesAgainstProperty_IsHateCrime_OffenderRaceUnknownRace_UnknownOffender,0
2018,Offense_Count_CriminalIncidents_OtherCrimesAgainstProperty_IsHateCrime_OffenderEthnicityHispanicOrLatino,2
2018,Offense_Count_CriminalIncidents_OtherCrimesAgainstProperty_IsHateCrime_OffenderEthnicityNotHispanicOrLatino,10
2018,Offense_Count_CriminalIncidents_OtherCrimesAgainstProperty_IsHateCrime_OffenderEthnicityMultipleEthnicity,0
2018,Offense_Count_CriminalIncidents_OtherCrimesAgainstProperty_IsHateCrime_OffenderEthnicityUnknownEthnicity_UnknownOffender,39
2018,Offense_Count_CriminalIncidents_OtherCrimesAgainstProperty_IsHateCrime_UnknownOffender,36
2018,Offense_Count_CriminalIncidents_CrimeAgainstSociety_IsHateCrime,289
2018,Offense_Count_CriminalIncidents_CrimeAgainstSociety_IsHateCrime_OffenderRaceWhiteAlone,185
2018,Offense_Count_CriminalIncidents_CrimeAgainstSociety_IsHateCrime_OffenderRaceBlackOrAfricanAmericanAlone,71
2018,Offense_Count_CriminalIncidents_CrimeAgainstSociety_IsHateCrime_OffenderRaceAmericanIndianOrAlaskaNativeAlone,2
2018,Offense_Count_CriminalIncidents_CrimeAgainstSociety_IsHateCrime_OffenderRaceAsianAlone,5
2018,Offense_Count_CriminalIncidents_CrimeAgainstSociety_IsHateCrime_OffenderRaceNativeHawaiianOrOtherPacificIslanderAlone,0
2018,Offense_Count_CriminalIncidents_CrimeAgainstSociety_IsHateCrime_OffenderRaceTwoOrMoreRaces,7
2018,Offense_Count_CriminalIncidents_CrimeAgainstSociety_IsHateCrime_OffenderRaceUnknownRace_UnknownOffender,2
2018,Offense_Count_CriminalIncidents_CrimeAgainstSociety_IsHateCrime_OffenderEthnicityHispanicOrLatino,11
2018,Offense_Count_CriminalIncidents_CrimeAgainstSociety_IsHateCrime_OffenderEthnicityNotHispanicOrLatino,119
2018,Offense_Count_CriminalIncidents_CrimeAgainstSociety_IsHateCrime_OffenderEthnicityMultipleEthnicity,0
2018,Offense_Count_CriminalIncidents_CrimeAgainstSociety_IsHateCrime_OffenderEthnicityUnknownEthnicity_UnknownOffender,142
2018,Offense_Count_CriminalIncidents_CrimeAgainstSociety_IsHateCrime_UnknownOffender,17
