Year,Place,StatVar,Quantity
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderEducationalAttainmentBachelorsDegreeOrHigher_OccupiedHousingUnit,248581
2018,country/USA,dcid:Count_HousingUnit_MovedInDate2017OrLater_OccupiedHousingUnit,5914408
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_MovedInDate2017OrLater_OccupiedHousingUnit,22761
2018,country/USA,dcid:Count_HousingUnit_MovedInDate2015To2016_OccupiedHousingUnit,14990927
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_MovedInDate2015To2016_OccupiedHousingUnit,29418
2018,country/USA,dcid:Count_HousingUnit_MovedInDate2010To2014_OccupiedHousingUnit,34579396
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_MovedInDate2010To2014_OccupiedHousingUnit,38448
2018,country/USA,dcid:Count_HousingUnit_MovedInDate2000To2009_OccupiedHousingUnit,31570595
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_MovedInDate2000To2009_OccupiedHousingUnit,117408
2018,country/USA,dcid:Count_HousingUnit_MovedInDate1990To1999_OccupiedHousingUnit,16017141
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_MovedInDate1990To1999_OccupiedHousingUnit,75949
2018,country/USA,dcid:Count_HousingUnit_MovedInDate1989OrEarlier_OccupiedHousingUnit,16657661
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_MovedInDate1989OrEarlier_OccupiedHousingUnit,61488
2018,country/USA,dcid:Count_HousingUnit_OwnerOccupied,76444810
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_OwnerOccupied,367132
2018,country/USA,dcid:Count_HousingUnit_HouseholderRaceWhiteAlone_OwnerOccupied,63669140
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceWhiteAlone_OwnerOccupied,273080
2018,country/USA,dcid:Count_HousingUnit_HouseholderRaceBlackOrAfricanAmericanAlone_OwnerOccupied,6131359
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceBlackOrAfricanAmericanAlone_OwnerOccupied,45617
2018,country/USA,dcid:Count_HousingUnit_HouseholderRaceAmericanIndianOrAlaskaNativeAlone_OwnerOccupied,469840
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceAmericanIndianOrAlaskaNativeAlone_OwnerOccupied,5980
2018,country/USA,dcid:Count_HousingUnit_HouseholderRaceAsianAlone_OwnerOccupied,3282063
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceAsianAlone_OwnerOccupied,23255
2018,country/USA,dcid:Count_HousingUnit_HouseholderRaceNativeHawaiianOrOtherPacificIslanderAlone_OwnerOccupied,63523
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceNativeHawaiianOrOtherPacificIslanderAlone_OwnerOccupied,1879
2018,country/USA,dcid:Count_HousingUnit_HouseholderRaceSomeOtherRaceAlone_OwnerOccupied,1657216
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceSomeOtherRaceAlone_OwnerOccupied,10586
2018,country/USA,dcid:Count_HousingUnit_HouseholderRaceTwoOrMoreRaces_OwnerOccupied,1171669
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceTwoOrMoreRaces_OwnerOccupied,20231
2018,country/USA,dcid:Count_HousingUnit_HouseholderRaceHispanicOrLatino_OwnerOccupied,7253056
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceHispanicOrLatino_OwnerOccupied,63780
2018,country/USA,dcid:Count_HousingUnit_HouseholderRaceWhiteAloneNotHispanicOrLatino_OwnerOccupied,58423846
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceWhiteAloneNotHispanicOrLatino_OwnerOccupied,226380
2018,country/USA,dcid:Count_HousingUnit_HouseholderAge35OrLessYears_OwnerOccupied,7554156
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge35OrLessYears_OwnerOccupied,81917
2018,country/USA,dcid:Count_HousingUnit_HouseholderAge35To44Years_OwnerOccupied,11929967
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge35To44Years_OwnerOccupied,86472
2018,country/USA,dcid:Count_HousingUnit_HouseholderAge45To54Years_OwnerOccupied,15816417
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge45To54Years_OwnerOccupied,69501
2018,country/USA,dcid:Count_HousingUnit_HouseholderAge55To64Years_OwnerOccupied,17614654
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge55To64Years_OwnerOccupied,52230
2018,country/USA,dcid:Count_HousingUnit_HouseholderAge65To74Years_OwnerOccupied,13694250
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge65To74Years_OwnerOccupied,45414
2018,country/USA,dcid:Count_HousingUnit_HouseholderAge75To84Years_OwnerOccupied,7179740
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge75To84Years_OwnerOccupied,30832
2018,country/USA,dcid:Count_HousingUnit_HouseholderAge85OrMoreYears_OwnerOccupied,2655626
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge85OrMoreYears_OwnerOccupied,15969
2018,country/USA,dcid:Count_HousingUnit_HouseholderEducationalAttainmentLessThanHighSchoolGraduate_OwnerOccupied,6125523
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderEducationalAttainmentLessThanHighSchoolGraduate_OwnerOccupied,13941
2018,country/USA,dcid:Count_HousingUnit_HouseholderEducationalAttainmentHighSchoolGraduateIncludesEquivalency_OwnerOccupied,18017123
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderEducationalAttainmentHighSchoolGraduateIncludesEquivalency_OwnerOccupied,36509
2018,country/USA,dcid:Count_HousingUnit_HouseholderEducationalAttainmentSomeCollegeOrAssociatesDegree_OwnerOccupied,22958513
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderEducationalAttainmentSomeCollegeOrAssociatesDegree_OwnerOccupied,113140
2018,country/USA,dcid:Count_HousingUnit_HouseholderEducationalAttainmentBachelorsDegreeOrHigher_OwnerOccupied,29343651
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderEducationalAttainmentBachelorsDegreeOrHigher_OwnerOccupied,227261
2018,country/USA,dcid:Count_HousingUnit_MovedInDate2017OrLater_OwnerOccupied,1804480
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_MovedInDate2017OrLater_OwnerOccupied,9903
2018,country/USA,dcid:Count_HousingUnit_MovedInDate2015To2016_OwnerOccupied,5237725
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_MovedInDate2015To2016_OwnerOccupied,24367
2018,country/USA,dcid:Count_HousingUnit_MovedInDate2010To2014_OwnerOccupied,15124872
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_MovedInDate2010To2014_OwnerOccupied,86925
2018,country/USA,dcid:Count_HousingUnit_MovedInDate2000To2009_OwnerOccupied,24578904
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_MovedInDate2000To2009_OwnerOccupied,133110
2018,country/USA,dcid:Count_HousingUnit_MovedInDate1990To1999_OwnerOccupied,14251395
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_MovedInDate1990To1999_OwnerOccupied,76028
2018,country/USA,dcid:Count_HousingUnit_MovedInDate1989OrEarlier_OwnerOccupied,15447434
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_MovedInDate1989OrEarlier_OwnerOccupied,60320
2018,country/USA,dcid:Count_HousingUnit_RenterOccupied,43285318
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_RenterOccupied,139467
2018,country/USA,dcid:Count_HousingUnit_HouseholderRaceWhiteAlone_RenterOccupied,28161955
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceWhiteAlone_RenterOccupied,99709
2018,country/USA,dcid:Count_HousingUnit_HouseholderRaceBlackOrAfricanAmericanAlone_RenterOccupied,8552346
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceBlackOrAfricanAmericanAlone_RenterOccupied,29687
2018,country/USA,dcid:Count_HousingUnit_HouseholderRaceAmericanIndianOrAlaskaNativeAlone_RenterOccupied,400111
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceAmericanIndianOrAlaskaNativeAlone_RenterOccupied,4040
2018,country/USA,dcid:Count_HousingUnit_HouseholderRaceAsianAlone_RenterOccupied,2284604
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceAsianAlone_RenterOccupied,10559
2018,country/USA,dcid:Count_HousingUnit_HouseholderRaceNativeHawaiianOrOtherPacificIslanderAlone_RenterOccupied,92710
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceNativeHawaiianOrOtherPacificIslanderAlone_RenterOccupied,2200
2018,country/USA,dcid:Count_HousingUnit_HouseholderRaceSomeOtherRaceAlone_RenterOccupied,2558150
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceSomeOtherRaceAlone_RenterOccupied,19374
2018,country/USA,dcid:Count_HousingUnit_HouseholderRaceTwoOrMoreRaces_RenterOccupied,1235442
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceTwoOrMoreRaces_RenterOccupied,11057
2018,country/USA,dcid:Count_HousingUnit_HouseholderRaceHispanicOrLatino_RenterOccupied,8268022
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceHispanicOrLatino_RenterOccupied,31087
2018,country/USA,dcid:Count_HousingUnit_HouseholderRaceWhiteAloneNotHispanicOrLatino_RenterOccupied,22993331
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceWhiteAloneNotHispanicOrLatino_RenterOccupied,82321
2018,country/USA,dcid:Count_HousingUnit_HouseholderAge35OrLessYears_RenterOccupied,15170987
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge35OrLessYears_RenterOccupied,20250
2018,country/USA,dcid:Count_HousingUnit_HouseholderAge35To44Years_RenterOccupied,8669582
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge35To44Years_RenterOccupied,65925
2018,country/USA,dcid:Count_HousingUnit_HouseholderAge45To54Years_RenterOccupied,7153044
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge45To54Years_RenterOccupied,50582
2018,country/USA,dcid:Count_HousingUnit_HouseholderAge55To64Years_RenterOccupied,5763693
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge55To64Years_RenterOccupied,35660
2018,country/USA,dcid:Count_HousingUnit_HouseholderAge65To74Years_RenterOccupied,3471817
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge65To74Years_RenterOccupied,11287
2018,country/USA,dcid:Count_HousingUnit_HouseholderAge75To84Years_RenterOccupied,1876192
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge75To84Years_RenterOccupied,9369
2018,country/USA,dcid:Count_HousingUnit_HouseholderAge85OrMoreYears_RenterOccupied,1180003
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge85OrMoreYears_RenterOccupied,7193
2018,country/USA,dcid:Count_HousingUnit_HouseholderEducationalAttainmentLessThanHighSchoolGraduate_RenterOccupied,6417332
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderEducationalAttainmentLessThanHighSchoolGraduate_RenterOccupied,48632
2018,country/USA,dcid:Count_HousingUnit_HouseholderEducationalAttainmentHighSchoolGraduateIncludesEquivalency_RenterOccupied,11417261
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderEducationalAttainmentHighSchoolGraduateIncludesEquivalency_RenterOccupied,71203
2018,country/USA,dcid:Count_HousingUnit_HouseholderEducationalAttainmentSomeCollegeOrAssociatesDegree_RenterOccupied,14080823
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderEducationalAttainmentSomeCollegeOrAssociatesDegree_RenterOccupied,51498
2018,country/USA,dcid:Count_HousingUnit_HouseholderEducationalAttainmentBachelorsDegreeOrHigher_RenterOccupied,11369902
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderEducationalAttainmentBachelorsDegreeOrHigher_RenterOccupied,30500
2018,country/USA,dcid:Count_HousingUnit_MovedInDate2017OrLater_RenterOccupied,4109928
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_MovedInDate2017OrLater_RenterOccupied,21949
2018,country/USA,dcid:Count_HousingUnit_MovedInDate2015To2016_RenterOccupied,9753202
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_MovedInDate2015To2016_RenterOccupied,42190
2018,country/USA,dcid:Count_HousingUnit_MovedInDate2010To2014_RenterOccupied,19454524
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_MovedInDate2010To2014_RenterOccupied,72626
2018,country/USA,dcid:Count_HousingUnit_MovedInDate2000To2009_RenterOccupied,6991691
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_MovedInDate2000To2009_RenterOccupied,24097
2018,country/USA,dcid:Count_HousingUnit_MovedInDate1990To1999_RenterOccupied,1765746
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_MovedInDate1990To1999_RenterOccupied,8315
2018,country/USA,dcid:Count_HousingUnit_MovedInDate1989OrEarlier_RenterOccupied,1210227
2018,country/USA,dcid:MarginOfError_Count_HousingUnit_MovedInDate1989OrEarlier_RenterOccupied,7097
2019,country/USA,dcid:Count_HousingUnit_OccupiedHousingUnit,120756048
2019,country/USA,dcid:MarginOfError_Count_HousingUnit_OccupiedHousingUnit,236892
2019,country/USA,dcid:Count_HousingUnit_HouseholderRaceWhiteAlone,92289957
2019,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceWhiteAlone,180988
2019,country/USA,dcid:Count_HousingUnit_HouseholderRaceBlackOrAfricanAmericanAlone,14883197
2019,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceBlackOrAfricanAmericanAlone,24147
2019,country/USA,dcid:Count_HousingUnit_HouseholderRaceAmericanIndianOrAlaskaNativeAlone,887528
2019,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceAmericanIndianOrAlaskaNativeAlone,6307
2019,country/USA,dcid:Count_HousingUnit_HouseholderRaceAsianAlone,5722503
2019,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceAsianAlone,20082
2019,country/USA,dcid:Count_HousingUnit_HouseholderRaceNativeHawaiianOrOtherPacificIslanderAlone,160570
2019,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceNativeHawaiianOrOtherPacificIslanderAlone,2406
2019,country/USA,dcid:Count_HousingUnit_HouseholderRaceSomeOtherRaceAlone,4304633
2019,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceSomeOtherRaceAlone,21102
2019,country/USA,dcid:Count_HousingUnit_HouseholderRaceTwoOrMoreRaces,2507660
2019,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceTwoOrMoreRaces,31504
2019,country/USA,dcid:Count_HousingUnit_HouseholderRaceHispanicOrLatino,15892113
2019,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceHispanicOrLatino,39521
2019,country/USA,dcid:Count_HousingUnit_HouseholderRaceWhiteAloneNotHispanicOrLatino,81642121
2019,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceWhiteAloneNotHispanicOrLatino,149122
2019,country/USA,dcid:Count_HousingUnit_HouseholderAge35OrLessYears_OccupiedHousingUnit,22829974
2019,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge35OrLessYears_OccupiedHousingUnit,84605
2019,country/USA,dcid:Count_HousingUnit_HouseholderAge35To44Years_OccupiedHousingUnit,20655335
2019,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge35To44Years_OccupiedHousingUnit,28895
2019,country/USA,dcid:Count_HousingUnit_HouseholderAge45To54Years_OccupiedHousingUnit,22635778
2019,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge45To54Years_OccupiedHousingUnit,29752
2019,country/USA,dcid:Count_HousingUnit_HouseholderAge55To64Years_OccupiedHousingUnit,23629879
2019,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge55To64Years_OccupiedHousingUnit,23311
2019,country/USA,dcid:Count_HousingUnit_HouseholderAge65To74Years_OccupiedHousingUnit,17764828
2019,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge65To74Years_OccupiedHousingUnit,47129
2019,country/USA,dcid:Count_HousingUnit_HouseholderAge75To84Years_OccupiedHousingUnit,9346249
2019,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge75To84Years_OccupiedHousingUnit,34131
2019,country/USA,dcid:Count_HousingUnit_HouseholderAge85OrMoreYears_OccupiedHousingUnit,3894005
2019,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge85OrMoreYears_OccupiedHousingUnit,18107
2019,country/USA,dcid:Count_HousingUnit_HouseholderEducationalAttainmentLessThanHighSchoolGraduate_OccupiedHousingUnit,12257296
2019,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderEducationalAttainmentLessThanHighSchoolGraduate_OccupiedHousingUnit,53824
2019,country/USA,dcid:Count_HousingUnit_HouseholderEducationalAttainmentHighSchoolGraduateIncludesEquivalency_OccupiedHousingUnit,29425364
2019,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderEducationalAttainmentHighSchoolGraduateIncludesEquivalency_OccupiedHousingUnit,55966
2019,country/USA,dcid:Count_HousingUnit_HouseholderEducationalAttainmentSomeCollegeOrAssociatesDegree_OccupiedHousingUnit,37174847
2019,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderEducationalAttainmentSomeCollegeOrAssociatesDegree_OccupiedHousingUnit,76183
2019,country/USA,dcid:Count_HousingUnit_HouseholderEducationalAttainmentBachelorsDegreeOrHigher_OccupiedHousingUnit,41898541
2019,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderEducationalAttainmentBachelorsDegreeOrHigher_OccupiedHousingUnit,265088
2019,country/USA,dcid:Count_HousingUnit_MovedInDate2017OrLater_OccupiedHousingUnit,12473785
2019,country/USA,dcid:MarginOfError_Count_HousingUnit_MovedInDate2017OrLater_OccupiedHousingUnit,39112
2019,country/USA,dcid:Count_HousingUnit_MovedInDate2015To2016_OccupiedHousingUnit,18386854
2019,country/USA,dcid:MarginOfError_Count_HousingUnit_MovedInDate2015To2016_OccupiedHousingUnit,33118
2019,country/USA,dcid:Count_HousingUnit_MovedInDate2010To2014_OccupiedHousingUnit,29508361
2019,country/USA,dcid:MarginOfError_Count_HousingUnit_MovedInDate2010To2014_OccupiedHousingUnit,56352
2019,country/USA,dcid:Count_HousingUnit_MovedInDate2000To2009_OccupiedHousingUnit,29185078
2019,country/USA,dcid:MarginOfError_Count_HousingUnit_MovedInDate2000To2009_OccupiedHousingUnit,114398
2019,country/USA,dcid:Count_HousingUnit_MovedInDate1990To1999_OccupiedHousingUnit,15322077
2019,country/USA,dcid:MarginOfError_Count_HousingUnit_MovedInDate1990To1999_OccupiedHousingUnit,74675
2019,country/USA,dcid:Count_HousingUnit_MovedInDate1989OrEarlier_OccupiedHousingUnit,15879893
2019,country/USA,dcid:MarginOfError_Count_HousingUnit_MovedInDate1989OrEarlier_OccupiedHousingUnit,52786
2019,country/USA,dcid:Count_HousingUnit_OwnerOccupied,77274381
2019,country/USA,dcid:MarginOfError_Count_HousingUnit_OwnerOccupied,377633
2019,country/USA,dcid:Count_HousingUnit_HouseholderRaceWhiteAlone_OwnerOccupied,64146971
2019,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceWhiteAlone_OwnerOccupied,278779
2019,country/USA,dcid:Count_HousingUnit_HouseholderRaceBlackOrAfricanAmericanAlone_OwnerOccupied,6225458
2019,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceBlackOrAfricanAmericanAlone_OwnerOccupied,47884
2019,country/USA,dcid:Count_HousingUnit_HouseholderRaceAmericanIndianOrAlaskaNativeAlone_OwnerOccupied,481954
2019,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceAmericanIndianOrAlaskaNativeAlone_OwnerOccupied,5958
2019,country/USA,dcid:Count_HousingUnit_HouseholderRaceAsianAlone_OwnerOccupied,3408305
2019,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceAsianAlone_OwnerOccupied,24015
2019,country/USA,dcid:Count_HousingUnit_HouseholderRaceNativeHawaiianOrOtherPacificIslanderAlone_OwnerOccupied,65857
2019,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceNativeHawaiianOrOtherPacificIslanderAlone_OwnerOccupied,1900
2019,country/USA,dcid:Count_HousingUnit_HouseholderRaceSomeOtherRaceAlone_OwnerOccupied,1717234
2019,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceSomeOtherRaceAlone_OwnerOccupied,10839
2019,country/USA,dcid:Count_HousingUnit_HouseholderRaceTwoOrMoreRaces_OwnerOccupied,1228602
2019,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceTwoOrMoreRaces_OwnerOccupied,21784
2019,country/USA,dcid:Count_HousingUnit_HouseholderRaceHispanicOrLatino_OwnerOccupied,7509839
2019,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceHispanicOrLatino_OwnerOccupied,67125
2019,country/USA,dcid:Count_HousingUnit_HouseholderRaceWhiteAloneNotHispanicOrLatino_OwnerOccupied,58727627
2019,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceWhiteAloneNotHispanicOrLatino_OwnerOccupied,228267
2019,country/USA,dcid:Count_HousingUnit_HouseholderAge35OrLessYears_OwnerOccupied,7671585
2019,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge35OrLessYears_OwnerOccupied,85882
2019,country/USA,dcid:Count_HousingUnit_HouseholderAge35To44Years_OwnerOccupied,12004992
2019,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge35To44Years_OwnerOccupied,88369
2019,country/USA,dcid:Count_HousingUnit_HouseholderAge45To54Years_OwnerOccupied,15579130
2019,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge45To54Years_OwnerOccupied,72325
2019,country/USA,dcid:Count_HousingUnit_HouseholderAge55To64Years_OwnerOccupied,17776092
2019,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge55To64Years_OwnerOccupied,53418
2019,country/USA,dcid:Count_HousingUnit_HouseholderAge65To74Years_OwnerOccupied,14141320
2019,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge65To74Years_OwnerOccupied,46268
2019,country/USA,dcid:Count_HousingUnit_HouseholderAge75To84Years_OwnerOccupied,7404225
2019,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge75To84Years_OwnerOccupied,30580
2019,country/USA,dcid:Count_HousingUnit_HouseholderAge85OrMoreYears_OwnerOccupied,2697037
2019,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge85OrMoreYears_OwnerOccupied,14895
