observationAbout,observationDate,value,variableMeasured,unit,scalingFactor
dcid:geoId/sch3406570,2017,7,dcid:Count_Student_HalfDay_EnrolledInSchool_PreKindergarten,,
dcid:geoId/sch3406570,2017,10,dcid:Count_Student_SharedTime_EnrolledInSchool,,
dcid:geoId/sch3408670,2017,47.6,dcid:Count_Student_Female_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3408670,2017,80.9,dcid:Count_Student_White_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3408670,2017,8.1,dcid:Count_Student_HispanicOrLatino_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3409360,2017,50.9,dcid:Count_Student_Female_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3409360,2017,63.6,dcid:Count_Student_White_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3409360,2017,20,dcid:Count_Student_HispanicOrLatino_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3409690,2017,47.5,dcid:Count_Student_Female_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3409690,2017,90.4,dcid:Count_Student_White_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3409690,2017,4.8,dcid:Count_Student_HispanicOrLatino_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3409690,2017,8,dcid:Count_Student_SharedTime_EnrolledInSchool,,
dcid:geoId/sch3411070,2017,51,dcid:Count_Student_Female_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3411070,2017,70.4,dcid:Count_Student_White_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3411070,2017,18.1,dcid:Count_Student_HispanicOrLatino_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3411070,2017,22,dcid:Count_Student_SharedTime_EnrolledInSchool,,
dcid:geoId/sch3411790,2017,48.5,dcid:Count_Student_Female_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3411790,2017,69.8,dcid:Count_Student_White_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3411790,2017,18.5,dcid:Count_Student_HispanicOrLatino_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3413200,2017,48.3,dcid:Count_Student_Female_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3413200,2017,1.6,dcid:Count_Student_White_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3413200,2017,65,dcid:Count_Student_HispanicOrLatino_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3413200,2017,16,dcid:Count_Student_SharedTime_EnrolledInSchool,,
dcid:geoId/sch3413380,2017,43.5,dcid:Count_Student_Female_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3413380,2017,98.2,dcid:Count_Student_White_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3413380,2017,0.9,dcid:Count_Student_HispanicOrLatino_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3413380,2017,10,dcid:Count_Student_SharedTime_EnrolledInSchool,,
dcid:geoId/sch3415030,2017,49.3,dcid:Count_Student_Female_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3415030,2017,38.7,dcid:Count_Student_White_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3415030,2017,34.2,dcid:Count_Student_HispanicOrLatino_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3415030,2017,26,dcid:Count_Student_HalfDay_EnrolledInSchool_PreKindergarten,,
dcid:geoId/sch3416680,2017,46.6,dcid:Count_Student_Female_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3416680,2017,47.4,dcid:Count_Student_White_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3416680,2017,31.7,dcid:Count_Student_HispanicOrLatino_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3416680,2017,26,dcid:Count_Student_SharedTime_EnrolledInSchool,,
dcid:geoId/sch3417850,2017,44.9,dcid:Count_Student_Female_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3417850,2017,76.5,dcid:Count_Student_White_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3417850,2017,14.2,dcid:Count_Student_HispanicOrLatino_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3417850,2017,9,dcid:Count_Student_HalfDay_EnrolledInSchool_PreKindergarten,,
dcid:geoId/sch3417850,2017,2,dcid:Count_Student_SharedTime_EnrolledInSchool,,
dcid:geoId/sch3400750,2017,50.6,dcid:Count_Student_Female_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3400750,2017,71,dcid:Count_Student_White_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3400750,2017,6.7,dcid:Count_Student_HispanicOrLatino_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3400750,2017,4,dcid:Count_Student_HalfDay_EnrolledInSchool_PreKindergarten,,
dcid:geoId/sch3400750,2017,20,dcid:Count_Student_SharedTime_EnrolledInSchool,,
dcid:geoId/sch3400870,2017,51.4,dcid:Count_Student_Female_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3400870,2017,59,dcid:Count_Student_White_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3400870,2017,5,dcid:Count_Student_HispanicOrLatino_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3400870,2017,7,dcid:Count_Student_SharedTime_EnrolledInSchool,,
dcid:geoId/sch3401450,2017,32.7,dcid:Count_Student_Female_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3401450,2017,32.4,dcid:Count_Student_White_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3401450,2017,43,dcid:Count_Student_HispanicOrLatino_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3401450,2017,35,dcid:Count_Student_HalfDay_EnrolledInSchool_PreKindergarten,,
dcid:geoId/sch3401470,2017,50.1,dcid:Count_Student_Female_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3401470,2017,37.7,dcid:Count_Student_White_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3401470,2017,18,dcid:Count_Student_HispanicOrLatino_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3401470,2017,68,dcid:Count_Student_HalfDay_EnrolledInSchool_PreKindergarten,,
dcid:geoId/sch3401470,2017,19,dcid:Count_Student_SharedTime_EnrolledInSchool,,
dcid:geoId/sch3401500,2017,47.4,dcid:Count_Student_Female_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3401500,2017,9.5,dcid:Count_Student_White_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3401500,2017,56.9,dcid:Count_Student_HispanicOrLatino_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3401500,2017,4,dcid:Count_Student_SharedTime_EnrolledInSchool,,
dcid:geoId/sch3401920,2017,46.5,dcid:Count_Student_Female_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3401920,2017,11.9,dcid:Count_Student_White_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3401920,2017,71.8,dcid:Count_Student_HispanicOrLatino_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3401920,2017,32,dcid:Count_Student_HalfDay_EnrolledInSchool_PreKindergarten,,
dcid:geoId/sch3402790,2017,49.1,dcid:Count_Student_Female_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3402790,2017,42.9,dcid:Count_Student_White_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3402790,2017,41,dcid:Count_Student_HispanicOrLatino_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3402790,2017,2,dcid:Count_Student_SharedTime_EnrolledInSchool,,
dcid:geoId/sch3402800,2017,48.1,dcid:Count_Student_Female_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3402800,2017,38.1,dcid:Count_Student_White_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3402800,2017,40.6,dcid:Count_Student_HispanicOrLatino_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3402800,2017,45,dcid:Count_Student_HalfDay_EnrolledInSchool_PreKindergarten,,
dcid:geoId/sch3402800,2017,4,dcid:Count_Student_SharedTime_EnrolledInSchool,,
dcid:geoId/sch3403270,2017,48.9,dcid:Count_Student_Female_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3403270,2017,26.8,dcid:Count_Student_White_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3403270,2017,67.1,dcid:Count_Student_HispanicOrLatino_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3403270,2017,21,dcid:Count_Student_HalfDay_EnrolledInSchool_PreKindergarten,,
dcid:geoId/sch3403390,2017,48,dcid:Count_Student_Female_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3403390,2017,43.5,dcid:Count_Student_White_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3403390,2017,8.2,dcid:Count_Student_HispanicOrLatino_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3403600,2017,47.6,dcid:Count_Student_Female_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3403600,2017,51.7,dcid:Count_Student_White_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3403600,2017,7.6,dcid:Count_Student_HispanicOrLatino_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3403600,2017,24,dcid:Count_Student_HalfDay_EnrolledInSchool_PreKindergarten,,
dcid:geoId/sch3403600,2017,1,dcid:Count_Student_SharedTime_EnrolledInSchool,,
dcid:geoId/sch3403810,2017,47.4,dcid:Count_Student_Female_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3403810,2017,57,dcid:Count_Student_White_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3403810,2017,5.5,dcid:Count_Student_HispanicOrLatino_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3403810,2017,57,dcid:Count_Student_HalfDay_EnrolledInSchool_PreKindergarten,,
dcid:geoId/sch3403990,2017,50.3,dcid:Count_Student_Female_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3403990,2017,40.2,dcid:Count_Student_White_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3403990,2017,36.5,dcid:Count_Student_HispanicOrLatino_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3403990,2017,5,dcid:Count_Student_SharedTime_EnrolledInSchool,,
dcid:geoId/sch3404290,2017,51.2,dcid:Count_Student_Female_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3404290,2017,28.2,dcid:Count_Student_White_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3404290,2017,46.6,dcid:Count_Student_HispanicOrLatino_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3404440,2017,49.8,dcid:Count_Student_Female_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3404440,2017,27.6,dcid:Count_Student_White_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3404440,2017,19.2,dcid:Count_Student_HispanicOrLatino_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3404440,2017,67,dcid:Count_Student_HalfDay_EnrolledInSchool_PreKindergarten,,
dcid:geoId/sch3404440,2017,15,dcid:Count_Student_SharedTime_EnrolledInSchool,,
dcid:geoId/sch3404660,2017,47,dcid:Count_Student_Female_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3404660,2017,33.7,dcid:Count_Student_White_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3404660,2017,44.6,dcid:Count_Student_HispanicOrLatino_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3404660,2017,2,dcid:Count_Student_HalfDay_EnrolledInSchool_PreKindergarten,,
dcid:geoId/sch3404660,2017,2,dcid:Count_Student_SharedTime_EnrolledInSchool,,
dcid:geoId/sch3404710,2017,46.8,dcid:Count_Student_Female_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3404710,2017,63.3,dcid:Count_Student_White_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3404710,2017,21.4,dcid:Count_Student_HispanicOrLatino_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3404710,2017,31,dcid:Count_Student_HalfDay_EnrolledInSchool_PreKindergarten,,
dcid:geoId/sch3404710,2017,2,dcid:Count_Student_SharedTime_EnrolledInSchool,,
dcid:geoId/sch3404740,2017,47.6,dcid:Count_Student_Female_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3404740,2017,7.4,dcid:Count_Student_White_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3404740,2017,60.3,dcid:Count_Student_HispanicOrLatino_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3404740,2017,7,dcid:Count_Student_HalfDay_EnrolledInSchool_PreKindergarten,,
dcid:geoId/sch3404770,2017,48.4,dcid:Count_Student_Female_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3404770,2017,26.7,dcid:Count_Student_White_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3404770,2017,6.9,dcid:Count_Student_HispanicOrLatino_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3404770,2017,5,dcid:Count_Student_SharedTime_EnrolledInSchool,,
dcid:geoId/sch3404980,2017,48.6,dcid:Count_Student_Female_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3404980,2017,55.6,dcid:Count_Student_White_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3404980,2017,20.7,dcid:Count_Student_HispanicOrLatino_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3404980,2017,10,dcid:Count_Student_HalfDay_EnrolledInSchool_PreKindergarten,,
dcid:geoId/sch3405070,2017,51.3,dcid:Count_Student_Female_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3405070,2017,8.9,dcid:Count_Student_White_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3405070,2017,90,dcid:Count_Student_HispanicOrLatino_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3405070,2017,7,dcid:Count_Student_SharedTime_EnrolledInSchool,,
dcid:geoId/sch3405310,2017,47.7,dcid:Count_Student_Female_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3405310,2017,25.2,dcid:Count_Student_White_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3405310,2017,20.8,dcid:Count_Student_HispanicOrLatino_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3405310,2017,11,dcid:Count_Student_SharedTime_EnrolledInSchool,,
dcid:geoId/sch3405370,2017,46.5,dcid:Count_Student_Female_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3405370,2017,75.1,dcid:Count_Student_White_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3405370,2017,10.7,dcid:Count_Student_HispanicOrLatino_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3405370,2017,11,dcid:Count_Student_SharedTime_EnrolledInSchool,,
dcid:geoId/sch3405760,2017,48.6,dcid:Count_Student_Female_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3405760,2017,34,dcid:Count_Student_White_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3405760,2017,56.3,dcid:Count_Student_HispanicOrLatino_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3405970,2017,48.8,dcid:Count_Student_Female_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3405970,2017,68.7,dcid:Count_Student_White_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3405970,2017,6.1,dcid:Count_Student_HispanicOrLatino_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3405970,2017,25,dcid:Count_Student_HalfDay_EnrolledInSchool_PreKindergarten,,
dcid:geoId/sch3405970,2017,4,dcid:Count_Student_SharedTime_EnrolledInSchool,,
dcid:geoId/sch3406270,2017,48,dcid:Count_Student_Female_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3406270,2017,8.1,dcid:Count_Student_White_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3406270,2017,67.6,dcid:Count_Student_HispanicOrLatino_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3406270,2017,9,dcid:Count_Student_HalfDay_EnrolledInSchool_PreKindergarten,,
dcid:geoId/sch3406270,2017,1,dcid:Count_Student_SharedTime_EnrolledInSchool,,
dcid:geoId/sch3406840,2017,50.1,dcid:Count_Student_Female_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3406840,2017,54.6,dcid:Count_Student_White_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3406840,2017,6.4,dcid:Count_Student_HispanicOrLatino_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
dcid:geoId/sch3406840,2017,1,dcid:Count_Student_SharedTime_EnrolledInSchool,,
dcid:geoId/sch3406930,2017,47.4,dcid:Count_Student_Female_EnrolledInSchool_AsAFractionOf_Count_Student_EnrolledInSchool,Percent,
