observationAbout,observationDate,value,variableMeasured,unit,scalingFactor
country/USA,2021,48.6,dcid:Percent_Male_In_Count_Student_ScienceOrEngineeringOrHealth_MastersDegree,Percent,100
country/USA,2021,160421,dcid:Count_Student_ScienceOrEngineeringOrHealth_DoctorateDegree_Male,,
country/USA,2021,54.6,dcid:Percent_Male_In_Count_Student_ScienceOrEngineeringOrHealth_DoctorateDegree,Percent,100
country/USA,2021,36520,dcid:Count_Person_EducationalAttainmentDoctorateDegree_ScienceOrEngineeringOrHealth_Male_PostDoctoralAppointeeOccupation,,
country/USA,2021,57.7,dcid:Percent_Male_In_Count_Person_ScienceOrEngineeringOrHealth_EducationalAttainmentDoctorateDegree_PostDoctoralAppointeeOccupation,Percent,100
country/USA,2021,17630,dcid:Count_Person_EducationalAttainmentDoctorateDegree_ScienceOrEngineeringOrHealth_Male_NonFacultyResearcherOccupation,,
country/USA,2021,57.7,dcid:Percent_Male_In_Count_Person_ScienceOrEngineeringOrHealth_EducationalAttainmentDoctorateDegree_NonFacultyResearcherOccupation,Percent,100
country/USA,2021,372879,dcid:Count_Student_ScienceOrEngineeringOrHealth_MastersDegreeOrDoctorateDegree_Female,,
country/USA,2021,49.1,dcid:Percent_Female_In_Count_Student_ScienceOrEngineeringOrHealth_MastersDegreeOrDoctorateDegree,Percent,100
country/USA,2021,239757,dcid:Count_Student_ScienceOrEngineeringOrHealth_MastersDegree_Female,,
country/USA,2021,51.4,dcid:Percent_Female_In_Count_Student_ScienceOrEngineeringOrHealth_MastersDegree,Percent,100
country/USA,2021,133122,dcid:Count_Student_ScienceOrEngineeringOrHealth_DoctorateDegree_Female,,
country/USA,2021,45.4,dcid:Percent_Female_In_Count_Student_ScienceOrEngineeringOrHealth_DoctorateDegree,Percent,100
country/USA,2021,26808,dcid:Count_Person_EducationalAttainmentDoctorateDegree_ScienceOrEngineeringOrHealth_Female_PostDoctoralAppointeeOccupation,,
country/USA,2021,42.3,dcid:Percent_Female_In_Count_Person_ScienceOrEngineeringOrHealth_EducationalAttainmentDoctorateDegree_PostDoctoralAppointeeOccupation,Percent,100
country/USA,2021,12918,dcid:Count_Person_EducationalAttainmentDoctorateDegree_ScienceOrEngineeringOrHealth_Female_NonFacultyResearcherOccupation,,
country/USA,2021,42.3,dcid:Percent_Female_In_Count_Person_ScienceOrEngineeringOrHealth_EducationalAttainmentDoctorateDegree_NonFacultyResearcherOccupation,Percent,100
country/USA,2021,515597,dcid:Count_Student_Citizen_ScienceOrEngineeringOrHealth_MastersDegreeOrDoctorateDegree,,
country/USA,2021,67.8,dcid:Percent_Citizen_In_Count_Student_ScienceOrEngineeringOrHealth_MastersDegreeOrDoctorateDegree,Percent,100
country/USA,2021,337655,dcid:Count_Student_Citizen_ScienceOrEngineeringOrHealth_MastersDegree,,
country/USA,2021,72.4,dcid:Percent_Citizen_In_Count_Student_ScienceOrEngineeringOrHealth_MastersDegree,Percent,100
country/USA,2021,177942,dcid:Count_Student_Citizen_ScienceOrEngineeringOrHealth_DoctorateDegree,,
country/USA,2021,60.6,dcid:Percent_Citizen_In_Count_Student_ScienceOrEngineeringOrHealth_DoctorateDegree,Percent,100
country/USA,2021,29755,dcid:Count_Person_Citizen_EducationalAttainmentDoctorateDegree_ScienceOrEngineeringOrHealth_PostDoctoralAppointeeOccupation,,
country/USA,2021,47,dcid:Percent_Citizen_In_Count_Person_ScienceOrEngineeringOrHealth_EducationalAttainmentDoctorateDegree_PostDoctoralAppointeeOccupation,Percent,100
country/USA,2021,69174,dcid:Count_Student_Citizen_ScienceOrEngineeringOrHealth_MastersDegreeOrDoctorateDegree_HispanicOrLatino,,
country/USA,2021,9.1,dcid:Percent_Citizen_HispanicOrLatino_In_Count_Student_ScienceOrEngineeringOrHealth_MastersDegreeOrDoctorateDegree,Percent,100
country/USA,2021,48681,dcid:Count_Student_Citizen_ScienceOrEngineeringOrHealth_MastersDegree_HispanicOrLatino,,
country/USA,2021,10.4,dcid:Percent_Citizen_HispanicOrLatino_In_Count_Student_ScienceOrEngineeringOrHealth_MastersDegree,Percent,100
country/USA,2021,20493,dcid:Count_Student_Citizen_ScienceOrEngineeringOrHealth_DoctorateDegree_HispanicOrLatino,,
country/USA,2021,7,dcid:Percent_Citizen_HispanicOrLatino_In_Count_Student_ScienceOrEngineeringOrHealth_DoctorateDegree,Percent,100
country/USA,2021,2142,dcid:Count_Person_Citizen_EducationalAttainmentDoctorateDegree_ScienceOrEngineeringOrHealth_HispanicOrLatino_PostDoctoralAppointeeOccupation,,
country/USA,2021,3.4,dcid:Percent_Citizen_HispanicOrLatino_In_Count_Person_ScienceOrEngineeringOrHealth_EducationalAttainmentDoctorateDegree_PostDoctoralAppointeeOccupation,Percent,100
country/USA,2021,2105,dcid:Count_Student_Citizen_ScienceOrEngineeringOrHealth_MastersDegreeOrDoctorateDegree_NotHispanicOrLatino_AmericanIndianOrAlaskaNativeAlone,,
country/USA,2021,0.3,dcid:Percent_Citizen_NotHispanicOrLatino_AmericanIndianOrAlaskaNativeAlone_In_Count_Student_ScienceOrEngineeringOrHealth_MastersDegreeOrDoctorateDegree,Percent,100
country/USA,2021,1356,dcid:Count_Student_Citizen_ScienceOrEngineeringOrHealth_MastersDegree_NotHispanicOrLatino_AmericanIndianOrAlaskaNativeAlone,,
country/USA,2021,0.3,dcid:Percent_Citizen_NotHispanicOrLatino_AmericanIndianOrAlaskaNativeAlone_In_Count_Student_ScienceOrEngineeringOrHealth_MastersDegree,Percent,100
country/USA,2021,749,dcid:Count_Student_Citizen_ScienceOrEngineeringOrHealth_DoctorateDegree_NotHispanicOrLatino_AmericanIndianOrAlaskaNativeAlone,,
country/USA,2021,0.3,dcid:Percent_Citizen_NotHispanicOrLatino_AmericanIndianOrAlaskaNativeAlone_In_Count_Student_ScienceOrEngineeringOrHealth_DoctorateDegree,Percent,100
country/USA,2021,80,dcid:Count_Person_Citizen_EducationalAttainmentDoctorateDegree_ScienceOrEngineeringOrHealth_NotHispanicOrLatino_PostDoctoralAppointeeOccupation_AmericanIndianOrAlaskaNativeAlone,,
country/USA,2021,0.1,dcid:Percent_Citizen_NotHispanicOrLatino_AmericanIndianOrAlaskaNativeAlone_In_Count_Person_ScienceOrEngineeringOrHealth_EducationalAttainmentDoctorateDegree_PostDoctoralAppointeeOccupation,Percent,100
country/USA,2021,60203,dcid:Count_Student_Citizen_ScienceOrEngineeringOrHealth_MastersDegreeOrDoctorateDegree_NotHispanicOrLatino_Asian,,
country/USA,2021,7.9,dcid:Percent_Citizen_NotHispanicOrLatino_Asian_In_Count_Student_ScienceOrEngineeringOrHealth_MastersDegreeOrDoctorateDegree_,Percent,100
country/USA,2021,40607,dcid:Count_Student_Citizen_ScienceOrEngineeringOrHealth_MastersDegree_NotHispanicOrLatino_Asian,,
country/USA,2021,8.7,dcid:Percent_Citizen_NotHispanicOrLatino_Asian_In_Count_Student_ScienceOrEngineeringOrHealth_MastersDegree,Percent,100
country/USA,2021,19596,dcid:Count_Student_Citizen_ScienceOrEngineeringOrHealth_DoctorateDegree_NotHispanicOrLatino_Asian,,
country/USA,2021,6.7,dcid:Percent_Citizen_NotHispanicOrLatino_Asian_In_Count_Student_ScienceOrEngineeringOrHealth_DoctorateDegree,Percent,100
country/USA,2021,6014,dcid:Count_Person_Citizen_EducationalAttainmentDoctorateDegree_ScienceOrEngineeringOrHealth_NotHispanicOrLatino_PostDoctoralAppointeeOccupation_Asian,,
country/USA,2021,9.5,dcid:Percent_Citizen_NotHispanicOrLatino_Asian_In_Count_Student_ScienceOrEngineeringOrHealth_EducationalAttainmentDoctorateDegree_PostDoctoralAppointeeOccupation,Percent,100
country/USA,2021,45302,dcid:Count_Student_Citizen_ScienceOrEngineeringOrHealth_MastersDegreeOrDoctorateDegree_NotHispanicOrLatino_BlackOrAfricanAmericanAlone,,
country/USA,2021,6,dcid:Percent_Citizen_NotHispanicOrLatino_BlackOrAfricanAmericanAlone_In_Count_Student_ScienceOrEngineeringOrHealth_MastersDegreeOrDoctorateDegree,Percent,100
country/USA,2021,33129,dcid:Count_Student_Citizen_ScienceOrEngineeringOrHealth_MastersDegree_NotHispanicOrLatino_BlackOrAfricanAmericanAlone,,
country/USA,2021,7.1,dcid:Percent_Citizen_NotHispanicOrLatino_BlackOrAfricanAmericanAlone_In_Count_Student_ScienceOrEngineeringOrHealth_MastersDegree,Percent,100
country/USA,2021,12173,dcid:Count_Student_Citizen_ScienceOrEngineeringOrHealth_DoctorateDegree_NotHispanicOrLatino_BlackOrAfricanAmericanAlone,,
country/USA,2021,4.1,dcid:Percent_Citizen_NotHispanicOrLatino_BlackOrAfricanAmericanAlone_In_Count_Student_ScienceOrEngineeringOrHealth_DoctorateDegree,Percent,100
country/USA,2021,1138,dcid:Count_Person_Citizen_EducationalAttainmentDoctorateDegree_ScienceOrEngineeringOrHealth_NotHispanicOrLatino_PostDoctoralAppointeeOccupation_BlackOrAfricanAmericanAlone,,
country/USA,2021,1.8,dcid:Percent_Citizen_NotHispanicOrLatino_BlackOrAfricanAmericanAlone_In_Count_Person_ScienceOrEngineeringOrHealth_EducationalAttainmentDoctorateDegree_PostDoctoralAppointeeOccupation,Percent,100
country/USA,2021,792,dcid:Count_Student_Citizen_ScienceOrEngineeringOrHealth_MastersDegreeOrDoctorateDegree_NotHispanicOrLatino_NativeHawaiianOrOtherPacificIslanderAlone,,
country/USA,2021,0.1,dcid:Percent_Citizen_NotHispanicOrLatino_NativeHawaiianOrOtherPacificIslanderAlone_In_Count_Student_ScienceOrEngineeringOrHealth_MastersDegreeOrDoctorateDegree,Percent,100
country/USA,2021,597,dcid:Count_Student_Citizen_ScienceOrEngineeringOrHealth_MastersDegree_NotHispanicOrLatino_NativeHawaiianOrOtherPacificIslanderAlone,,
country/USA,2021,0.1,dcid:Percent_Citizen_NotHispanicOrLatino_NativeHawaiianOrOtherPacificIslanderAlone_In_Count_Student_ScienceOrEngineeringOrHealth_MastersDegree,Percent,100
country/USA,2021,195,dcid:Count_Student_Citizen_ScienceOrEngineeringOrHealth_DoctorateDegree_NotHispanicOrLatino_NativeHawaiianOrOtherPacificIslanderAlone,,
country/USA,2021,0.1,dcid:Percent_Citizen_NotHispanicOrLatino_NativeHawaiianOrOtherPacificIslanderAlone_In_Count_Student_ScienceOrEngineeringOrHealth_DoctorateDegree,Percent,100
country/USA,2021,40,dcid:Count_Person_Citizen_EducationalAttainmentDoctorateDegree_ScienceOrEngineeringOrHealth_NotHispanicOrLatino_PostDoctoralAppointeeOccupation_NativeHawaiianOrOtherPacificIslanderAlone,,
country/USA,2021,0.1,dcid:Percent_Citizen_NotHispanicOrLatino_NativeHawaiianOrOtherPacificIslanderAlone_In_Count_Person_ScienceOrEngineeringOrHealth_EducationalAttainmentDoctorateDegree_PostDoctoralAppointeeOccupation,Percent,100
country/USA,2021,294198,dcid:Count_Student_Citizen_ScienceOrEngineeringOrHealth_MastersDegreeOrDoctorateDegree_NotHispanicOrLatino_WhiteAlone,,
country/USA,2021,38.7,dcid:Percent_Citizen_NotHispanicOrLatino_WhiteAlone_In_Count_Student_ScienceOrEngineeringOrHealth_MastersDegreeOrDoctorateDegree,Percent,100
country/USA,2021,184608,dcid:Count_Student_Citizen_ScienceOrEngineeringOrHealth_MastersDegree_NotHispanicOrLatino_WhiteAlone,,
country/USA,2021,39.6,dcid:Percent_Citizen_NotHispanicOrLatino_WhiteAlone_In_Count_Student_ScienceOrEngineeringOrHealth_MastersDegree,Percent,100
country/USA,2021,109590,dcid:Count_Student_Citizen_ScienceOrEngineeringOrHealth_DoctorateDegree_NotHispanicOrLatino_WhiteAlone,,
country/USA,2021,37.3,dcid:Percent_Citizen_NotHispanicOrLatino_WhiteAlone_In_Count_Student_ScienceOrEngineeringOrHealth_DoctorateDegree,Percent,100
country/USA,2021,16369,dcid:Count_Person_Citizen_EducationalAttainmentDoctorateDegree_ScienceOrEngineeringOrHealth_NotHispanicOrLatino_PostDoctoralAppointeeOccupation_WhiteAlone,,
country/USA,2021,25.8,dcid:Percent_Citizen_NotHispanicOrLatino_WhiteAlone_In_Count_Person_ScienceOrEngineeringOrHealth_EducationalAttainmentDoctorateDegree_PostDoctoralAppointeeOccupation,Percent,100
country/USA,2021,19471,dcid:Count_Student_Citizen_ScienceOrEngineeringOrHealth_MastersDegreeOrDoctorateDegree_NotHispanicOrLatino_TwoOrMoreRaces,,
country/USA,2021,2.6,dcid:Percent_Citizen_NotHispanicOrLatino_TwoOrMoreRaces_In_Count_Student_ScienceOrEngineeringOrHealth_MastersDegreeOrDoctorateDegree,Percent,100
country/USA,2021,12301,dcid:Count_Student_Citizen_ScienceOrEngineeringOrHealth_MastersDegree_NotHispanicOrLatino_TwoOrMoreRaces,,
country/USA,2021,2.6,dcid:Percent_Citizen_NotHispanicOrLatino_TwoOrMoreRaces_In_Count_Student_ScienceOrEngineeringOrHealth_MastersDegree,Percent,100
country/USA,2021,7170,dcid:Count_Student_Citizen_ScienceOrEngineeringOrHealth_DoctorateDegree_NotHispanicOrLatino_TwoOrMoreRaces,,
country/USA,2021,2.4,dcid:Percent_Citizen_NotHispanicOrLatino_TwoOrMoreRaces_In_Count_Student_ScienceOrEngineeringOrHealth_DoctorateDegree,Percent,100
country/USA,2021,687,dcid:Count_Person_Citizen_EducationalAttainmentDoctorateDegree_ScienceOrEngineeringOrHealth_NotHispanicOrLatino_PostDoctoralAppointeeOccupation_TwoOrMoreRaces,,
country/USA,2021,1.1,dcid:Percent_Citizen_NotHispanicOrLatino_TwoOrMoreRaces_In_Count_Person_ScienceOrEngineeringOrHealth_EducationalAttainmentDoctorateDegree_PostDoctoralAppointeeOccupation,Percent,100
country/USA,2021,24352,dcid:Count_Student_Citizen_ScienceOrEngineeringOrHealth_MastersDegreeOrDoctorateDegree_UnknownEthnicity_UnknownRace,,
country/USA,2021,3.2,dcid:Percent_Citizen_UnknownEthnicity_UnknownRace_In_Count_Student_ScienceOrEngineeringOrHealth_MastersDegreeOrDoctorateDegree,Percent,100
country/USA,2021,16376,dcid:Count_Student_Citizen_ScienceOrEngineeringOrHealth_MastersDegree_UnknownEthnicity_UnknownRace,,
country/USA,2021,3.5,dcid:Percent_Citizen_UnknownEthnicity_UnknownRace_In_Count_Student_ScienceOrEngineeringOrHealth_MastersDegree,Percent,100
country/USA,2021,7976,dcid:Count_Student_Citizen_ScienceOrEngineeringOrHealth_DoctorateDegree_UnknownEthnicity_UnknownRace,,
country/USA,2021,2.7,dcid:Percent_Citizen_UnknownEthnicity_UnknownRace_In_Count_Student_ScienceOrEngineeringOrHealth_DoctorateDegree,Percent,100
country/USA,2021,3285,dcid:Count_Person_Citizen_EducationalAttainmentDoctorateDegree_ScienceOrEngineeringOrHealth_UnknownEthnicity_PostDoctoralAppointeeOccupation_UnknownRace,,
country/USA,2021,5.2,dcid:Percent_Citizen_UnknownEthnicity_UnknownRace_In_Count_Person_ScienceOrEngineeringOrHealth_EducationalAttainmentDoctorateDegree_PostDoctoralAppointeeOccupation,Percent,100
