observationAbout,observationDate,value,variableMeasured,unit,scalingFactor,#input
dcid:country/LTU,2020,79.44,dcid:Count_Person_WasteWaterTreated_PerWaterTreatmentStatus,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:13:3
dcid:country/LTU,2021,79.7705,dcid:Count_Person_WasteWaterTreated_PerWaterTreatmentStatus,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:14:3
dcid:country/MEX,1990,8.6,dcid:Count_Person_WasteWaterTreated_PerWaterTreatmentStatus,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:15:3
dcid:country/MEX,2000,34.3,dcid:Count_Person_WasteWaterTreated_PerWaterTreatmentStatus,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:16:3
dcid:country/MEX,2005,50.9,dcid:Count_Person_WasteWaterTreated_PerWaterTreatmentStatus,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:17:3
dcid:country/MEX,2010,61.8,dcid:Count_Person_WasteWaterTreated_PerWaterTreatmentStatus,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:18:3
dcid:country/DEU,2005,2.7,dcid:Count_Person_WasteWaterIndependentlyTreated_PerWaterTreatmentSystem,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:19:3
dcid:country/DEU,2010,3.6,dcid:Count_Person_WasteWaterIndependentlyTreated_PerWaterTreatmentSystem,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:20:3
dcid:country/DEU,2015,2.52,dcid:Count_Person_WasteWaterIndependentlyTreated_PerWaterTreatmentSystem,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:21:3
dcid:country/DEU,2016,2.166,dcid:Count_Person_WasteWaterIndependentlyTreated_PerWaterTreatmentSystem,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:22:3
dcid:country/DEU,2017,2.1239,dcid:Count_Person_WasteWaterIndependentlyTreated_PerWaterTreatmentSystem,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:23:3
dcid:country/DEU,2018,2.0821,dcid:Count_Person_WasteWaterIndependentlyTreated_PerWaterTreatmentSystem,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:24:3
dcid:country/DEU,2019,2.0403,dcid:Count_Person_WasteWaterIndependentlyTreated_PerWaterTreatmentSystem,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:25:3
dcid:country/CZE,1970,55,dcid:Count_Person_Resident_WasteWaterCollectingSystem_PerWaterTreatmentSystem,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:26:3
dcid:country/CZE,1980,65.4,dcid:Count_Person_Resident_WasteWaterCollectingSystem_PerWaterTreatmentSystem,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:27:3
dcid:country/CZE,1990,72.6,dcid:Count_Person_Resident_WasteWaterCollectingSystem_PerWaterTreatmentSystem,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:28:3
dcid:country/CZE,2000,72.4,dcid:Count_Person_Resident_WasteWaterCollectingSystem_PerWaterTreatmentSystem,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:29:3
dcid:country/CZE,2005,76.7,dcid:Count_Person_Resident_WasteWaterCollectingSystem_PerWaterTreatmentSystem,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:30:3
dcid:country/CZE,2010,82.3,dcid:Count_Person_Resident_WasteWaterCollectingSystem_PerWaterTreatmentSystem,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:31:3
dcid:country/CZE,2015,84.3,dcid:Count_Person_Resident_WasteWaterCollectingSystem_PerWaterTreatmentSystem,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:32:3
dcid:country/CZE,2016,84.7,dcid:Count_Person_Resident_WasteWaterCollectingSystem_PerWaterTreatmentSystem,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:33:3
dcid:country/CZE,2017,85.6,dcid:Count_Person_Resident_WasteWaterCollectingSystem_PerWaterTreatmentSystem,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:34:3
dcid:country/CZE,2018,85.5,dcid:Count_Person_Resident_WasteWaterCollectingSystem_PerWaterTreatmentSystem,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:35:3
dcid:country/CZE,2019,85.5,dcid:Count_Person_Resident_WasteWaterCollectingSystem_PerWaterTreatmentSystem,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:36:3
dcid:country/CZE,2020,86.2,dcid:Count_Person_Resident_WasteWaterCollectingSystem_PerWaterTreatmentSystem,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:37:3
dcid:country/CZE,2021,87.5,dcid:Count_Person_Resident_WasteWaterCollectingSystem_PerWaterTreatmentSystem,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:38:3
dcid:country/CAN,2015,98.2,dcid:Count_Person_WasteWaterTreated_PerWaterTreatmentStatus,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:39:3
dcid:country/CAN,2016,98.3,dcid:Count_Person_WasteWaterTreated_PerWaterTreatmentStatus,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:40:3
dcid:country/CAN,2017,98.3,dcid:Count_Person_WasteWaterTreated_PerWaterTreatmentStatus,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:41:3
dcid:country/NOR,1980,1,dcid:Amount_WasteWater_SecondaryTreatment_WasteWaterTreatmentPlant_PerWaterTreatmentLevel,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:43:3
dcid:country/NOR,1990,1,dcid:Amount_WasteWater_SecondaryTreatment_WasteWaterTreatmentPlant_PerWaterTreatmentLevel,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:44:3
dcid:country/NOR,2010,7.551,dcid:Amount_WasteWater_SecondaryTreatment_WasteWaterTreatmentPlant_PerWaterTreatmentLevel,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:45:3
dcid:country/NOR,2015,6.9108,dcid:Amount_WasteWater_SecondaryTreatment_WasteWaterTreatmentPlant_PerWaterTreatmentLevel,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:46:3
dcid:country/NOR,2016,6.7559,dcid:Amount_WasteWater_SecondaryTreatment_WasteWaterTreatmentPlant_PerWaterTreatmentLevel,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:47:3
dcid:country/NOR,2017,6.9547,dcid:Amount_WasteWater_SecondaryTreatment_WasteWaterTreatmentPlant_PerWaterTreatmentLevel,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:48:3
dcid:country/NOR,2018,6.5779,dcid:Amount_WasteWater_SecondaryTreatment_WasteWaterTreatmentPlant_PerWaterTreatmentLevel,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:49:3
dcid:country/NOR,2019,6.7456,dcid:Amount_WasteWater_SecondaryTreatment_WasteWaterTreatmentPlant_PerWaterTreatmentLevel,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:50:3
dcid:country/NOR,2020,6.7557,dcid:Amount_WasteWater_SecondaryTreatment_WasteWaterTreatmentPlant_PerWaterTreatmentLevel,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:51:3
dcid:country/NOR,2021,6.921,dcid:Amount_WasteWater_SecondaryTreatment_WasteWaterTreatmentPlant_PerWaterTreatmentLevel,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:52:3
dcid:country/AUT,1970,17,dcid:Count_Person_WasteWaterTreatmentPlant_PerWaterTreatmentType,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:53:3
dcid:country/AUT,1980,38,dcid:Count_Person_WasteWaterTreatmentPlant_PerWaterTreatmentType,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:54:3
dcid:country/AUT,1990,72,dcid:Count_Person_WasteWaterTreatmentPlant_PerWaterTreatmentType,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:55:3
dcid:country/AUT,2000,85.4,dcid:Count_Person_WasteWaterTreatmentPlant_PerWaterTreatmentType,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:56:3
dcid:country/AUT,2010,93.9,dcid:Count_Person_WasteWaterTreatmentPlant_PerWaterTreatmentType,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:57:3
dcid:country/AUT,2016,95.2,dcid:Count_Person_WasteWaterTreatmentPlant_PerWaterTreatmentType,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:58:3
dcid:country/AUT,2018,95.95,dcid:Count_Person_WasteWaterTreatmentPlant_PerWaterTreatmentType,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:59:3
dcid:country/AUT,2019,95.95,dcid:Count_Person_WasteWaterTreatmentPlant_PerWaterTreatmentType,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:60:3
dcid:country/AUT,2020,96.04,dcid:Count_Person_WasteWaterTreatmentPlant_PerWaterTreatmentType,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:61:3
dcid:country/AUT,2021,96.04,dcid:Count_Person_WasteWaterTreatmentPlant_PerWaterTreatmentType,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:62:3
dcid:country/LTU,2005,0.19,dcid:Count_Person_PublicSewerageWithoutTreatment_PerWaterTreatmentType,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:74:3
dcid:country/LTU,2010,0.06,dcid:Count_Person_PublicSewerageWithoutTreatment_PerWaterTreatmentType,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:75:3
dcid:country/LTU,2015,0.04,dcid:Count_Person_PublicSewerageWithoutTreatment_PerWaterTreatmentType,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:76:3
dcid:country/LTU,2016,0.03,dcid:Count_Person_PublicSewerageWithoutTreatment_PerWaterTreatmentType,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:77:3
dcid:country/LTU,2017,0.03,dcid:Count_Person_PublicSewerageWithoutTreatment_PerWaterTreatmentType,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:78:3
dcid:country/LTU,2018,0.02,dcid:Count_Person_PublicSewerageWithoutTreatment_PerWaterTreatmentType,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:79:3
dcid:country/LTU,2019,0.01,dcid:Count_Person_PublicSewerageWithoutTreatment_PerWaterTreatmentType,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:80:3
dcid:country/LTU,2020,0.01,dcid:Count_Person_PublicSewerageWithoutTreatment_PerWaterTreatmentType,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:81:3
dcid:country/LTU,2021,0.0057,dcid:Count_Person_PublicSewerageWithoutTreatment_PerWaterTreatmentType,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:82:3
dcid:country/HUN,1990,1.1,dcid:Amount_WasteWater_TertiaryTreatment_WasteWaterTreatmentPlant_PerWaterTreatmentLevel,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:85:3
dcid:country/HUN,2000,5.5,dcid:Amount_WasteWater_TertiaryTreatment_WasteWaterTreatmentPlant_PerWaterTreatmentLevel,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:86:3
dcid:country/HUN,2005,21.3,dcid:Amount_WasteWater_TertiaryTreatment_WasteWaterTreatmentPlant_PerWaterTreatmentLevel,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:87:3
dcid:country/HUN,2010,33.1,dcid:Amount_WasteWater_TertiaryTreatment_WasteWaterTreatmentPlant_PerWaterTreatmentLevel,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:88:3
dcid:country/HUN,2015,66.4,dcid:Amount_WasteWater_TertiaryTreatment_WasteWaterTreatmentPlant_PerWaterTreatmentLevel,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:89:3
dcid:country/HUN,2016,68.66,dcid:Amount_WasteWater_TertiaryTreatment_WasteWaterTreatmentPlant_PerWaterTreatmentLevel,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:90:3
dcid:country/HUN,2017,72.006,dcid:Amount_WasteWater_TertiaryTreatment_WasteWaterTreatmentPlant_PerWaterTreatmentLevel,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:91:3
dcid:country/HUN,2018,73.285,dcid:Amount_WasteWater_TertiaryTreatment_WasteWaterTreatmentPlant_PerWaterTreatmentLevel,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:92:3
dcid:country/HUN,2019,73.344,dcid:Amount_WasteWater_TertiaryTreatment_WasteWaterTreatmentPlant_PerWaterTreatmentLevel,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:93:3
dcid:country/HUN,2020,73.68,dcid:Amount_WasteWater_TertiaryTreatment_WasteWaterTreatmentPlant_PerWaterTreatmentLevel,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:94:3
dcid:country/HUN,2021,77.36,dcid:Amount_WasteWater_TertiaryTreatment_WasteWaterTreatmentPlant_PerWaterTreatmentLevel,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:95:3
dcid:country/POL,2000,3.4,dcid:Amount_WasteWater_PrimaryTreatment_WasteWaterTreatmentPlant_PerWaterTreatmentLevel,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:96:3
dcid:country/POL,2005,2.1,dcid:Amount_WasteWater_PrimaryTreatment_WasteWaterTreatmentPlant_PerWaterTreatmentLevel,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:97:3
dcid:country/POL,2010,0.1,dcid:Amount_WasteWater_PrimaryTreatment_WasteWaterTreatmentPlant_PerWaterTreatmentLevel,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:98:3
dcid:country/POL,2020,0.03,dcid:Amount_WasteWater_PrimaryTreatment_WasteWaterTreatmentPlant_PerWaterTreatmentLevel,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:104:3
dcid:country/POL,2021,0.03,dcid:Amount_WasteWater_PrimaryTreatment_WasteWaterTreatmentPlant_PerWaterTreatmentLevel,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:105:3
dcid:country/NOR,1990,23,dcid:Count_Person_WasteWaterIndependentlyTreated_PerWaterTreatmentSystem,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:106:3
dcid:country/NOR,2000,20,dcid:Count_Person_WasteWaterIndependentlyTreated_PerWaterTreatmentSystem,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:107:3
dcid:country/NOR,2005,17.1,dcid:Count_Person_WasteWaterIndependentlyTreated_PerWaterTreatmentSystem,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:108:3
dcid:country/NOR,2010,16.34,dcid:Count_Person_WasteWaterIndependentlyTreated_PerWaterTreatmentSystem,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:109:3
dcid:country/NOR,2015,15.08,dcid:Count_Person_WasteWaterIndependentlyTreated_PerWaterTreatmentSystem,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:110:3
dcid:country/NOR,2016,15.07,dcid:Count_Person_WasteWaterIndependentlyTreated_PerWaterTreatmentSystem,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:111:3
dcid:country/NOR,2017,14.8209,dcid:Count_Person_WasteWaterIndependentlyTreated_PerWaterTreatmentSystem,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:112:3
dcid:country/NOR,2018,14.47,dcid:Count_Person_WasteWaterIndependentlyTreated_PerWaterTreatmentSystem,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:113:3
dcid:country/NOR,2019,14.85,dcid:Count_Person_WasteWaterIndependentlyTreated_PerWaterTreatmentSystem,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:114:3
dcid:country/NOR,2020,14.23,dcid:Count_Person_WasteWaterIndependentlyTreated_PerWaterTreatmentSystem,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:115:3
dcid:country/NOR,2021,13.7634,dcid:Count_Person_WasteWaterIndependentlyTreated_PerWaterTreatmentSystem,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:116:3
dcid:country/CZE,2005,0.2,dcid:Amount_WasteWater_PrimaryTreatment_WasteWaterTreatmentPlant_PerWaterTreatmentLevel,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:117:3
dcid:country/CZE,2010,0.1,dcid:Amount_WasteWater_PrimaryTreatment_WasteWaterTreatmentPlant_PerWaterTreatmentLevel,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:118:3
dcid:country/CZE,2015,0.1,dcid:Amount_WasteWater_PrimaryTreatment_WasteWaterTreatmentPlant_PerWaterTreatmentLevel,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:119:3
dcid:country/CZE,2016,0.1,dcid:Amount_WasteWater_PrimaryTreatment_WasteWaterTreatmentPlant_PerWaterTreatmentLevel,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:120:3
dcid:country/CZE,2017,0.1,dcid:Amount_WasteWater_PrimaryTreatment_WasteWaterTreatmentPlant_PerWaterTreatmentLevel,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:121:3
dcid:country/CZE,2018,0.1,dcid:Amount_WasteWater_PrimaryTreatment_WasteWaterTreatmentPlant_PerWaterTreatmentLevel,Percent,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/oecd_watertreatment_data.csv:122:3
