,SV,geo,time,observation
32,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,BE,2019,70.8 
33,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,BG,2019,54.3 
34,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,CY,2019,66.6 
35,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,CZ,2019,65.7 
36,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,DE,2019,61.8 
37,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,DK,2019,76.5 
38,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,EE,2019,62.8 
39,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,EL,2019,66.8 
40,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,ES,2019,70.9 
41,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,FI,2019,78.0 
42,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,FR,2019,71.5 
43,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,HR,2019,74.8 
44,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,HU,2019,59.8 
45,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,IE,2019,77.9 
46,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,IS,2019,80.1 
47,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,IT,2019,72.7 
48,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,LT,2019,68.8 
49,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,LU,2019,74.7 
50,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,LV,2019,61.5 
51,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,MT,2019,68.9 
52,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,NL,2019,72.2 
53,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,NO,2019,70.0 
54,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,PL,2019,71.4 
55,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,PT,2019,76.5 
56,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,RO,2019,67.2 
57,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,RS,2019,67.5 
58,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,SE,2019,79.9 
59,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,SI,2019,76.9 
60,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,SK,2019,64.7 
61,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,TR,2019,52.7 
62,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,UK,2019,: 
63,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,AT,2019,75.6 
64,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,BE,2019,78.6 
65,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,BG,2019,69.8 
66,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,CY,2019,81.2 
67,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,CZ,2019,72.8 
68,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,DE,2019,69.3 
69,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,DK,2019,77.3 
70,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,EE,2019,71.5 
71,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,EL,2019,77.6 
72,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,ES,2019,77.4 
73,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,FI,2019,82.4 
74,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,FR,2019,77.0 
75,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,HR,2019,83.5 
76,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,HU,2019,66.0 
77,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,IE,2019,80.3 
78,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,IS,2019,83.0 
79,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,IT,2019,79.2 
80,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,LT,2019,81.1 
81,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,LU,2019,79.9 
82,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,LV,2019,73.1 
83,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,MT,2019,73.3 
84,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,NL,2019,76.2 
85,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,NO,2019,73.5 
86,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,PL,2019,79.0 
87,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,PT,2019,85.0 
88,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,RO,2019,80.7 
89,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,RS,2019,72.2 
90,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,SE,2019,82.9 
91,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_Smoking_TobaccoProducts_Non-smoker_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,SI,2019,80.5 
