census_location_id,TRU,columnName,Value,StatisticalVariable,Year,Region
COI2011-00-000-00000-000000-0000-000000,Total,F_ST,51998501,Count_Person_Female,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,F_ST,46820111,Count_Person_Rural_Female,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,F_ST,5178390,Count_Person_Urban_Female,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,F_ST,717042,Count_Person_Female,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,F_ST,676758,Count_Person_Rural_Female,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,F_ST,40284,Count_Person_Urban_Female,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,P_LIT,763638812,Count_Person,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,P_LIT,482793835,Count_Person_Rural,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,P_LIT,280844977,Count_Person_Urban,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,P_LIT,7067233,Count_Person,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,P_LIT,4747950,Count_Person_Rural,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,P_LIT,2319283,Count_Person_Urban,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,M_LIT,434763622,Count_Person_Male,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,M_LIT,281361374,Count_Person_Rural_Male,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,M_LIT,153402248,Count_Person_Urban_Male,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,M_LIT,4264671,Count_Person_Male,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,M_LIT,2891749,Count_Person_Rural_Male,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,M_LIT,1372922,Count_Person_Urban_Male,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,F_LIT,328875190,Count_Person_Female,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,F_LIT,201432461,Count_Person_Rural_Female,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,F_LIT,127442729,Count_Person_Urban_Female,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,F_LIT,2802562,Count_Person_Female,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,F_LIT,1856201,Count_Person_Rural_Female,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,F_LIT,946361,Count_Person_Urban_Female,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,P_ILL,447216165,Count_Person,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,P_ILL,350955017,Count_Person_Rural,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,P_ILL,96261148,Count_Person_Urban,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,P_ILL,5474069,Count_Person,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,P_ILL,4360110,Count_Person_Rural,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,P_ILL,1113959,Count_Person_Urban,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,M_ILL,188506636,Count_Person_Male,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,M_ILL,146419684,Count_Person_Rural_Male,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,M_ILL,42086952,Count_Person_Urban_Male,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,M_ILL,2375991,Count_Person_Male,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,M_ILL,1882728,Count_Person_Rural_Male,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,M_ILL,493263,Count_Person_Urban_Male,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,F_ILL,258709529,Count_Person_Female,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,F_ILL,204535333,Count_Person_Rural_Female,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,F_ILL,54174196,Count_Person_Urban_Female,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,F_ILL,3098078,Count_Person_Female,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,F_ILL,2477382,Count_Person_Rural_Female,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,F_ILL,620696,Count_Person_Urban_Female,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,TOT_WORK_P,481888868,Count_Person_Workers,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,TOT_WORK_P,348743092,Count_Person_Workers_Rural,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,TOT_WORK_P,133145776,Count_Person_Workers_Urban,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,TOT_WORK_P,4322713,Count_Person_Workers,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,TOT_WORK_P,3113081,Count_Person_Workers_Rural,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,TOT_WORK_P,1209632,Count_Person_Workers_Urban,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,TOT_WORK_M,331939875,Count_Person_Workers_Male,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,TOT_WORK_M,226837013,Count_Person_Workers_Rural_Male,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,TOT_WORK_M,105102862,Count_Person_Workers_Urban_Male,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,TOT_WORK_M,3195090,Count_Person_Workers_Male,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,TOT_WORK_M,2212006,Count_Person_Workers_Rural_Male,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,TOT_WORK_M,983084,Count_Person_Workers_Urban_Male,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,TOT_WORK_F,149948993,Count_Person_Workers_Female,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,TOT_WORK_F,121906079,Count_Person_Workers_Rural_Female,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,TOT_WORK_F,28042914,Count_Person_Workers_Urban_Female,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,TOT_WORK_F,1127623,Count_Person_Workers_Female,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,TOT_WORK_F,901075,Count_Person_Workers_Rural_Female,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,TOT_WORK_F,226548,Count_Person_Workers_Urban_Female,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,MAINWORK_P,362565571,Count_Person_MainWorkers,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,MAINWORK_P,245868421,Count_Person_MainWorkers_Rural,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,MAINWORK_P,116697150,Count_Person_MainWorkers_Urban,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,MAINWORK_P,2644149,Count_Person_MainWorkers,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,MAINWORK_P,1669814,Count_Person_MainWorkers_Rural,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,MAINWORK_P,974335,Count_Person_MainWorkers_Urban,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,MAINWORK_M,273209976,Count_Person_MainWorkers_Male,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,MAINWORK_M,178095330,Count_Person_MainWorkers_Rural_Male,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,MAINWORK_M,95114646,Count_Person_MainWorkers_Urban_Male,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,MAINWORK_M,2305788,Count_Person_MainWorkers_Male,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,MAINWORK_M,1453157,Count_Person_MainWorkers_Rural_Male,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,MAINWORK_M,852631,Count_Person_MainWorkers_Urban_Male,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,MAINWORK_F,89355595,Count_Person_MainWorkers_Female,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,MAINWORK_F,67773091,Count_Person_MainWorkers_Rural_Female,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,MAINWORK_F,21582504,Count_Person_MainWorkers_Urban_Female,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,MAINWORK_F,338361,Count_Person_MainWorkers_Female,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,MAINWORK_F,216657,Count_Person_MainWorkers_Rural_Female,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,MAINWORK_F,121704,Count_Person_MainWorkers_Urban_Female,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,MAIN_CL_P,95942413,Count_Person_MainWorkers_Cultivators,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,MAIN_CL_P,92838752,Count_Person_MainWorkers_Cultivators_Rural,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,MAIN_CL_P,3103661,Count_Person_MainWorkers_Cultivators_Urban,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,MAIN_CL_P,566469,Count_Person_MainWorkers_Cultivators,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,MAIN_CL_P,541316,Count_Person_MainWorkers_Cultivators_Rural,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,MAIN_CL_P,25153,Count_Person_MainWorkers_Cultivators_Urban,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,MAIN_CL_M,73067137,Count_Person_MainWorkers_Cultivators_Male,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,MAIN_CL_M,70518883,Count_Person_MainWorkers_Cultivators_Rural_Male,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,MAIN_CL_M,2548254,Count_Person_MainWorkers_Cultivators_Urban_Male,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,MAIN_CL_M,486417,Count_Person_MainWorkers_Cultivators_Male,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,MAIN_CL_M,464699,Count_Person_MainWorkers_Cultivators_Rural_Male,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,MAIN_CL_M,21718,Count_Person_MainWorkers_Cultivators_Urban_Male,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,MAIN_CL_F,22875276,Count_Person_MainWorkers_Cultivators_Female,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,MAIN_CL_F,22319869,Count_Person_MainWorkers_Cultivators_Rural_Female,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,MAIN_CL_F,555407,Count_Person_MainWorkers_Cultivators_Urban_Female,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,MAIN_CL_F,80052,Count_Person_MainWorkers_Cultivators_Female,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,MAIN_CL_F,76617,Count_Person_MainWorkers_Cultivators_Rural_Female,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,MAIN_CL_F,3435,Count_Person_MainWorkers_Cultivators_Urban_Female,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,MAIN_AL_P,86168706,Count_Person_MainWorkers_AgriculturalLabourers,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,MAIN_AL_P,80960135,Count_Person_MainWorkers_AgriculturalLabourers_Rural,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,MAIN_AL_P,5208571,Count_Person_MainWorkers_AgriculturalLabourers_Urban,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,MAIN_AL_P,159519,Count_Person_MainWorkers_AgriculturalLabourers,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,MAIN_AL_P,141304,Count_Person_MainWorkers_AgriculturalLabourers_Rural,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,MAIN_AL_P,18215,Count_Person_MainWorkers_AgriculturalLabourers_Urban,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,MAIN_AL_M,55255858,Count_Person_MainWorkers_AgriculturalLabourers_Male,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,MAIN_AL_M,51639997,Count_Person_MainWorkers_AgriculturalLabourers_Rural_Male,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,MAIN_AL_M,3615861,Count_Person_MainWorkers_AgriculturalLabourers_Urban_Male,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,MAIN_AL_M,143071,Count_Person_MainWorkers_AgriculturalLabourers_Male,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,MAIN_AL_M,126405,Count_Person_MainWorkers_AgriculturalLabourers_Rural_Male,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,MAIN_AL_M,16666,Count_Person_MainWorkers_AgriculturalLabourers_Urban_Male,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,MAIN_AL_F,30912848,Count_Person_MainWorkers_AgriculturalLabourers_Female,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,MAIN_AL_F,29320138,Count_Person_MainWorkers_AgriculturalLabourers_Rural_Female,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,MAIN_AL_F,1592710,Count_Person_MainWorkers_AgriculturalLabourers_Urban_Female,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,MAIN_AL_F,16448,Count_Person_MainWorkers_AgriculturalLabourers_Female,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,MAIN_AL_F,14899,Count_Person_MainWorkers_AgriculturalLabourers_Rural_Female,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,MAIN_AL_F,1549,Count_Person_MainWorkers_AgriculturalLabourers_Urban_Female,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,MAIN_HH_P,12332802,Count_Person_MainWorkers_HouseholdIndustries,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,MAIN_HH_P,7245894,Count_Person_MainWorkers_HouseholdIndustries_Rural,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,MAIN_HH_P,5086908,Count_Person_MainWorkers_HouseholdIndustries_Urban,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,MAIN_HH_P,78826,Count_Person_MainWorkers_HouseholdIndustries,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,MAIN_HH_P,57248,Count_Person_MainWorkers_HouseholdIndustries_Rural,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,MAIN_HH_P,21578,Count_Person_MainWorkers_HouseholdIndustries_Urban,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,MAIN_HH_M,7540768,Count_Person_MainWorkers_HouseholdIndustries_Male,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,MAIN_HH_M,4171000,Count_Person_MainWorkers_HouseholdIndustries_Rural_Male,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,MAIN_HH_M,3369768,Count_Person_MainWorkers_HouseholdIndustries_Urban_Male,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,MAIN_HH_M,58514,Count_Person_MainWorkers_HouseholdIndustries_Male,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,MAIN_HH_M,41833,Count_Person_MainWorkers_HouseholdIndustries_Rural_Male,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,MAIN_HH_M,16681,Count_Person_MainWorkers_HouseholdIndustries_Urban_Male,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,MAIN_HH_F,4792034,Count_Person_MainWorkers_HouseholdIndustries_Female,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,MAIN_HH_F,3074894,Count_Person_MainWorkers_HouseholdIndustries_Rural_Female,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,MAIN_HH_F,1717140,Count_Person_MainWorkers_HouseholdIndustries_Urban_Female,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,MAIN_HH_F,20312,Count_Person_MainWorkers_HouseholdIndustries_Female,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,MAIN_HH_F,15415,Count_Person_MainWorkers_HouseholdIndustries_Rural_Female,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,MAIN_HH_F,4897,Count_Person_MainWorkers_HouseholdIndustries_Urban_Female,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,MAIN_OT_P,168121650,Count_Person_MainWorkers_OtherWorkers,2011,dcid:country/IND
