statvar,dcid
Count_Person_Employed_NAICSSemiconductorAndOtherElectronicComponentManufacturing,Count_Person_Employed_SemiconductorAndOtherElectronicComponentManufacturing
Count_Person_Employed_NAICSNavigationalMeasuringElectromedicalAndControlInstrumentsManufacturing,Count_Person_Employed_NavigationalMeasuringElectromedicalAndControlInstrumentsManufacturing
Count_Person_Employed_NAICSAudioAndVideoEquipmentManufacturingManufacturingAndReproducingMagneticAndOpticalMedia,Count_Person_Employed_ManufacturingAndReproducingMagneticAndOpticalMediaAndAudioAndvideoEquipmentManufacturing
Count_Person_BLS_Employed_NAICS/335,Count_Person_Employed_ElectricalEquipmentAndApplianceMfg
Count_Person_BLS_Employed_NAICS/336,Count_Person_Employed_TransportationEquipmentManufacturing
Count_Person_Employed_NAICSMotorVehicleManufacturingMotorVehicleBodyAndTrailerManufacturingMotorVehiclePartsManufacturing,Count_Person_Employed_MotorVehiclesAndParts
Count_Person_BLS_Employed_NAICS/337,Count_Person_Employed_FurnitureAndRelatedProductManufacturing
Count_Person_BLS_Employed_NAICS/339,Count_Person_Employed_MiscellaneousManufacturing
Count_Person_BLS_Employed_NAICS/JOLTS_340000,Count_Person_Employed_NondurableGoodsManufacturing
Count_Person_BLS_Employed_NAICS/311,Count_Person_Employed_FoodManufacturing
Count_Person_BLS_Employed_NAICS/313,Count_Person_Employed_TextileMills
Count_Person_BLS_Employed_NAICS/314,Count_Person_Employed_TextileProductMills
Count_Person_BLS_Employed_NAICS/315,Count_Person_Employed_ApparelManufacturing
Count_Person_BLS_Employed_NAICS/322,Count_Person_Employed_PaperManufacturing
Count_Person_BLS_Employed_NAICS/3231,Count_Person_Employed_PrintingAndRelatedSupportActivities
Count_Person_BLS_Employed_NAICS/3241,Count_Person_Employed_PetroleumAndCoalProductsManufacturing
Count_Person_BLS_Employed_NAICS/325,Count_Person_Employed_ChemicalManufacturing
Count_Person_BLS_Employed_NAICS/326,Count_Person_Employed_PlasticsAndRubberProductsManufacturing
Count_Person_Employed_NAICSBeverageAndTobaccoProductManufacturingLeatherAndAlliedProductManufacturing,Count_Person_Employed_BeverageTobaccoAndLeatherAndAlliedProductManufacturing
Count_Person_Employed_PrivatelyOwnedEstablishment_NAICSServiceProviding,Count_Person_Employed_PrivatelyOwnedEstablishment_ServiceProviding
Count_Person_Employed_NAICSTradeTransportationUtilities,Count_Person_Employed_TradeTransportationUtilities
Count_Person_Employed_NAICSWholesaleTrade,Count_Person_Employed_WholesaleTrade
Count_Person_BLS_Employed_NAICS/423,Count_Person_Employed_MerchantWholesalersDurableGoods
Count_Person_BLS_Employed_NAICS/424,Count_Person_Employed_MerchantWholesalersNondurableGoods
Count_Person_BLS_Employed_NAICS/425,Count_Person_Employed_ElectronicMarketsAndAgentsAndBrokers
Count_Person_Employed_NAICSRetailTrade,Count_Person_Employed_RetailTrade
Count_Person_BLS_Employed_NAICS/441,Count_Person_Employed_MotorVehicleAndPartsDealers
Count_Person_BLS_Employed_NAICS/4411,Count_Person_Employed_AutomobileDealers
Count_Person_BLS_Employed_NAICS/4412,Count_Person_Employed_OtherMotorVehicleDealers
Count_Person_BLS_Employed_NAICS/4413,Count_Person_Employed_AutoPartsAccessoriesAndTireStores
Count_Person_BLS_Employed_NAICS/444,Count_Person_Employed_BuildingMaterialAndGardenSupplyStores
Count_Person_BLS_Employed_NAICS/445,Count_Person_Employed_FoodAndBeverageStores
Count_Person_BLS_Employed_NAICS/449,Count_Person_Employed_FurnitureHomeFurnishingsElectronicsAndApplianceRetailers
Count_Person_BLS_Employed_NAICS/4491,Count_Person_Employed_FurnitureAndHomeFurnishingsRetailers
Count_Person_BLS_Employed_NAICS/4492,Count_Person_Employed_ElectronicsAndApplianceRetailers
Count_Person_BLS_Employed_NAICS/455,Count_Person_Employed_GeneralMerchandiseRetailers
Count_Person_BLS_Employed_NAICS/4521,Count_Person_Employed_DepartmentStores
Count_Person_BLS_Employed_NAICS/4552,Count_Person_Employed_WarehouseClubsSupercentersAndOtherGeneralMerchandiseRetailers
Count_Person_BLS_Employed_NAICS/456,Count_Person_Employed_HealthAndPersonalCareRetailers
Count_Person_BLS_Employed_NAICS/457,Count_Person_Employed_GasolineStationsAndFuelDealers
Count_Person_BLS_Employed_NAICS/458,Count_Person_Employed_ClothingClothingAccessoriesShoeAndJewelryRetailers
Count_Person_BLS_Employed_NAICS/459,Count_Person_Employed_SportingGoodsHobbyMusicalInstrumentBookAndMiscellaneousRetailers
Count_Person_Employed_NAICSTransportationWarehousing,Count_Person_Employed_TransportationWarehousing
Count_Person_BLS_Employed_NAICS/481,Count_Person_Employed_AirTransportation
Count_Person_BLS_Employed_NAICS/482,Count_Person_Employed_RailTransportation
Count_Person_BLS_Employed_NAICS/483,Count_Person_Employed_WaterTransportation
Count_Person_BLS_Employed_NAICS/484,Count_Person_Employed_TruckTransportation
Count_Person_BLS_Employed_NAICS/485,Count_Person_Employed_TransitAndGroundPassengerTransportation
Count_Person_BLS_Employed_NAICS/486,Count_Person_Employed_PipelineTransportation
Count_Person_BLS_Employed_NAICS/487,Count_Person_Employed_ScenicAndSightseeingTransportation
Count_Person_BLS_Employed_NAICS/488,Count_Person_Employed_SupportActivitiesForTransportation
Count_Person_BLS_Employed_NAICS/492,Count_Person_Employed_CouriersAndMessengers
Count_Person_BLS_Employed_NAICS/493,Count_Person_Employed_WarehousingAndStorage
Count_Person_Employed_NAICSUtilities,Count_Person_Employed_Utilities
Count_Person_Employed_NAICSInformation,Count_Person_Employed_Information
Count_Person_BLS_Employed_NAICS/512,Count_Person_Employed_MotionPictureAndSoundRecordingIndustries
Count_Person_BLS_Employed_NAICS/513,Count_Person_Employed_PublishingIndustries
Count_Person_BLS_Employed_NAICS/516,Count_Person_Employed_InternetPublishingAndBroadcasting
Count_Person_BLS_Employed_NAICS/517,Count_Person_Employed_Telecommunications
Count_Person_BLS_Employed_NAICS/518,Count_Person_Employed_DataProcessingHostingAndRelatedServices
Count_Person_BLS_Employed_NAICS/519,Count_Person_Employed_OtherInformationServices
Count_Person_Employed_NAICSFinancialActivities,Count_Person_Employed_FinancialActivities
Count_Person_Employed_NAICSFinanceInsurance,Count_Person_Employed_FinanceInsurance
Count_Person_BLS_Employed_NAICS/521,Count_Person_Employed_MonetaryAuthoritiesCentralBank
Count_Person_BLS_Employed_NAICS/522,Count_Person_Employed_CreditIntermediationAndRelatedActivities
Count_Person_BLS_Employed_NAICS/5221,Count_Person_Employed_DepositoryCreditIntermediation
Count_Person_BLS_Employed_NAICS/52211,Count_Person_Employed_CommercialBanking
Count_Person_BLS_Employed_NAICS/5222,Count_Person_Employed_NonDepositoryCreditIntermediation
Count_Person_BLS_Employed_NAICS/5223,Count_Person_Employed_ActivitiesRelatedToCreditIntermediation
Count_Person_Employed_NAICSSecuritiesCommodityContractsAndOtherFinancialInvestmentsAndRelatedActivitiesFundsTrustsAndOtherFinancialVehicles,Count_Person_Employed_SecuritiesCommodityContractsFundsTrustsAndOtherFinancialVehiclesInvestmentsAndRelatedActivities
Count_Person_BLS_Employed_NAICS/524,Count_Person_Employed_InsuranceCarriersAndRelatedActivities
Count_Person_Employed_NAICSRealEstateRentalLeasing,Count_Person_Employed_RealEstateRentalLeasing
Count_Person_BLS_Employed_NAICS/531,Count_Person_Employed_RealEstate
Count_Person_BLS_Employed_NAICS/532,Count_Person_Employed_RentalAndLeasingServices
Count_Person_BLS_Employed_NAICS/533,Count_Person_Employed_LessorsOfNonFinancialIntangibleAssets
Count_Person_Employed_NAICSProfessionalBusinessServices,Count_Person_Employed_ProfessionalBusinessServices
Count_Person_Employed_NAICSProfessionalScientificTechnicalServices,Count_Person_Employed_ProfessionalScientificTechnicalServices
Count_Person_BLS_Employed_NAICS/5411,Count_Person_Employed_LegalServices
Count_Person_BLS_Employed_NAICS/5412,Count_Person_Employed_AccountingAndBookkeepingServices
Count_Person_BLS_Employed_NAICS/5413,Count_Person_Employed_ArchitecturalAndEngineeringServices
Count_Person_BLS_Employed_NAICS/5414,Count_Person_Employed_SpecializedDesignServices
Count_Person_BLS_Employed_NAICS/5415,Count_Person_Employed_ComputerSystemsDesignAndRelatedServices
Count_Person_BLS_Employed_NAICS/5416,Count_Person_Employed_ManagementAndTechnicalConsultingServices
Count_Person_BLS_Employed_NAICS/5417,Count_Person_Employed_ScientificResearchAndDevelopmentServices
Count_Person_BLS_Employed_NAICS/5418,Count_Person_Employed_AdvertisingPrAndRelatedServices
Count_Person_BLS_Employed_NAICS/5419,Count_Person_Employed_OtherProfessionalAndTechnicalServices
Count_Person_Employed_NAICSManagementOfCompaniesEnterprises,Count_Person_Employed_ManagementOfCompaniesEnterprises
Count_Person_Employed_NAICSAdministrativeSupportWasteManagementRemediationServices,Count_Person_Employed_AdministrativeSupportWasteManagementRemediationServices
Count_Person_BLS_Employed_NAICS/561,Count_Person_Employed_AdministrativeAndSupportServices
Count_Person_BLS_Employed_NAICS/5611,Count_Person_Employed_OfficeAdministrativeServices
Count_Person_BLS_Employed_NAICS/5612,Count_Person_Employed_FacilitiesSupportServices
Count_Person_BLS_Employed_NAICS/5613,Count_Person_Employed_EmploymentServices
Count_Person_BLS_Employed_NAICS/56132,Count_Person_Employed_TemporaryHelpServices
Count_Person_BLS_Employed_NAICS/5614,Count_Person_Employed_BusinessSupportServices
Count_Person_BLS_Employed_NAICS/5615,Count_Person_Employed_TravelArrangementAndReservationServices
Count_Person_BLS_Employed_NAICS/5616,Count_Person_Employed_InvestigationAndSecurityServices
Count_Person_BLS_Employed_NAICS/5617,Count_Person_Employed_ServicesToBuildingsAndDwellings
Count_Person_BLS_Employed_NAICS/5619,Count_Person_Employed_OtherSupportServices
Count_Person_BLS_Employed_NAICS/562,Count_Person_Employed_WasteManagementAndRemediationServices
Count_Person_Employed_PrivatelyOwnedEstablishment_NAICSEducationHealthServices,Count_Person_Employed_PrivatelyOwnedEstablishment_EducationHealthServices
Count_Person_Employed_PrivatelyOwnedEstablishment_NAICSEducationalServices,Count_Person_Employed_PrivatelyOwnedEstablishment_EducationalServices
Count_Person_Employed_NAICSHealthCareSocialAssistance,Count_Person_Employed_HealthCareSocialAssistance
Count_Person_Employed_NAICSAmbulatoryHealthCareServicesHospitalsNursingAndResidentialCareFacilities,Count_Person_Employed_HealthCare
Count_Person_Employed_NAICSAmbulatoryHealthCareServices,Count_Person_Employed_AmbulatoryHealthCareServices
Count_Person_BLS_Employed_NAICS/6211,Count_Person_Employed_OfficesOfPhysicians
Count_Person_BLS_Employed_NAICS/6212,Count_Person_Employed_OfficesOfDentists
Count_Person_BLS_Employed_NAICS/6213,Count_Person_Employed_OfficesOfOtherHealthPractitioners
Count_Person_BLS_Employed_NAICS/6214,Count_Person_Employed_OutpatientCareCenters
Count_Person_BLS_Employed_NAICS/6215,Count_Person_Employed_MedicalAndDiagnosticLaboratories
Count_Person_BLS_Employed_NAICS/6216,Count_Person_Employed_HomeHealthCareServices
Count_Person_BLS_Employed_NAICS/6219,Count_Person_Employed_OtherAmbulatoryHealthCareServices
Count_Person_Employed_NAICSHospitals,Count_Person_Employed_Hospitals
Count_Person_Employed_NAICSNursingAndResidentialCareFacilities,Count_Person_Employed_NursingAndResidentialCareFacilities
Count_Person_BLS_Employed_NAICS/6231,Count_Person_Employed_NursingCareFacilitiesSkilledNursing
Count_Person_BLS_Employed_NAICS/6232,Count_Person_Employed_ResidentialMentalHealthFacilities
Count_Person_BLS_Employed_NAICS/6233,Count_Person_Employed_ContinuingCareAssistedLivingFacilities
Count_Person_BLS_Employed_NAICS/6239,Count_Person_Employed_OtherResidentialCareFacilities
Count_Person_BLS_Employed_NAICS/624,Count_Person_Employed_SocialAssistance
Count_Person_BLS_Employed_NAICS/6241,Count_Person_Employed_IndividualAndFamilyServices
Count_Person_BLS_Employed_NAICS/6242,Count_Person_Employed_EmergencyAndOtherReliefServices
Count_Person_BLS_Employed_NAICS/6243,Count_Person_Employed_VocationalRehabilitationServices
Count_Person_BLS_Employed_NAICS/6244,Count_Person_Employed_ChildDayCareServices
Count_Person_Employed_NAICSLeisureHospitality,Count_Person_Employed_LeisureHospitality
Count_Person_Employed_NAICSArtsEntertainmentRecreation,Count_Person_Employed_ArtsEntertainmentRecreation
Count_Person_BLS_Employed_NAICS/711,Count_Person_Employed_PerformingArtsAndSpectatorSports
Count_Person_BLS_Employed_NAICS/712,Count_Person_Employed_MuseumsHistoricalSitesZoosAndParks
Count_Person_BLS_Employed_NAICS/713,Count_Person_Employed_AmusementsGamblingAndRecreation
Count_Person_Employed_NAICSAccommodationFoodServices,Count_Person_Employed_AccommodationFoodServices
Count_Person_BLS_Employed_NAICS/721,Count_Person_Employed_Accommodation
Count_Person_BLS_Employed_NAICS/722,Count_Person_Employed_FoodServicesAndDrinkingPlaces
Count_Person_Employed_NAICSOtherServices,Count_Person_Employed_OtherServices
Count_Person_BLS_Employed_NAICS/811,Count_Person_Employed_RepairAndMaintenance
Count_Person_BLS_Employed_NAICS/812,Count_Person_Employed_PersonalAndLaundryServices
Count_Person_BLS_Employed_NAICS/813,Count_Person_Employed_MembershipAssociationsAndOrganizations
Count_Person_BLS_Employed_NAICS/JOLTS_900000,Count_Person_Employed_Government
Count_Person_BLS_Employed_NAICS/JOLTS_910000,Count_Person_Employed_Federal
Count_Person_Employed_FederalGovernmentOwnedEstablishment,
Count_Person_BLS_Employed_NAICS/491,Count_Person_Employed_PostalService
Count_Person_Employed_StateGovernmentOwnedEstablishment,
Count_Person_Employed_StateGovernmentOwnedEstablishment_NAICSEducationalServices,Count_Person_Employed_StateGovernmentOwnedEstablishment_EducationalServices
Count_Person_Employed_StateGovernmentOwnedEstablishment_ExcludingEducation,
Count_Person_Employed_LocalGovernmentOwnedEstablishment,
Count_Person_Employed_LocalGovernmentOwnedEstablishment_NAICSEducationalServices,Count_Person_Employed_LocalGovernmentOwnedEstablishment_EducationalServices
Count_Person_Employed_LocalGovernmentOwnedEstablishment_ExcludingEducation,
