,SV,time,geo,observation
15,Count_Person_Total_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,BG,1.0 
16,Count_Person_Female_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Female_RuralAreas,2014,BG,0.7 
17,Count_Person_Male_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Male_RuralAreas,2014,BG,3.5 
18,Count_Person_Total_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Total_RuralAreas,2014,BG,2.0 
19,Count_Person_Female_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Female_Total,2014,BG,0.8 
20,Count_Person_Male_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Male_Total,2014,BG,2.5 
21,Count_Person_Total_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Total_Total,2014,BG,1.6 
22,Count_Person_Male_HazardousAlcoholConsumption_Cities_AsAFractionOf_Count_Person_Male_Cities,2014,CZ,2.6 
23,Count_Person_Total_HazardousAlcoholConsumption_Cities_AsAFractionOf_Count_Person_Total_Cities,2014,CZ,1.9 
24,Count_Person_Female_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,CZ,1.7 
25,Count_Person_Male_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,CZ,3.6 
26,Count_Person_Total_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,CZ,2.6 
27,Count_Person_Female_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Female_RuralAreas,2014,CZ,1.1 
28,Count_Person_Male_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Male_RuralAreas,2014,CZ,3.8 
29,Count_Person_Total_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Total_RuralAreas,2014,CZ,2.4 
30,Count_Person_Female_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Female_Total,2014,CZ,1.3 
31,Count_Person_Male_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Male_Total,2014,CZ,3.4 
32,Count_Person_Total_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Total_Total,2014,CZ,2.3 
33,Count_Person_Male_HazardousAlcoholConsumption_Cities_AsAFractionOf_Count_Person_Male_Cities,2014,DK,8.0 
34,Count_Person_Total_HazardousAlcoholConsumption_Cities_AsAFractionOf_Count_Person_Total_Cities,2014,DK,8.7 
35,Count_Person_Female_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,DK,7.9 
36,Count_Person_Male_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,DK,6.9 
37,Count_Person_Total_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,DK,7.4 
38,Count_Person_Female_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Female_RuralAreas,2014,DK,6.5 
39,Count_Person_Male_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Male_RuralAreas,2014,DK,7.5 
40,Count_Person_Total_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Total_RuralAreas,2014,DK,7.0 
41,Count_Person_Female_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Female_Total,2014,DK,7.8 
42,Count_Person_Male_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Male_Total,2014,DK,7.6 
43,Count_Person_Total_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Total_Total,2014,DK,7.7 
44,Count_Person_Male_HazardousAlcoholConsumption_Cities_AsAFractionOf_Count_Person_Male_Cities,2014,DE,4.9
45,Count_Person_Total_HazardousAlcoholConsumption_Cities_AsAFractionOf_Count_Person_Total_Cities,2014,DE,5.1
46,Count_Person_Female_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,DE,4.3
47,Count_Person_Male_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,DE,5.0
48,Count_Person_Total_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,DE,4.6
49,Count_Person_Female_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Female_RuralAreas,2014,DE,2.9
50,Count_Person_Male_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Male_RuralAreas,2014,DE,4.9
51,Count_Person_Total_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Total_RuralAreas,2014,DE,3.9
52,Count_Person_Female_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Female_Total,2014,DE,4.3
53,Count_Person_Male_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Male_Total,2014,DE,4.9
54,Count_Person_Total_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Total_Total,2014,DE,4.6
55,Count_Person_Male_HazardousAlcoholConsumption_Cities_AsAFractionOf_Count_Person_Male_Cities,2014,EE,1.3 
56,Count_Person_Total_HazardousAlcoholConsumption_Cities_AsAFractionOf_Count_Person_Total_Cities,2014,EE,0.7 
57,Count_Person_Female_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,EE,0.2 
58,Count_Person_Male_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,EE,1.4 
59,Count_Person_Total_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,EE,0.7 
60,Count_Person_Female_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Female_RuralAreas,2014,EE,0.3 
61,Count_Person_Male_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Male_RuralAreas,2014,EE,1.4 
62,Count_Person_Total_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Total_RuralAreas,2014,EE,0.8 
63,Count_Person_Female_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Female_Total,2014,EE,0.2 
64,Count_Person_Male_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Male_Total,2014,EE,1.4 
65,Count_Person_Total_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Total_Total,2014,EE,0.7 
66,Count_Person_Male_HazardousAlcoholConsumption_Cities_AsAFractionOf_Count_Person_Male_Cities,2014,IE,7.3 
67,Count_Person_Total_HazardousAlcoholConsumption_Cities_AsAFractionOf_Count_Person_Total_Cities,2014,IE,7.7 
68,Count_Person_Female_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,IE,4.3 
69,Count_Person_Male_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,IE,5.2 
70,Count_Person_Total_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,IE,4.7 
71,Count_Person_Female_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Female_RuralAreas,2014,IE,3.6 
72,Count_Person_Male_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Male_RuralAreas,2014,IE,4.4 
73,Count_Person_Total_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Total_RuralAreas,2014,IE,4.0 
74,Count_Person_Female_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Female_Total,2014,IE,5.3 
75,Count_Person_Male_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Male_Total,2014,IE,5.6 
76,Count_Person_Total_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Total_Total,2014,IE,5.4 
77,Count_Person_Male_HazardousAlcoholConsumption_Cities_AsAFractionOf_Count_Person_Male_Cities,2014,EL,1.2 
78,Count_Person_Total_HazardousAlcoholConsumption_Cities_AsAFractionOf_Count_Person_Total_Cities,2014,EL,1.0 
79,Count_Person_Female_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,EL,0.3 
80,Count_Person_Male_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,EL,1.4 
81,Count_Person_Total_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,EL,0.8 
82,Count_Person_Female_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Female_RuralAreas,2014,EL,0.4 
83,Count_Person_Male_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Male_RuralAreas,2014,EL,3.2 
84,Count_Person_Total_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Total_RuralAreas,2014,EL,1.7 
85,Count_Person_Female_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Female_Total,2014,EL,0.5 
86,Count_Person_Male_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Male_Total,2014,EL,1.8 
87,Count_Person_Total_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Total_Total,2014,EL,1.2 
88,Count_Person_Male_HazardousAlcoholConsumption_Cities_AsAFractionOf_Count_Person_Male_Cities,2014,ES,2.8
89,Count_Person_Total_HazardousAlcoholConsumption_Cities_AsAFractionOf_Count_Person_Total_Cities,2014,ES,1.9
90,Count_Person_Female_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,ES,1.2
91,Count_Person_Male_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,ES,3.3
92,Count_Person_Total_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,ES,2.2
93,Count_Person_Female_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Female_RuralAreas,2014,ES,1.3
94,Count_Person_Male_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Male_RuralAreas,2014,ES,3.5
95,Count_Person_Total_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Total_RuralAreas,2014,ES,2.4
96,Count_Person_Female_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Female_Total,2014,ES,1.2
97,Count_Person_Male_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Male_Total,2014,ES,3.1
98,Count_Person_Total_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Total_Total,2014,ES,2.1
99,Count_Person_Male_HazardousAlcoholConsumption_Cities_AsAFractionOf_Count_Person_Male_Cities,2014,HR,1.6 
100,Count_Person_Total_HazardousAlcoholConsumption_Cities_AsAFractionOf_Count_Person_Total_Cities,2014,HR,0.7 
101,Count_Person_Female_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,HR,0 
102,Count_Person_Male_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,HR,2.2 
103,Count_Person_Total_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,HR,1.1 
104,Count_Person_Female_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Female_RuralAreas,2014,HR,0.2 
105,Count_Person_Male_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Male_RuralAreas,2014,HR,2.2 
106,Count_Person_Total_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Total_RuralAreas,2014,HR,1.2 
107,Count_Person_Female_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Female_Total,2014,HR,0.1 
108,Count_Person_Male_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Male_Total,2014,HR,2.0 
109,Count_Person_Total_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Total_Total,2014,HR,1.0 
110,Count_Person_Male_HazardousAlcoholConsumption_Cities_AsAFractionOf_Count_Person_Male_Cities,2014,IT,3.5
111,Count_Person_Total_HazardousAlcoholConsumption_Cities_AsAFractionOf_Count_Person_Total_Cities,2014,IT,4.0
112,Count_Person_Female_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,IT,2.4
113,Count_Person_Male_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,IT,2.6
114,Count_Person_Total_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,IT,2.5
115,Count_Person_Female_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Female_RuralAreas,2014,IT,2.5
116,Count_Person_Male_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Male_RuralAreas,2014,IT,4.1
117,Count_Person_Total_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Total_RuralAreas,2014,IT,3.3
118,Count_Person_Female_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Female_Total,2014,IT,3.0
119,Count_Person_Male_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Male_Total,2014,IT,3.3
120,Count_Person_Total_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Total_Total,2014,IT,3.1
121,Count_Person_Male_HazardousAlcoholConsumption_Cities_AsAFractionOf_Count_Person_Male_Cities,2014,CY,0.7 
122,Count_Person_Total_HazardousAlcoholConsumption_Cities_AsAFractionOf_Count_Person_Total_Cities,2014,CY,0.4 
123,Count_Person_Female_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,CY,0.2 
124,Count_Person_Male_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,CY,0.7 
125,Count_Person_Total_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,CY,0.4 
126,Count_Person_Female_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Female_RuralAreas,2014,CY,0.5 
127,Count_Person_Male_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Male_RuralAreas,2014,CY,1.2 
128,Count_Person_Total_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Total_RuralAreas,2014,CY,0.9 
129,Count_Person_Female_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Female_Total,2014,CY,0.2 
130,Count_Person_Male_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Male_Total,2014,CY,0.8 
131,Count_Person_Total_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Total_Total,2014,CY,0.5 
132,Count_Person_Male_HazardousAlcoholConsumption_Cities_AsAFractionOf_Count_Person_Male_Cities,2014,LV,6.7
133,Count_Person_Total_HazardousAlcoholConsumption_Cities_AsAFractionOf_Count_Person_Total_Cities,2014,LV,3.8
134,Count_Person_Female_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,LV,1.9
135,Count_Person_Male_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,LV,4.9
136,Count_Person_Total_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,LV,3.2
137,Count_Person_Female_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Female_RuralAreas,2014,LV,0.9
138,Count_Person_Male_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Male_RuralAreas,2014,LV,7.0
139,Count_Person_Total_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Total_RuralAreas,2014,LV,3.7
140,Count_Person_Female_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Female_Total,2014,LV,1.4
141,Count_Person_Male_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Male_Total,2014,LV,6.5
142,Count_Person_Total_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Total_Total,2014,LV,3.6
143,Count_Person_Male_HazardousAlcoholConsumption_Cities_AsAFractionOf_Count_Person_Male_Cities,2014,LT,2.9 
144,Count_Person_Total_HazardousAlcoholConsumption_Cities_AsAFractionOf_Count_Person_Total_Cities,2014,LT,2.3 
145,Count_Person_Female_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,LT,1.7 
146,Count_Person_Male_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,LT,8.9 
147,Count_Person_Total_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,LT,4.8 
148,Count_Person_Female_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Female_RuralAreas,2014,LT,1.1 
149,Count_Person_Male_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Male_RuralAreas,2014,LT,7.8 
150,Count_Person_Total_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Total_RuralAreas,2014,LT,4.3 
151,Count_Person_Female_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Female_Total,2014,LT,1.5 
152,Count_Person_Male_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Male_Total,2014,LT,5.9 
153,Count_Person_Total_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Total_Total,2014,LT,3.5 
154,Count_Person_Male_HazardousAlcoholConsumption_Cities_AsAFractionOf_Count_Person_Male_Cities,2014,LU,3.3 
155,Count_Person_Total_HazardousAlcoholConsumption_Cities_AsAFractionOf_Count_Person_Total_Cities,2014,LU,4.5 
156,Count_Person_Female_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,LU,5.0 
157,Count_Person_Male_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,LU,5.7 
158,Count_Person_Total_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,LU,5.3 
159,Count_Person_Female_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Female_RuralAreas,2014,LU,4.0 
160,Count_Person_Male_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Male_RuralAreas,2014,LU,5.6 
161,Count_Person_Total_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Total_RuralAreas,2014,LU,4.8 
162,Count_Person_Female_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Female_Total,2014,LU,4.6 
163,Count_Person_Male_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Male_Total,2014,LU,5.2 
164,Count_Person_Total_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Total_Total,2014,LU,4.9 
165,Count_Person_Male_HazardousAlcoholConsumption_Cities_AsAFractionOf_Count_Person_Male_Cities,2014,HU,5.6 
166,Count_Person_Total_HazardousAlcoholConsumption_Cities_AsAFractionOf_Count_Person_Total_Cities,2014,HU,3.1 
167,Count_Person_Female_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,HU,0.8 
168,Count_Person_Male_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,HU,5.6 
169,Count_Person_Total_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,HU,3.1 
170,Count_Person_Female_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Female_RuralAreas,2014,HU,0.9 
171,Count_Person_Male_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Male_RuralAreas,2014,HU,7.5 
172,Count_Person_Total_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Total_RuralAreas,2014,HU,4.0 
173,Count_Person_Female_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Female_Total,2014,HU,0.9 
174,Count_Person_Male_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Male_Total,2014,HU,6.3 
175,Count_Person_Total_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Total_Total,2014,HU,3.4 
176,Count_Person_Male_HazardousAlcoholConsumption_Cities_AsAFractionOf_Count_Person_Male_Cities,2014,MT,3.9 
177,Count_Person_Total_HazardousAlcoholConsumption_Cities_AsAFractionOf_Count_Person_Total_Cities,2014,MT,3.0 
178,Count_Person_Female_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,MT,2.3 
179,Count_Person_Male_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,MT,5.5 
180,Count_Person_Total_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,MT,3.9 
181,Count_Person_Female_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Female_RuralAreas,2014,MT,1.2 
182,Count_Person_Male_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Male_RuralAreas,2014,MT,5.8 
183,Count_Person_Total_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Total_RuralAreas,2014,MT,3.5 
184,Count_Person_Female_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Female_Total,2014,MT,2.1 
185,Count_Person_Male_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Male_Total,2014,MT,4.8 
186,Count_Person_Total_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Total_Total,2014,MT,3.5 
187,Count_Person_Male_HazardousAlcoholConsumption_Cities_AsAFractionOf_Count_Person_Male_Cities,2014,AT,1.2
188,Count_Person_Total_HazardousAlcoholConsumption_Cities_AsAFractionOf_Count_Person_Total_Cities,2014,AT,1.2
189,Count_Person_Female_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,AT,0.5
190,Count_Person_Male_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,AT,1.0
191,Count_Person_Total_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,AT,0.7
192,Count_Person_Female_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Female_RuralAreas,2014,AT,0.5
193,Count_Person_Male_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Male_RuralAreas,2014,AT,1.0
194,Count_Person_Total_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Total_RuralAreas,2014,AT,0.7
195,Count_Person_Female_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Female_Total,2014,AT,0.7
196,Count_Person_Male_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Male_Total,2014,AT,1.1
197,Count_Person_Total_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Total_Total,2014,AT,0.9
198,Count_Person_Male_HazardousAlcoholConsumption_Cities_AsAFractionOf_Count_Person_Male_Cities,2014,PL,4.0
199,Count_Person_Total_HazardousAlcoholConsumption_Cities_AsAFractionOf_Count_Person_Total_Cities,2014,PL,3.1
200,Count_Person_Female_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,PL,1.0
201,Count_Person_Male_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,PL,3.8
202,Count_Person_Total_HazardousAlcoholConsumption_TownsAndSuburbs_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,PL,2.3
203,Count_Person_Female_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Female_RuralAreas,2014,PL,0.3
204,Count_Person_Male_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Male_RuralAreas,2014,PL,2.6
205,Count_Person_Total_HazardousAlcoholConsumption_RuralAreas_AsAFractionOf_Count_Person_Total_RuralAreas,2014,PL,1.4
206,Count_Person_Female_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Female_Total,2014,PL,1.2
207,Count_Person_Male_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Male_Total,2014,PL,3.4
208,Count_Person_Total_HazardousAlcoholConsumption_Total_AsAFractionOf_Count_Person_Total_Total,2014,PL,2.2
