SV,geo,time,observation
Count_Person_Female_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Female_Percentile0To20,IT,2019,0.2 
Count_Person_Female_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Female_Percentile0To20,LT,2019,0.2 
Count_Person_Female_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Female_Percentile0To20,LU,2019,7.6 
Count_Person_Female_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Female_Percentile0To20,LV,2019,0.5 
Count_Person_Female_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Female_Percentile0To20,MT,2019,2.2 
Count_Person_Female_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Female_Percentile0To20,NL,2019,4.2 
Count_Person_Female_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Female_Percentile0To20,NO,2019,5.9 
Count_Person_Female_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Female_Percentile0To20,PL,2019,0.2 
Count_Person_Female_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Female_Percentile0To20,PT,2019,1.7 
Count_Person_Female_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Female_Percentile0To20,RO,2019,2.7 
Count_Person_Female_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Female_Percentile0To20,RS,2019,0 
Count_Person_Female_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Female_Percentile0To20,SE,2019,1.3 
Count_Person_Female_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Female_Percentile0To20,SI,2019,1.3 
Count_Person_Female_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Female_Percentile0To20,SK,2019,0.5 
Count_Person_Female_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Female_Percentile0To20,TR,2019,0.0 
Count_Person_Female_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Female_Percentile0To20,UK,2019,: 
Count_Person_Male_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_Percentile0To20,AT,2019,5.5 
Count_Person_Male_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_Percentile0To20,BE,2019,8.4 
Count_Person_Male_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_Percentile0To20,BG,2019,4.5 
Count_Person_Male_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_Percentile0To20,CY,2019,0.9 
Count_Person_Male_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_Percentile0To20,CZ,2019,6.2 
Count_Person_Male_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_Percentile0To20,DE,2019,10.3 
Count_Person_Male_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_Percentile0To20,DK,2019,19.1 
Count_Person_Male_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_Percentile0To20,EE,2019,2.9 
Count_Person_Male_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_Percentile0To20,EL,2019,0.6 
Count_Person_Male_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_Percentile0To20,ES,2019,2.4 
Count_Person_Male_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_Percentile0To20,FI,2019,: 
Count_Person_Male_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_Percentile0To20,FR,2019,6.5 
Count_Person_Male_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_Percentile0To20,HR,2019,13.1 
Count_Person_Male_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_Percentile0To20,HU,2019,7.4 
Count_Person_Male_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_Percentile0To20,IE,2019,7.7 
Count_Person_Male_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_Percentile0To20,IS,2019,3.0 
Count_Person_Male_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_Percentile0To20,IT,2019,1.6 
Count_Person_Male_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_Percentile0To20,LT,2019,13.9 
Count_Person_Male_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_Percentile0To20,LU,2019,17.3 
Count_Person_Male_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_Percentile0To20,LV,2019,6.5 
Count_Person_Male_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_Percentile0To20,MT,2019,7.2 
Count_Person_Male_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_Percentile0To20,NL,2019,10.3 
Count_Person_Male_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_Percentile0To20,NO,2019,21.0 
Count_Person_Male_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_Percentile0To20,PL,2019,5.1 
Count_Person_Male_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_Percentile0To20,PT,2019,8.8 
Count_Person_Male_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_Percentile0To20,RO,2019,23.8 
Count_Person_Male_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_Percentile0To20,RS,2019,4.9 
Count_Person_Male_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_Percentile0To20,SE,2019,5.9 
Count_Person_Male_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_Percentile0To20,SI,2019,7.2 
Count_Person_Male_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_Percentile0To20,SK,2019,3.3 
Count_Person_Male_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_Percentile0To20,TR,2019,0.9 
Count_Person_Male_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_Percentile0To20,UK,2019,: 
Count_Person_Total_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_Percentile0To20,AT,2019,3.0 
Count_Person_Total_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_Percentile0To20,BE,2019,5.2 
Count_Person_Total_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_Percentile0To20,BG,2019,1.8 
Count_Person_Total_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_Percentile0To20,CY,2019,0.4 
Count_Person_Total_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_Percentile0To20,CZ,2019,2.9 
Count_Person_Total_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_Percentile0To20,DE,2019,6.1 
Count_Person_Total_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_Percentile0To20,DK,2019,11.7 
Count_Person_Total_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_Percentile0To20,EE,2019,1.9 
Count_Person_Total_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_Percentile0To20,EL,2019,0.3 
Count_Person_Total_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_Percentile0To20,ES,2019,1.6 
Count_Person_Total_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_Percentile0To20,FI,2019,: 
Count_Person_Total_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_Percentile0To20,FR,2019,4.1 
Count_Person_Total_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_Percentile0To20,HR,2019,5.5 
Count_Person_Total_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_Percentile0To20,HU,2019,3.9 
Count_Person_Total_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_Percentile0To20,IE,2019,5.3 
Count_Person_Total_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_Percentile0To20,IS,2019,1.7 
Count_Person_Total_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_Percentile0To20,IT,2019,0.8 
Count_Person_Total_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_Percentile0To20,LT,2019,3.8 
Count_Person_Total_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_Percentile0To20,LU,2019,11.9 
Count_Person_Total_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_Percentile0To20,LV,2019,2.4 
Count_Person_Total_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_Percentile0To20,MT,2019,4.4 
Count_Person_Total_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_Percentile0To20,NL,2019,7.5 
Count_Person_Total_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_Percentile0To20,NO,2019,12.6 
Count_Person_Total_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_Percentile0To20,PL,2019,1.9 
Count_Person_Total_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_Percentile0To20,PT,2019,3.9 
Count_Person_Total_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_Percentile0To20,RO,2019,12.3 
Count_Person_Total_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_Percentile0To20,RS,2019,2.2 
Count_Person_Total_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_Percentile0To20,SE,2019,3.4 
Count_Person_Total_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_Percentile0To20,SI,2019,3.6 
Count_Person_Total_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_Percentile0To20,SK,2019,1.7 
Count_Person_Total_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_Percentile0To20,TR,2019,0.4 
Count_Person_Total_BingeDrinking_Percentile0To20_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_Percentile0To20,UK,2019,: 
Count_Person_Female_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_Percentile0To20,AT,2019,15.2 
Count_Person_Female_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_Percentile0To20,BE,2019,10.9 
Count_Person_Female_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_Percentile0To20,BG,2019,5.0 
Count_Person_Female_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_Percentile0To20,CY,2019,1.7 
Count_Person_Female_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_Percentile0To20,CZ,2019,20.4 
Count_Person_Female_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_Percentile0To20,DE,2019,17.0 
Count_Person_Female_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_Percentile0To20,DK,2019,30.0 
Count_Person_Female_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_Percentile0To20,EE,2019,11.2 
Count_Person_Female_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_Percentile0To20,EL,2019,5.9 
Count_Person_Female_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_Percentile0To20,ES,2019,8.0 
Count_Person_Female_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_Percentile0To20,FI,2019,: 
Count_Person_Female_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_Percentile0To20,FR,2019,9.7 
Count_Person_Female_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_Percentile0To20,HR,2019,7.0 
Count_Person_Female_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_Percentile0To20,HU,2019,9.8 
Count_Person_Female_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_Percentile0To20,IE,2019,17.8 
Count_Person_Female_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_Percentile0To20,IS,2019,28.0 
Count_Person_Female_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_Percentile0To20,IT,2019,4.9 
Count_Person_Female_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_Percentile0To20,LT,2019,8.9 
Count_Person_Female_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_Percentile0To20,LU,2019,19.2 
Count_Person_Female_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_Percentile0To20,LV,2019,8.9 
Count_Person_Female_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_Percentile0To20,MT,2019,9.0 
Count_Person_Female_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_Percentile0To20,NL,2019,4.8 
Count_Person_Female_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_Percentile0To20,NO,2019,0 d
Count_Person_Female_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_Percentile0To20,PL,2019,17.2 
Count_Person_Female_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_Percentile0To20,PT,2019,8.7 
Count_Person_Female_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_Percentile0To20,RO,2019,21.2 
Count_Person_Female_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_Percentile0To20,RS,2019,6.9 
Count_Person_Female_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_Percentile0To20,SE,2019,15.1 
Count_Person_Female_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_Percentile0To20,SI,2019,10.5 
Count_Person_Female_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_Percentile0To20,SK,2019,10.7 
Count_Person_Female_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_Percentile0To20,TR,2019,0.6 
Count_Person_Female_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_Percentile0To20,UK,2019,: 
Count_Person_Male_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_Percentile0To20,AT,2019,21.0 
Count_Person_Male_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_Percentile0To20,BE,2019,15.1 
Count_Person_Male_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_Percentile0To20,BG,2019,18.1 
Count_Person_Male_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_Percentile0To20,CY,2019,12.4 
Count_Person_Male_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_Percentile0To20,CZ,2019,29.5 
Count_Person_Male_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_Percentile0To20,DE,2019,16.2 
Count_Person_Male_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_Percentile0To20,DK,2019,25.4 
Count_Person_Male_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_Percentile0To20,EE,2019,29.2 
Count_Person_Male_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_Percentile0To20,EL,2019,11.7 
Count_Person_Male_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_Percentile0To20,ES,2019,13.7 
Count_Person_Male_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_Percentile0To20,FI,2019,: 
Count_Person_Male_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_Percentile0To20,FR,2019,14.4 
Count_Person_Male_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_Percentile0To20,HR,2019,16.5 
Count_Person_Male_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_Percentile0To20,HU,2019,21.9 
Count_Person_Male_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_Percentile0To20,IE,2019,19.3 
Count_Person_Male_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_Percentile0To20,IS,2019,20.9 
Count_Person_Male_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_Percentile0To20,IT,2019,11.5 
Count_Person_Male_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_Percentile0To20,LT,2019,24.1 
Count_Person_Male_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_Percentile0To20,LU,2019,16.7 
Count_Person_Male_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_Percentile0To20,LV,2019,18.5 
Count_Person_Male_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_Percentile0To20,MT,2019,14.2 
Count_Person_Male_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_Percentile0To20,NL,2019,4.9 
Count_Person_Male_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_Percentile0To20,NO,2019,0 d
Count_Person_Male_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_Percentile0To20,PL,2019,27.2 
Count_Person_Male_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_Percentile0To20,PT,2019,17.1 
Count_Person_Male_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_Percentile0To20,RO,2019,18.5 
Count_Person_Male_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_Percentile0To20,RS,2019,18.0 
Count_Person_Male_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_Percentile0To20,SE,2019,20.0 
Count_Person_Male_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_Percentile0To20,SI,2019,19.0 
Count_Person_Male_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_Percentile0To20,SK,2019,22.4 
Count_Person_Male_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_Percentile0To20,TR,2019,3.1 
Count_Person_Male_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_Percentile0To20,UK,2019,: 
Count_Person_Total_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Percentile0To20,AT,2019,17.6 
Count_Person_Total_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Percentile0To20,BE,2019,12.7 
Count_Person_Total_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Percentile0To20,BG,2019,10.0 
Count_Person_Total_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Percentile0To20,CY,2019,6.4 
Count_Person_Total_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Percentile0To20,CZ,2019,23.5 
Count_Person_Total_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Percentile0To20,DE,2019,16.6 
Count_Person_Total_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Percentile0To20,DK,2019,27.9 
Count_Person_Total_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Percentile0To20,EE,2019,17.8 
Count_Person_Total_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Percentile0To20,EL,2019,8.6 
Count_Person_Total_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Percentile0To20,ES,2019,10.7 
Count_Person_Total_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Percentile0To20,FI,2019,: 
Count_Person_Total_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Percentile0To20,FR,2019,11.9 
Count_Person_Total_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Percentile0To20,HR,2019,10.7 
Count_Person_Total_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Percentile0To20,HU,2019,15.3 
Count_Person_Total_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Percentile0To20,IE,2019,18.5 
Count_Person_Total_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Percentile0To20,IS,2019,25.1 
Count_Person_Total_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Percentile0To20,IT,2019,7.9 
Count_Person_Total_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Percentile0To20,LT,2019,12.9 
Count_Person_Total_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Percentile0To20,LU,2019,18.0 
Count_Person_Total_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Percentile0To20,LV,2019,12.1 
Count_Person_Total_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Percentile0To20,MT,2019,11.3 
Count_Person_Total_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Percentile0To20,NL,2019,4.9 
Count_Person_Total_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Percentile0To20,NO,2019,0 d
Count_Person_Total_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Percentile0To20,PL,2019,20.8 
Count_Person_Total_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Percentile0To20,PT,2019,11.3 
Count_Person_Total_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Percentile0To20,RO,2019,20.0 
Count_Person_Total_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Percentile0To20,RS,2019,11.8 
Count_Person_Total_BingeDrinking_Percentile0To20_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Percentile0To20,SE,2019,17.3 
