,SV,time,geo,observation
17,Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Male_BingeDrinking_LessThanOnceAMonth_AsAFractionOf_Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Male,2008,BE,27.2 
18,Count_Person_Total_Male_BingeDrinking_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Male,2008,BE,21.1 
19,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_BingeDrinking_LessThanOnceAMonth_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,2008,BE,11.1 u
20,Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total_BingeDrinking_LessThanOnceAMonth_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total,2008,BE,16.9 
21,Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Total_BingeDrinking_LessThanOnceAMonth_AsAFractionOf_Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Total,2008,BE,20.6 
22,Count_Person_Total_Total_BingeDrinking_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Total,2008,BE,16.2 u
23,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Female_BingeDrinking_EveryMonth_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Female,2008,BE,4.5 u
24,Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female_BingeDrinking_EveryMonth_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female,2008,BE,5.4 
25,Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Female_BingeDrinking_EveryMonth_AsAFractionOf_Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Female,2008,BE,6.8 
26,Count_Person_Total_Female_BingeDrinking_EveryMonth_AsAFractionOf_Count_Person_Total_Female,2008,BE,5.5 u
27,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_BingeDrinking_EveryMonth_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,2008,BE,9.4 u
28,Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male_BingeDrinking_EveryMonth_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male,2008,BE,13.9 
29,Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Male_BingeDrinking_EveryMonth_AsAFractionOf_Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Male,2008,BE,17.4 
30,Count_Person_Total_Male_BingeDrinking_EveryMonth_AsAFractionOf_Count_Person_Total_Male,2008,BE,13.6 
31,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_BingeDrinking_EveryMonth_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,2008,BE,6.7 u
32,Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total_BingeDrinking_EveryMonth_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total,2008,BE,9.7 
33,Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Total_BingeDrinking_EveryMonth_AsAFractionOf_Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Total,2008,BE,11.8 
34,Count_Person_Total_Total_BingeDrinking_EveryMonth_AsAFractionOf_Count_Person_Total_Total,2008,BE,9.4 u
35,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Female_BingeDrinking_NoBingeDrinking_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Female,2008,BE,25.3 u
36,Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female_BingeDrinking_NoBingeDrinking_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female,2008,BE,29.5 
37,Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Female_BingeDrinking_NoBingeDrinking_AsAFractionOf_Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Female,2008,BE,37.0 
38,Count_Person_Total_Female_BingeDrinking_NoBingeDrinking_AsAFractionOf_Count_Person_Total_Female,2008,BE,30.5 u
39,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_BingeDrinking_NoBingeDrinking_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,2008,BE,23.6 u
40,Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male_BingeDrinking_NoBingeDrinking_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male,2008,BE,19.8 
41,Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Male_BingeDrinking_NoBingeDrinking_AsAFractionOf_Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Male,2008,BE,27.7 
42,Count_Person_Total_Male_BingeDrinking_NoBingeDrinking_AsAFractionOf_Count_Person_Total_Male,2008,BE,23.6 
43,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_BingeDrinking_NoBingeDrinking_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,2008,BE,24.5 u
44,Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total_BingeDrinking_NoBingeDrinking_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total,2008,BE,24.6 
45,Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Total_BingeDrinking_NoBingeDrinking_AsAFractionOf_Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Total,2008,BE,32.6 
46,Count_Person_Total_Total_BingeDrinking_NoBingeDrinking_AsAFractionOf_Count_Person_Total_Total,2008,BE,27.2 u
47,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Female_BingeDrinking_NeverOrOccasionally_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Female,2008,BE,59.1 u
48,Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female_BingeDrinking_NeverOrOccasionally_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female,2008,BE,48.9 
49,Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Female_BingeDrinking_NeverOrOccasionally_AsAFractionOf_Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Female,2008,BE,38.6 
50,Count_Person_Total_Female_BingeDrinking_NeverOrOccasionally_AsAFractionOf_Count_Person_Total_Female,2008,BE,49.0 u
51,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_BingeDrinking_NeverOrOccasionally_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,2008,BE,37.9 u
52,Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male_BingeDrinking_NeverOrOccasionally_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male,2008,BE,32.0 
53,Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Male_BingeDrinking_NeverOrOccasionally_AsAFractionOf_Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Male,2008,BE,17.4 
54,Count_Person_Total_Male_BingeDrinking_NeverOrOccasionally_AsAFractionOf_Count_Person_Total_Male,2008,BE,29.1 
55,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_BingeDrinking_NeverOrOccasionally_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,2008,BE,49.4 u
56,Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total_BingeDrinking_NeverOrOccasionally_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total,2008,BE,40.4 
57,Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Total_BingeDrinking_NeverOrOccasionally_AsAFractionOf_Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Total,2008,BE,28.5 
58,Count_Person_Total_Total_BingeDrinking_NeverOrOccasionally_AsAFractionOf_Count_Person_Total_Total,2008,BE,39.6 u
59,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Female_BingeDrinking_EveryWeek_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Female,2008,BE,2.6 u
60,Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female_BingeDrinking_EveryWeek_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female,2008,BE,3.1 
61,Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Female_BingeDrinking_EveryWeek_AsAFractionOf_Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Female,2008,BE,2.5 
62,Count_Person_Total_Female_BingeDrinking_EveryWeek_AsAFractionOf_Count_Person_Total_Female,2008,BE,2.7 u
63,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_BingeDrinking_EveryWeek_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,2008,BE,11.3 u
64,Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male_BingeDrinking_EveryWeek_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male,2008,BE,11.9 
65,Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Male_BingeDrinking_EveryWeek_AsAFractionOf_Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Male,2008,BE,8.9 
66,Count_Person_Total_Male_BingeDrinking_EveryWeek_AsAFractionOf_Count_Person_Total_Male,2008,BE,10.7 
67,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_BingeDrinking_EveryWeek_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,2008,BE,6.6 u
68,Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total_BingeDrinking_EveryWeek_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total,2008,BE,7.5 
69,Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Total_BingeDrinking_EveryWeek_AsAFractionOf_Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Total,2008,BE,5.5 
70,Count_Person_Total_Total_BingeDrinking_EveryWeek_AsAFractionOf_Count_Person_Total_Total,2008,BE,6.5 u
71,Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female_BingeDrinking_EveryDay_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female,2008,BG,: 
72,Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Female_BingeDrinking_EveryDay_AsAFractionOf_Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Female,2008,BG,: 
73,Count_Person_Total_Female_BingeDrinking_EveryDay_AsAFractionOf_Count_Person_Total_Female,2008,BG,: 
74,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_BingeDrinking_EveryDay_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,2008,BG,0.4 
75,Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male_BingeDrinking_EveryDay_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male,2008,BG,0.4 
76,Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Male_BingeDrinking_EveryDay_AsAFractionOf_Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Male,2008,BG,0.5 
77,Count_Person_Total_Male_BingeDrinking_EveryDay_AsAFractionOf_Count_Person_Total_Male,2008,BG,0.4 
78,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_BingeDrinking_EveryDay_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,2008,BG,0.2 
79,Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total_BingeDrinking_EveryDay_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total,2008,BG,0.2 
80,Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Total_BingeDrinking_EveryDay_AsAFractionOf_Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Total,2008,BG,0.2 
81,Count_Person_Total_Total_BingeDrinking_EveryDay_AsAFractionOf_Count_Person_Total_Total,2008,BG,0.2 
82,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Female_BingeDrinking_LessThanOnceAMonth_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Female,2008,BG,1.9 
83,Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female_BingeDrinking_LessThanOnceAMonth_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female,2008,BG,3.5 
84,Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Female_BingeDrinking_LessThanOnceAMonth_AsAFractionOf_Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Female,2008,BG,5.5 
85,Count_Person_Total_Female_BingeDrinking_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Female,2008,BG,3.3 
86,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_BingeDrinking_LessThanOnceAMonth_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,2008,BG,12.6 
87,Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male_BingeDrinking_LessThanOnceAMonth_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male,2008,BG,19.8 
88,Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Male_BingeDrinking_LessThanOnceAMonth_AsAFractionOf_Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Male,2008,BG,14.1 
89,Count_Person_Total_Male_BingeDrinking_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Male,2008,BG,16.7 
90,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_BingeDrinking_LessThanOnceAMonth_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,2008,BG,6.8 
91,Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total_BingeDrinking_LessThanOnceAMonth_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total,2008,BG,11.6 
92,Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Total_BingeDrinking_LessThanOnceAMonth_AsAFractionOf_Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Total,2008,BG,9.1 
93,Count_Person_Total_Total_BingeDrinking_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Total,2008,BG,9.6 
94,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Female_BingeDrinking_EveryMonth_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Female,2008,BG,0.7 
95,Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female_BingeDrinking_EveryMonth_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female,2008,BG,0.7 
96,Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Female_BingeDrinking_EveryMonth_AsAFractionOf_Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Female,2008,BG,1.3 
97,Count_Person_Total_Female_BingeDrinking_EveryMonth_AsAFractionOf_Count_Person_Total_Female,2008,BG,0.8 
98,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_BingeDrinking_EveryMonth_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,2008,BG,3.9 
99,Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male_BingeDrinking_EveryMonth_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male,2008,BG,5.4 
100,Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Male_BingeDrinking_EveryMonth_AsAFractionOf_Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Male,2008,BG,1.9 
101,Count_Person_Total_Male_BingeDrinking_EveryMonth_AsAFractionOf_Count_Person_Total_Male,2008,BG,4.4 
102,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_BingeDrinking_EveryMonth_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,2008,BG,2.2 
103,Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total_BingeDrinking_EveryMonth_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total,2008,BG,3.0 
104,Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Total_BingeDrinking_EveryMonth_AsAFractionOf_Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Total,2008,BG,1.5 
105,Count_Person_Total_Total_BingeDrinking_EveryMonth_AsAFractionOf_Count_Person_Total_Total,2008,BG,2.5 
106,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Female_BingeDrinking_NoBingeDrinking_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Female,2008,BG,8.9 
107,Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female_BingeDrinking_NoBingeDrinking_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female,2008,BG,16.3 
108,Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Female_BingeDrinking_NoBingeDrinking_AsAFractionOf_Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Female,2008,BG,20.2 
109,Count_Person_Total_Female_BingeDrinking_NoBingeDrinking_AsAFractionOf_Count_Person_Total_Female,2008,BG,14.6 
110,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_BingeDrinking_NoBingeDrinking_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,2008,BG,25.9 
111,Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male_BingeDrinking_NoBingeDrinking_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male,2008,BG,30.7 
112,Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Male_BingeDrinking_NoBingeDrinking_AsAFractionOf_Count_Person_EducationalAttainmentFirstStageTertiaryEducationOrSecondStageTertiaryEducation_Male,2008,BG,31.4 
113,Count_Person_Total_Male_BingeDrinking_NoBingeDrinking_AsAFractionOf_Count_Person_Total_Male,2008,BG,29.3 
114,Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_BingeDrinking_NoBingeDrinking_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,2008,BG,16.7 
115,Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total_BingeDrinking_NoBingeDrinking_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total,2008,BG,23.5 
