Year,Place,StatVar,Quantity
2019,geoId/01,dcid:Count_Person_25OrMoreYears_EducationalAttainmentBachelorsDegreeOrHigher_Male,389037
2019,geoId/01,dcid:MarginOfError_Count_Person_EducationalAttainmentBachelorsDegreeOrHigher_Male,4546
2019,geoId/01,dcid:Count_Person_BachelorOfScienceAndEngineeringMajor_Male,153048
2019,geoId/01,dcid:MarginOfError_Count_Person_BachelorOfScienceAndEngineeringMajor_Male,2782
2019,geoId/01,dcid:Count_Person_BachelorOfScienceAndEngineeringRelatedMajor_Male,23420
2019,geoId/01,dcid:MarginOfError_Count_Person_BachelorOfScienceAndEngineeringRelatedMajor_Male,1205
2019,geoId/01,dcid:Count_Person_BachelorOfBusinessMajor_Male,107019
2019,geoId/01,dcid:MarginOfError_Count_Person_BachelorOfBusinessMajor_Male,2236
2019,geoId/01,dcid:Count_Person_BachelorOfEducationMajor_Male,30596
2019,geoId/01,dcid:MarginOfError_Count_Person_BachelorOfEducationMajor_Male,1384
2019,geoId/01,dcid:Count_Person_BachelorOfArtsHumanitiesAndOtherMajor_Male,74954
2019,geoId/01,dcid:MarginOfError_Count_Person_BachelorOfArtsHumanitiesAndOtherMajor_Male,1866
2019,geoId/01,dcid:Count_Person_25To39Years_EducationalAttainmentBachelorsDegreeOrHigher_Male,109980
2019,geoId/01,dcid:MarginOfError_Count_Person_25To39Years_EducationalAttainmentBachelorsDegreeOrHigher_Male,2774
2019,geoId/01,dcid:Count_Person_25To39Years_BachelorOfScienceAndEngineeringMajor_Male,44764
2019,geoId/01,dcid:MarginOfError_Count_Person_25To39Years_BachelorOfScienceAndEngineeringMajor_Male,1633
2019,geoId/01,dcid:Count_Person_25To39Years_BachelorOfScienceAndEngineeringRelatedMajor_Male,6545
2019,geoId/01,dcid:MarginOfError_Count_Person_25To39Years_BachelorOfScienceAndEngineeringRelatedMajor_Male,660
2019,geoId/01,dcid:Count_Person_25To39Years_BachelorOfBusinessMajor_Male,28736
2019,geoId/01,dcid:MarginOfError_Count_Person_25To39Years_BachelorOfBusinessMajor_Male,1304
2019,geoId/01,dcid:Count_Person_25To39Years_BachelorOfEducationMajor_Male,5886
2019,geoId/01,dcid:MarginOfError_Count_Person_25To39Years_BachelorOfEducationMajor_Male,588
2019,geoId/01,dcid:Count_Person_25To39Years_BachelorOfArtsHumanitiesAndOtherMajor_Male,24049
2019,geoId/01,dcid:MarginOfError_Count_Person_25To39Years_BachelorOfArtsHumanitiesAndOtherMajor_Male,1347
2019,geoId/01,dcid:Count_Person_40To64Years_EducationalAttainmentBachelorsDegreeOrHigher_Male,184354
2019,geoId/01,dcid:MarginOfError_Count_Person_40To64Years_EducationalAttainmentBachelorsDegreeOrHigher_Male,2984
2019,geoId/01,dcid:Count_Person_40To64Years_BachelorOfScienceAndEngineeringMajor_Male,70742
2019,geoId/01,dcid:MarginOfError_Count_Person_40To64Years_BachelorOfScienceAndEngineeringMajor_Male,1690
2019,geoId/01,dcid:Count_Person_40To64Years_BachelorOfScienceAndEngineeringRelatedMajor_Male,11383
2019,geoId/01,dcid:MarginOfError_Count_Person_40To64Years_BachelorOfScienceAndEngineeringRelatedMajor_Male,780
2019,geoId/01,dcid:Count_Person_40To64Years_BachelorOfBusinessMajor_Male,52644
2019,geoId/01,dcid:MarginOfError_Count_Person_40To64Years_BachelorOfBusinessMajor_Male,1791
2019,geoId/01,dcid:Count_Person_40To64Years_BachelorOfEducationMajor_Male,13608
2019,geoId/01,dcid:MarginOfError_Count_Person_40To64Years_BachelorOfEducationMajor_Male,778
2019,geoId/01,dcid:Count_Person_40To64Years_BachelorOfArtsHumanitiesAndOtherMajor_Male,35977
2019,geoId/01,dcid:MarginOfError_Count_Person_40To64Years_BachelorOfArtsHumanitiesAndOtherMajor_Male,1214
2019,geoId/01,dcid:Count_Person_65OrMoreYears_EducationalAttainmentBachelorsDegreeOrHigher_Male,94703
2019,geoId/01,dcid:MarginOfError_Count_Person_65OrMoreYears_EducationalAttainmentBachelorsDegreeOrHigher_Male,1640
2019,geoId/01,dcid:Count_Person_65OrMoreYears_BachelorOfScienceAndEngineeringMajor_Male,37542
2019,geoId/01,dcid:MarginOfError_Count_Person_65OrMoreYears_BachelorOfScienceAndEngineeringMajor_Male,1243
2019,geoId/01,dcid:Count_Person_65OrMoreYears_BachelorOfScienceAndEngineeringRelatedMajor_Male,5492
2019,geoId/01,dcid:MarginOfError_Count_Person_65OrMoreYears_BachelorOfScienceAndEngineeringRelatedMajor_Male,506
2019,geoId/01,dcid:Count_Person_65OrMoreYears_BachelorOfBusinessMajor_Male,25639
2019,geoId/01,dcid:MarginOfError_Count_Person_65OrMoreYears_BachelorOfBusinessMajor_Male,960
2019,geoId/01,dcid:Count_Person_65OrMoreYears_BachelorOfEducationMajor_Male,11102
2019,geoId/01,dcid:MarginOfError_Count_Person_65OrMoreYears_BachelorOfEducationMajor_Male,712
2019,geoId/01,dcid:Count_Person_65OrMoreYears_BachelorOfArtsHumanitiesAndOtherMajor_Male,14928
2019,geoId/01,dcid:MarginOfError_Count_Person_65OrMoreYears_BachelorOfArtsHumanitiesAndOtherMajor_Male,735
2019,geoId/01,dcid:Count_Person_25OrMoreYears_EducationalAttainmentBachelorsDegreeOrHigher_Female,456735
2019,geoId/01,dcid:MarginOfError_Count_Person_EducationalAttainmentBachelorsDegreeOrHigher_Female,5061
2019,geoId/01,dcid:Count_Person_BachelorOfScienceAndEngineeringMajor_Female,94239
2019,geoId/01,dcid:MarginOfError_Count_Person_BachelorOfScienceAndEngineeringMajor_Female,2727
2019,geoId/01,dcid:Count_Person_BachelorOfScienceAndEngineeringRelatedMajor_Female,66939
2019,geoId/01,dcid:MarginOfError_Count_Person_BachelorOfScienceAndEngineeringRelatedMajor_Female,1905
2019,geoId/01,dcid:Count_Person_BachelorOfBusinessMajor_Female,90564
2019,geoId/01,dcid:MarginOfError_Count_Person_BachelorOfBusinessMajor_Female,2159
2019,geoId/01,dcid:Count_Person_BachelorOfEducationMajor_Female,111599
2019,geoId/01,dcid:MarginOfError_Count_Person_BachelorOfEducationMajor_Female,2315
2019,geoId/01,dcid:Count_Person_BachelorOfArtsHumanitiesAndOtherMajor_Female,93394
2019,geoId/01,dcid:MarginOfError_Count_Person_BachelorOfArtsHumanitiesAndOtherMajor_Female,2092
2019,geoId/01,dcid:Count_Person_25To39Years_EducationalAttainmentBachelorsDegreeOrHigher_Female,147060
2019,geoId/01,dcid:MarginOfError_Count_Person_25To39Years_EducationalAttainmentBachelorsDegreeOrHigher_Female,3264
2019,geoId/01,dcid:Count_Person_25To39Years_BachelorOfScienceAndEngineeringMajor_Female,37241
2019,geoId/01,dcid:MarginOfError_Count_Person_25To39Years_BachelorOfScienceAndEngineeringMajor_Female,1656
2019,geoId/01,dcid:Count_Person_25To39Years_BachelorOfScienceAndEngineeringRelatedMajor_Female,23524
2019,geoId/01,dcid:MarginOfError_Count_Person_25To39Years_BachelorOfScienceAndEngineeringRelatedMajor_Female,1283
2019,geoId/01,dcid:Count_Person_25To39Years_BachelorOfBusinessMajor_Female,28224
2019,geoId/01,dcid:MarginOfError_Count_Person_25To39Years_BachelorOfBusinessMajor_Female,1159
2019,geoId/01,dcid:Count_Person_25To39Years_BachelorOfEducationMajor_Female,23188
2019,geoId/01,dcid:MarginOfError_Count_Person_25To39Years_BachelorOfEducationMajor_Female,1277
2019,geoId/01,dcid:Count_Person_25To39Years_BachelorOfArtsHumanitiesAndOtherMajor_Female,34883
2019,geoId/01,dcid:MarginOfError_Count_Person_25To39Years_BachelorOfArtsHumanitiesAndOtherMajor_Female,1421
2019,geoId/01,dcid:Count_Person_40To64Years_EducationalAttainmentBachelorsDegreeOrHigher_Female,226409
2019,geoId/01,dcid:MarginOfError_Count_Person_40To64Years_EducationalAttainmentBachelorsDegreeOrHigher_Female,3239
2019,geoId/01,dcid:Count_Person_40To64Years_BachelorOfScienceAndEngineeringMajor_Female,44589
2019,geoId/01,dcid:MarginOfError_Count_Person_40To64Years_BachelorOfScienceAndEngineeringMajor_Female,1662
2019,geoId/01,dcid:Count_Person_40To64Years_BachelorOfScienceAndEngineeringRelatedMajor_Female,33424
2019,geoId/01,dcid:MarginOfError_Count_Person_40To64Years_BachelorOfScienceAndEngineeringRelatedMajor_Female,1271
2019,geoId/01,dcid:Count_Person_40To64Years_BachelorOfBusinessMajor_Female,53105
2019,geoId/01,dcid:MarginOfError_Count_Person_40To64Years_BachelorOfBusinessMajor_Female,1622
2019,geoId/01,dcid:Count_Person_40To64Years_BachelorOfEducationMajor_Female,53032
2019,geoId/01,dcid:MarginOfError_Count_Person_40To64Years_BachelorOfEducationMajor_Female,1667
2019,geoId/01,dcid:Count_Person_40To64Years_BachelorOfArtsHumanitiesAndOtherMajor_Female,42259
2019,geoId/01,dcid:MarginOfError_Count_Person_40To64Years_BachelorOfArtsHumanitiesAndOtherMajor_Female,1414
2019,geoId/01,dcid:Count_Person_65OrMoreYears_EducationalAttainmentBachelorsDegreeOrHigher_Female,83266
2019,geoId/01,dcid:MarginOfError_Count_Person_65OrMoreYears_EducationalAttainmentBachelorsDegreeOrHigher_Female,1959
2019,geoId/01,dcid:Count_Person_65OrMoreYears_BachelorOfScienceAndEngineeringMajor_Female,12409
2019,geoId/01,dcid:MarginOfError_Count_Person_65OrMoreYears_BachelorOfScienceAndEngineeringMajor_Female,724
2019,geoId/01,dcid:Count_Person_65OrMoreYears_BachelorOfScienceAndEngineeringRelatedMajor_Female,9991
2019,geoId/01,dcid:MarginOfError_Count_Person_65OrMoreYears_BachelorOfScienceAndEngineeringRelatedMajor_Female,646
2019,geoId/01,dcid:Count_Person_65OrMoreYears_BachelorOfBusinessMajor_Female,9235
2019,geoId/01,dcid:MarginOfError_Count_Person_65OrMoreYears_BachelorOfBusinessMajor_Female,640
2019,geoId/01,dcid:Count_Person_65OrMoreYears_BachelorOfEducationMajor_Female,35379
2019,geoId/01,dcid:MarginOfError_Count_Person_65OrMoreYears_BachelorOfEducationMajor_Female,1194
2019,geoId/01,dcid:Count_Person_65OrMoreYears_BachelorOfArtsHumanitiesAndOtherMajor_Female,16252
2019,geoId/01,dcid:MarginOfError_Count_Person_65OrMoreYears_BachelorOfArtsHumanitiesAndOtherMajor_Female,941
