observationDate,observationAbout,value,variableMeasured
2018,country/USA,474168,dcid:Count_Student_AllStudents_InstitutionControlPrivateNonProfit_FourYearBachelorsCohort_Adjusted
2018,country/USA,326632,dcid:Count_Student_AllStudents_InstitutionControlPrivateNonProfit_FourYearBachelorsCohort_Received
2018,country/USA,68.9,dcid:Percent_Student_AllStudents_InstitutionControlPrivateNonProfit_FourYearBachelorsCohort_Graduation
2018,country/USA,26962,dcid:Count_Student_AllStudents_InstitutionControlPrivateForProfit_FourYearBachelorsCohort_Adjusted
2018,country/USA,8391,dcid:Count_Student_AllStudents_InstitutionControlPrivateForProfit_FourYearBachelorsCohort_Received
2018,country/USA,31.1,dcid:Percent_Student_AllStudents_InstitutionControlPrivateForProfit_FourYearBachelorsCohort_Graduation
2018,country/USA,499712,dcid:Count_Student_PellGrant_InstitutionAll_FourYearBachelorsCohort_Adjusted
2018,country/USA,265047,dcid:Count_Student_PellGrant_InstitutionAll_FourYearBachelorsCohort_Received
2018,country/USA,53,dcid:Percent_Student_PellGrant_InstitutionAll_FourYearBachelorsCohort_Graduation
2018,country/USA,344141,dcid:Count_Student_PellGrant_InstitutionControlPublic_FourYearBachelorsCohort_Adjusted
2018,country/USA,183430,dcid:Count_Student_PellGrant_InstitutionControlPublic_FourYearBachelorsCohort_Received
2018,country/USA,53.3,dcid:Percent_Student_PellGrant_InstitutionControlPublic_FourYearBachelorsCohort_Graduation
2018,country/USA,139664,dcid:Count_Student_PellGrant_InstitutionControlPrivateNonProfit_FourYearBachelorsCohort_Adjusted
2018,country/USA,77497,dcid:Count_Student_PellGrant_InstitutionControlPrivateNonProfit_FourYearBachelorsCohort_Received
2018,country/USA,55.5,dcid:Percent_Student_PellGrant_InstitutionControlPrivateNonProfit_FourYearBachelorsCohort_Graduation
2018,country/USA,15907,dcid:Count_Student_PellGrant_InstitutionControlPrivateForProfit_FourYearBachelorsCohort_Adjusted
2018,country/USA,4120,dcid:Count_Student_PellGrant_InstitutionControlPrivateForProfit_FourYearBachelorsCohort_Received
2018,country/USA,25.9,dcid:Percent_Student_PellGrant_InstitutionControlPrivateForProfit_FourYearBachelorsCohort_Graduation
2018,country/USA,282690,dcid:Count_Student_SubsidizedLoan_InstitutionAll_FourYearBachelorsCohort_Adjusted
2018,country/USA,187287,dcid:Count_Student_SubsidizedLoan_InstitutionAll_FourYearBachelorsCohort_Received
2018,country/USA,66.3,dcid:Percent_Student_SubsidizedLoan_InstitutionAll_FourYearBachelorsCohort_Graduation
2018,country/USA,166344,dcid:Count_Student_SubsidizedLoan_InstitutionControlPublic_FourYearBachelorsCohort_Adjusted
2018,country/USA,106715,dcid:Count_Student_SubsidizedLoan_InstitutionControlPublic_FourYearBachelorsCohort_Received
2018,country/USA,64.2,dcid:Percent_Student_SubsidizedLoan_InstitutionControlPublic_FourYearBachelorsCohort_Graduation
2018,country/USA,113094,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateNonProfit_FourYearBachelorsCohort_Adjusted
2018,country/USA,79099,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateNonProfit_FourYearBachelorsCohort_Received
2018,country/USA,69.9,dcid:Percent_Student_SubsidizedLoan_InstitutionControlPrivateNonProfit_FourYearBachelorsCohort_Graduation
2018,country/USA,3252,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateForProfit_FourYearBachelorsCohort_Adjusted
2018,country/USA,1473,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateForProfit_FourYearBachelorsCohort_Received
2018,country/USA,45.3,dcid:Percent_Student_SubsidizedLoan_InstitutionControlPrivateForProfit_FourYearBachelorsCohort_Graduation
2018,country/USA,725799,dcid:Count_Student_InstitutionAll_FourYearBachelorsCohort_Adjusted
2018,country/USA,527162,dcid:Count_Student_InstitutionAll_FourYearBachelorsCohort_Received
2018,country/USA,72.6,dcid:Percent_Student_InstitutionAll_FourYearBachelorsCohort_Graduation
2018,country/USA,496586,dcid:Count_Student_InstitutionControlPublic_FourYearBachelorsCohort_Adjusted
2018,country/USA,354328,dcid:Count_Student_InstitutionControlPublic_FourYearBachelorsCohort_Received
2018,country/USA,71.4,dcid:Percent_Student_InstitutionControlPublic_FourYearBachelorsCohort_Graduation
2018,country/USA,221410,dcid:Count_Student_InstitutionControlPrivateNonProfit_FourYearBachelorsCohort_Adjusted
2018,country/USA,170036,dcid:Count_Student_InstitutionControlPrivateNonProfit_FourYearBachelorsCohort_Received
2018,country/USA,76.8,dcid:Percent_Student_InstitutionControlPrivateNonProfit_FourYearBachelorsCohort_Graduation
2018,country/USA,7803,dcid:Count_Student_InstitutionControlPrivateForProfit_FourYearBachelorsCohort_Adjusted
2018,country/USA,2798,dcid:Count_Student_InstitutionControlPrivateForProfit_FourYearBachelorsCohort_Received
2018,country/USA,35.9,dcid:Percent_Student_InstitutionControlPrivateForProfit_FourYearBachelorsCohort_Graduation
2018,country/USA,232022,dcid:Count_Student_AllStudents_InstitutionAll_FourYearOtherThanBachelorsCohort_Adjusted
2018,country/USA,80624,dcid:Count_Student_AllStudents_InstitutionAll_FourYearOtherThanBachelorsCohort_Received
2018,country/USA,34.7,dcid:Percent_Student_AllStudents_InstitutionAll_FourYearOtherThanBachelorsCohort_Graduation
2018,country/USA,171190,dcid:Count_Student_AllStudents_InstitutionControlPublic_FourYearOtherThanBachelorsCohort_Adjusted
2018,country/USA,54077,dcid:Count_Student_AllStudents_InstitutionControlPublic_FourYearOtherThanBachelorsCohort_Received
2018,country/USA,31.6,dcid:Percent_Student_AllStudents_InstitutionControlPublic_FourYearOtherThanBachelorsCohort_Graduation
2018,country/USA,25895,dcid:Count_Student_AllStudents_InstitutionControlPrivateNonProfit_FourYearOtherThanBachelorsCohort_Adjusted
2018,country/USA,11557,dcid:Count_Student_AllStudents_InstitutionControlPrivateNonProfit_FourYearOtherThanBachelorsCohort_Received
2018,country/USA,44.6,dcid:Percent_Student_AllStudents_InstitutionControlPrivateNonProfit_FourYearOtherThanBachelorsCohort_Graduation
2018,country/USA,34937,dcid:Count_Student_AllStudents_InstitutionControlPrivateForProfit_FourYearOtherThanBachelorsCohort_Adjusted
2018,country/USA,14990,dcid:Count_Student_AllStudents_InstitutionControlPrivateForProfit_FourYearOtherThanBachelorsCohort_Received
2018,country/USA,42.9,dcid:Percent_Student_AllStudents_InstitutionControlPrivateForProfit_FourYearOtherThanBachelorsCohort_Graduation
2018,country/USA,125585,dcid:Count_Student_PellGrant_InstitutionAll_FourYearOtherThanBachelorsCohort_Adjusted
2018,country/USA,39957,dcid:Count_Student_PellGrant_InstitutionAll_FourYearOtherThanBachelorsCohort_Received
2018,country/USA,31.8,dcid:Percent_Student_PellGrant_InstitutionAll_FourYearOtherThanBachelorsCohort_Graduation
2018,country/USA,87798,dcid:Count_Student_PellGrant_InstitutionControlPublic_FourYearOtherThanBachelorsCohort_Adjusted
2018,country/USA,24432,dcid:Count_Student_PellGrant_InstitutionControlPublic_FourYearOtherThanBachelorsCohort_Received
2018,country/USA,27.8,dcid:Percent_Student_PellGrant_InstitutionControlPublic_FourYearOtherThanBachelorsCohort_Graduation
2018,country/USA,13890,dcid:Count_Student_PellGrant_InstitutionControlPrivateNonProfit_FourYearOtherThanBachelorsCohort_Adjusted
2018,country/USA,5628,dcid:Count_Student_PellGrant_InstitutionControlPrivateNonProfit_FourYearOtherThanBachelorsCohort_Received
2018,country/USA,40.5,dcid:Percent_Student_PellGrant_InstitutionControlPrivateNonProfit_FourYearOtherThanBachelorsCohort_Graduation
2018,country/USA,23897,dcid:Count_Student_PellGrant_InstitutionControlPrivateForProfit_FourYearOtherThanBachelorsCohort_Adjusted
2018,country/USA,9897,dcid:Count_Student_PellGrant_InstitutionControlPrivateForProfit_FourYearOtherThanBachelorsCohort_Received
2018,country/USA,41.4,dcid:Percent_Student_PellGrant_InstitutionControlPrivateForProfit_FourYearOtherThanBachelorsCohort_Graduation
2018,country/USA,17381,dcid:Count_Student_SubsidizedLoan_InstitutionAll_FourYearOtherThanBachelorsCohort_Adjusted
2018,country/USA,7651,dcid:Count_Student_SubsidizedLoan_InstitutionAll_FourYearOtherThanBachelorsCohort_Received
2018,country/USA,44,dcid:Percent_Student_SubsidizedLoan_InstitutionAll_FourYearOtherThanBachelorsCohort_Graduation
2018,country/USA,9641,dcid:Count_Student_SubsidizedLoan_InstitutionControlPublic_FourYearOtherThanBachelorsCohort_Adjusted
2018,country/USA,3332,dcid:Count_Student_SubsidizedLoan_InstitutionControlPublic_FourYearOtherThanBachelorsCohort_Received
2018,country/USA,34.6,dcid:Percent_Student_SubsidizedLoan_InstitutionControlPublic_FourYearOtherThanBachelorsCohort_Graduation
2018,country/USA,4427,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateNonProfit_FourYearOtherThanBachelorsCohort_Adjusted
2018,country/USA,2370,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateNonProfit_FourYearOtherThanBachelorsCohort_Received
2018,country/USA,53.5,dcid:Percent_Student_SubsidizedLoan_InstitutionControlPrivateNonProfit_FourYearOtherThanBachelorsCohort_Graduation
2018,country/USA,3313,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateForProfit_FourYearOtherThanBachelorsCohort_Adjusted
2018,country/USA,1949,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateForProfit_FourYearOtherThanBachelorsCohort_Received
2018,country/USA,58.8,dcid:Percent_Student_SubsidizedLoan_InstitutionControlPrivateForProfit_FourYearOtherThanBachelorsCohort_Graduation
2018,country/USA,89056,dcid:Count_Student_InstitutionAll_FourYearOtherThanBachelorsCohort_Adjusted
2018,country/USA,33016,dcid:Count_Student_InstitutionAll_FourYearOtherThanBachelorsCohort_Received
2018,country/USA,37.1,dcid:Percent_Student_InstitutionAll_FourYearOtherThanBachelorsCohort_Graduation
2018,country/USA,73751,dcid:Count_Student_InstitutionControlPublic_FourYearOtherThanBachelorsCohort_Adjusted
2018,country/USA,26313,dcid:Count_Student_InstitutionControlPublic_FourYearOtherThanBachelorsCohort_Received
2018,country/USA,35.7,dcid:Percent_Student_InstitutionControlPublic_FourYearOtherThanBachelorsCohort_Graduation
2018,country/USA,7578,dcid:Count_Student_InstitutionControlPrivateNonProfit_FourYearOtherThanBachelorsCohort_Adjusted
2018,country/USA,3559,dcid:Count_Student_InstitutionControlPrivateNonProfit_FourYearOtherThanBachelorsCohort_Received
2018,country/USA,47,dcid:Percent_Student_InstitutionControlPrivateNonProfit_FourYearOtherThanBachelorsCohort_Graduation
2018,country/USA,7727,dcid:Count_Student_InstitutionControlPrivateForProfit_FourYearOtherThanBachelorsCohort_Adjusted
2018,country/USA,3144,dcid:Count_Student_InstitutionControlPrivateForProfit_FourYearOtherThanBachelorsCohort_Received
2018,country/USA,40.7,dcid:Percent_Student_InstitutionControlPrivateForProfit_FourYearOtherThanBachelorsCohort_Graduation
2018,country/USA,685616,dcid:Count_Student_AllStudents_InstitutionAll_TwoYearInstitution_Adjusted
2018,country/USA,249166,dcid:Count_Student_AllStudents_InstitutionAll_TwoYearInstitution_Received
2018,country/USA,36.3,dcid:Percent_Student_AllStudents_InstitutionAll_TwoYearInstitution_Graduation
2018,country/USA,571965,dcid:Count_Student_AllStudents_InstitutionControlPublic_TwoYearInstitution_Adjusted
2018,country/USA,179663,dcid:Count_Student_AllStudents_InstitutionControlPublic_TwoYearInstitution_Received
2018,country/USA,31.4,dcid:Percent_Student_AllStudents_InstitutionControlPublic_TwoYearInstitution_Graduation
2018,country/USA,14536,dcid:Count_Student_AllStudents_InstitutionControlPrivateNonProfit_TwoYearInstitution_Adjusted
2018,country/USA,8876,dcid:Count_Student_AllStudents_InstitutionControlPrivateNonProfit_TwoYearInstitution_Received
2018,country/USA,61.1,dcid:Percent_Student_AllStudents_InstitutionControlPrivateNonProfit_TwoYearInstitution_Graduation
2018,country/USA,99115,dcid:Count_Student_AllStudents_InstitutionControlPrivateForProfit_TwoYearInstitution_Adjusted
2018,country/USA,60627,dcid:Count_Student_AllStudents_InstitutionControlPrivateForProfit_TwoYearInstitution_Received
2018,country/USA,61.2,dcid:Percent_Student_AllStudents_InstitutionControlPrivateForProfit_TwoYearInstitution_Graduation
2018,country/USA,376795,dcid:Count_Student_PellGrant_InstitutionAll_TwoYearInstitution_Adjusted
2018,country/USA,133410,dcid:Count_Student_PellGrant_InstitutionAll_TwoYearInstitution_Received
2018,country/USA,35.4,dcid:Percent_Student_PellGrant_InstitutionAll_TwoYearInstitution_Graduation
2018,country/USA,294118,dcid:Count_Student_PellGrant_InstitutionControlPublic_TwoYearInstitution_Adjusted
2018,country/USA,84156,dcid:Count_Student_PellGrant_InstitutionControlPublic_TwoYearInstitution_Received
2018,country/USA,28.6,dcid:Percent_Student_PellGrant_InstitutionControlPublic_TwoYearInstitution_Graduation
2018,country/USA,10981,dcid:Count_Student_PellGrant_InstitutionControlPrivateNonProfit_TwoYearInstitution_Adjusted
2018,country/USA,6554,dcid:Count_Student_PellGrant_InstitutionControlPrivateNonProfit_TwoYearInstitution_Received
2018,country/USA,59.7,dcid:Percent_Student_PellGrant_InstitutionControlPrivateNonProfit_TwoYearInstitution_Graduation
2018,country/USA,71696,dcid:Count_Student_PellGrant_InstitutionControlPrivateForProfit_TwoYearInstitution_Adjusted
2018,country/USA,42700,dcid:Count_Student_PellGrant_InstitutionControlPrivateForProfit_TwoYearInstitution_Received
2018,country/USA,59.6,dcid:Percent_Student_PellGrant_InstitutionControlPrivateForProfit_TwoYearInstitution_Graduation
2018,country/USA,36770,dcid:Count_Student_SubsidizedLoan_InstitutionAll_TwoYearInstitution_Adjusted
2018,country/USA,15980,dcid:Count_Student_SubsidizedLoan_InstitutionAll_TwoYearInstitution_Received
2018,country/USA,43.5,dcid:Percent_Student_SubsidizedLoan_InstitutionAll_TwoYearInstitution_Graduation
2018,country/USA,25129,dcid:Count_Student_SubsidizedLoan_InstitutionControlPublic_TwoYearInstitution_Adjusted
2018,country/USA,7939,dcid:Count_Student_SubsidizedLoan_InstitutionControlPublic_TwoYearInstitution_Received
2018,country/USA,31.6,dcid:Percent_Student_SubsidizedLoan_InstitutionControlPublic_TwoYearInstitution_Graduation
2018,country/USA,841,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateNonProfit_TwoYearInstitution_Adjusted
2018,country/USA,598,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateNonProfit_TwoYearInstitution_Received
2018,country/USA,71.1,dcid:Percent_Student_SubsidizedLoan_InstitutionControlPrivateNonProfit_TwoYearInstitution_Graduation
2018,country/USA,10800,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateForProfit_TwoYearInstitution_Adjusted
2018,country/USA,7443,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateForProfit_TwoYearInstitution_Received
2018,country/USA,68.9,dcid:Percent_Student_SubsidizedLoan_InstitutionControlPrivateForProfit_TwoYearInstitution_Graduation
2018,country/USA,272051,dcid:Count_Student_InstitutionAll_TwoYearInstitution_Adjusted
2018,country/USA,99776,dcid:Count_Student_InstitutionAll_TwoYearInstitution_Received
2018,country/USA,36.7,dcid:Percent_Student_InstitutionAll_TwoYearInstitution_Graduation
2018,country/USA,252718,dcid:Count_Student_InstitutionControlPublic_TwoYearInstitution_Adjusted
2018,country/USA,87568,dcid:Count_Student_InstitutionControlPublic_TwoYearInstitution_Received
2018,country/USA,34.7,dcid:Percent_Student_InstitutionControlPublic_TwoYearInstitution_Graduation
2018,country/USA,2714,dcid:Count_Student_InstitutionControlPrivateNonProfit_TwoYearInstitution_Adjusted
2018,country/USA,1724,dcid:Count_Student_InstitutionControlPrivateNonProfit_TwoYearInstitution_Received
2018,country/USA,63.5,dcid:Percent_Student_InstitutionControlPrivateNonProfit_TwoYearInstitution_Graduation
2018,country/USA,16619,dcid:Count_Student_InstitutionControlPrivateForProfit_TwoYearInstitution_Adjusted
2018,country/USA,10484,dcid:Count_Student_InstitutionControlPrivateForProfit_TwoYearInstitution_Received
2018,country/USA,63.1,dcid:Percent_Student_InstitutionControlPrivateForProfit_TwoYearInstitution_Graduation
2018,country/USA,137404,dcid:Count_Student_AllStudents_InstitutionAll_LessThanTwoYearInstitution_Adjusted
2018,country/USA,94235,dcid:Count_Student_AllStudents_InstitutionAll_LessThanTwoYearInstitution_Received
2018,country/USA,68.6,dcid:Percent_Student_AllStudents_InstitutionAll_LessThanTwoYearInstitution_Graduation
2018,country/USA,17263,dcid:Count_Student_AllStudents_InstitutionControlPublic_LessThanTwoYearInstitution_Adjusted
2018,country/USA,12146,dcid:Count_Student_AllStudents_InstitutionControlPublic_LessThanTwoYearInstitution_Received
2018,country/USA,70.4,dcid:Percent_Student_AllStudents_InstitutionControlPublic_LessThanTwoYearInstitution_Graduation
2018,country/USA,5809,dcid:Count_Student_AllStudents_InstitutionControlPrivateNonProfit_LessThanTwoYearInstitution_Adjusted
2018,country/USA,4215,dcid:Count_Student_AllStudents_InstitutionControlPrivateNonProfit_LessThanTwoYearInstitution_Received
