observationAbout,observationDate,value,variableMeasured,unit,scalingFactor,#input
dcid:Earth,2021,86611000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:2:16
dcid:Earth,2022,97696000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:2:17
dcid:country/CHN,2009,10576000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:3:4
dcid:country/CHN,2010,13819000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:3:5
dcid:country/CHN,2011,14701000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:3:6
dcid:country/CHN,2012,20715000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:3:7
dcid:country/CHN,2013,18902000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:3:8
dcid:country/CHN,2014,18291000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:3:9
dcid:country/CHN,2015,14865000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:3:10
dcid:country/CHN,2016,17253000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:3:11
dcid:country/CHN,2017,15779000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:3:12
dcid:country/CHN,2018,5853000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:3:13
dcid:country/CHN,2019,10275000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:3:14
dcid:country/CHN,2020,20545000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:3:15
dcid:country/CHN,2021,25174000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:3:16
dcid:country/CHN,2022,30105000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:3:17
dcid:country/MEX,2009,5592000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:4:4
dcid:country/MEX,2010,6283000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:4:5
dcid:country/MEX,2011,8432000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:4:6
dcid:country/MEX,2012,8261000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:4:7
dcid:country/MEX,2013,6891000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:4:8
dcid:country/MEX,2014,7259000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:4:9
dcid:country/MEX,2015,6652000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:4:10
dcid:country/MEX,2016,6988000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:4:11
dcid:country/MEX,2017,7555000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:4:12
dcid:country/MEX,2018,8059000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:4:13
dcid:country/MEX,2019,7980000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:4:14
dcid:country/MEX,2020,7613000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:4:15
dcid:country/MEX,2021,11457000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:4:16
dcid:country/MEX,2022,12991000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:4:17
dcid:country/CAN,2009,5728000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:5:4
dcid:country/CAN,2010,6296000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:5:5
dcid:country/CAN,2011,6902000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:5:6
dcid:country/CAN,2012,6858000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:5:7
dcid:country/CAN,2013,7279000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:5:8
dcid:country/CAN,2014,7539000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:5:9
dcid:country/CAN,2015,7161000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:5:10
dcid:country/CAN,2016,7180000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:5:11
dcid:country/CAN,2017,7373000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:5:12
dcid:country/CAN,2018,7705000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:5:13
dcid:country/CAN,2019,7801000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:5:14
dcid:country/CAN,2020,7733000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:5:15
dcid:country/CAN,2021,8882000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:5:16
dcid:country/CAN,2022,9737000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:5:17
dcid:country/JPN,2009,6052000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:6:4
dcid:country/JPN,2010,6518000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:6:5
dcid:country/JPN,2011,7872000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:6:6
dcid:country/JPN,2012,6952000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:6:7
dcid:country/JPN,2013,5622000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:6:8
dcid:country/JPN,2014,6310000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:6:9
dcid:country/JPN,2015,5413000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:6:10
dcid:country/JPN,2016,5212000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:6:11
dcid:country/JPN,2017,5418000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:6:12
dcid:country/JPN,2018,6105000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:6:13
dcid:country/JPN,2019,5246000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:6:14
dcid:country/JPN,2020,5095000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:6:15
dcid:country/JPN,2021,6813000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:6:16
dcid:country/JPN,2022,7221000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:6:17
dcid:country/KOR,2009,2194000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:7:4
dcid:country/KOR,2010,2844000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:7:5
dcid:country/KOR,2011,3694000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:7:6
dcid:country/KOR,2012,2791000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:7:7
dcid:country/KOR,2013,2046000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:7:8
dcid:country/KOR,2014,3106000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:7:9
dcid:country/KOR,2015,2504000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:7:10
dcid:country/KOR,2016,2544000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:7:11
dcid:country/KOR,2017,2823000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:7:12
dcid:country/KOR,2018,3451000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:7:13
dcid:country/KOR,2019,2311000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:7:14
dcid:country/KOR,2020,2419000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:7:15
dcid:country/KOR,2021,2991000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:7:16
dcid:country/KOR,2022,2547000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:7:17
dcid:country/TWN,2009,2086000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:8:4
dcid:country/TWN,2010,2017000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:8:5
dcid:country/TWN,2011,2439000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:8:6
dcid:country/TWN,2012,2015000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:8:7
dcid:country/TWN,2013,1688000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:8:8
dcid:country/TWN,2014,2060000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:8:9
dcid:country/TWN,2015,1731000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:8:10
dcid:country/TWN,2016,1875000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:8:11
dcid:country/TWN,2017,1878000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:8:12
dcid:country/TWN,2018,2312000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:8:13
dcid:country/TWN,2019,1854000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:8:14
dcid:country/TWN,2020,1543000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:8:15
dcid:country/TWN,2021,1957000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:8:16
dcid:country/TWN,2022,2188000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:8:17
dcid:country/EGY,2009,1038000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:9:4
dcid:country/EGY,2010,1608000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:9:5
dcid:country/EGY,2011,1918000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:9:6
dcid:country/EGY,2012,1115000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:9:7
dcid:country/EGY,2013,915000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:9:8
dcid:country/EGY,2014,1160000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:9:9
dcid:country/EGY,2015,525000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:9:10
dcid:country/EGY,2016,365000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:9:11
dcid:country/EGY,2017,483000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:9:12
dcid:country/EGY,2018,1616000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:9:13
dcid:country/EGY,2019,1255000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:9:14
dcid:country/EGY,2020,1613000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:9:15
dcid:country/EGY,2021,1717000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:9:16
dcid:country/EGY,2022,2027000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:9:17
dcid:country/VNM,2009,309000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:10:4
dcid:country/VNM,2010,437000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:10:5
dcid:country/VNM,2011,700000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:10:6
dcid:country/VNM,2012,840000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:10:7
dcid:country/VNM,2013,1185000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:10:8
dcid:country/VNM,2014,1300000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:10:9
dcid:country/VNM,2015,1339000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:10:10
dcid:country/VNM,2016,1760000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:10:11
dcid:country/VNM,2017,1799000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:10:12
dcid:country/VNM,2018,2634000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:10:13
dcid:country/VNM,2019,2100000000,dcid:Annual_Exports_EconomicActivity_Country/USA_NAICS/111,USDollar,,/usr/local/google/home/kuru/DC_July07_2024/data/statvar_imports/testdata/sample_input/US_ITA_data.csv:10:14
