observationDate,observationAbout,value,variableMeasured
2021,country/USA,69.1,dcid:Percent_Student_SubsidizedLoan_InstitutionControlPrivateNonProfit_FourYearInstitution_Graduation
2021,country/USA,4835,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateForProfit_FourYearInstitution_Adjusted
2021,country/USA,2672,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateForProfit_FourYearInstitution_Received
2021,country/USA,55.3,dcid:Percent_Student_SubsidizedLoan_InstitutionControlPrivateForProfit_FourYearInstitution_Graduation
2021,country/USA,863970,dcid:Count_Student_NoGrant_InstitutionAll_FourYearInstitution_Adjusted
2021,country/USA,592982,dcid:Count_Student_NoGrant_InstitutionAll_FourYearInstitution_Received
2021,country/USA,68.6,dcid:Percent_Student_NoGrant_InstitutionAll_FourYearInstitution_Graduation
2021,country/USA,614350,dcid:Count_Student_NoGrant_InstitutionControlPublic_FourYearInstitution_Adjusted
2021,country/USA,407679,dcid:Count_Student_NoGrant_InstitutionControlPublic_FourYearInstitution_Received
2021,country/USA,66.4,dcid:Percent_Student_NoGrant_InstitutionControlPublic_FourYearInstitution_Graduation
2021,country/USA,237442,dcid:Count_Student_NoGrant_InstitutionControlPrivateNonProfit_FourYearInstitution_Adjusted
2021,country/USA,180046,dcid:Count_Student_NoGrant_InstitutionControlPrivateNonProfit_FourYearInstitution_Received
2021,country/USA,75.8,dcid:Percent_Student_NoGrant_InstitutionControlPrivateNonProfit_FourYearInstitution_Graduation
2021,country/USA,12178,dcid:Count_Student_NoGrant_InstitutionControlPrivateForProfit_FourYearInstitution_Adjusted
2021,country/USA,5257,dcid:Count_Student_NoGrant_InstitutionControlPrivateForProfit_FourYearInstitution_Received
2021,country/USA,43.2,dcid:Percent_Student_NoGrant_InstitutionControlPrivateForProfit_FourYearInstitution_Graduation
2021,country/USA,1565532,dcid:Count_Student_AllStudents_InstitutionAll_FourYearBachelorsCohort_Adjusted
2021,country/USA,1020639,dcid:Count_Student_AllStudents_InstitutionAll_FourYearBachelorsCohort_Received
2021,country/USA,65.2,dcid:Percent_Student_AllStudents_InstitutionAll_FourYearBachelorsCohort_Graduation
2021,country/USA,1052238,dcid:Count_Student_AllStudents_InstitutionControlPublic_FourYearBachelorsCohort_Adjusted
2021,country/USA,676100,dcid:Count_Student_AllStudents_InstitutionControlPublic_FourYearBachelorsCohort_Received
2021,country/USA,64.3,dcid:Percent_Student_AllStudents_InstitutionControlPublic_FourYearBachelorsCohort_Graduation
2021,country/USA,490683,dcid:Count_Student_AllStudents_InstitutionControlPrivateNonProfit_FourYearBachelorsCohort_Adjusted
2021,country/USA,336515,dcid:Count_Student_AllStudents_InstitutionControlPrivateNonProfit_FourYearBachelorsCohort_Received
2021,country/USA,68.6,dcid:Percent_Student_AllStudents_InstitutionControlPrivateNonProfit_FourYearBachelorsCohort_Graduation
2021,country/USA,22611,dcid:Count_Student_AllStudents_InstitutionControlPrivateForProfit_FourYearBachelorsCohort_Adjusted
2021,country/USA,8024,dcid:Count_Student_AllStudents_InstitutionControlPrivateForProfit_FourYearBachelorsCohort_Received
2021,country/USA,35.5,dcid:Percent_Student_AllStudents_InstitutionControlPrivateForProfit_FourYearBachelorsCohort_Graduation
2021,country/USA,524234,dcid:Count_Student_PellGrant_InstitutionAll_FourYearBachelorsCohort_Adjusted
2021,country/USA,279710,dcid:Count_Student_PellGrant_InstitutionAll_FourYearBachelorsCohort_Received
2021,country/USA,53.4,dcid:Percent_Student_PellGrant_InstitutionAll_FourYearBachelorsCohort_Graduation
2021,country/USA,364638,dcid:Count_Student_PellGrant_InstitutionControlPublic_FourYearBachelorsCohort_Adjusted
2021,country/USA,194572,dcid:Count_Student_PellGrant_InstitutionControlPublic_FourYearBachelorsCohort_Received
2021,country/USA,53.4,dcid:Percent_Student_PellGrant_InstitutionControlPublic_FourYearBachelorsCohort_Graduation
2021,country/USA,146424,dcid:Count_Student_PellGrant_InstitutionControlPrivateNonProfit_FourYearBachelorsCohort_Adjusted
2021,country/USA,81118,dcid:Count_Student_PellGrant_InstitutionControlPrivateNonProfit_FourYearBachelorsCohort_Received
2021,country/USA,55.4,dcid:Percent_Student_PellGrant_InstitutionControlPrivateNonProfit_FourYearBachelorsCohort_Graduation
2021,country/USA,13172,dcid:Count_Student_PellGrant_InstitutionControlPrivateForProfit_FourYearBachelorsCohort_Adjusted
2021,country/USA,4020,dcid:Count_Student_PellGrant_InstitutionControlPrivateForProfit_FourYearBachelorsCohort_Received
2021,country/USA,30.5,dcid:Percent_Student_PellGrant_InstitutionControlPrivateForProfit_FourYearBachelorsCohort_Graduation
2021,country/USA,283949,dcid:Count_Student_SubsidizedLoan_InstitutionAll_FourYearBachelorsCohort_Adjusted
2021,country/USA,187914,dcid:Count_Student_SubsidizedLoan_InstitutionAll_FourYearBachelorsCohort_Received
2021,country/USA,66.2,dcid:Percent_Student_SubsidizedLoan_InstitutionAll_FourYearBachelorsCohort_Graduation
2021,country/USA,168573,dcid:Count_Student_SubsidizedLoan_InstitutionControlPublic_FourYearBachelorsCohort_Adjusted
2021,country/USA,108392,dcid:Count_Student_SubsidizedLoan_InstitutionControlPublic_FourYearBachelorsCohort_Received
2021,country/USA,64.3,dcid:Percent_Student_SubsidizedLoan_InstitutionControlPublic_FourYearBachelorsCohort_Graduation
2021,country/USA,112960,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateNonProfit_FourYearBachelorsCohort_Adjusted
2021,country/USA,78386,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateNonProfit_FourYearBachelorsCohort_Received
2021,country/USA,69.4,dcid:Percent_Student_SubsidizedLoan_InstitutionControlPrivateNonProfit_FourYearBachelorsCohort_Graduation
2021,country/USA,2416,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateForProfit_FourYearBachelorsCohort_Adjusted
2021,country/USA,1136,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateForProfit_FourYearBachelorsCohort_Received
2021,country/USA,47,dcid:Percent_Student_SubsidizedLoan_InstitutionControlPrivateForProfit_FourYearBachelorsCohort_Graduation
2021,country/USA,757349,dcid:Count_Student_NoGrant_InstitutionAll_FourYearBachelorsCohort_Adjusted
2021,country/USA,553015,dcid:Count_Student_NoGrant_InstitutionAll_FourYearBachelorsCohort_Received
2021,country/USA,73,dcid:Percent_Student_NoGrant_InstitutionAll_FourYearBachelorsCohort_Graduation
2021,country/USA,519027,dcid:Count_Student_NoGrant_InstitutionControlPublic_FourYearBachelorsCohort_Adjusted
2021,country/USA,373136,dcid:Count_Student_NoGrant_InstitutionControlPublic_FourYearBachelorsCohort_Received
2021,country/USA,71.9,dcid:Percent_Student_NoGrant_InstitutionControlPublic_FourYearBachelorsCohort_Graduation
2021,country/USA,231299,dcid:Count_Student_NoGrant_InstitutionControlPrivateNonProfit_FourYearBachelorsCohort_Adjusted
2021,country/USA,177011,dcid:Count_Student_NoGrant_InstitutionControlPrivateNonProfit_FourYearBachelorsCohort_Received
2021,country/USA,76.5,dcid:Percent_Student_NoGrant_InstitutionControlPrivateNonProfit_FourYearBachelorsCohort_Graduation
2021,country/USA,7023,dcid:Count_Student_NoGrant_InstitutionControlPrivateForProfit_FourYearBachelorsCohort_Adjusted
2021,country/USA,2868,dcid:Count_Student_NoGrant_InstitutionControlPrivateForProfit_FourYearBachelorsCohort_Received
2021,country/USA,40.8,dcid:Percent_Student_NoGrant_InstitutionControlPrivateForProfit_FourYearBachelorsCohort_Graduation
2021,country/USA,260115,dcid:Count_Student_AllStudents_InstitutionAll_FourYearOtherThanBachelorsCohort_Adjusted
2021,country/USA,92283,dcid:Count_Student_AllStudents_InstitutionAll_FourYearOtherThanBachelorsCohort_Received
2021,country/USA,35.5,dcid:Percent_Student_AllStudents_InstitutionAll_FourYearOtherThanBachelorsCohort_Graduation
2021,country/USA,214189,dcid:Count_Student_AllStudents_InstitutionControlPublic_FourYearOtherThanBachelorsCohort_Adjusted
2021,country/USA,70239,dcid:Count_Student_AllStudents_InstitutionControlPublic_FourYearOtherThanBachelorsCohort_Received
2021,country/USA,32.8,dcid:Percent_Student_AllStudents_InstitutionControlPublic_FourYearOtherThanBachelorsCohort_Graduation
2021,country/USA,19577,dcid:Count_Student_AllStudents_InstitutionControlPrivateNonProfit_FourYearOtherThanBachelorsCohort_Adjusted
2021,country/USA,9054,dcid:Count_Student_AllStudents_InstitutionControlPrivateNonProfit_FourYearOtherThanBachelorsCohort_Received
2021,country/USA,46.2,dcid:Percent_Student_AllStudents_InstitutionControlPrivateNonProfit_FourYearOtherThanBachelorsCohort_Graduation
2021,country/USA,26349,dcid:Count_Student_AllStudents_InstitutionControlPrivateForProfit_FourYearOtherThanBachelorsCohort_Adjusted
2021,country/USA,12990,dcid:Count_Student_AllStudents_InstitutionControlPrivateForProfit_FourYearOtherThanBachelorsCohort_Received
2021,country/USA,49.3,dcid:Percent_Student_AllStudents_InstitutionControlPrivateForProfit_FourYearOtherThanBachelorsCohort_Graduation
2021,country/USA,137106,dcid:Count_Student_PellGrant_InstitutionAll_FourYearOtherThanBachelorsCohort_Adjusted
2021,country/USA,45180,dcid:Count_Student_PellGrant_InstitutionAll_FourYearOtherThanBachelorsCohort_Received
2021,country/USA,33,dcid:Percent_Student_PellGrant_InstitutionAll_FourYearOtherThanBachelorsCohort_Graduation
2021,country/USA,107971,dcid:Count_Student_PellGrant_InstitutionControlPublic_FourYearOtherThanBachelorsCohort_Adjusted
2021,country/USA,31898,dcid:Count_Student_PellGrant_InstitutionControlPublic_FourYearOtherThanBachelorsCohort_Received
2021,country/USA,29.5,dcid:Percent_Student_PellGrant_InstitutionControlPublic_FourYearOtherThanBachelorsCohort_Graduation
2021,country/USA,10360,dcid:Count_Student_PellGrant_InstitutionControlPrivateNonProfit_FourYearOtherThanBachelorsCohort_Adjusted
2021,country/USA,4217,dcid:Count_Student_PellGrant_InstitutionControlPrivateNonProfit_FourYearOtherThanBachelorsCohort_Received
2021,country/USA,40.7,dcid:Percent_Student_PellGrant_InstitutionControlPrivateNonProfit_FourYearOtherThanBachelorsCohort_Graduation
2021,country/USA,18775,dcid:Count_Student_PellGrant_InstitutionControlPrivateForProfit_FourYearOtherThanBachelorsCohort_Adjusted
2021,country/USA,9065,dcid:Count_Student_PellGrant_InstitutionControlPrivateForProfit_FourYearOtherThanBachelorsCohort_Received
2021,country/USA,48.3,dcid:Percent_Student_PellGrant_InstitutionControlPrivateForProfit_FourYearOtherThanBachelorsCohort_Graduation
2021,country/USA,16388,dcid:Count_Student_SubsidizedLoan_InstitutionAll_FourYearOtherThanBachelorsCohort_Adjusted
2021,country/USA,7136,dcid:Count_Student_SubsidizedLoan_InstitutionAll_FourYearOtherThanBachelorsCohort_Received
2021,country/USA,43.5,dcid:Percent_Student_SubsidizedLoan_InstitutionAll_FourYearOtherThanBachelorsCohort_Graduation
2021,country/USA,10895,dcid:Count_Student_SubsidizedLoan_InstitutionControlPublic_FourYearOtherThanBachelorsCohort_Adjusted
2021,country/USA,3798,dcid:Count_Student_SubsidizedLoan_InstitutionControlPublic_FourYearOtherThanBachelorsCohort_Received
2021,country/USA,34.9,dcid:Percent_Student_SubsidizedLoan_InstitutionControlPublic_FourYearOtherThanBachelorsCohort_Graduation
2021,country/USA,3074,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateNonProfit_FourYearOtherThanBachelorsCohort_Adjusted
2021,country/USA,1802,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateNonProfit_FourYearOtherThanBachelorsCohort_Received
2021,country/USA,58.6,dcid:Percent_Student_SubsidizedLoan_InstitutionControlPrivateNonProfit_FourYearOtherThanBachelorsCohort_Graduation
2021,country/USA,2419,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateForProfit_FourYearOtherThanBachelorsCohort_Adjusted
2021,country/USA,1536,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateForProfit_FourYearOtherThanBachelorsCohort_Received
2021,country/USA,63.5,dcid:Percent_Student_SubsidizedLoan_InstitutionControlPrivateForProfit_FourYearOtherThanBachelorsCohort_Graduation
2021,country/USA,106621,dcid:Count_Student_NoGrant_InstitutionAll_FourYearOtherThanBachelorsCohort_Adjusted
2021,country/USA,39967,dcid:Count_Student_NoGrant_InstitutionAll_FourYearOtherThanBachelorsCohort_Received
2021,country/USA,37.5,dcid:Percent_Student_NoGrant_InstitutionAll_FourYearOtherThanBachelorsCohort_Graduation
2021,country/USA,95323,dcid:Count_Student_NoGrant_InstitutionControlPublic_FourYearOtherThanBachelorsCohort_Adjusted
2021,country/USA,34543,dcid:Count_Student_NoGrant_InstitutionControlPublic_FourYearOtherThanBachelorsCohort_Received
2021,country/USA,36.2,dcid:Percent_Student_NoGrant_InstitutionControlPublic_FourYearOtherThanBachelorsCohort_Graduation
2021,country/USA,6143,dcid:Count_Student_NoGrant_InstitutionControlPrivateNonProfit_FourYearOtherThanBachelorsCohort_Adjusted
2021,country/USA,3035,dcid:Count_Student_NoGrant_InstitutionControlPrivateNonProfit_FourYearOtherThanBachelorsCohort_Received
2021,country/USA,49.4,dcid:Percent_Student_NoGrant_InstitutionControlPrivateNonProfit_FourYearOtherThanBachelorsCohort_Graduation
2021,country/USA,5155,dcid:Count_Student_NoGrant_InstitutionControlPrivateForProfit_FourYearOtherThanBachelorsCohort_Adjusted
2021,country/USA,2389,dcid:Count_Student_NoGrant_InstitutionControlPrivateForProfit_FourYearOtherThanBachelorsCohort_Received
2021,country/USA,46.3,dcid:Percent_Student_NoGrant_InstitutionControlPrivateForProfit_FourYearOtherThanBachelorsCohort_Graduation
2021,country/USA,546417,dcid:Count_Student_AllStudents_InstitutionAll_TwoYearInstitution_Adjusted
2021,country/USA,233174,dcid:Count_Student_AllStudents_InstitutionAll_TwoYearInstitution_Received
2021,country/USA,42.7,dcid:Percent_Student_AllStudents_InstitutionAll_TwoYearInstitution_Graduation
2021,country/USA,426093,dcid:Count_Student_AllStudents_InstitutionControlPublic_TwoYearInstitution_Adjusted
2021,country/USA,156443,dcid:Count_Student_AllStudents_InstitutionControlPublic_TwoYearInstitution_Received
2021,country/USA,36.7,dcid:Percent_Student_AllStudents_InstitutionControlPublic_TwoYearInstitution_Graduation
2021,country/USA,19178,dcid:Count_Student_AllStudents_InstitutionControlPrivateNonProfit_TwoYearInstitution_Adjusted
2021,country/USA,11368,dcid:Count_Student_AllStudents_InstitutionControlPrivateNonProfit_TwoYearInstitution_Received
2021,country/USA,59.3,dcid:Percent_Student_AllStudents_InstitutionControlPrivateNonProfit_TwoYearInstitution_Graduation
2021,country/USA,101146,dcid:Count_Student_AllStudents_InstitutionControlPrivateForProfit_TwoYearInstitution_Adjusted
2021,country/USA,65363,dcid:Count_Student_AllStudents_InstitutionControlPrivateForProfit_TwoYearInstitution_Received
2021,country/USA,64.6,dcid:Percent_Student_AllStudents_InstitutionControlPrivateForProfit_TwoYearInstitution_Graduation
2021,country/USA,288623,dcid:Count_Student_PellGrant_InstitutionAll_TwoYearInstitution_Adjusted
2021,country/USA,119979,dcid:Count_Student_PellGrant_InstitutionAll_TwoYearInstitution_Received
2021,country/USA,41.6,dcid:Percent_Student_PellGrant_InstitutionAll_TwoYearInstitution_Graduation
2021,country/USA,205180,dcid:Count_Student_PellGrant_InstitutionControlPublic_TwoYearInstitution_Adjusted
2021,country/USA,68030,dcid:Count_Student_PellGrant_InstitutionControlPublic_TwoYearInstitution_Received
2021,country/USA,33.2,dcid:Percent_Student_PellGrant_InstitutionControlPublic_TwoYearInstitution_Graduation
2021,country/USA,14521,dcid:Count_Student_PellGrant_InstitutionControlPrivateNonProfit_TwoYearInstitution_Adjusted
2021,country/USA,8721,dcid:Count_Student_PellGrant_InstitutionControlPrivateNonProfit_TwoYearInstitution_Received
2021,country/USA,60.1,dcid:Percent_Student_PellGrant_InstitutionControlPrivateNonProfit_TwoYearInstitution_Graduation
2021,country/USA,68922,dcid:Count_Student_PellGrant_InstitutionControlPrivateForProfit_TwoYearInstitution_Adjusted
2021,country/USA,43228,dcid:Count_Student_PellGrant_InstitutionControlPrivateForProfit_TwoYearInstitution_Received
2021,country/USA,62.7,dcid:Percent_Student_PellGrant_InstitutionControlPrivateForProfit_TwoYearInstitution_Graduation
2021,country/USA,30828,dcid:Count_Student_SubsidizedLoan_InstitutionAll_TwoYearInstitution_Adjusted
2021,country/USA,16354,dcid:Count_Student_SubsidizedLoan_InstitutionAll_TwoYearInstitution_Received
2021,country/USA,53,dcid:Percent_Student_SubsidizedLoan_InstitutionAll_TwoYearInstitution_Graduation
2021,country/USA,17594,dcid:Count_Student_SubsidizedLoan_InstitutionControlPublic_TwoYearInstitution_Adjusted
2021,country/USA,6556,dcid:Count_Student_SubsidizedLoan_InstitutionControlPublic_TwoYearInstitution_Received
2021,country/USA,37.3,dcid:Percent_Student_SubsidizedLoan_InstitutionControlPublic_TwoYearInstitution_Graduation
2021,country/USA,1352,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateNonProfit_TwoYearInstitution_Adjusted
2021,country/USA,940,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateNonProfit_TwoYearInstitution_Received
2021,country/USA,69.5,dcid:Percent_Student_SubsidizedLoan_InstitutionControlPrivateNonProfit_TwoYearInstitution_Graduation
2021,country/USA,11882,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateForProfit_TwoYearInstitution_Adjusted
2021,country/USA,8858,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateForProfit_TwoYearInstitution_Received
2021,country/USA,74.5,dcid:Percent_Student_SubsidizedLoan_InstitutionControlPrivateForProfit_TwoYearInstitution_Graduation
2021,country/USA,226966,dcid:Count_Student_NoGrant_InstitutionAll_TwoYearInstitution_Adjusted
2021,country/USA,96841,dcid:Count_Student_NoGrant_InstitutionAll_TwoYearInstitution_Received
2021,country/USA,42.7,dcid:Percent_Student_NoGrant_InstitutionAll_TwoYearInstitution_Graduation
2021,country/USA,203319,dcid:Count_Student_NoGrant_InstitutionControlPublic_TwoYearInstitution_Adjusted
2021,country/USA,81857,dcid:Count_Student_NoGrant_InstitutionControlPublic_TwoYearInstitution_Received
2021,country/USA,40.3,dcid:Percent_Student_NoGrant_InstitutionControlPublic_TwoYearInstitution_Graduation
2021,country/USA,3305,dcid:Count_Student_NoGrant_InstitutionControlPrivateNonProfit_TwoYearInstitution_Adjusted
2021,country/USA,1707,dcid:Count_Student_NoGrant_InstitutionControlPrivateNonProfit_TwoYearInstitution_Received
2021,country/USA,51.6,dcid:Percent_Student_NoGrant_InstitutionControlPrivateNonProfit_TwoYearInstitution_Graduation
2021,country/USA,20342,dcid:Count_Student_NoGrant_InstitutionControlPrivateForProfit_TwoYearInstitution_Adjusted
2021,country/USA,13277,dcid:Count_Student_NoGrant_InstitutionControlPrivateForProfit_TwoYearInstitution_Received
2021,country/USA,65.3,dcid:Percent_Student_NoGrant_InstitutionControlPrivateForProfit_TwoYearInstitution_Graduation
2021,country/USA,137573,dcid:Count_Student_AllStudents_InstitutionAll_LessThanTwoYearInstitution_Adjusted
