observationDate,observationAbout,value,variableMeasured
2017,country/USA,169460,dcid:Count_Student_AllStudents_InstitutionControlPublic_FourYearOtherThanBachelorsCohort_Adjusted
2017,country/USA,50660,dcid:Count_Student_AllStudents_InstitutionControlPublic_FourYearOtherThanBachelorsCohort_Received
2017,country/USA,29.9,dcid:Percent_Student_AllStudents_InstitutionControlPublic_FourYearOtherThanBachelorsCohort_Graduation
2017,country/USA,30257,dcid:Count_Student_AllStudents_InstitutionControlPrivateNonProfit_FourYearOtherThanBachelorsCohort_Adjusted
2017,country/USA,13104,dcid:Count_Student_AllStudents_InstitutionControlPrivateNonProfit_FourYearOtherThanBachelorsCohort_Received
2017,country/USA,43.3,dcid:Percent_Student_AllStudents_InstitutionControlPrivateNonProfit_FourYearOtherThanBachelorsCohort_Graduation
2017,country/USA,41103,dcid:Count_Student_AllStudents_InstitutionControlPrivateForProfit_FourYearOtherThanBachelorsCohort_Adjusted
2017,country/USA,16538,dcid:Count_Student_AllStudents_InstitutionControlPrivateForProfit_FourYearOtherThanBachelorsCohort_Received
2017,country/USA,40.2,dcid:Percent_Student_AllStudents_InstitutionControlPrivateForProfit_FourYearOtherThanBachelorsCohort_Graduation
2017,country/USA,139810,dcid:Count_Student_PellGrant_FourYearOtherThanBachelorsCohort_Adjusted
2017,country/USA,42122,dcid:Count_Student_PellGrant_FourYearOtherThanBachelorsCohort_Received
2017,country/USA,30.1,dcid:Percent_Student_PellGrant_FourYearOtherThanBachelorsCohort_Graduation
2017,country/USA,92065,dcid:Count_Student_PellGrant_InstitutionControlPublic_FourYearOtherThanBachelorsCohort_Adjusted
2017,country/USA,23786,dcid:Count_Student_PellGrant_InstitutionControlPublic_FourYearOtherThanBachelorsCohort_Received
2017,country/USA,25.8,dcid:Percent_Student_PellGrant_InstitutionControlPublic_FourYearOtherThanBachelorsCohort_Graduation
2017,country/USA,19050,dcid:Count_Student_PellGrant_InstitutionControlPrivateNonProfit_FourYearOtherThanBachelorsCohort_Adjusted
2017,country/USA,7208,dcid:Count_Student_PellGrant_InstitutionControlPrivateNonProfit_FourYearOtherThanBachelorsCohort_Received
2017,country/USA,37.8,dcid:Percent_Student_PellGrant_InstitutionControlPrivateNonProfit_FourYearOtherThanBachelorsCohort_Graduation
2017,country/USA,28695,dcid:Count_Student_PellGrant_InstitutionControlPrivateForProfit_FourYearOtherThanBachelorsCohort_Adjusted
2017,country/USA,11128,dcid:Count_Student_PellGrant_InstitutionControlPrivateForProfit_FourYearOtherThanBachelorsCohort_Received
2017,country/USA,38.8,dcid:Percent_Student_PellGrant_InstitutionControlPrivateForProfit_FourYearOtherThanBachelorsCohort_Graduation
2017,country/USA,18217,dcid:Count_Student_SubsidizedLoan_FourYearOtherThanBachelorsCohort_Adjusted
2017,country/USA,8048,dcid:Count_Student_SubsidizedLoan_FourYearOtherThanBachelorsCohort_Received
2017,country/USA,44.2,dcid:Percent_Student_SubsidizedLoan_FourYearOtherThanBachelorsCohort_Graduation
2017,country/USA,10044,dcid:Count_Student_SubsidizedLoan_InstitutionControlPublic_FourYearOtherThanBachelorsCohort_Adjusted
2017,country/USA,3413,dcid:Count_Student_SubsidizedLoan_InstitutionControlPublic_FourYearOtherThanBachelorsCohort_Received
2017,country/USA,34,dcid:Percent_Student_SubsidizedLoan_InstitutionControlPublic_FourYearOtherThanBachelorsCohort_Graduation
2017,country/USA,4593,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateNonProfit_FourYearOtherThanBachelorsCohort_Adjusted
2017,country/USA,2564,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateNonProfit_FourYearOtherThanBachelorsCohort_Received
2017,country/USA,55.8,dcid:Percent_Student_SubsidizedLoan_InstitutionControlPrivateNonProfit_FourYearOtherThanBachelorsCohort_Graduation
2017,country/USA,3580,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateForProfit_FourYearOtherThanBachelorsCohort_Adjusted
2017,country/USA,2071,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateForProfit_FourYearOtherThanBachelorsCohort_Received
2017,country/USA,57.8,dcid:Percent_Student_SubsidizedLoan_InstitutionControlPrivateForProfit_FourYearOtherThanBachelorsCohort_Graduation
2017,country/USA,82793,dcid:Count_Student_FourYearOtherThanBachelorsCohort_Adjusted
2017,country/USA,30132,dcid:Count_Student_FourYearOtherThanBachelorsCohort_Received
2017,country/USA,36.4,dcid:Percent_Student_FourYearOtherThanBachelorsCohort_Graduation
2017,country/USA,67351,dcid:Count_Student_InstitutionControlPublic_FourYearOtherThanBachelorsCohort_Adjusted
2017,country/USA,23461,dcid:Count_Student_InstitutionControlPublic_FourYearOtherThanBachelorsCohort_Received
2017,country/USA,34.8,dcid:Percent_Student_InstitutionControlPublic_FourYearOtherThanBachelorsCohort_Graduation
2017,country/USA,6614,dcid:Count_Student_InstitutionControlPrivateNonProfit_FourYearOtherThanBachelorsCohort_Adjusted
2017,country/USA,3332,dcid:Count_Student_InstitutionControlPrivateNonProfit_FourYearOtherThanBachelorsCohort_Received
2017,country/USA,50.4,dcid:Percent_Student_InstitutionControlPrivateNonProfit_FourYearOtherThanBachelorsCohort_Graduation
2017,country/USA,8828,dcid:Count_Student_InstitutionControlPrivateForProfit_FourYearOtherThanBachelorsCohort_Adjusted
2017,country/USA,3339,dcid:Count_Student_InstitutionControlPrivateForProfit_FourYearOtherThanBachelorsCohort_Received
2017,country/USA,37.8,dcid:Percent_Student_InstitutionControlPrivateForProfit_FourYearOtherThanBachelorsCohort_Graduation
2017,country/USA,693000,dcid:Count_Student_AllStudents_TwoYearInstitution_Adjusted
2017,country/USA,248715,dcid:Count_Student_AllStudents_TwoYearInstitution_Received
2017,country/USA,35.9,dcid:Percent_Student_AllStudents_TwoYearInstitution_Graduation
2017,country/USA,579771,dcid:Count_Student_AllStudents_InstitutionControlPublic_TwoYearInstitution_Adjusted
2017,country/USA,178425,dcid:Count_Student_AllStudents_InstitutionControlPublic_TwoYearInstitution_Received
2017,country/USA,30.8,dcid:Percent_Student_AllStudents_InstitutionControlPublic_TwoYearInstitution_Graduation
2017,country/USA,14342,dcid:Count_Student_AllStudents_InstitutionControlPrivateNonProfit_TwoYearInstitution_Adjusted
2017,country/USA,7819,dcid:Count_Student_AllStudents_InstitutionControlPrivateNonProfit_TwoYearInstitution_Received
2017,country/USA,54.5,dcid:Percent_Student_AllStudents_InstitutionControlPrivateNonProfit_TwoYearInstitution_Graduation
2017,country/USA,98887,dcid:Count_Student_AllStudents_InstitutionControlPrivateForProfit_TwoYearInstitution_Adjusted
2017,country/USA,62471,dcid:Count_Student_AllStudents_InstitutionControlPrivateForProfit_TwoYearInstitution_Received
2017,country/USA,63.2,dcid:Percent_Student_AllStudents_InstitutionControlPrivateForProfit_TwoYearInstitution_Graduation
2017,country/USA,386765,dcid:Count_Student_PellGrant_TwoYearInstitution_Adjusted
2017,country/USA,132519,dcid:Count_Student_PellGrant_TwoYearInstitution_Received
2017,country/USA,34.3,dcid:Percent_Student_PellGrant_TwoYearInstitution_Graduation
2017,country/USA,306016,dcid:Count_Student_PellGrant_InstitutionControlPublic_TwoYearInstitution_Adjusted
2017,country/USA,84280,dcid:Count_Student_PellGrant_InstitutionControlPublic_TwoYearInstitution_Received
2017,country/USA,27.5,dcid:Percent_Student_PellGrant_InstitutionControlPublic_TwoYearInstitution_Graduation
2017,country/USA,10632,dcid:Count_Student_PellGrant_InstitutionControlPrivateNonProfit_TwoYearInstitution_Adjusted
2017,country/USA,5330,dcid:Count_Student_PellGrant_InstitutionControlPrivateNonProfit_TwoYearInstitution_Received
2017,country/USA,50.1,dcid:Percent_Student_PellGrant_InstitutionControlPrivateNonProfit_TwoYearInstitution_Graduation
2017,country/USA,70117,dcid:Count_Student_PellGrant_InstitutionControlPrivateForProfit_TwoYearInstitution_Adjusted
2017,country/USA,42909,dcid:Count_Student_PellGrant_InstitutionControlPrivateForProfit_TwoYearInstitution_Received
2017,country/USA,61.2,dcid:Percent_Student_PellGrant_InstitutionControlPrivateForProfit_TwoYearInstitution_Graduation
2017,country/USA,38435,dcid:Count_Student_SubsidizedLoan_TwoYearInstitution_Adjusted
2017,country/USA,16600,dcid:Count_Student_SubsidizedLoan_TwoYearInstitution_Received
2017,country/USA,43.2,dcid:Percent_Student_SubsidizedLoan_TwoYearInstitution_Graduation
2017,country/USA,27290,dcid:Count_Student_SubsidizedLoan_InstitutionControlPublic_TwoYearInstitution_Adjusted
2017,country/USA,8517,dcid:Count_Student_SubsidizedLoan_InstitutionControlPublic_TwoYearInstitution_Received
2017,country/USA,31.2,dcid:Percent_Student_SubsidizedLoan_InstitutionControlPublic_TwoYearInstitution_Graduation
2017,country/USA,1004,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateNonProfit_TwoYearInstitution_Adjusted
2017,country/USA,700,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateNonProfit_TwoYearInstitution_Received
2017,country/USA,69.7,dcid:Percent_Student_SubsidizedLoan_InstitutionControlPrivateNonProfit_TwoYearInstitution_Graduation
2017,country/USA,10141,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateForProfit_TwoYearInstitution_Adjusted
2017,country/USA,7383,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateForProfit_TwoYearInstitution_Received
2017,country/USA,72.8,dcid:Percent_Student_SubsidizedLoan_InstitutionControlPrivateForProfit_TwoYearInstitution_Graduation
2017,country/USA,267800,dcid:Count_Student_TwoYearInstitution_Adjusted
2017,country/USA,99596,dcid:Count_Student_TwoYearInstitution_Received
2017,country/USA,37.2,dcid:Percent_Student_TwoYearInstitution_Graduation
2017,country/USA,246465,dcid:Count_Student_InstitutionControlPublic_TwoYearInstitution_Adjusted
2017,country/USA,85628,dcid:Count_Student_InstitutionControlPublic_TwoYearInstitution_Received
2017,country/USA,34.7,dcid:Percent_Student_InstitutionControlPublic_TwoYearInstitution_Graduation
2017,country/USA,2706,dcid:Count_Student_InstitutionControlPrivateNonProfit_TwoYearInstitution_Adjusted
2017,country/USA,1789,dcid:Count_Student_InstitutionControlPrivateNonProfit_TwoYearInstitution_Received
2017,country/USA,66.1,dcid:Percent_Student_InstitutionControlPrivateNonProfit_TwoYearInstitution_Graduation
2017,country/USA,18629,dcid:Count_Student_InstitutionControlPrivateForProfit_TwoYearInstitution_Adjusted
2017,country/USA,12179,dcid:Count_Student_InstitutionControlPrivateForProfit_TwoYearInstitution_Received
2017,country/USA,65.4,dcid:Percent_Student_InstitutionControlPrivateForProfit_TwoYearInstitution_Graduation
2017,country/USA,137835,dcid:Count_Student_AllStudents_LessThanTwoYearInstitution_Adjusted
2017,country/USA,95482,dcid:Count_Student_AllStudents_LessThanTwoYearInstitution_Received
2017,country/USA,69.3,dcid:Percent_Student_AllStudents_LessThanTwoYearInstitution_Graduation
2017,country/USA,16577,dcid:Count_Student_AllStudents_InstitutionControlPublic_LessThanTwoYearInstitution_Adjusted
2017,country/USA,11803,dcid:Count_Student_AllStudents_InstitutionControlPublic_LessThanTwoYearInstitution_Received
2017,country/USA,71.2,dcid:Percent_Student_AllStudents_InstitutionControlPublic_LessThanTwoYearInstitution_Graduation
2017,country/USA,5499,dcid:Count_Student_AllStudents_InstitutionControlPrivateNonProfit_LessThanTwoYearInstitution_Adjusted
2017,country/USA,4084,dcid:Count_Student_AllStudents_InstitutionControlPrivateNonProfit_LessThanTwoYearInstitution_Received
2017,country/USA,74.3,dcid:Percent_Student_AllStudents_InstitutionControlPrivateNonProfit_LessThanTwoYearInstitution_Graduation
2017,country/USA,115759,dcid:Count_Student_AllStudents_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Adjusted
2017,country/USA,79595,dcid:Count_Student_AllStudents_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Received
2017,country/USA,68.8,dcid:Percent_Student_AllStudents_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Graduation
2017,country/USA,93270,dcid:Count_Student_PellGrant_LessThanTwoYearInstitution_Adjusted
2017,country/USA,63862,dcid:Count_Student_PellGrant_LessThanTwoYearInstitution_Received
2017,country/USA,68.5,dcid:Percent_Student_PellGrant_LessThanTwoYearInstitution_Graduation
2017,country/USA,8617,dcid:Count_Student_PellGrant_InstitutionControlPublic_LessThanTwoYearInstitution_Adjusted
2017,country/USA,6408,dcid:Count_Student_PellGrant_InstitutionControlPublic_LessThanTwoYearInstitution_Received
