observationAbout,observationDate,value,variableMeasured,unit,scalingFactor,#input
dcid:wikidataId/Q952571,2015,1.1,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:3:5
dcid:wikidataId/Q952571,2016,1.1,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:3:6
dcid:wikidataId/Q952571,2017,1.2,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:3:7
dcid:wikidataId/Q952571,2018,1.2,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:3:8
dcid:wikidataId/Q952571,2019,1.2,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:3:9
dcid:wikidataId/Q952571,2020,1.2,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:3:10
dcid:wikidataId/Q1741307,2013,2.3,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:4:3
dcid:wikidataId/Q1741307,2014,2.3,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:4:4
dcid:wikidataId/Q1741307,2015,2.2,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:4:5
dcid:wikidataId/Q1741307,2016,2.1,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:4:6
dcid:wikidataId/Q1741307,2017,2.1,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:4:7
dcid:wikidataId/Q1741307,2018,2.1,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:4:8
dcid:wikidataId/Q1741307,2019,2.1,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:4:9
dcid:wikidataId/Q1741307,2020,2.1,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:4:10
dcid:wikidataId/Q383150,2013,0.3,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:5:3
dcid:wikidataId/Q383150,2014,0.3,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:5:4
dcid:wikidataId/Q383150,2015,0.3,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:5:5
dcid:wikidataId/Q383150,2016,0.3,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:5:6
dcid:wikidataId/Q383150,2017,0.3,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:5:7
dcid:wikidataId/Q383150,2018,0.3,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:5:8
dcid:wikidataId/Q383150,2019,0.3,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:5:9
dcid:wikidataId/Q383150,2020,0.3,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:5:10
dcid:wikidataId/Q1951652,2013,0.3,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:6:3
dcid:wikidataId/Q1951652,2014,0.3,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:6:4
dcid:wikidataId/Q1951652,2015,0.3,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:6:5
dcid:wikidataId/Q1951652,2016,0.3,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:6:6
dcid:wikidataId/Q1951652,2017,0.3,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:6:7
dcid:wikidataId/Q1951652,2018,0.3,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:6:8
dcid:wikidataId/Q1951652,2019,0.3,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:6:9
dcid:wikidataId/Q1951652,2020,0.3,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:6:10
dcid:wikidataId/Q7193788,2013,0.6,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:7:3
dcid:wikidataId/Q7193788,2014,0.7,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:7:4
dcid:wikidataId/Q7193788,2015,0.6,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:7:5
dcid:wikidataId/Q7193788,2016,0.6,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:7:6
dcid:wikidataId/Q7193788,2017,0.6,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:7:7
dcid:wikidataId/Q7193788,2018,0.6,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:7:8
dcid:wikidataId/Q7193788,2019,0.6,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:7:9
dcid:wikidataId/Q7193788,2020,0.6,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:7:10
dcid:wikidataId/Q1494292,2013,0.6,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:8:3
dcid:wikidataId/Q1494292,2014,0.6,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:8:4
dcid:wikidataId/Q1494292,2015,0.6,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:8:5
dcid:wikidataId/Q1494292,2016,0.6,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:8:6
dcid:wikidataId/Q1494292,2017,0.6,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:8:7
dcid:wikidataId/Q1494292,2018,0.6,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:8:8
dcid:wikidataId/Q1494292,2019,0.6,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:8:9
dcid:wikidataId/Q1494292,2020,0.6,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:8:10
dcid:wikidataId/Q1852209,2013,0.5,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:9:3
dcid:wikidataId/Q1852209,2014,0.5,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:9:4
dcid:wikidataId/Q1852209,2015,0.5,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:9:5
dcid:wikidataId/Q1852209,2016,0.5,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:9:6
dcid:wikidataId/Q1852209,2017,0.5,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:9:7
dcid:wikidataId/Q1852209,2018,0.5,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:9:8
dcid:wikidataId/Q1852209,2019,0.5,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:9:9
dcid:wikidataId/Q1852209,2020,0.5,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:9:10
dcid:wikidataId/Q1477874,2013,0.5,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:10:3
dcid:wikidataId/Q1477874,2014,0.5,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:10:4
dcid:wikidataId/Q1477874,2015,0.5,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:10:5
dcid:wikidataId/Q1477874,2016,0.5,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:10:6
dcid:wikidataId/Q1477874,2017,0.5,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:10:7
dcid:wikidataId/Q1477874,2018,0.5,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:10:8
dcid:wikidataId/Q1477874,2019,0.5,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:10:9
dcid:wikidataId/Q1477874,2020,0.6,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:10:10
dcid:wikidataId/Q1323683,2013,0.5,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:11:3
dcid:wikidataId/Q1323683,2014,0.5,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:11:4
dcid:wikidataId/Q1323683,2015,0.5,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:11:5
dcid:wikidataId/Q1323683,2016,0.5,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:11:6
dcid:wikidataId/Q1323683,2017,0.5,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:11:7
dcid:wikidataId/Q1323683,2018,0.5,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:11:8
dcid:wikidataId/Q1323683,2019,0.6,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:11:9
dcid:wikidataId/Q1323683,2020,0.6,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:11:10
dcid:wikidataId/Q1499046,2013,0.3,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:12:3
dcid:wikidataId/Q1499046,2014,0.2,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:12:4
dcid:wikidataId/Q1499046,2015,0.3,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:12:5
dcid:wikidataId/Q1499046,2016,0.3,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:12:6
dcid:wikidataId/Q1499046,2017,0.3,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:12:7
dcid:wikidataId/Q1499046,2018,0.3,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:12:8
dcid:wikidataId/Q1499046,2019,0.3,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:12:9
dcid:wikidataId/Q1499046,2020,0.3,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:12:10
dcid:wikidataId/Q15045704,2013,3,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:13:3
dcid:wikidataId/Q15045704,2014,3.1,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:13:4
dcid:wikidataId/Q15045704,2015,3.2,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:13:5
dcid:wikidataId/Q15045704,2016,3.2,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:13:6
dcid:wikidataId/Q15045704,2017,3.2,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:13:7
dcid:wikidataId/Q15045704,2018,3.1,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:13:8
dcid:wikidataId/Q15045704,2019,3.4,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:13:9
dcid:wikidataId/Q15045704,2020,3.5,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:13:10
dcid:wikidataId/Q2189432,2013,0.6,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:14:3
dcid:wikidataId/Q2189432,2014,0.6,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:14:4
dcid:wikidataId/Q2189432,2015,0.6,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:14:5
dcid:wikidataId/Q2189432,2016,0.6,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:14:6
dcid:wikidataId/Q2189432,2017,0.6,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:14:7
dcid:wikidataId/Q2189432,2018,0.6,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:14:8
dcid:wikidataId/Q2189432,2019,0.6,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:14:9
dcid:wikidataId/Q2189432,2020,0.6,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:14:10
dcid:wikidataId/Q1335242,2013,1.7,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:15:3
dcid:wikidataId/Q1335242,2014,1.6,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:15:4
dcid:wikidataId/Q1335242,2015,1.5,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:15:5
dcid:wikidataId/Q1335242,2016,1.6,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:15:6
dcid:wikidataId/Q1335242,2017,1.5,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:15:7
dcid:wikidataId/Q1335242,2018,1.6,dcid:Amount_EconomicActivity_GrossValueAdded_AsAFractionOf__measurementQualifier_National,Percent,100,/usr/local/google/home/sumakaranam/data/statvar_imports/country/kenya/economy/input/kenya_economy_data.csv:15:8
