observationAbout,observationDate,value,variableMeasured,unit,scalingFactor
dcid:wikidataId/Q191792,2022,579,dcid:Count_Person_45To49Years_LaborUnderutilized,,
dcid:wikidataId/Q191792,2023,411,dcid:Count_Person_45To49Years_LaborUnderutilized,,
dcid:wikidataId/Q191792,2024,373.25355,dcid:Count_Person_45To49Years_LaborUnderutilized,,
dcid:wikidataId/Q191792,2019,765,dcid:Count_Person_45To49Years_LaborUnderutilized_Male,,
dcid:wikidataId/Q191792,2020,358,dcid:Count_Person_45To49Years_LaborUnderutilized_Male,,
dcid:wikidataId/Q191792,2021,327,dcid:Count_Person_45To49Years_LaborUnderutilized_Male,,
dcid:wikidataId/Q191792,2022,295,dcid:Count_Person_45To49Years_LaborUnderutilized_Male,,
dcid:wikidataId/Q191792,2023,322,dcid:Count_Person_45To49Years_LaborUnderutilized_Male,,
dcid:wikidataId/Q191792,2024,149.79824,dcid:Count_Person_45To49Years_LaborUnderutilized_Male,,
dcid:wikidataId/Q191792,2019,687,dcid:Count_Person_45To49Years_LaborUnderutilized_Female,,
dcid:wikidataId/Q191792,2020,592,dcid:Count_Person_45To49Years_LaborUnderutilized_Female,,
dcid:wikidataId/Q191792,2021,829,dcid:Count_Person_45To49Years_LaborUnderutilized_Female,,
dcid:wikidataId/Q191792,2022,284,dcid:Count_Person_45To49Years_LaborUnderutilized_Female,,
dcid:wikidataId/Q191792,2023,89,dcid:Count_Person_45To49Years_LaborUnderutilized_Female,,
dcid:wikidataId/Q191792,2024,223.45531,dcid:Count_Person_45To49Years_LaborUnderutilized_Female,,
dcid:wikidataId/Q191792,2019,1356,dcid:Count_Person_50To54Years_LaborUnderutilized,,
dcid:wikidataId/Q191792,2020,803,dcid:Count_Person_50To54Years_LaborUnderutilized,,
dcid:wikidataId/Q191792,2021,852,dcid:Count_Person_50To54Years_LaborUnderutilized,,
dcid:wikidataId/Q191792,2022,665,dcid:Count_Person_50To54Years_LaborUnderutilized,,
dcid:wikidataId/Q191792,2023,273,dcid:Count_Person_50To54Years_LaborUnderutilized,,
dcid:wikidataId/Q191792,2024,504.32755,dcid:Count_Person_50To54Years_LaborUnderutilized,,
dcid:wikidataId/Q191792,2019,599,dcid:Count_Person_50To54Years_LaborUnderutilized_Male,,
dcid:wikidataId/Q191792,2020,476,dcid:Count_Person_50To54Years_LaborUnderutilized_Male,,
dcid:wikidataId/Q191792,2021,483,dcid:Count_Person_50To54Years_LaborUnderutilized_Male,,
dcid:wikidataId/Q191792,2022,352,dcid:Count_Person_50To54Years_LaborUnderutilized_Male,,
dcid:wikidataId/Q191792,2023,164,dcid:Count_Person_50To54Years_LaborUnderutilized_Male,,
dcid:wikidataId/Q191792,2024,402.88602,dcid:Count_Person_50To54Years_LaborUnderutilized_Male,,
dcid:wikidataId/Q191792,2019,757,dcid:Count_Person_50To54Years_LaborUnderutilized_Female,,
dcid:wikidataId/Q191792,2020,327,dcid:Count_Person_50To54Years_LaborUnderutilized_Female,,
dcid:wikidataId/Q191792,2021,369,dcid:Count_Person_50To54Years_LaborUnderutilized_Female,,
dcid:wikidataId/Q191792,2022,313,dcid:Count_Person_50To54Years_LaborUnderutilized_Female,,
dcid:wikidataId/Q191792,2023,110,dcid:Count_Person_50To54Years_LaborUnderutilized_Female,,
dcid:wikidataId/Q191792,2024,101.44152,dcid:Count_Person_50To54Years_LaborUnderutilized_Female,,
dcid:wikidataId/Q191792,2019,1271,dcid:Count_Person_55To59Years_LaborUnderutilized,,
dcid:wikidataId/Q191792,2020,143,dcid:Count_Person_55To59Years_LaborUnderutilized,,
dcid:wikidataId/Q191792,2021,298,dcid:Count_Person_55To59Years_LaborUnderutilized,,
dcid:wikidataId/Q191792,2022,518,dcid:Count_Person_55To59Years_LaborUnderutilized,,
dcid:wikidataId/Q191792,2023,326,dcid:Count_Person_55To59Years_LaborUnderutilized,,
dcid:wikidataId/Q191792,2024,156.33075,dcid:Count_Person_55To59Years_LaborUnderutilized,,
dcid:wikidataId/Q191792,2019,804,dcid:Count_Person_55To59Years_LaborUnderutilized_Male,,
dcid:wikidataId/Q191792,2020,55,dcid:Count_Person_55To59Years_LaborUnderutilized_Male,,
dcid:wikidataId/Q191792,2021,165,dcid:Count_Person_55To59Years_LaborUnderutilized_Male,,
dcid:wikidataId/Q191792,2022,419,dcid:Count_Person_55To59Years_LaborUnderutilized_Male,,
dcid:wikidataId/Q191792,2023,117,dcid:Count_Person_55To59Years_LaborUnderutilized_Male,,
dcid:wikidataId/Q191792,2024,53.25937,dcid:Count_Person_55To59Years_LaborUnderutilized_Male,,
dcid:wikidataId/Q191792,2019,467,dcid:Count_Person_55To59Years_LaborUnderutilized_Female,,
dcid:wikidataId/Q191792,2020,88,dcid:Count_Person_55To59Years_LaborUnderutilized_Female,,
dcid:wikidataId/Q191792,2021,134,dcid:Count_Person_55To59Years_LaborUnderutilized_Female,,
dcid:wikidataId/Q191792,2022,99,dcid:Count_Person_55To59Years_LaborUnderutilized_Female,,
dcid:wikidataId/Q191792,2023,209,dcid:Count_Person_55To59Years_LaborUnderutilized_Female,,
dcid:wikidataId/Q191792,2024,103.07139,dcid:Count_Person_55To59Years_LaborUnderutilized_Female,,
