observationAbout,observationDate,value,variableMeasured,unit,scalingFactor
country/MNG,2010,35,dcid:Count_Person_35To39Years_Employed_Manager,,
country/MNG,2011,78076,dcid:Count_Person_35To39Years_Employed_Manager,,
country/MNG,2012,479,dcid:Count_Person_35To39Years_Employed_Manager,,
country/MNG,2013,285,dcid:Count_Person_35To39Years_Employed_Manager,,
country/MNG,2014,1631,dcid:Count_Person_35To39Years_Employed_Manager,,
country/MNG,2015,1787,dcid:Count_Person_35To39Years_Employed_Manager,,
country/MNG,2016,5928,dcid:Count_Person_35To39Years_Employed_Manager,,
country/MNG,2017,8768,dcid:Count_Person_35To39Years_Employed_Manager,,
country/MNG,2018,12315,dcid:Count_Person_35To39Years_Employed_Manager,,
country/MNG,2019,15963,dcid:Count_Person_35To39Years_Employed_Manager,,
country/MNG,2020,12614,dcid:Count_Person_35To39Years_Employed_Manager,,
country/MNG,2021,8133,dcid:Count_Person_35To39Years_Employed_Manager,,
country/MNG,2022,3662,dcid:Count_Person_35To39Years_Employed_Manager,,
country/MNG,2023,83,dcid:Count_Person_35To39Years_Employed_Manager,,
country/MNG,2024,71649,dcid:Count_Person_35To39Years_Employed_Manager,,
country/MNG,2009,1746,dcid:Count_Person_40To44Years_Employed_Manager,,
country/MNG,2010,0,dcid:Count_Person_40To44Years_Employed_Manager,,
country/MNG,2011,81158,dcid:Count_Person_40To44Years_Employed_Manager,,
country/MNG,2012,319,dcid:Count_Person_40To44Years_Employed_Manager,,
country/MNG,2013,397,dcid:Count_Person_40To44Years_Employed_Manager,,
country/MNG,2014,1458,dcid:Count_Person_40To44Years_Employed_Manager,,
country/MNG,2015,5103,dcid:Count_Person_40To44Years_Employed_Manager,,
country/MNG,2016,7722,dcid:Count_Person_40To44Years_Employed_Manager,,
country/MNG,2017,11434,dcid:Count_Person_40To44Years_Employed_Manager,,
country/MNG,2018,12121,dcid:Count_Person_40To44Years_Employed_Manager,,
country/MNG,2019,11406,dcid:Count_Person_40To44Years_Employed_Manager,,
country/MNG,2020,17525,dcid:Count_Person_40To44Years_Employed_Manager,,
country/MNG,2021,7090,dcid:Count_Person_40To44Years_Employed_Manager,,
country/MNG,2022,3465,dcid:Count_Person_40To44Years_Employed_Manager,,
country/MNG,2023,35,dcid:Count_Person_40To44Years_Employed_Manager,,
country/MNG,2024,78076,dcid:Count_Person_40To44Years_Employed_Manager,,
country/MNG,2009,2085,dcid:Count_Person_Employed_Male_Manager,,
country/MNG,2010,126,dcid:Count_Person_Employed_Male_Manager,,
country/MNG,2011,32708,dcid:Count_Person_Employed_Male_Manager,,
country/MNG,2012,287,dcid:Count_Person_Employed_Male_Manager,,
country/MNG,2013,160,dcid:Count_Person_Employed_Male_Manager,,
country/MNG,2014,2046,dcid:Count_Person_Employed_Male_Manager,,
country/MNG,2015,3765,dcid:Count_Person_Employed_Male_Manager,,
country/MNG,2016,3915,dcid:Count_Person_Employed_Male_Manager,,
country/MNG,2017,5484,dcid:Count_Person_Employed_Male_Manager,,
country/MNG,2018,9109,dcid:Count_Person_Employed_Male_Manager,,
country/MNG,2019,11358,dcid:Count_Person_Employed_Male_Manager,,
country/MNG,2020,10764,dcid:Count_Person_Employed_Male_Manager,,
country/MNG,2021,6459,dcid:Count_Person_Employed_Male_Manager,,
country/MNG,2022,3735,dcid:Count_Person_Employed_Male_Manager,,
country/MNG,2023,0,dcid:Count_Person_Employed_Male_Manager,,
country/MNG,2024,57082,dcid:Count_Person_Employed_Male_Manager,,
country/MNG,2009,1718,dcid:Count_Person_45To49Years_Employed_Male_Manager,,
country/MNG,2010,0,dcid:Count_Person_45To49Years_Employed_Male_Manager,,
country/MNG,2011,43697,dcid:Count_Person_45To49Years_Employed_Male_Manager,,
country/MNG,2012,86,dcid:Count_Person_45To49Years_Employed_Male_Manager,,
country/MNG,2013,250,dcid:Count_Person_45To49Years_Employed_Male_Manager,,
country/MNG,2014,955,dcid:Count_Person_45To49Years_Employed_Male_Manager,,
country/MNG,2015,3011,dcid:Count_Person_45To49Years_Employed_Male_Manager,,
country/MNG,2016,5118,dcid:Count_Person_45To49Years_Employed_Male_Manager,,
country/MNG,2017,8957,dcid:Count_Person_45To49Years_Employed_Male_Manager,,
country/MNG,2018,6509,dcid:Count_Person_45To49Years_Employed_Male_Manager,,
country/MNG,2019,5291,dcid:Count_Person_45To49Years_Employed_Male_Manager,,
country/MNG,2020,8799,dcid:Count_Person_45To49Years_Employed_Male_Manager,,
country/MNG,2021,6566,dcid:Count_Person_45To49Years_Employed_Male_Manager,,
country/MNG,2022,1165,dcid:Count_Person_45To49Years_Employed_Male_Manager,,
country/MNG,2023,0,dcid:Count_Person_45To49Years_Employed_Male_Manager,,
country/MNG,2024,46707,dcid:Count_Person_45To49Years_Employed_Male_Manager,,
country/MNG,2009,1329,dcid:Count_Person_50To54Years_Employed_Male_Manager,,
country/MNG,2010,0,dcid:Count_Person_50To54Years_Employed_Male_Manager,,
country/MNG,2011,44984,dcid:Count_Person_50To54Years_Employed_Male_Manager,,
country/MNG,2012,91,dcid:Count_Person_50To54Years_Employed_Male_Manager,,
country/MNG,2013,178,dcid:Count_Person_50To54Years_Employed_Male_Manager,,
country/MNG,2014,739,dcid:Count_Person_50To54Years_Employed_Male_Manager,,
country/MNG,2015,2925,dcid:Count_Person_50To54Years_Employed_Male_Manager,,
country/MNG,2016,4748,dcid:Count_Person_50To54Years_Employed_Male_Manager,,
country/MNG,2017,5954,dcid:Count_Person_50To54Years_Employed_Male_Manager,,
country/MNG,2018,6680,dcid:Count_Person_50To54Years_Employed_Male_Manager,,
country/MNG,2019,7410,dcid:Count_Person_50To54Years_Employed_Male_Manager,,
country/MNG,2020,6865,dcid:Count_Person_50To54Years_Employed_Male_Manager,,
country/MNG,2021,6388,dcid:Count_Person_50To54Years_Employed_Male_Manager,,
country/MNG,2022,1718,dcid:Count_Person_50To54Years_Employed_Male_Manager,,
country/MNG,2023,0,dcid:Count_Person_50To54Years_Employed_Male_Manager,,
country/MNG,2024,43697,dcid:Count_Person_50To54Years_Employed_Male_Manager,,
country/MNG,2009,908,dcid:Count_Person_55To59Years_Employed_Male_Manager,,
country/MNG,2010,0,dcid:Count_Person_55To59Years_Employed_Male_Manager,,
country/MNG,2011,40633,dcid:Count_Person_55To59Years_Employed_Male_Manager,,
country/MNG,2012,0,dcid:Count_Person_55To59Years_Employed_Male_Manager,,
country/MNG,2013,146,dcid:Count_Person_55To59Years_Employed_Male_Manager,,
country/MNG,2014,470,dcid:Count_Person_55To59Years_Employed_Male_Manager,,
country/MNG,2015,2348,dcid:Count_Person_55To59Years_Employed_Male_Manager,,
country/MNG,2016,3706,dcid:Count_Person_55To59Years_Employed_Male_Manager,,
country/MNG,2017,6937,dcid:Count_Person_55To59Years_Employed_Male_Manager,,
country/MNG,2018,7877,dcid:Count_Person_55To59Years_Employed_Male_Manager,,
country/MNG,2019,8542,dcid:Count_Person_55To59Years_Employed_Male_Manager,,
country/MNG,2020,7125,dcid:Count_Person_55To59Years_Employed_Male_Manager,,
country/MNG,2021,6504,dcid:Count_Person_55To59Years_Employed_Male_Manager,,
country/MNG,2022,1329,dcid:Count_Person_55To59Years_Employed_Male_Manager,,
country/MNG,2023,0,dcid:Count_Person_55To59Years_Employed_Male_Manager,,
country/MNG,2024,44984,dcid:Count_Person_55To59Years_Employed_Male_Manager,,
country/MNG,2009,2497,dcid:Count_Person_60To64Years_Employed_Male_Manager,,
country/MNG,2010,139,dcid:Count_Person_60To64Years_Employed_Male_Manager,,
country/MNG,2011,41423,dcid:Count_Person_60To64Years_Employed_Male_Manager,,
country/MNG,2012,154,dcid:Count_Person_60To64Years_Employed_Male_Manager,,
country/MNG,2013,118,dcid:Count_Person_60To64Years_Employed_Male_Manager,,
country/MNG,2014,711,dcid:Count_Person_60To64Years_Employed_Male_Manager,,
country/MNG,2015,2102,dcid:Count_Person_60To64Years_Employed_Male_Manager,,
country/MNG,2016,4820,dcid:Count_Person_60To64Years_Employed_Male_Manager,,
country/MNG,2017,5514,dcid:Count_Person_60To64Years_Employed_Male_Manager,,
country/MNG,2018,6770,dcid:Count_Person_60To64Years_Employed_Male_Manager,,
country/MNG,2019,7639,dcid:Count_Person_60To64Years_Employed_Male_Manager,,
country/MNG,2020,6209,dcid:Count_Person_60To64Years_Employed_Male_Manager,,
country/MNG,2021,5687,dcid:Count_Person_60To64Years_Employed_Male_Manager,,
country/MNG,2022,908,dcid:Count_Person_60To64Years_Employed_Male_Manager,,
country/MNG,2023,0,dcid:Count_Person_60To64Years_Employed_Male_Manager,,
country/MNG,2024,40633,dcid:Count_Person_60To64Years_Employed_Male_Manager,,
country/MNG,2009,1514,dcid:Count_Person_65To69Years_Employed_Male_Manager,,
country/MNG,2010,0,dcid:Count_Person_65To69Years_Employed_Male_Manager,,
country/MNG,2011,33954,dcid:Count_Person_65To69Years_Employed_Male_Manager,,
country/MNG,2012,0,dcid:Count_Person_65To69Years_Employed_Male_Manager,,
country/MNG,2013,135,dcid:Count_Person_65To69Years_Employed_Male_Manager,,
country/MNG,2014,522,dcid:Count_Person_65To69Years_Employed_Male_Manager,,
country/MNG,2015,2536,dcid:Count_Person_65To69Years_Employed_Male_Manager,,
country/MNG,2016,5130,dcid:Count_Person_65To69Years_Employed_Male_Manager,,
country/MNG,2017,5467,dcid:Count_Person_65To69Years_Employed_Male_Manager,,
country/MNG,2018,6871,dcid:Count_Person_65To69Years_Employed_Male_Manager,,
country/MNG,2019,6496,dcid:Count_Person_65To69Years_Employed_Male_Manager,,
country/MNG,2020,6429,dcid:Count_Person_65To69Years_Employed_Male_Manager,,
country/MNG,2021,5200,dcid:Count_Person_65To69Years_Employed_Male_Manager,,
country/MNG,2022,2497,dcid:Count_Person_65To69Years_Employed_Male_Manager,,
country/MNG,2023,139,dcid:Count_Person_65To69Years_Employed_Male_Manager,,
country/MNG,2024,41423,dcid:Count_Person_65To69Years_Employed_Male_Manager,,
country/MNG,2009,1746,dcid:Count_Person_70OrMoreYears_Employed_Male_Manager,,
country/MNG,2010,110,dcid:Count_Person_70OrMoreYears_Employed_Male_Manager,,
country/MNG,2011,35254,dcid:Count_Person_70OrMoreYears_Employed_Male_Manager,,
country/MNG,2012,61,dcid:Count_Person_70OrMoreYears_Employed_Male_Manager,,
country/MNG,2013,115,dcid:Count_Person_70OrMoreYears_Employed_Male_Manager,,
country/MNG,2014,689,dcid:Count_Person_70OrMoreYears_Employed_Male_Manager,,
country/MNG,2015,2159,dcid:Count_Person_70OrMoreYears_Employed_Male_Manager,,
country/MNG,2016,3587,dcid:Count_Person_70OrMoreYears_Employed_Male_Manager,,
country/MNG,2017,4911,dcid:Count_Person_70OrMoreYears_Employed_Male_Manager,,
country/MNG,2018,4759,dcid:Count_Person_70OrMoreYears_Employed_Male_Manager,,
country/MNG,2019,5669,dcid:Count_Person_70OrMoreYears_Employed_Male_Manager,,
country/MNG,2020,5194,dcid:Count_Person_70OrMoreYears_Employed_Male_Manager,,
country/MNG,2021,5296,dcid:Count_Person_70OrMoreYears_Employed_Male_Manager,,
country/MNG,2022,1514,dcid:Count_Person_70OrMoreYears_Employed_Male_Manager,,
country/MNG,2023,0,dcid:Count_Person_70OrMoreYears_Employed_Male_Manager,,
country/MNG,2024,33954,dcid:Count_Person_70OrMoreYears_Employed_Male_Manager,,
country/MNG,2009,2498,dcid:Count_Person_Employed_Female_Manager,,
country/MNG,2010,0,dcid:Count_Person_Employed_Female_Manager,,
country/MNG,2011,34339,dcid:Count_Person_Employed_Female_Manager,,
country/MNG,2012,294,dcid:Count_Person_Employed_Female_Manager,,
country/MNG,2013,98,dcid:Count_Person_Employed_Female_Manager,,
country/MNG,2014,669,dcid:Count_Person_Employed_Female_Manager,,
country/MNG,2015,1853,dcid:Count_Person_Employed_Female_Manager,,
country/MNG,2016,4741,dcid:Count_Person_Employed_Female_Manager,,
country/MNG,2017,4548,dcid:Count_Person_Employed_Female_Manager,,
country/MNG,2018,6758,dcid:Count_Person_Employed_Female_Manager,,
country/MNG,2019,9289,dcid:Count_Person_Employed_Female_Manager,,
country/MNG,2020,9492,dcid:Count_Person_Employed_Female_Manager,,
country/MNG,2021,3913,dcid:Count_Person_Employed_Female_Manager,,
country/MNG,2022,3782,dcid:Count_Person_Employed_Female_Manager,,
country/MNG,2023,0,dcid:Count_Person_Employed_Female_Manager,,
country/MNG,2024,45436,dcid:Count_Person_Employed_Female_Manager,,
country/MNG,2009,1495,dcid:Count_Person_15To19Years_Employed_Female_Manager,,
country/MNG,2010,0,dcid:Count_Person_15To19Years_Employed_Female_Manager,,
country/MNG,2011,31277,dcid:Count_Person_15To19Years_Employed_Female_Manager,,
country/MNG,2012,298,dcid:Count_Person_15To19Years_Employed_Female_Manager,,
country/MNG,2013,720,dcid:Count_Person_15To19Years_Employed_Female_Manager,,
country/MNG,2014,496,dcid:Count_Person_15To19Years_Employed_Female_Manager,,
country/MNG,2015,1324,dcid:Count_Person_15To19Years_Employed_Female_Manager,,
country/MNG,2016,4104,dcid:Count_Person_15To19Years_Employed_Female_Manager,,
country/MNG,2017,3611,dcid:Count_Person_15To19Years_Employed_Female_Manager,,
country/MNG,2018,3714,dcid:Count_Person_15To19Years_Employed_Female_Manager,,
country/MNG,2019,5440,dcid:Count_Person_15To19Years_Employed_Female_Manager,,
country/MNG,2020,6795,dcid:Count_Person_15To19Years_Employed_Female_Manager,,
country/MNG,2021,5338,dcid:Count_Person_15To19Years_Employed_Female_Manager,,
country/MNG,2022,2498,dcid:Count_Person_15To19Years_Employed_Female_Manager,,
country/MNG,2023,0,dcid:Count_Person_15To19Years_Employed_Female_Manager,,
country/MNG,2024,34339,dcid:Count_Person_15To19Years_Employed_Female_Manager,,
country/MNG,2009,1163,dcid:Count_Person_20To24Years_Employed_Female_Manager,,
country/MNG,2010,0,dcid:Count_Person_20To24Years_Employed_Female_Manager,,
country/MNG,2011,35636,dcid:Count_Person_20To24Years_Employed_Female_Manager,,
country/MNG,2012,302,dcid:Count_Person_20To24Years_Employed_Female_Manager,,
country/MNG,2013,24,dcid:Count_Person_20To24Years_Employed_Female_Manager,,
country/MNG,2014,505,dcid:Count_Person_20To24Years_Employed_Female_Manager,,
country/MNG,2015,1694,dcid:Count_Person_20To24Years_Employed_Female_Manager,,
country/MNG,2016,2865,dcid:Count_Person_20To24Years_Employed_Female_Manager,,
country/MNG,2017,4922,dcid:Count_Person_20To24Years_Employed_Female_Manager,,
country/MNG,2018,4724,dcid:Count_Person_20To24Years_Employed_Female_Manager,,
country/MNG,2019,5708,dcid:Count_Person_20To24Years_Employed_Female_Manager,,
country/MNG,2020,5436,dcid:Count_Person_20To24Years_Employed_Female_Manager,,
country/MNG,2021,3603,dcid:Count_Person_20To24Years_Employed_Female_Manager,,
country/MNG,2022,1495,dcid:Count_Person_20To24Years_Employed_Female_Manager,,
country/MNG,2023,0,dcid:Count_Person_20To24Years_Employed_Female_Manager,,
country/MNG,2024,31277,dcid:Count_Person_20To24Years_Employed_Female_Manager,,
country/MNG,2009,1131,dcid:Count_Person_25To29Years_Employed_Female_Manager,,
country/MNG,2010,0,dcid:Count_Person_25To29Years_Employed_Female_Manager,,
country/MNG,2011,40244,dcid:Count_Person_25To29Years_Employed_Female_Manager,,
country/MNG,2012,229,dcid:Count_Person_25To29Years_Employed_Female_Manager,,
country/MNG,2013,402,dcid:Count_Person_25To29Years_Employed_Female_Manager,,
country/MNG,2014,922,dcid:Count_Person_25To29Years_Employed_Female_Manager,,
country/MNG,2015,2686,dcid:Count_Person_25To29Years_Employed_Female_Manager,,
country/MNG,2016,3455,dcid:Count_Person_25To29Years_Employed_Female_Manager,,
country/MNG,2017,3828,dcid:Count_Person_25To29Years_Employed_Female_Manager,,
country/MNG,2018,3559,dcid:Count_Person_25To29Years_Employed_Female_Manager,,
country/MNG,2019,7393,dcid:Count_Person_25To29Years_Employed_Female_Manager,,
country/MNG,2020,5997,dcid:Count_Person_25To29Years_Employed_Female_Manager,,
country/MNG,2021,6003,dcid:Count_Person_25To29Years_Employed_Female_Manager,,
country/MNG,2022,1163,dcid:Count_Person_25To29Years_Employed_Female_Manager,,
country/MNG,2023,0,dcid:Count_Person_25To29Years_Employed_Female_Manager,,
country/MNG,2024,35636,dcid:Count_Person_25To29Years_Employed_Female_Manager,,
country/MNG,2009,1708,dcid:Count_Person_30To34Years_Employed_Female_Manager,,
country/MNG,2010,83,dcid:Count_Person_30To34Years_Employed_Female_Manager,,
country/MNG,2011,30794,dcid:Count_Person_30To34Years_Employed_Female_Manager,,
country/MNG,2012,141,dcid:Count_Person_30To34Years_Employed_Female_Manager,,
country/MNG,2013,773,dcid:Count_Person_30To34Years_Employed_Female_Manager,,
country/MNG,2014,647,dcid:Count_Person_30To34Years_Employed_Female_Manager,,
country/MNG,2015,2425,dcid:Count_Person_30To34Years_Employed_Female_Manager,,
country/MNG,2016,4542,dcid:Count_Person_30To34Years_Employed_Female_Manager,,
country/MNG,2017,4710,dcid:Count_Person_30To34Years_Employed_Female_Manager,,
country/MNG,2018,7048,dcid:Count_Person_30To34Years_Employed_Female_Manager,,
country/MNG,2019,5966,dcid:Count_Person_30To34Years_Employed_Female_Manager,,
country/MNG,2020,6721,dcid:Count_Person_30To34Years_Employed_Female_Manager,,
country/MNG,2021,6138,dcid:Count_Person_30To34Years_Employed_Female_Manager,,
country/MNG,2022,1131,dcid:Count_Person_30To34Years_Employed_Female_Manager,,
country/MNG,2023,0,dcid:Count_Person_30To34Years_Employed_Female_Manager,,
country/MNG,2024,40244,dcid:Count_Person_30To34Years_Employed_Female_Manager,,
country/MNG,2009,2046,dcid:Count_Person_35To39Years_Employed_Female_Manager,,
country/MNG,2010,35,dcid:Count_Person_35To39Years_Employed_Female_Manager,,
country/MNG,2011,30392,dcid:Count_Person_35To39Years_Employed_Female_Manager,,
country/MNG,2012,14,dcid:Count_Person_35To39Years_Employed_Female_Manager,,
country/MNG,2013,183,dcid:Count_Person_35To39Years_Employed_Female_Manager,,
country/MNG,2014,1328,dcid:Count_Person_35To39Years_Employed_Female_Manager,,
country/MNG,2015,1129,dcid:Count_Person_35To39Years_Employed_Female_Manager,,
country/MNG,2016,2413,dcid:Count_Person_35To39Years_Employed_Female_Manager,,
country/MNG,2017,4697,dcid:Count_Person_35To39Years_Employed_Female_Manager,,
country/MNG,2018,4780,dcid:Count_Person_35To39Years_Employed_Female_Manager,,
country/MNG,2019,6389,dcid:Count_Person_35To39Years_Employed_Female_Manager,,
country/MNG,2020,5120,dcid:Count_Person_35To39Years_Employed_Female_Manager,,
country/MNG,2021,2950,dcid:Count_Person_35To39Years_Employed_Female_Manager,,
country/MNG,2022,1708,dcid:Count_Person_35To39Years_Employed_Female_Manager,,
country/MNG,2023,83,dcid:Count_Person_35To39Years_Employed_Female_Manager,,
country/MNG,2024,30794,dcid:Count_Person_35To39Years_Employed_Female_Manager,,
country/MNG,2009,581,dcid:Count_Person_40To44Years_Employed_Female_Manager,,
country/MNG,2010,0,dcid:Count_Person_40To44Years_Employed_Female_Manager,,
country/MNG,2011,34451,dcid:Count_Person_40To44Years_Employed_Female_Manager,,
country/MNG,2012,35,dcid:Count_Person_40To44Years_Employed_Female_Manager,,
country/MNG,2013,0,dcid:Count_Person_40To44Years_Employed_Female_Manager,,
country/MNG,2014,566,dcid:Count_Person_40To44Years_Employed_Female_Manager,,
country/MNG,2015,1723,dcid:Count_Person_40To44Years_Employed_Female_Manager,,
country/MNG,2016,3390,dcid:Count_Person_40To44Years_Employed_Female_Manager,,
country/MNG,2017,3944,dcid:Count_Person_40To44Years_Employed_Female_Manager,,
country/MNG,2018,5061,dcid:Count_Person_40To44Years_Employed_Female_Manager,,
country/MNG,2019,4522,dcid:Count_Person_40To44Years_Employed_Female_Manager,,
country/MNG,2020,6758,dcid:Count_Person_40To44Years_Employed_Female_Manager,,
country/MNG,2021,2312,dcid:Count_Person_40To44Years_Employed_Female_Manager,,
country/MNG,2022,2046,dcid:Count_Person_40To44Years_Employed_Female_Manager,,
country/MNG,2023,35,dcid:Count_Person_40To44Years_Employed_Female_Manager,,
country/MNG,2024,30392,dcid:Count_Person_40To44Years_Employed_Female_Manager,,
