Year,Geo,StatVar,Quantity
2020,geoId/04,Offense_Count_CriminalIncidents_IsHateCrime,332
2020,geoId/04,Offense_Count_CriminalIncidents_MurderAndNonNegligentManslaughter_IsHateCrime,2
2020,geoId/04,Offense_Count_CriminalIncidents_ForcibleRape_IsHateCrime,0
2020,geoId/04,Offense_Count_CriminalIncidents_AggravatedAssault_IsHateCrime,54
2020,geoId/04,Offense_Count_CriminalIncidents_SimpleAssault_IsHateCrime,93
2020,geoId/04,Offense_Count_CriminalIncidents_Intimidation_IsHateCrime,99
2020,geoId/04,Offense_Count_CriminalIncidents_OtherCrimesAgainstPerson_IsHateCrime,3
2020,geoId/04,Offense_Count_CriminalIncidents_Robbery_IsHateCrime,1
2020,geoId/04,Offense_Count_CriminalIncidents_Burglary_IsHateCrime,5
2020,geoId/04,Offense_Count_CriminalIncidents_LarcenyTheft_IsHateCrime,5
2020,geoId/04,Offense_Count_CriminalIncidents_MotorVehicleTheft_IsHateCrime,0
2020,geoId/04,Offense_Count_CriminalIncidents_Arson_IsHateCrime,3
2020,geoId/04,Offense_Count_CriminalIncidents_DestructionOrDamageOrVandalismOfProperty_IsHateCrime,62
2020,geoId/04,Offense_Count_CriminalIncidents_OtherCrimesAgainstProperty_IsHateCrime,1
2020,geoId/04,Offense_Count_CriminalIncidents_CrimeAgainstSociety_IsHateCrime,4
2020,geoId/05,Offense_Count_CriminalIncidents_IsHateCrime,22
2020,geoId/05,Offense_Count_CriminalIncidents_MurderAndNonNegligentManslaughter_IsHateCrime,0
2020,geoId/05,Offense_Count_CriminalIncidents_ForcibleRape_IsHateCrime,0
2020,geoId/05,Offense_Count_CriminalIncidents_AggravatedAssault_IsHateCrime,6
2020,geoId/05,Offense_Count_CriminalIncidents_SimpleAssault_IsHateCrime,2
2020,geoId/05,Offense_Count_CriminalIncidents_Intimidation_IsHateCrime,7
2020,geoId/05,Offense_Count_CriminalIncidents_OtherCrimesAgainstPerson_IsHateCrime,0
2020,geoId/05,Offense_Count_CriminalIncidents_Robbery_IsHateCrime,0
2020,geoId/05,Offense_Count_CriminalIncidents_Burglary_IsHateCrime,0
2020,geoId/05,Offense_Count_CriminalIncidents_LarcenyTheft_IsHateCrime,0
2020,geoId/05,Offense_Count_CriminalIncidents_MotorVehicleTheft_IsHateCrime,0
2020,geoId/05,Offense_Count_CriminalIncidents_Arson_IsHateCrime,0
2020,geoId/05,Offense_Count_CriminalIncidents_DestructionOrDamageOrVandalismOfProperty_IsHateCrime,7
2020,geoId/05,Offense_Count_CriminalIncidents_OtherCrimesAgainstProperty_IsHateCrime,0
2020,geoId/05,Offense_Count_CriminalIncidents_CrimeAgainstSociety_IsHateCrime,0
2020,geoId/06,Offense_Count_CriminalIncidents_IsHateCrime,1537
2020,geoId/06,Offense_Count_CriminalIncidents_MurderAndNonNegligentManslaughter_IsHateCrime,0
2020,geoId/06,Offense_Count_CriminalIncidents_ForcibleRape_IsHateCrime,2
2020,geoId/06,Offense_Count_CriminalIncidents_AggravatedAssault_IsHateCrime,331
2020,geoId/06,Offense_Count_CriminalIncidents_SimpleAssault_IsHateCrime,362
2020,geoId/06,Offense_Count_CriminalIncidents_Intimidation_IsHateCrime,358
2020,geoId/06,Offense_Count_CriminalIncidents_OtherCrimesAgainstPerson_IsHateCrime,1
2020,geoId/06,Offense_Count_CriminalIncidents_Robbery_IsHateCrime,49
2020,geoId/06,Offense_Count_CriminalIncidents_Burglary_IsHateCrime,13
2020,geoId/06,Offense_Count_CriminalIncidents_LarcenyTheft_IsHateCrime,8
2020,geoId/06,Offense_Count_CriminalIncidents_MotorVehicleTheft_IsHateCrime,1
2020,geoId/06,Offense_Count_CriminalIncidents_Arson_IsHateCrime,13
2020,geoId/06,Offense_Count_CriminalIncidents_DestructionOrDamageOrVandalismOfProperty_IsHateCrime,399
2020,geoId/06,Offense_Count_CriminalIncidents_OtherCrimesAgainstProperty_IsHateCrime,0
2020,geoId/06,Offense_Count_CriminalIncidents_CrimeAgainstSociety_IsHateCrime,0
2020,geoId/08,Offense_Count_CriminalIncidents_IsHateCrime,343
2020,geoId/08,Offense_Count_CriminalIncidents_MurderAndNonNegligentManslaughter_IsHateCrime,0
2020,geoId/08,Offense_Count_CriminalIncidents_ForcibleRape_IsHateCrime,0
2020,geoId/08,Offense_Count_CriminalIncidents_AggravatedAssault_IsHateCrime,52
2020,geoId/08,Offense_Count_CriminalIncidents_SimpleAssault_IsHateCrime,72
2020,geoId/08,Offense_Count_CriminalIncidents_Intimidation_IsHateCrime,105
2020,geoId/08,Offense_Count_CriminalIncidents_OtherCrimesAgainstPerson_IsHateCrime,0
2020,geoId/08,Offense_Count_CriminalIncidents_Robbery_IsHateCrime,9
2020,geoId/08,Offense_Count_CriminalIncidents_Burglary_IsHateCrime,9
2020,geoId/08,Offense_Count_CriminalIncidents_LarcenyTheft_IsHateCrime,13
2020,geoId/08,Offense_Count_CriminalIncidents_MotorVehicleTheft_IsHateCrime,1
2020,geoId/08,Offense_Count_CriminalIncidents_Arson_IsHateCrime,3
2020,geoId/08,Offense_Count_CriminalIncidents_DestructionOrDamageOrVandalismOfProperty_IsHateCrime,74
2020,geoId/08,Offense_Count_CriminalIncidents_OtherCrimesAgainstProperty_IsHateCrime,5
2020,geoId/08,Offense_Count_CriminalIncidents_CrimeAgainstSociety_IsHateCrime,0
2020,geoId/09,Offense_Count_CriminalIncidents_IsHateCrime,126
2020,geoId/09,Offense_Count_CriminalIncidents_MurderAndNonNegligentManslaughter_IsHateCrime,0
2020,geoId/09,Offense_Count_CriminalIncidents_ForcibleRape_IsHateCrime,0
2020,geoId/09,Offense_Count_CriminalIncidents_AggravatedAssault_IsHateCrime,9
2020,geoId/09,Offense_Count_CriminalIncidents_SimpleAssault_IsHateCrime,28
2020,geoId/09,Offense_Count_CriminalIncidents_Intimidation_IsHateCrime,53
2020,geoId/09,Offense_Count_CriminalIncidents_OtherCrimesAgainstPerson_IsHateCrime,0
2020,geoId/09,Offense_Count_CriminalIncidents_Robbery_IsHateCrime,1
2020,geoId/09,Offense_Count_CriminalIncidents_Burglary_IsHateCrime,0
2020,geoId/09,Offense_Count_CriminalIncidents_LarcenyTheft_IsHateCrime,3
2020,geoId/09,Offense_Count_CriminalIncidents_MotorVehicleTheft_IsHateCrime,1
2020,geoId/09,Offense_Count_CriminalIncidents_Arson_IsHateCrime,0
2020,geoId/09,Offense_Count_CriminalIncidents_DestructionOrDamageOrVandalismOfProperty_IsHateCrime,29
2020,geoId/09,Offense_Count_CriminalIncidents_OtherCrimesAgainstProperty_IsHateCrime,1
2020,geoId/09,Offense_Count_CriminalIncidents_CrimeAgainstSociety_IsHateCrime,1
2020,geoId/10,Offense_Count_CriminalIncidents_IsHateCrime,18
2020,geoId/10,Offense_Count_CriminalIncidents_MurderAndNonNegligentManslaughter_IsHateCrime,0
2020,geoId/10,Offense_Count_CriminalIncidents_ForcibleRape_IsHateCrime,0
2020,geoId/10,Offense_Count_CriminalIncidents_AggravatedAssault_IsHateCrime,0
2020,geoId/10,Offense_Count_CriminalIncidents_SimpleAssault_IsHateCrime,2
2020,geoId/10,Offense_Count_CriminalIncidents_Intimidation_IsHateCrime,9
2020,geoId/10,Offense_Count_CriminalIncidents_OtherCrimesAgainstPerson_IsHateCrime,0
2020,geoId/10,Offense_Count_CriminalIncidents_Robbery_IsHateCrime,1
2020,geoId/10,Offense_Count_CriminalIncidents_Burglary_IsHateCrime,0
2020,geoId/10,Offense_Count_CriminalIncidents_LarcenyTheft_IsHateCrime,0
2020,geoId/10,Offense_Count_CriminalIncidents_MotorVehicleTheft_IsHateCrime,0
2020,geoId/10,Offense_Count_CriminalIncidents_Arson_IsHateCrime,0
2020,geoId/10,Offense_Count_CriminalIncidents_DestructionOrDamageOrVandalismOfProperty_IsHateCrime,5
2020,geoId/10,Offense_Count_CriminalIncidents_OtherCrimesAgainstProperty_IsHateCrime,1
2020,geoId/10,Offense_Count_CriminalIncidents_CrimeAgainstSociety_IsHateCrime,0
2020,geoId/11,Offense_Count_CriminalIncidents_IsHateCrime,151
2020,geoId/11,Offense_Count_CriminalIncidents_MurderAndNonNegligentManslaughter_IsHateCrime,0
2020,geoId/11,Offense_Count_CriminalIncidents_ForcibleRape_IsHateCrime,0
2020,geoId/11,Offense_Count_CriminalIncidents_AggravatedAssault_IsHateCrime,35
2020,geoId/11,Offense_Count_CriminalIncidents_SimpleAssault_IsHateCrime,69
2020,geoId/11,Offense_Count_CriminalIncidents_Intimidation_IsHateCrime,24
2020,geoId/11,Offense_Count_CriminalIncidents_OtherCrimesAgainstPerson_IsHateCrime,0
2020,geoId/11,Offense_Count_CriminalIncidents_Robbery_IsHateCrime,2
2020,geoId/11,Offense_Count_CriminalIncidents_Burglary_IsHateCrime,0
2020,geoId/11,Offense_Count_CriminalIncidents_LarcenyTheft_IsHateCrime,0
2020,geoId/11,Offense_Count_CriminalIncidents_MotorVehicleTheft_IsHateCrime,0
2020,geoId/11,Offense_Count_CriminalIncidents_Arson_IsHateCrime,0
2020,geoId/11,Offense_Count_CriminalIncidents_DestructionOrDamageOrVandalismOfProperty_IsHateCrime,21
2020,geoId/11,Offense_Count_CriminalIncidents_OtherCrimesAgainstProperty_IsHateCrime,0
2020,geoId/11,Offense_Count_CriminalIncidents_CrimeAgainstSociety_IsHateCrime,0
2020,geoId/12,Offense_Count_CriminalIncidents_IsHateCrime,112
2020,geoId/12,Offense_Count_CriminalIncidents_MurderAndNonNegligentManslaughter_IsHateCrime,0
2020,geoId/12,Offense_Count_CriminalIncidents_ForcibleRape_IsHateCrime,0
2020,geoId/12,Offense_Count_CriminalIncidents_AggravatedAssault_IsHateCrime,28
2020,geoId/12,Offense_Count_CriminalIncidents_SimpleAssault_IsHateCrime,38
2020,geoId/12,Offense_Count_CriminalIncidents_Intimidation_IsHateCrime,18
2020,geoId/12,Offense_Count_CriminalIncidents_OtherCrimesAgainstPerson_IsHateCrime,0
2020,geoId/12,Offense_Count_CriminalIncidents_Robbery_IsHateCrime,1
2020,geoId/12,Offense_Count_CriminalIncidents_Burglary_IsHateCrime,2
2020,geoId/12,Offense_Count_CriminalIncidents_LarcenyTheft_IsHateCrime,0
2020,geoId/12,Offense_Count_CriminalIncidents_MotorVehicleTheft_IsHateCrime,0
2020,geoId/12,Offense_Count_CriminalIncidents_Arson_IsHateCrime,5
2020,geoId/12,Offense_Count_CriminalIncidents_DestructionOrDamageOrVandalismOfProperty_IsHateCrime,20
2020,geoId/12,Offense_Count_CriminalIncidents_OtherCrimesAgainstProperty_IsHateCrime,0
2020,geoId/12,Offense_Count_CriminalIncidents_CrimeAgainstSociety_IsHateCrime,0
2020,geoId/13,Offense_Count_CriminalIncidents_IsHateCrime,234
2020,geoId/13,Offense_Count_CriminalIncidents_MurderAndNonNegligentManslaughter_IsHateCrime,0
2020,geoId/13,Offense_Count_CriminalIncidents_ForcibleRape_IsHateCrime,0
2020,geoId/13,Offense_Count_CriminalIncidents_AggravatedAssault_IsHateCrime,25
2020,geoId/13,Offense_Count_CriminalIncidents_SimpleAssault_IsHateCrime,56
2020,geoId/13,Offense_Count_CriminalIncidents_Intimidation_IsHateCrime,89
2020,geoId/13,Offense_Count_CriminalIncidents_OtherCrimesAgainstPerson_IsHateCrime,0
2020,geoId/13,Offense_Count_CriminalIncidents_Robbery_IsHateCrime,0
2020,geoId/13,Offense_Count_CriminalIncidents_Burglary_IsHateCrime,1
2020,geoId/13,Offense_Count_CriminalIncidents_LarcenyTheft_IsHateCrime,8
2020,geoId/13,Offense_Count_CriminalIncidents_MotorVehicleTheft_IsHateCrime,2
2020,geoId/13,Offense_Count_CriminalIncidents_Arson_IsHateCrime,3
2020,geoId/13,Offense_Count_CriminalIncidents_DestructionOrDamageOrVandalismOfProperty_IsHateCrime,38
2020,geoId/13,Offense_Count_CriminalIncidents_OtherCrimesAgainstProperty_IsHateCrime,6
2020,geoId/13,Offense_Count_CriminalIncidents_CrimeAgainstSociety_IsHateCrime,6
2020,geoId/15,Offense_Count_CriminalIncidents_IsHateCrime,39
2020,geoId/15,Offense_Count_CriminalIncidents_MurderAndNonNegligentManslaughter_IsHateCrime,0
2020,geoId/15,Offense_Count_CriminalIncidents_ForcibleRape_IsHateCrime,0
2020,geoId/15,Offense_Count_CriminalIncidents_AggravatedAssault_IsHateCrime,5
2020,geoId/15,Offense_Count_CriminalIncidents_SimpleAssault_IsHateCrime,13
2020,geoId/15,Offense_Count_CriminalIncidents_Intimidation_IsHateCrime,16
2020,geoId/15,Offense_Count_CriminalIncidents_OtherCrimesAgainstPerson_IsHateCrime,1
2020,geoId/15,Offense_Count_CriminalIncidents_Robbery_IsHateCrime,2
2020,geoId/15,Offense_Count_CriminalIncidents_Burglary_IsHateCrime,0
2020,geoId/15,Offense_Count_CriminalIncidents_LarcenyTheft_IsHateCrime,1
2020,geoId/15,Offense_Count_CriminalIncidents_MotorVehicleTheft_IsHateCrime,0
2020,geoId/15,Offense_Count_CriminalIncidents_Arson_IsHateCrime,0
2020,geoId/15,Offense_Count_CriminalIncidents_DestructionOrDamageOrVandalismOfProperty_IsHateCrime,1
2020,geoId/15,Offense_Count_CriminalIncidents_OtherCrimesAgainstProperty_IsHateCrime,0
2020,geoId/15,Offense_Count_CriminalIncidents_CrimeAgainstSociety_IsHateCrime,0
2020,geoId/16,Offense_Count_CriminalIncidents_IsHateCrime,53
2020,geoId/16,Offense_Count_CriminalIncidents_MurderAndNonNegligentManslaughter_IsHateCrime,0
2020,geoId/16,Offense_Count_CriminalIncidents_ForcibleRape_IsHateCrime,0
2020,geoId/16,Offense_Count_CriminalIncidents_AggravatedAssault_IsHateCrime,8
2020,geoId/16,Offense_Count_CriminalIncidents_SimpleAssault_IsHateCrime,18
2020,geoId/16,Offense_Count_CriminalIncidents_Intimidation_IsHateCrime,16
2020,geoId/16,Offense_Count_CriminalIncidents_OtherCrimesAgainstPerson_IsHateCrime,0
2020,geoId/16,Offense_Count_CriminalIncidents_Robbery_IsHateCrime,1
2020,geoId/16,Offense_Count_CriminalIncidents_Burglary_IsHateCrime,1
2020,geoId/16,Offense_Count_CriminalIncidents_LarcenyTheft_IsHateCrime,0
2020,geoId/16,Offense_Count_CriminalIncidents_MotorVehicleTheft_IsHateCrime,0
2020,geoId/16,Offense_Count_CriminalIncidents_Arson_IsHateCrime,0
2020,geoId/16,Offense_Count_CriminalIncidents_DestructionOrDamageOrVandalismOfProperty_IsHateCrime,9
2020,geoId/16,Offense_Count_CriminalIncidents_OtherCrimesAgainstProperty_IsHateCrime,0
2020,geoId/16,Offense_Count_CriminalIncidents_CrimeAgainstSociety_IsHateCrime,0
2020,geoId/17,Offense_Count_CriminalIncidents_IsHateCrime,75
2020,geoId/17,Offense_Count_CriminalIncidents_MurderAndNonNegligentManslaughter_IsHateCrime,1
2020,geoId/17,Offense_Count_CriminalIncidents_ForcibleRape_IsHateCrime,0
2020,geoId/17,Offense_Count_CriminalIncidents_AggravatedAssault_IsHateCrime,21
2020,geoId/17,Offense_Count_CriminalIncidents_SimpleAssault_IsHateCrime,21
2020,geoId/17,Offense_Count_CriminalIncidents_Intimidation_IsHateCrime,22
2020,geoId/17,Offense_Count_CriminalIncidents_OtherCrimesAgainstPerson_IsHateCrime,0
2020,geoId/17,Offense_Count_CriminalIncidents_Robbery_IsHateCrime,0
2020,geoId/17,Offense_Count_CriminalIncidents_Burglary_IsHateCrime,0
2020,geoId/17,Offense_Count_CriminalIncidents_LarcenyTheft_IsHateCrime,0
2020,geoId/17,Offense_Count_CriminalIncidents_MotorVehicleTheft_IsHateCrime,0
2020,geoId/17,Offense_Count_CriminalIncidents_Arson_IsHateCrime,0
2020,geoId/17,Offense_Count_CriminalIncidents_DestructionOrDamageOrVandalismOfProperty_IsHateCrime,10
2020,geoId/17,Offense_Count_CriminalIncidents_OtherCrimesAgainstProperty_IsHateCrime,0
2020,geoId/17,Offense_Count_CriminalIncidents_CrimeAgainstSociety_IsHateCrime,0
2020,geoId/18,Offense_Count_CriminalIncidents_IsHateCrime,229
2020,geoId/18,Offense_Count_CriminalIncidents_MurderAndNonNegligentManslaughter_IsHateCrime,0
2020,geoId/18,Offense_Count_CriminalIncidents_ForcibleRape_IsHateCrime,0
2020,geoId/18,Offense_Count_CriminalIncidents_AggravatedAssault_IsHateCrime,33
2020,geoId/18,Offense_Count_CriminalIncidents_SimpleAssault_IsHateCrime,65
2020,geoId/18,Offense_Count_CriminalIncidents_Intimidation_IsHateCrime,61
2020,geoId/18,Offense_Count_CriminalIncidents_OtherCrimesAgainstPerson_IsHateCrime,0
2020,geoId/18,Offense_Count_CriminalIncidents_Robbery_IsHateCrime,2
2020,geoId/18,Offense_Count_CriminalIncidents_Burglary_IsHateCrime,4
2020,geoId/18,Offense_Count_CriminalIncidents_LarcenyTheft_IsHateCrime,19
2020,geoId/18,Offense_Count_CriminalIncidents_MotorVehicleTheft_IsHateCrime,2
2020,geoId/18,Offense_Count_CriminalIncidents_Arson_IsHateCrime,1
2020,geoId/18,Offense_Count_CriminalIncidents_DestructionOrDamageOrVandalismOfProperty_IsHateCrime,24
2020,geoId/18,Offense_Count_CriminalIncidents_OtherCrimesAgainstProperty_IsHateCrime,5
2020,geoId/18,Offense_Count_CriminalIncidents_CrimeAgainstSociety_IsHateCrime,13
2020,geoId/19,Offense_Count_CriminalIncidents_IsHateCrime,18
2020,geoId/19,Offense_Count_CriminalIncidents_MurderAndNonNegligentManslaughter_IsHateCrime,0
2020,geoId/19,Offense_Count_CriminalIncidents_ForcibleRape_IsHateCrime,0
2020,geoId/19,Offense_Count_CriminalIncidents_AggravatedAssault_IsHateCrime,1
2020,geoId/19,Offense_Count_CriminalIncidents_SimpleAssault_IsHateCrime,7
2020,geoId/19,Offense_Count_CriminalIncidents_Intimidation_IsHateCrime,1
2020,geoId/19,Offense_Count_CriminalIncidents_OtherCrimesAgainstPerson_IsHateCrime,0
2020,geoId/19,Offense_Count_CriminalIncidents_Robbery_IsHateCrime,1
2020,geoId/19,Offense_Count_CriminalIncidents_Burglary_IsHateCrime,1
2020,geoId/19,Offense_Count_CriminalIncidents_LarcenyTheft_IsHateCrime,0
2020,geoId/19,Offense_Count_CriminalIncidents_MotorVehicleTheft_IsHateCrime,0
2020,geoId/19,Offense_Count_CriminalIncidents_Arson_IsHateCrime,0
2020,geoId/19,Offense_Count_CriminalIncidents_DestructionOrDamageOrVandalismOfProperty_IsHateCrime,6
2020,geoId/19,Offense_Count_CriminalIncidents_OtherCrimesAgainstProperty_IsHateCrime,0
2020,geoId/19,Offense_Count_CriminalIncidents_CrimeAgainstSociety_IsHateCrime,1
2020,geoId/20,Offense_Count_CriminalIncidents_IsHateCrime,156
2020,geoId/20,Offense_Count_CriminalIncidents_MurderAndNonNegligentManslaughter_IsHateCrime,0
2020,geoId/20,Offense_Count_CriminalIncidents_ForcibleRape_IsHateCrime,0
2020,geoId/20,Offense_Count_CriminalIncidents_AggravatedAssault_IsHateCrime,24
2020,geoId/20,Offense_Count_CriminalIncidents_SimpleAssault_IsHateCrime,11
2020,geoId/20,Offense_Count_CriminalIncidents_Intimidation_IsHateCrime,38
2020,geoId/20,Offense_Count_CriminalIncidents_OtherCrimesAgainstPerson_IsHateCrime,1
2020,geoId/20,Offense_Count_CriminalIncidents_Robbery_IsHateCrime,1
2020,geoId/20,Offense_Count_CriminalIncidents_Burglary_IsHateCrime,2
2020,geoId/20,Offense_Count_CriminalIncidents_LarcenyTheft_IsHateCrime,9
2020,geoId/20,Offense_Count_CriminalIncidents_MotorVehicleTheft_IsHateCrime,1
2020,geoId/20,Offense_Count_CriminalIncidents_Arson_IsHateCrime,2
2020,geoId/20,Offense_Count_CriminalIncidents_DestructionOrDamageOrVandalismOfProperty_IsHateCrime,49
2020,geoId/20,Offense_Count_CriminalIncidents_OtherCrimesAgainstProperty_IsHateCrime,5
2020,geoId/20,Offense_Count_CriminalIncidents_CrimeAgainstSociety_IsHateCrime,13
2020,geoId/21,Offense_Count_CriminalIncidents_IsHateCrime,229
2020,geoId/21,Offense_Count_CriminalIncidents_MurderAndNonNegligentManslaughter_IsHateCrime,0
2020,geoId/21,Offense_Count_CriminalIncidents_ForcibleRape_IsHateCrime,2
2020,geoId/21,Offense_Count_CriminalIncidents_AggravatedAssault_IsHateCrime,12
2020,geoId/21,Offense_Count_CriminalIncidents_SimpleAssault_IsHateCrime,52
2020,geoId/21,Offense_Count_CriminalIncidents_Intimidation_IsHateCrime,96
2020,geoId/21,Offense_Count_CriminalIncidents_OtherCrimesAgainstPerson_IsHateCrime,1
2020,geoId/21,Offense_Count_CriminalIncidents_Robbery_IsHateCrime,3
2020,geoId/21,Offense_Count_CriminalIncidents_Burglary_IsHateCrime,2
2020,geoId/21,Offense_Count_CriminalIncidents_LarcenyTheft_IsHateCrime,3
2020,geoId/21,Offense_Count_CriminalIncidents_MotorVehicleTheft_IsHateCrime,2
2020,geoId/21,Offense_Count_CriminalIncidents_Arson_IsHateCrime,3
2020,geoId/21,Offense_Count_CriminalIncidents_DestructionOrDamageOrVandalismOfProperty_IsHateCrime,50
2020,geoId/21,Offense_Count_CriminalIncidents_OtherCrimesAgainstProperty_IsHateCrime,0
2020,geoId/21,Offense_Count_CriminalIncidents_CrimeAgainstSociety_IsHateCrime,3
2020,geoId/22,Offense_Count_CriminalIncidents_IsHateCrime,53
2020,geoId/22,Offense_Count_CriminalIncidents_MurderAndNonNegligentManslaughter_IsHateCrime,0
2020,geoId/22,Offense_Count_CriminalIncidents_ForcibleRape_IsHateCrime,0
2020,geoId/22,Offense_Count_CriminalIncidents_AggravatedAssault_IsHateCrime,17
2020,geoId/22,Offense_Count_CriminalIncidents_SimpleAssault_IsHateCrime,16
2020,geoId/22,Offense_Count_CriminalIncidents_Intimidation_IsHateCrime,1
2020,geoId/22,Offense_Count_CriminalIncidents_OtherCrimesAgainstPerson_IsHateCrime,0
2020,geoId/22,Offense_Count_CriminalIncidents_Robbery_IsHateCrime,1
2020,geoId/22,Offense_Count_CriminalIncidents_Burglary_IsHateCrime,2
2020,geoId/22,Offense_Count_CriminalIncidents_LarcenyTheft_IsHateCrime,1
2020,geoId/22,Offense_Count_CriminalIncidents_MotorVehicleTheft_IsHateCrime,0
2020,geoId/22,Offense_Count_CriminalIncidents_Arson_IsHateCrime,0
2020,geoId/22,Offense_Count_CriminalIncidents_DestructionOrDamageOrVandalismOfProperty_IsHateCrime,7
2020,geoId/22,Offense_Count_CriminalIncidents_OtherCrimesAgainstProperty_IsHateCrime,0
2020,geoId/22,Offense_Count_CriminalIncidents_CrimeAgainstSociety_IsHateCrime,8
2020,geoId/23,Offense_Count_CriminalIncidents_IsHateCrime,93
2020,geoId/23,Offense_Count_CriminalIncidents_MurderAndNonNegligentManslaughter_IsHateCrime,0
2020,geoId/23,Offense_Count_CriminalIncidents_ForcibleRape_IsHateCrime,0
2020,geoId/23,Offense_Count_CriminalIncidents_AggravatedAssault_IsHateCrime,6
2020,geoId/23,Offense_Count_CriminalIncidents_SimpleAssault_IsHateCrime,12
2020,geoId/23,Offense_Count_CriminalIncidents_Intimidation_IsHateCrime,24
2020,geoId/23,Offense_Count_CriminalIncidents_OtherCrimesAgainstPerson_IsHateCrime,0
2020,geoId/23,Offense_Count_CriminalIncidents_Robbery_IsHateCrime,0
2020,geoId/23,Offense_Count_CriminalIncidents_Burglary_IsHateCrime,0
2020,geoId/23,Offense_Count_CriminalIncidents_LarcenyTheft_IsHateCrime,29
2020,geoId/23,Offense_Count_CriminalIncidents_MotorVehicleTheft_IsHateCrime,0
2020,geoId/23,Offense_Count_CriminalIncidents_Arson_IsHateCrime,1
2020,geoId/23,Offense_Count_CriminalIncidents_DestructionOrDamageOrVandalismOfProperty_IsHateCrime,20
