Year,StatVar,Quantity
2015,Offense_Count_CriminalIncidents_Arson_IsHateCrime_VictimTypeBusiness,1.0
2015,Offense_Count_CriminalIncidents_Arson_IsHateCrime_VictimTypeGovernment,1.0
2015,Offense_Count_CriminalIncidents_Arson_IsHateCrime_VictimTypeReligiousOrganization,7.0
2015,Offense_Count_CriminalIncidents_Arson_IsHateCrime_VictimTypeSociety,0.0
2015,Offense_Count_CriminalIncidents_Arson_IsHateCrime_VictimTypeOtherVictimTypeOrUnknownVictimTypeOrMultipleVictimType,5.0
2015,Offense_Count_CriminalIncidents_DestructionOrDamageOrVandalismOfProperty_IsHateCrime,1698
2015,Offense_Count_CriminalIncidents_DestructionOrDamageOrVandalismOfProperty_IsHateCrime_VictimTypePerson,777.0
2015,Offense_Count_CriminalIncidents_DestructionOrDamageOrVandalismOfProperty_IsHateCrime_VictimTypeBusiness,222.0
2015,Offense_Count_CriminalIncidents_DestructionOrDamageOrVandalismOfProperty_IsHateCrime_VictimTypeGovernment,139.0
2015,Offense_Count_CriminalIncidents_DestructionOrDamageOrVandalismOfProperty_IsHateCrime_VictimTypeReligiousOrganization,159.0
2015,Offense_Count_CriminalIncidents_DestructionOrDamageOrVandalismOfProperty_IsHateCrime_VictimTypeSociety,0.0
2015,Offense_Count_CriminalIncidents_DestructionOrDamageOrVandalismOfProperty_IsHateCrime_VictimTypeOtherVictimTypeOrUnknownVictimTypeOrMultipleVictimType,401.0
2015,Offense_Count_CriminalIncidents_OtherCrimesAgainstProperty_IsHateCrime,66
2015,Offense_Count_CriminalIncidents_OtherCrimesAgainstProperty_IsHateCrime_VictimTypePerson,49.0
2015,Offense_Count_CriminalIncidents_OtherCrimesAgainstProperty_IsHateCrime_VictimTypeBusiness,12.0
2015,Offense_Count_CriminalIncidents_OtherCrimesAgainstProperty_IsHateCrime_VictimTypeGovernment,1.0
2015,Offense_Count_CriminalIncidents_OtherCrimesAgainstProperty_IsHateCrime_VictimTypeReligiousOrganization,0.0
2015,Offense_Count_CriminalIncidents_OtherCrimesAgainstProperty_IsHateCrime_VictimTypeSociety,0.0
2015,Offense_Count_CriminalIncidents_OtherCrimesAgainstProperty_IsHateCrime_VictimTypeOtherVictimTypeOrUnknownVictimTypeOrMultipleVictimType,4.0
2015,Offense_Count_CriminalIncidents_CrimeAgainstSociety_IsHateCrime,65
2015,Offense_Count_CriminalIncidents_CrimeAgainstSociety_IsHateCrime_VictimTypeSociety,65.0
