StateName,DistrictName,StationName,WaterStationLatitude,WaterStationLongitude,DistrictCode,dcid,WaterSource
Assam,Marigaon,Jagibhakatgaon,26.17756944,92.21705833,296,india_wris/296_Jagibhakatgaon,dcs:SurfaceWater
Assam,Nagaon,Kampur,26.15279444,92.65360833,297,india_wris/297_Kampur,dcs:SurfaceWater
Assam,Nalbari,Pagladiya N T Road Crossing,26.44944444,91.46416667,298,india_wris/298_PagladiyaNTRoadCrossing,dcs:SurfaceWater
Assam,Sivasagar,Bihubar,26.85583333,94.79944444,300,india_wris/300_Bihubar,dcs:SurfaceWater
Assam,Sivasagar,Desangpani,27.04722222,94.9125,300,india_wris/300_Desangpani,dcs:SurfaceWater
Assam,Sivasagar,Nanglamoraghat,26.98500556,94.77708056,300,india_wris/300_Nanglamoraghat,dcs:SurfaceWater
Assam,Sivasagar,Sivasagar,26.98194444,94.57916667,300,india_wris/300_Sivasagar,dcs:SurfaceWater
Assam,Sonitpur,Bhalukpong,27.01444444,92.64972222,301,india_wris/301_Bhalukpong,dcs:SurfaceWater
Assam,Sonitpur,Bhomoraguri,26.61027778,92.86027778,301,india_wris/301_Bhomoraguri,dcs:SurfaceWater
Assam,Sonitpur,Nt Road Crossing Jia-Bharali,26.80976389,92.87663611,301,india_wris/301_NtRoadCrossingJiaBharali,dcs:SurfaceWater
Assam,Sonitpur,Tezpur,26.61555556,92.79666667,301,india_wris/301_Tezpur,dcs:SurfaceWater
Assam,Tinsukia,Dholabazar,27.75666667,95.60055556,302,india_wris/302_Dholabazar,dcs:SurfaceWater
Assam,Tinsukia,Margherita,27.28361111,95.66277778,302,india_wris/302_Margherita,dcs:SurfaceWater
Assam,Tinsukia,Udaipur,27.33714722,95.85018056,302,india_wris/302_Udaipur,dcs:SurfaceWater
Bihar,Bhojpur,Koelwar,25.5725,84.79583333,193,india_wris/193_Koelwar,dcs:SurfaceWater
Bihar,Buxar,Buxar,25.56666667,83.96666667,194,india_wris/194_Buxar,dcs:SurfaceWater
Bihar,Darbhanga,Ekmighat,26.21666667,85.88333333,195,india_wris/195_Ekmighat,dcs:SurfaceWater
Bihar,Darbhanga,Hayaghat,26.0525,85.87444444,195,india_wris/195_Hayaghat,dcs:SurfaceWater
Bihar,Gaya,Gaya,24.795,85.01583333,196,india_wris/196_Gaya,dcs:SurfaceWater
Bihar,Katihar,Labha,25.43027778,87.76722222,201,india_wris/201_Labha,dcs:SurfaceWater
Bihar,Lakhisarai,Lakhisarai,25.17583333,86.10111111,204,india_wris/204_Lakhisarai,dcs:SurfaceWater
Bihar,Madhubani,Jainagar,26.57138889,86.22583333,206,india_wris/206_Jainagar,dcs:SurfaceWater
Bihar,Madhubani,Jhanjharpur,26.23333333,86.26666667,206,india_wris/206_Jhanjharpur,dcs:SurfaceWater
Bihar,Muzaffarpur,Sikandarpur (Muzzafarpur),26.13333333,85.4,208,india_wris/208_SikandarpurMuzzafarpur,dcs:SurfaceWater
Bihar,Patna,Hathidah,25.385,85.9875,212,india_wris/212_Hathidah,dcs:SurfaceWater
Bihar,Patna,Patna Gandhighat,25.61666667,85.1725,212,india_wris/212_PatnaGandhighat,dcs:SurfaceWater
Bihar,Patna,Sripalpur,25.50027778,85.10944444,212,india_wris/212_Sripalpur,dcs:SurfaceWater
Bihar,Patna,Triveni,27.44166667,83.91666667,212,india_wris/212_Triveni,dcs:SurfaceWater
Bihar,Purnia,Azamabad,25.86666667,87.28333333,214,india_wris/214_Azamabad,dcs:SurfaceWater
Bihar,Saharsa,Baltara,25.66666667,86.5,216,india_wris/216_Baltara,dcs:SurfaceWater
Bihar,Sitamarhi,Dheng Bridge,26.72861111,85.32222222,221,india_wris/221_DhengBridge,dcs:SurfaceWater
Bihar,Vaishali,Lalganj,25.85194444,85.16305556,224,india_wris/224_Lalganj,dcs:SurfaceWater
Chhattisgarh,Baloda Bazar,Simga,21.63308056,81.68486944,644,india_wris/644_Simga,dcs:SurfaceWater
Chhattisgarh,Bastar,Jagdalpur,19.08333333,82.05,374,india_wris/374_Jagdalpur,dcs:SurfaceWater
Chhattisgarh,Bijapur,Pathagudem,18.7,80.3,636,india_wris/636_Pathagudem,dcs:SurfaceWater
Chhattisgarh,Bilaspur,Ghatora,22.048592,82.22195611,375,india_wris/375_Ghatora,dcs:SurfaceWater
Chhattisgarh,Bilaspur,Jondhra,21.71249167,82.33310611,375,india_wris/375_Jondhra,dcs:SurfaceWater
Chhattisgarh,Bilaspur,Rampur,21.64719167,82.51616389,375,india_wris/375_Rampur,dcs:SurfaceWater
Chhattisgarh,Durg,Andhiyar Khore,21.83388889,81.5975,378,india_wris/378_AndhiyarKhore,dcs:SurfaceWater
Chhattisgarh,Durg,Kotni,21.24,81.25027778,378,india_wris/378_Kotni,dcs:SurfaceWater
Chhattisgarh,Gariyaband,Rajim,20.97507778,81.88103889,645,india_wris/645_Rajim,dcs:SurfaceWater
Chhattisgarh,Janjgir-Champa,Bamnidhi,21.90848611,82.71364,379,india_wris/379_Bamnidhi,dcs:SurfaceWater
Chhattisgarh,Janjgir-Champa,Basantpur,21.7385,82.78594167,379,india_wris/379_Basantpur,dcs:SurfaceWater
Chhattisgarh,Janjgir-Champa,Seorinarayan,21.718535,82.59754306,379,india_wris/379_Seorinarayan,dcs:SurfaceWater
Chhattisgarh,Korea,Manendragarh,23.20536111,82.21640111,384,india_wris/384_Manendragarh,dcs:SurfaceWater
Chhattisgarh,Raigarh,Kurubhata,21.98127778,83.2106,386,india_wris/386_Kurubhata,dcs:SurfaceWater
Chhattisgarh,Raipur,Baronda,20.91,81.88805556,387,india_wris/387_Baronda,dcs:SurfaceWater
Chhattisgarh,Raipur,Pathardihi,21.34080278,81.59498889,387,india_wris/387_Pathardihi,dcs:SurfaceWater
Delhi,North,Delhi Railway Bridge,28.65916667,77.245,080,india_wris/080_DelhiRailwayBridge,dcs:SurfaceWater
Delhi,North West,Palla,28.82944444,77.22416667,082,india_wris/082_Palla,dcs:SurfaceWater
Gujarat,Ahmadabad,Vautha,22.64972222,72.53555556,438,india_wris/438_Vautha,dcs:SurfaceWater
Gujarat,Amreli,Lowara,21.44333333,71.56166667,439,india_wris/439_Lowara,dcs:SurfaceWater
Gujarat,Anand,Khanpur,22.53194444,73.14083333,440,india_wris/440_Khanpur,dcs:SurfaceWater
Gujarat,Banas Kantha,Chitrasani,24.28888889,72.49833333,441,india_wris/441_Chitrasani,dcs:SurfaceWater
Gujarat,Narmada,Garudeshwar,22.265,73.72722222,452,india_wris/452_Garudeshwar,dcs:SurfaceWater
Gujarat,Rajkot,Ganod,21.66472222,70.18111111,457,india_wris/457_Ganod,dcs:SurfaceWater
Gujarat,Sabar Kantha,Derol Bridge,23.57333333,72.80694444,458,india_wris/458_DerolBridge,dcs:SurfaceWater
Gujarat,Surat,Mahuwa,21.01444444,73.14027778,459,india_wris/459_Mahuwa,dcs:SurfaceWater
Gujarat,Surat,Motinaroli,21.23777778,72.96333333,459,india_wris/459_Motinaroli,dcs:SurfaceWater
Himachal Pradesh,Sirmaur,Paonta,30.43055556,77.59111111,024,india_wris/024_Paonta,dcs:SurfaceWater
Himachal Pradesh,Solan,Yaswant Nagar,30.88638889,77.20194444,025,india_wris/025_YaswantNagar,dcs:SurfaceWater
Jharkhand,Dumka,Maharo,24.31666667,87.23333333,326,india_wris/326_Maharo,dcs:SurfaceWater
Jharkhand,East Singhbum,Ghatsila,22.58416667,86.46694444,327,india_wris/327_Ghatsila,dcs:SurfaceWater
Jharkhand,East Singhbum,Jamshedpur,22.81666667,86.21083333,327,india_wris/327_Jamshedpur,dcs:SurfaceWater
Jharkhand,Hazaribagh,Hendegir,23.69583333,85.17944444,332,india_wris/332_Hendegir,dcs:SurfaceWater
Jharkhand,Jamtara,Jamtara,23.97777778,86.855,333,india_wris/333_Jamtara,dcs:SurfaceWater
Jharkhand,Palamu,Japla,24.56805556,83.975,338,india_wris/338_Japla,dcs:SurfaceWater
Jharkhand,Palamu,Mohammad Ganj,24.2,83.95,338,india_wris/338_MohammadGanj,dcs:SurfaceWater
Jharkhand,Ramgarh,Ramgarh,23.64166667,85.51305556,607,india_wris/607_Ramgarh,dcs:SurfaceWater
Jharkhand,Saraikela Kharsawan,Adityapur,22.7875,86.17388889,341,india_wris/341_Adityapur,dcs:SurfaceWater
Jharkhand,Simdega,Tilga,22.62361111,84.41722222,342,india_wris/342_Tilga,dcs:SurfaceWater
Karnataka,Ballari,T. Ramapuram,15.66111111,76.96555556,528,india_wris/528_TRamapuram,dcs:SurfaceWater
Karnataka,Bidar,Saigaon,18.05,77.05,529,india_wris/529_Saigaon,dcs:SurfaceWater
Karnataka,Chamarajanagara,Biligundulu,12.18222222,77.72388889,531,india_wris/531_Biligundulu,dcs:SurfaceWater
Karnataka,Chamarajanagara,Kudlur,11.84055556,77.46277778,531,india_wris/531_Kudlur,dcs:SurfaceWater
Karnataka,Dakshina Kannada,Addoor,12.92888889,74.95388889,534,india_wris/534_Addoor,dcs:SurfaceWater
Karnataka,Dakshina Kannada,Bantwal,12.88083333,75.04111111,534,india_wris/534_Bantwal,dcs:SurfaceWater
Karnataka,Kalaburagi,Malkhed,17.20333333,77.15638889,538,india_wris/538_Malkhed,dcs:SurfaceWater
Karnataka,Raichur,Huvinhedigi,16.49027778,76.92305556,546,india_wris/546_Huvinhedigi,dcs:SurfaceWater
Karnataka,Raichur,Mantralayam,15.95,77.43333333,546,india_wris/546_Mantralayam,dcs:SurfaceWater
Karnataka,Udupi,Avershe,13.52138889,74.88,549,india_wris/549_Avershe,dcs:SurfaceWater
Karnataka,Udupi,Haladi,13.58166667,74.85777778,549,india_wris/549_Haladi,dcs:SurfaceWater
Karnataka,Udupi,Yennehole,13.29416667,74.98055556,549,india_wris/549_Yennehole,dcs:SurfaceWater
Karnataka,Uttara Kannada,Santeguli,14.43444444,74.58888889,550,india_wris/550_Santeguli,dcs:SurfaceWater
Karnataka,Yadgir,Yadgir,16.7375,77.12527778,635,india_wris/635_Yadgir,dcs:SurfaceWater
Kerala,Ernakulam,Kalampur,9.990555556,76.63222222,555,india_wris/555_Kalampur,dcs:SurfaceWater
Kerala,Ernakulam,Neeleeswaram,10.18333333,76.49555556,555,india_wris/555_Neeleeswaram,dcs:SurfaceWater
Kerala,Ernakulam,Ramamangalam,9.943611111,76.47833333,555,india_wris/555_Ramamangalam,dcs:SurfaceWater
Kerala,Idukki,Vandiperiyar,9.573333333,77.09055556,556,india_wris/556_Vandiperiyar,dcs:SurfaceWater
Kerala,Kannur,Perumannu,11.98083333,75.57777778,557,india_wris/557_Perumannu,dcs:SurfaceWater
Kerala,Kasaragod,Erinjipuzha,12.49583333,75.15694444,558,india_wris/558_Erinjipuzha,dcs:SurfaceWater
Kerala,Kollam,Pattazhy,9.072777778,76.76111111,559,india_wris/559_Pattazhy,dcs:SurfaceWater
Kerala,Kottayam,Kidangoor,9.675,76.60277778,560,india_wris/560_Kidangoor,dcs:SurfaceWater
Kerala,Kozhikode,Kuttyadi,11.65083333,75.75833333,561,india_wris/561_Kuttyadi,dcs:SurfaceWater
Kerala,Malappuram,Karathodu,11.05694444,76.03944444,562,india_wris/562_Karathodu,dcs:SurfaceWater
Kerala,Malappuram,Kumbidi,10.85444444,76.02,562,india_wris/562_Kumbidi,dcs:SurfaceWater
Kerala,Malappuram,Kuniyil,11.23944444,76.02333333,562,india_wris/562_Kuniyil,dcs:SurfaceWater
Kerala,Malappuram,Pulamanthole,10.89805556,76.19194444,562,india_wris/562_Pulamanthole,dcs:SurfaceWater
Kerala,Palakkad,Mankara,10.76111111,76.48611111,563,india_wris/563_Mankara,dcs:SurfaceWater
Kerala,Palakkad,Pudur,10.7775,76.51222222,563,india_wris/563_Pudur,dcs:SurfaceWater
Kerala,Pathanamthitta,Kallooppara,9.436944444,76.65027778,564,india_wris/564_Kallooppara,dcs:SurfaceWater
Kerala,Pathanamthitta,Malakkara,9.3325,76.66305556,564,india_wris/564_Malakkara,dcs:SurfaceWater
Kerala,Pathanamthitta,Thumpamon,9.225,76.71444444,564,india_wris/564_Thumpamon,dcs:SurfaceWater
Kerala,Thiruvananthapuram,Ayilam,8.715,76.83333333,565,india_wris/565_Ayilam,dcs:SurfaceWater
Kerala,Thrissur,Arangali,10.28611111,76.32222222,566,india_wris/566_Arangali,dcs:SurfaceWater
Madhya Pradesh,Balaghat,Kumhari,21.88416667,80.17666667,392,india_wris/392_Kumhari,dcs:SurfaceWater
Madhya Pradesh,Balaghat,Rajegaon,21.62555556,80.25388889,392,india_wris/392_Rajegaon,dcs:SurfaceWater
Madhya Pradesh,Barwani,Pati,21.94361111,74.745,393,india_wris/393_Pati,dcs:SurfaceWater
Madhya Pradesh,Burhanpur,Burhanpur,21.29833333,76.23611111,397,india_wris/397_Burhanpur,dcs:SurfaceWater
Madhya Pradesh,Chhatarpur,Garrauli,25.06666667,79.35,398,india_wris/398_Garrauli,dcs:SurfaceWater
Madhya Pradesh,Chhindwara,Ramakona,21.72,78.82416667,399,india_wris/399_Ramakona,dcs:SurfaceWater
Madhya Pradesh,Datia,Seondha,26.16666667,78.78333333,401,india_wris/401_Seondha,dcs:SurfaceWater
Madhya Pradesh,Dhar,Dhulsar,22.20555556,74.85166667,403,india_wris/403_Dhulsar,dcs:SurfaceWater
Madhya Pradesh,Dindori,Dindori,22.94805556,81.07611111,404,india_wris/404_Dindori,dcs:SurfaceWater
Madhya Pradesh,Guna,A.B.Road X-Ing,24.36666667,77.08333333,406,india_wris/406_ABRoadXIng,dcs:SurfaceWater
Madhya Pradesh,Harda,Handia,22.49027778,76.99361111,408,india_wris/408_Handia,dcs:SurfaceWater
Madhya Pradesh,Hoshangabad,Chhidgaon,22.40583333,77.30777778,409,india_wris/409_Chhidgaon,dcs:SurfaceWater
Madhya Pradesh,Hoshangabad,Sandia,22.91583333,78.3475,409,india_wris/409_Sandia,dcs:SurfaceWater
Madhya Pradesh,Jabalpur,Patan,23.31166667,79.66277778,411,india_wris/411_Patan,dcs:SurfaceWater
Madhya Pradesh,Khargone,Kogaon,22.10166667,75.68388889,414,india_wris/414_Kogaon,dcs:SurfaceWater
Madhya Pradesh,Khargone,Mandleshwar,22.17166667,75.66083333,414,india_wris/414_Mandleshwar,dcs:SurfaceWater
Madhya Pradesh,Khargone,Mortakka,22.22638889,76.04722222,414,india_wris/414_Mortakka,dcs:SurfaceWater
Madhya Pradesh,Mandla,Bamni,22.48416667,80.37805556,415,india_wris/415_Bamni,dcs:SurfaceWater
Madhya Pradesh,Mandla,Manot,22.73555556,80.51222222,415,india_wris/415_Manot,dcs:SurfaceWater
Madhya Pradesh,Mandla,Mohgaon,22.76583333,80.62277778,415,india_wris/415_Mohgaon,dcs:SurfaceWater
Madhya Pradesh,Morena,Dholpur,26.65,77.9,417,india_wris/417_Dholpur,dcs:SurfaceWater
Madhya Pradesh,Narsinghpur,Barmanghat,23.03111111,79.01555556,418,india_wris/418_Barmanghat,dcs:SurfaceWater
Madhya Pradesh,Narsinghpur,Belkhedi,22.92777778,79.33972222,418,india_wris/418_Belkhedi,dcs:SurfaceWater
Madhya Pradesh,Narsinghpur,Gadarwara,22.92388889,78.79166667,418,india_wris/418_Gadarwara,dcs:SurfaceWater
Madhya Pradesh,Panna,Madla,24.73333333,80.2,420,india_wris/420_Madla,dcs:SurfaceWater
Madhya Pradesh,Ratlam,Mataji,23.34916667,74.72527778,423,india_wris/423_Mataji,dcs:SurfaceWater
Madhya Pradesh,Ratlam,Tal,23.71666667,75.35,423,india_wris/423_Tal,dcs:SurfaceWater
Madhya Pradesh,Sagar,Natunhat,23.54555556,78.90694444,425,india_wris/425_Natunhat,dcs:SurfaceWater
Madhya Pradesh,Satna,Satna (Panna-Khajuraho Bridge),24.56213889,80.90745556,426,india_wris/426_SatnaPannaKhajurahoBridge,dcs:SurfaceWater
Madhya Pradesh,Sehore,Hoshangabad,22.75611111,77.73416667,427,india_wris/427_Hoshangabad,dcs:SurfaceWater
Madhya Pradesh,Seoni,Keolari,22.38055556,79.9,428,india_wris/428_Keolari,dcs:SurfaceWater
Madhya Pradesh,Shahdol,Govardheghat,23.69055556,81.24638889,429,india_wris/429_Govardheghat,dcs:SurfaceWater
Madhya Pradesh,Shivpuri,Pachawali,25.16666667,77.71666667,432,india_wris/432_Pachawali,dcs:SurfaceWater
Madhya Pradesh,Sidhi,Kuldah Bridge,24.41666667,81.68333333,433,india_wris/433_KuldahBridge,dcs:SurfaceWater
Madhya Pradesh,Singrauli,Jhoku,24.42777778,82.20694444,638,india_wris/638_Jhoku,dcs:SurfaceWater
Madhya Pradesh,Ujjain,Mahidpur,23.48333333,75.63333333,435,india_wris/435_Mahidpur,dcs:SurfaceWater
Madhya Pradesh,Ujjain,Ujjain,23.16666667,75.76666667,435,india_wris/435_Ujjain,dcs:SurfaceWater
Maharashtra,Ahmednagar,Kopergaon,19.9,74.5,466,india_wris/466_Kopergaon,dcs:SurfaceWater
Maharashtra,Ahmednagar,Pachegaon,19.53333333,74.88333333,466,india_wris/466_Pachegaon,dcs:SurfaceWater
Maharashtra,Akola,Gopalkheda,20.87416667,76.99138889,467,india_wris/467_Gopalkheda,dcs:SurfaceWater
Maharashtra,Bhandara,Pauni,20.79611111,79.64222222,471,india_wris/471_Pauni,dcs:SurfaceWater
Maharashtra,Buldhana,Yerli,20.93638889,76.47416667,472,india_wris/472_Yerli,dcs:SurfaceWater
Maharashtra,Chandrapur,Ashti,19.68666667,79.78694444,473,india_wris/473_Ashti,dcs:SurfaceWater
Maharashtra,Chandrapur,Bamni (Balharsha),19.81472222,79.37944444,473,india_wris/473_BamniBalharsha,dcs:SurfaceWater
Maharashtra,Chandrapur,Sakmur/Sirpur,19.56138889,79.61333333,473,india_wris/473_SakmurSirpur,dcs:SurfaceWater
Maharashtra,Gadchiroli,Tekra,18.97833333,79.94694444,475,india_wris/475_Tekra,dcs:SurfaceWater
Maharashtra,Gadchiroli,Wairagarh,20.43333333,80.1,475,india_wris/475_Wairagarh,dcs:SurfaceWater
Maharashtra,Kolhapur,Kurundwad,16.68361111,74.60305556,480,india_wris/480_Kurundwad,dcs:SurfaceWater
Maharashtra,Nagpur,Satrapur/K.R.Bridge,21.21666667,79.23305556,484,india_wris/484_SatrapurKRBridge,dcs:SurfaceWater
Maharashtra,Nanded,Betmogra,18.71666667,77.53333333,485,india_wris/485_Betmogra,dcs:SurfaceWater
Maharashtra,Nanded,Degloor,18.54555556,77.5775,485,india_wris/485_Degloor,dcs:SurfaceWater
Maharashtra,Nanded,Nanded,19.15305556,77.34277778,485,india_wris/485_Nanded,dcs:SurfaceWater
Maharashtra,Nanded,Yelli,19.03527778,77.46666667,485,india_wris/485_Yelli,dcs:SurfaceWater
Maharashtra,Nandurbar,Sarangkheda,21.42833333,74.52722222,486,india_wris/486_Sarangkheda,dcs:SurfaceWater
Maharashtra,Nashik,Chanwada,20.05,73.46611111,487,india_wris/487_Chanwada,dcs:SurfaceWater
Maharashtra,Parbhani,Dhalegaon,19.2,76.36666667,489,india_wris/489_Dhalegaon,dcs:SurfaceWater
Maharashtra,Parbhani,G.R.Bridge,19.01666667,76.71666667,489,india_wris/489_GRBridge,dcs:SurfaceWater
Maharashtra,Parbhani,Purrna,19.18333333,77.03333333,489,india_wris/489_Purrna,dcs:SurfaceWater
Maharashtra,Parbhani,Zari,19.39472222,76.77333333,489,india_wris/489_Zari,dcs:SurfaceWater
Maharashtra,Pune,Phulgaon,18.6625,74.02,490,india_wris/490_Phulgaon,dcs:SurfaceWater
Maharashtra,Pune,Sarati,17.91194444,75.0075,490,india_wris/490_Sarati,dcs:SurfaceWater
Maharashtra,Raigad,Mangaon,18.23361111,73.285,491,india_wris/491_Mangaon,dcs:SurfaceWater
Maharashtra,Sangli,Arjunwad (Seasonal),16.78666667,74.63333333,493,india_wris/493_ArjunwadSeasonal,dcs:SurfaceWater
Maharashtra,Sangli,Samdoli (Seasonal),16.855,74.49722222,493,india_wris/493_SamdoliSeasonal,dcs:SurfaceWater
Maharashtra,Satara,Karad,17.3,74.06666667,494,india_wris/494_Karad,dcs:SurfaceWater
