Year,Place,StatVar,Quantity,Unit,ScalingFactor
2012,geoId/48323,dcid:Median_Earnings_Person_Male_ForeignBorn_PlaceOfBirthSouthamerica,"250,000+",InflationAdjustedUSD_CurrentYear,
2012,geoId/0645022,dcid:Median_Earnings_Person_Male_ForeignBorn_PlaceOfBirthSouthamerica,"2,500-",InflationAdjustedUSD_CurrentYear,
2012,geoId/4821892,dcid:Median_Earnings_Person_Male_ForeignBorn_PlaceOfBirthSouthamerica,"250,000+",InflationAdjustedUSD_CurrentYear,
2012,geoId/05131,dcid:Median_Income_Household_ForeignBorn_PlaceOfBirthSouthamerica,"250,000+",InflationAdjustedUSD_CurrentYear,
2012,geoId/48323,dcid:Median_Income_Household_ForeignBorn_PlaceOfBirthSouthamerica,"250,000+",InflationAdjustedUSD_CurrentYear,
2012,geoId/53025,dcid:Median_Income_Household_ForeignBorn_PlaceOfBirthSouthamerica,"2,500-",InflationAdjustedUSD_CurrentYear,
2012,geoId/4821892,dcid:Median_Income_Household_ForeignBorn_PlaceOfBirthSouthamerica,"250,000+",InflationAdjustedUSD_CurrentYear,
2012,geoId/05131,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthSouthamerica,9.0+,Rooms,
2012,geoId/53025,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthSouthamerica,9.0+,Rooms,
2012,geoId/0612524,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthSouthamerica,9.0+,Rooms,
2012,geoId/1766040,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthSouthamerica,9.0+,Rooms,
2012,geoId/3574520,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthSouthamerica,9.0+,Rooms,
2013,geoId/1258975,dcid:Median_Earnings_Person_Male_ForeignBorn_PlaceOfBirthMexico,"250,000+",InflationAdjustedUSD_CurrentYear,
2013,geoId/0642524,dcid:Median_Earnings_Person_Female_ForeignBorn_PlaceOfBirthCaribbean,"250,000+",InflationAdjustedUSD_CurrentYear,
2013,geoId/37061,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthCaribbean,9.0+,Rooms,
2013,geoId/0616532,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthCaribbean,9.0+,Rooms,
2013,geoId/0636448,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthCaribbean,9.0+,Rooms,
2013,geoId/0672016,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthCaribbean,9.0+,Rooms,
2013,geoId/0678120,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthCaribbean,9.0+,Rooms,
2013,geoId/0682996,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthCaribbean,9.0+,Rooms,
2013,geoId/06039,dcid:Median_Earnings_Person_Male_ForeignBorn_PlaceOfBirthSouthamerica,"2,500-",InflationAdjustedUSD_CurrentYear,
2013,geoId/0645022,dcid:Median_Earnings_Person_Male_ForeignBorn_PlaceOfBirthSouthamerica,"2,500-",InflationAdjustedUSD_CurrentYear,
2013,geoId/05131,dcid:Median_Income_Household_ForeignBorn_PlaceOfBirthSouthamerica,"250,000+",InflationAdjustedUSD_CurrentYear,
2013,geoId/1780060,dcid:Median_Income_Household_ForeignBorn_PlaceOfBirthSouthamerica,"250,000+",InflationAdjustedUSD_CurrentYear,
2013,geoId/05131,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthSouthamerica,9.0+,Rooms,
2013,geoId/0612524,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthSouthamerica,9.0+,Rooms,
2013,geoId/1780060,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthSouthamerica,9.0+,Rooms,
2014,geoId/4832372,dcid:Median_Income_Household_ForeignBorn_PlaceOfBirthCentralAmericaExceptMexico,"2,500-",InflationAdjustedUSD_CurrentYear,
2014,geoId/0642524,dcid:Median_Earnings_Person_Female_ForeignBorn_PlaceOfBirthCaribbean,"250,000+",InflationAdjustedUSD_CurrentYear,
2014,geoId/06107,dcid:Median_Income_Household_ForeignBorn_PlaceOfBirthCaribbean,"250,000+",InflationAdjustedUSD_CurrentYear,
2014,geoId/48187,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthCaribbean,9.0+,Rooms,
2014,geoId/0636448,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthCaribbean,9.0+,Rooms,
2014,geoId/0668028,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthCaribbean,9.0+,Rooms,
2014,geoId/0670098,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthCaribbean,9.0+,Rooms,
2014,geoId/0682996,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthCaribbean,9.0+,Rooms,
2014,geoId/4845384,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthCaribbean,9.0+,Rooms,
2014,geoId/4845744,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthCaribbean,9.0+,Rooms,
2014,geoId/05131,dcid:Median_Earnings_Person_Male_ForeignBorn_PlaceOfBirthSouthamerica,"250,000+",InflationAdjustedUSD_CurrentYear,
2014,geoId/06039,dcid:Median_Earnings_Person_Male_ForeignBorn_PlaceOfBirthSouthamerica,"2,500-",InflationAdjustedUSD_CurrentYear,
2014,geoId/0645022,dcid:Median_Earnings_Person_Male_ForeignBorn_PlaceOfBirthSouthamerica,"2,500-",InflationAdjustedUSD_CurrentYear,
2014,geoId/48375,dcid:Median_Income_Household_ForeignBorn_PlaceOfBirthSouthamerica,"2,500-",InflationAdjustedUSD_CurrentYear,
2014,geoId/53025,dcid:Median_Income_Household_ForeignBorn_PlaceOfBirthSouthamerica,"2,500-",InflationAdjustedUSD_CurrentYear,
2014,geoId/1780060,dcid:Median_Income_Household_ForeignBorn_PlaceOfBirthSouthamerica,"250,000+",InflationAdjustedUSD_CurrentYear,
2014,geoId/53025,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthSouthamerica,9.0+,Rooms,
2014,geoId/0612524,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthSouthamerica,9.0+,Rooms,
2014,geoId/1780060,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthSouthamerica,9.0+,Rooms,
2014,geoId/3574520,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthSouthamerica,9.0+,Rooms,
2015,geoId/1269812,dcid:Median_Income_Household_ForeignBorn_PlaceOfBirthMexico,"250,000+",InflationAdjustedUSD_CurrentYear,
2015,geoId/4821892,dcid:Median_Earnings_Person_Male_ForeignBorn_PlaceOfBirthCentralAmericaExceptMexico,"2,500-",InflationAdjustedUSD_CurrentYear,
2015,geoId/06041,dcid:Median_Earnings_Person_Male_ForeignBorn_PlaceOfBirthCaribbean,"250,000+",InflationAdjustedUSD_CurrentYear,
2015,geoId/06107,dcid:Median_Income_Household_ForeignBorn_PlaceOfBirthCaribbean,"250,000+",InflationAdjustedUSD_CurrentYear,
2015,geoId/0672016,dcid:Median_Income_Household_ForeignBorn_PlaceOfBirthCaribbean,"2,500-",InflationAdjustedUSD_CurrentYear,
2015,geoId/0677000,dcid:Median_Income_Household_ForeignBorn_PlaceOfBirthCaribbean,"250,000+",InflationAdjustedUSD_CurrentYear,
2015,geoId/4872656,dcid:Median_Income_Household_ForeignBorn_PlaceOfBirthCaribbean,"250,000+",InflationAdjustedUSD_CurrentYear,
2015,geoId/48257,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthCaribbean,9.0+,Rooms,
2015,geoId/0633588,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthCaribbean,9.0+,Rooms,
2015,geoId/0657456,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthCaribbean,9.0+,Rooms,
2015,geoId/0670098,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthCaribbean,9.0+,Rooms,
2015,geoId/4845384,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthCaribbean,9.0+,Rooms,
2015,geoId/4845744,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthCaribbean,9.0+,Rooms,
2015,geoId/4957300,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthCaribbean,9.0+,Rooms,
2015,geoId/5149792,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthCaribbean,9.0+,Rooms,
2015,geoId/06039,dcid:Median_Earnings_Person_Male_ForeignBorn_PlaceOfBirthSouthamerica,"2,500-",InflationAdjustedUSD_CurrentYear,
2015,geoId/0645022,dcid:Median_Earnings_Person_Male_ForeignBorn_PlaceOfBirthSouthamerica,"2,500-",InflationAdjustedUSD_CurrentYear,
2015,geoId/05131,dcid:Median_Income_Household_ForeignBorn_PlaceOfBirthSouthamerica,"2,500-",InflationAdjustedUSD_CurrentYear,
2015,geoId/3574520,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthSouthamerica,9.0+,Rooms,
2016,geoId/1249475,dcid:Median_Income_Household_ForeignBorn_PlaceOfBirthMexico,"2,500-",InflationAdjustedUSD_CurrentYear,
2016,geoId/1269812,dcid:Median_Income_Household_ForeignBorn_PlaceOfBirthMexico,"250,000+",InflationAdjustedUSD_CurrentYear,
2016,geoId/4821892,dcid:Median_Earnings_Person_Male_ForeignBorn_PlaceOfBirthCentralAmericaExceptMexico,"2,500-",InflationAdjustedUSD_CurrentYear,
2016,geoId/4868636,dcid:Median_Income_Household_ForeignBorn_PlaceOfBirthCentralAmericaExceptMexico,"2,500-",InflationAdjustedUSD_CurrentYear,
2016,geoId/05143,dcid:Median_Income_Household_ForeignBorn_PlaceOfBirthCaribbean,"2,500-",InflationAdjustedUSD_CurrentYear,
2016,geoId/06107,dcid:Median_Income_Household_ForeignBorn_PlaceOfBirthCaribbean,"250,000+",InflationAdjustedUSD_CurrentYear,
2016,geoId/0640886,dcid:Median_Income_Household_ForeignBorn_PlaceOfBirthCaribbean,"2,500-",InflationAdjustedUSD_CurrentYear,
2016,geoId/0677000,dcid:Median_Income_Household_ForeignBorn_PlaceOfBirthCaribbean,"250,000+",InflationAdjustedUSD_CurrentYear,
2016,geoId/53011,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthCaribbean,9.0+,Rooms,
2016,geoId/0633588,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthCaribbean,9.0+,Rooms,
2016,geoId/0657456,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthCaribbean,9.0+,Rooms,
2016,geoId/0670098,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthCaribbean,9.0+,Rooms,
2016,geoId/0678120,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthCaribbean,9.0+,Rooms,
2016,geoId/0682996,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthCaribbean,9.0+,Rooms,
2016,geoId/5374060,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthCaribbean,9.0+,Rooms,
2016,geoId/06039,dcid:Median_Earnings_Person_Male_ForeignBorn_PlaceOfBirthSouthamerica,"2,500-",InflationAdjustedUSD_CurrentYear,
2016,geoId/0645022,dcid:Median_Earnings_Person_Male_ForeignBorn_PlaceOfBirthSouthamerica,"2,500-",InflationAdjustedUSD_CurrentYear,
2016,geoId/08045,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthSouthamerica,9.0+,Rooms,
2016,geoId/26139,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthSouthamerica,9.0+,Rooms,
2016,geoId/53025,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthSouthamerica,9.0+,Rooms,
2017,geoId/1202681,dcid:Median_Earnings_Person_Female_ForeignBorn_PlaceOfBirthMexico,"250,000+",InflationAdjustedUSD_CurrentYear,
2017,geoId/1202681,dcid:Median_Income_Household_ForeignBorn_PlaceOfBirthMexico,"250,000+",InflationAdjustedUSD_CurrentYear,
2017,geoId/1249475,dcid:Median_Income_Household_ForeignBorn_PlaceOfBirthMexico,"2,500-",InflationAdjustedUSD_CurrentYear,
2017,geoId/1269812,dcid:Median_Income_Household_ForeignBorn_PlaceOfBirthMexico,"250,000+",InflationAdjustedUSD_CurrentYear,
2017,geoId/48323,dcid:Median_Earnings_Person_Male_ForeignBorn_PlaceOfBirthCentralAmericaExceptMexico,"2,500-",InflationAdjustedUSD_CurrentYear,
2017,geoId/4821892,dcid:Median_Earnings_Person_Male_ForeignBorn_PlaceOfBirthCentralAmericaExceptMexico,"2,500-",InflationAdjustedUSD_CurrentYear,
2017,geoId/4868636,dcid:Median_Income_Household_ForeignBorn_PlaceOfBirthCentralAmericaExceptMexico,"2,500-",InflationAdjustedUSD_CurrentYear,
2017,geoId/05143,dcid:Median_Income_Household_ForeignBorn_PlaceOfBirthCaribbean,"2,500-",InflationAdjustedUSD_CurrentYear,
2017,geoId/06107,dcid:Median_Income_Household_ForeignBorn_PlaceOfBirthCaribbean,"250,000+",InflationAdjustedUSD_CurrentYear,
2017,geoId/0677000,dcid:Median_Income_Household_ForeignBorn_PlaceOfBirthCaribbean,"250,000+",InflationAdjustedUSD_CurrentYear,
2017,geoId/48139,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthCaribbean,9.0+,Rooms,
2017,geoId/53011,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthCaribbean,9.0+,Rooms,
2017,geoId/0633588,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthCaribbean,9.0+,Rooms,
2017,geoId/0670098,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthCaribbean,9.0+,Rooms,
2017,geoId/0678120,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthCaribbean,9.0+,Rooms,
2017,geoId/0682996,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthCaribbean,9.0+,Rooms,
2017,geoId/5374060,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthCaribbean,9.0+,Rooms,
2017,geoId/4857200,dcid:Median_Income_Household_ForeignBorn_PlaceOfBirthSouthamerica,"250,000+",InflationAdjustedUSD_CurrentYear,
2017,geoId/08045,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthSouthamerica,9.0+,Rooms,
2017,geoId/26139,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthSouthamerica,9.0+,Rooms,
2017,geoId/4857200,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthSouthamerica,9.0+,Rooms,
2018,geoId/1202681,dcid:Median_Earnings_Person_Female_ForeignBorn_PlaceOfBirthMexico,"250,000+",InflationAdjustedUSD_CurrentYear,
2018,geoId/1202681,dcid:Median_Income_Household_ForeignBorn_PlaceOfBirthMexico,"250,000+",InflationAdjustedUSD_CurrentYear,
2018,geoId/1269812,dcid:Median_Income_Household_ForeignBorn_PlaceOfBirthMexico,"250,000+",InflationAdjustedUSD_CurrentYear,
2018,geoId/4868636,dcid:Median_Income_Household_ForeignBorn_PlaceOfBirthCentralAmericaExceptMexico,"2,500-",InflationAdjustedUSD_CurrentYear,
2018,geoId/0636770,dcid:Median_Earnings_Person_Male_ForeignBorn_PlaceOfBirthCaribbean,"250,000+",InflationAdjustedUSD_CurrentYear,
2018,geoId/05143,dcid:Median_Income_Household_ForeignBorn_PlaceOfBirthCaribbean,"2,500-",InflationAdjustedUSD_CurrentYear,
2018,geoId/06107,dcid:Median_Income_Household_ForeignBorn_PlaceOfBirthCaribbean,"250,000+",InflationAdjustedUSD_CurrentYear,
2018,geoId/0672016,dcid:Median_Income_Household_ForeignBorn_PlaceOfBirthCaribbean,"250,000+",InflationAdjustedUSD_CurrentYear,
2018,geoId/48139,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthCaribbean,9.0+,Rooms,
2018,geoId/0639290,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthCaribbean,9.0+,Rooms,
2018,geoId/4872656,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthCaribbean,9.0+,Rooms,
2018,geoId/06025,dcid:Median_Earnings_Person_Male_ForeignBorn_PlaceOfBirthSouthamerica,"250,000+",InflationAdjustedUSD_CurrentYear,
2018,geoId/04023,dcid:Median_Income_Household_ForeignBorn_PlaceOfBirthSouthamerica,"250,000+",InflationAdjustedUSD_CurrentYear,
2018,geoId/08045,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthSouthamerica,9.0+,Rooms,
2019,geoId/1202681,dcid:Median_Income_Household_ForeignBorn_PlaceOfBirthMexico,"250,000+",InflationAdjustedUSD_CurrentYear,
2019,geoId/1249475,dcid:Median_Income_Household_ForeignBorn_PlaceOfBirthMexico,"2,500-",InflationAdjustedUSD_CurrentYear,
2019,geoId/4868636,dcid:Median_Income_Household_ForeignBorn_PlaceOfBirthCentralAmericaExceptMexico,"2,500-",InflationAdjustedUSD_CurrentYear,
2019,geoId/08013,dcid:Median_Earnings_Person_Female_ForeignBorn_PlaceOfBirthCaribbean,"250,000+",InflationAdjustedUSD_CurrentYear,
2019,geoId/0675000,dcid:Median_Earnings_Person_Female_ForeignBorn_PlaceOfBirthCaribbean,"2,500-",InflationAdjustedUSD_CurrentYear,
2019,geoId/05143,dcid:Median_Income_Household_ForeignBorn_PlaceOfBirthCaribbean,"2,500-",InflationAdjustedUSD_CurrentYear,
2019,geoId/0615044,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthCaribbean,9.0+,Rooms,
2019,geoId/0639290,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthCaribbean,9.0+,Rooms,
2019,geoId/0646842,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthCaribbean,9.0+,Rooms,
2019,geoId/0678120,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthCaribbean,9.0+,Rooms,
2019,geoId/1707133,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthCaribbean,9.0+,Rooms,
2019,geoId/06025,dcid:Median_Earnings_Person_Male_ForeignBorn_PlaceOfBirthSouthamerica,"250,000+",InflationAdjustedUSD_CurrentYear,
2019,geoId/53007,dcid:Median_Earnings_Person_Male_ForeignBorn_PlaceOfBirthSouthamerica,"250,000+",InflationAdjustedUSD_CurrentYear,
2019,geoId/04023,dcid:Median_Income_Household_ForeignBorn_PlaceOfBirthSouthamerica,"250,000+",InflationAdjustedUSD_CurrentYear,
2019,geoId/0641180,dcid:Median_Income_Household_ForeignBorn_PlaceOfBirthSouthamerica,"2,500-",InflationAdjustedUSD_CurrentYear,
2019,geoId/48139,dcid:Median_NumberOfRooms_HousingUnit_ForeignBorn_OccupiedHousingUnit_PlaceOfBirthSouthamerica,9.0+,Rooms,
