Year,Place,StatVar,Quantity
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceAsianAlone_OwnerOccupied,76089.65
2010,country/USA,dcid:Count_HousingUnit_HouseholderRaceNativeHawaiianOrOtherPacificIslanderAlone_OwnerOccupied,76089.65
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceNativeHawaiianOrOtherPacificIslanderAlone_OwnerOccupied,76089.65
2010,country/USA,dcid:Count_HousingUnit_HouseholderRaceSomeOtherRaceAlone_OwnerOccupied,1902241.25
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceSomeOtherRaceAlone_OwnerOccupied,76089.65
2010,country/USA,dcid:Count_HousingUnit_HouseholderRaceTwoOrMoreRaces_OwnerOccupied,913075.8
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceTwoOrMoreRaces_OwnerOccupied,76089.65
2010,country/USA,dcid:Count_HousingUnit_HouseholderRaceHispanicOrLatino_OwnerOccupied,6239351.3
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceHispanicOrLatino_OwnerOccupied,76089.65
2010,country/USA,dcid:Count_HousingUnit_HouseholderRaceWhiteAloneNotHispanicOrLatino_OwnerOccupied,59806464.9
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceWhiteAloneNotHispanicOrLatino_OwnerOccupied,76089.65
2010,country/USA,dcid:Count_HousingUnit_HouseholderAge35OrLessYears_OwnerOccupied,8902489.05
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge35OrLessYears_OwnerOccupied,76089.65
2010,country/USA,dcid:Count_HousingUnit_HouseholderAge35To44Years_OwnerOccupied,14457033.5
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge35To44Years_OwnerOccupied,76089.65
2010,country/USA,dcid:Count_HousingUnit_HouseholderAge45To54Years_OwnerOccupied,18109336.7
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge45To54Years_OwnerOccupied,76089.65
2010,country/USA,dcid:Count_HousingUnit_HouseholderAge55To64Years_OwnerOccupied,15674467.9
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge55To64Years_OwnerOccupied,76089.65
2010,country/USA,dcid:Count_HousingUnit_HouseholderAge65To74Years_OwnerOccupied,10196013.1
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge65To74Years_OwnerOccupied,76089.65
2010,country/USA,dcid:Count_HousingUnit_HouseholderAge75To84Years_OwnerOccupied,6619799.55
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge75To84Years_OwnerOccupied,76089.65
2010,country/USA,dcid:Count_HousingUnit_HouseholderAge85OrMoreYears_OwnerOccupied,2130510.2
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge85OrMoreYears_OwnerOccupied,76089.65
2010,country/USA,dcid:Count_HousingUnit_HouseholderEducationalAttainmentLessThanHighSchoolGraduate_OwnerOccupied,8065502.9
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderEducationalAttainmentLessThanHighSchoolGraduate_OwnerOccupied,76089.65
2010,country/USA,dcid:Count_HousingUnit_HouseholderEducationalAttainmentHighSchoolGraduateIncludesEquivalency_OwnerOccupied,20011577.95
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderEducationalAttainmentHighSchoolGraduateIncludesEquivalency_OwnerOccupied,76089.65
2010,country/USA,dcid:Count_HousingUnit_HouseholderEducationalAttainmentSomeCollegeOrAssociatesDegree_OwnerOccupied,22446446.75
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderEducationalAttainmentSomeCollegeOrAssociatesDegree_OwnerOccupied,76089.65
2010,country/USA,dcid:Count_HousingUnit_HouseholderEducationalAttainmentBachelorsDegreeOrHigher_OwnerOccupied,25566122.4
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderEducationalAttainmentBachelorsDegreeOrHigher_OwnerOccupied,76089.65
2010,country/USA,dcid:Count_HousingUnit_MovedInDate2000OrLater_OwnerOccupied,34088163.2
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_MovedInDate2000OrLater_OwnerOccupied,76089.65
2010,country/USA,dcid:Count_HousingUnit_MovedInDate1990To1999_OwnerOccupied,20011577.95
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_MovedInDate1990To1999_OwnerOccupied,76089.65
2010,country/USA,dcid:Count_HousingUnit_MovedInDate1980To1989_OwnerOccupied,9663385.55
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_MovedInDate1980To1989_OwnerOccupied,76089.65
2010,country/USA,dcid:Count_HousingUnit_MovedInDate1970To1979_OwnerOccupied,6619799.55
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_MovedInDate1970To1979_OwnerOccupied,76089.65
2010,country/USA,dcid:Count_HousingUnit_MovedInDate1969OrEarlier_OwnerOccupied,5706723.75
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_MovedInDate1969OrEarlier_OwnerOccupied,76089.65
2010,country/USA,dcid:Count_HousingUnit_RenterOccupied,38146346.0
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_RenterOccupied,120182.0
2010,country/USA,dcid:Count_HousingUnit_HouseholderRaceWhiteAlone_RenterOccupied,25176588.36
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceWhiteAlone_RenterOccupied,38146.346
2010,country/USA,dcid:Count_HousingUnit_HouseholderRaceBlackOrAfricanAmericanAlone_RenterOccupied,7362244.778
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceBlackOrAfricanAmericanAlone_RenterOccupied,38146.346
2010,country/USA,dcid:Count_HousingUnit_HouseholderRaceAmericanIndianOrAlaskaNativeAlone_RenterOccupied,343317.114
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceAmericanIndianOrAlaskaNativeAlone_RenterOccupied,38146.346
2010,country/USA,dcid:Count_HousingUnit_HouseholderRaceAsianAlone_RenterOccupied,1831024.608
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceAsianAlone_RenterOccupied,38146.346
2010,country/USA,dcid:Count_HousingUnit_HouseholderRaceNativeHawaiianOrOtherPacificIslanderAlone_RenterOccupied,76292.692
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceNativeHawaiianOrOtherPacificIslanderAlone_RenterOccupied,38146.346
2010,country/USA,dcid:Count_HousingUnit_HouseholderRaceSomeOtherRaceAlone_RenterOccupied,2517658.836
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceSomeOtherRaceAlone_RenterOccupied,38146.346
2010,country/USA,dcid:Count_HousingUnit_HouseholderRaceTwoOrMoreRaces_RenterOccupied,801073.266
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceTwoOrMoreRaces_RenterOccupied,38146.346
2010,country/USA,dcid:Count_HousingUnit_HouseholderRaceHispanicOrLatino_RenterOccupied,6599317.858
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceHispanicOrLatino_RenterOccupied,38146.346
2010,country/USA,dcid:Count_HousingUnit_HouseholderRaceWhiteAloneNotHispanicOrLatino_RenterOccupied,21438246.452
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceWhiteAloneNotHispanicOrLatino_RenterOccupied,38146.346
2010,country/USA,dcid:Count_HousingUnit_HouseholderAge35OrLessYears_RenterOccupied,14686343.21
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge35OrLessYears_RenterOccupied,38146.346
2010,country/USA,dcid:Count_HousingUnit_HouseholderAge35To44Years_RenterOccupied,7743708.238
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge35To44Years_RenterOccupied,38146.346
2010,country/USA,dcid:Count_HousingUnit_HouseholderAge45To54Years_RenterOccupied,6484878.82
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge45To54Years_RenterOccupied,38146.346
2010,country/USA,dcid:Count_HousingUnit_HouseholderAge55To64Years_RenterOccupied,4157951.714
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge55To64Years_RenterOccupied,38146.346
2010,country/USA,dcid:Count_HousingUnit_HouseholderAge65To74Years_RenterOccupied,2326927.106
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge65To74Years_RenterOccupied,38146.346
2010,country/USA,dcid:Count_HousingUnit_HouseholderAge75To84Years_RenterOccupied,1754731.916
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge75To84Years_RenterOccupied,38146.346
2010,country/USA,dcid:Count_HousingUnit_HouseholderAge85OrMoreYears_RenterOccupied,991804.996
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge85OrMoreYears_RenterOccupied,38146.346
2010,country/USA,dcid:Count_HousingUnit_HouseholderEducationalAttainmentLessThanHighSchoolGraduate_RenterOccupied,7095220.356
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderEducationalAttainmentLessThanHighSchoolGraduate_RenterOccupied,38146.346
2010,country/USA,dcid:Count_HousingUnit_HouseholderEducationalAttainmentHighSchoolGraduateIncludesEquivalency_RenterOccupied,10757269.572
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderEducationalAttainmentHighSchoolGraduateIncludesEquivalency_RenterOccupied,38146.346
2010,country/USA,dcid:Count_HousingUnit_HouseholderEducationalAttainmentSomeCollegeOrAssociatesDegree_RenterOccupied,11901659.952
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderEducationalAttainmentSomeCollegeOrAssociatesDegree_RenterOccupied,38146.346
2010,country/USA,dcid:Count_HousingUnit_HouseholderEducationalAttainmentBachelorsDegreeOrHigher_RenterOccupied,8392196.12
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderEducationalAttainmentBachelorsDegreeOrHigher_RenterOccupied,38146.346
2010,country/USA,dcid:Count_HousingUnit_MovedInDate2000OrLater_RenterOccupied,32195516.024
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_MovedInDate2000OrLater_RenterOccupied,38146.346
2010,country/USA,dcid:Count_HousingUnit_MovedInDate1990To1999_RenterOccupied,3890927.292
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_MovedInDate1990To1999_RenterOccupied,38146.346
2010,country/USA,dcid:Count_HousingUnit_MovedInDate1980To1989_RenterOccupied,1106244.034
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_MovedInDate1980To1989_RenterOccupied,38146.346
2010,country/USA,dcid:Count_HousingUnit_MovedInDate1970To1979_RenterOccupied,534048.844
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_MovedInDate1970To1979_RenterOccupied,38146.346
2010,country/USA,dcid:Count_HousingUnit_MovedInDate1969OrEarlier_RenterOccupied,381463.46
2010,country/USA,dcid:MarginOfError_Count_HousingUnit_MovedInDate1969OrEarlier_RenterOccupied,38146.346
2011,country/USA,dcid:Count_HousingUnit_OccupiedHousingUnit,114761359.0
2011,country/USA,dcid:MarginOfError_Count_HousingUnit_OccupiedHousingUnit,251732.0
2011,country/USA,dcid:Count_HousingUnit_HouseholderRaceWhiteAlone,89513860.02
2011,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceWhiteAlone,114761.359
2011,country/USA,dcid:Count_HousingUnit_HouseholderRaceBlackOrAfricanAmericanAlone,13771363.08
2011,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceBlackOrAfricanAmericanAlone,114761.359
2011,country/USA,dcid:Count_HousingUnit_HouseholderRaceAmericanIndianOrAlaskaNativeAlone,803329.513
2011,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceAmericanIndianOrAlaskaNativeAlone,114761.359
2011,country/USA,dcid:Count_HousingUnit_HouseholderRaceAsianAlone,4590454.36
2011,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceAsianAlone,114761.359
2011,country/USA,dcid:Count_HousingUnit_HouseholderRaceNativeHawaiianOrOtherPacificIslanderAlone,114761.359
2011,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceNativeHawaiianOrOtherPacificIslanderAlone,114761.359
2011,country/USA,dcid:Count_HousingUnit_HouseholderRaceSomeOtherRaceAlone,4131408.924
2011,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceSomeOtherRaceAlone,114761.359
2011,country/USA,dcid:Count_HousingUnit_HouseholderRaceTwoOrMoreRaces,1836181.744
2011,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceTwoOrMoreRaces,114761.359
2011,country/USA,dcid:Count_HousingUnit_HouseholderRaceHispanicOrLatino,13197556.285
2011,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceHispanicOrLatino,114761.359
2011,country/USA,dcid:Count_HousingUnit_HouseholderRaceWhiteAloneNotHispanicOrLatino,81251042.172
2011,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceWhiteAloneNotHispanicOrLatino,114761.359
2011,country/USA,dcid:Count_HousingUnit_HouseholderAge35OrLessYears_OccupiedHousingUnit,23296555.877
2011,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge35OrLessYears_OccupiedHousingUnit,114761.359
2011,country/USA,dcid:Count_HousingUnit_HouseholderAge35To44Years_OccupiedHousingUnit,21804658.21
2011,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge35To44Years_OccupiedHousingUnit,114761.359
2011,country/USA,dcid:Count_HousingUnit_HouseholderAge45To54Years_OccupiedHousingUnit,24673692.185
2011,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge45To54Years_OccupiedHousingUnit,114761.359
2011,country/USA,dcid:Count_HousingUnit_HouseholderAge55To64Years_OccupiedHousingUnit,20542283.261
2011,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge55To64Years_OccupiedHousingUnit,114761.359
2011,country/USA,dcid:Count_HousingUnit_HouseholderAge65To74Years_OccupiedHousingUnit,12853272.208
2011,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge65To74Years_OccupiedHousingUnit,114761.359
2011,country/USA,dcid:Count_HousingUnit_HouseholderAge75To84Years_OccupiedHousingUnit,8377579.207
2011,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge75To84Years_OccupiedHousingUnit,114761.359
2011,country/USA,dcid:Count_HousingUnit_HouseholderAge85OrMoreYears_OccupiedHousingUnit,3213318.052
2011,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge85OrMoreYears_OccupiedHousingUnit,114761.359
2011,country/USA,dcid:Count_HousingUnit_HouseholderEducationalAttainmentLessThanHighSchoolGraduate_OccupiedHousingUnit,14804215.311
2011,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderEducationalAttainmentLessThanHighSchoolGraduate_OccupiedHousingUnit,114761.359
2011,country/USA,dcid:Count_HousingUnit_HouseholderEducationalAttainmentHighSchoolGraduateIncludesEquivalency_OccupiedHousingUnit,30411760.135
2011,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderEducationalAttainmentHighSchoolGraduateIncludesEquivalency_OccupiedHousingUnit,114761.359
2011,country/USA,dcid:Count_HousingUnit_HouseholderEducationalAttainmentSomeCollegeOrAssociatesDegree_OccupiedHousingUnit,35116975.854
2011,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderEducationalAttainmentSomeCollegeOrAssociatesDegree_OccupiedHousingUnit,114761.359
2011,country/USA,dcid:Count_HousingUnit_HouseholderEducationalAttainmentBachelorsDegreeOrHigher_OccupiedHousingUnit,34543169.059
2011,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderEducationalAttainmentBachelorsDegreeOrHigher_OccupiedHousingUnit,114761.359
2011,country/USA,dcid:Count_HousingUnit_MovedInDate2000OrLater_OccupiedHousingUnit,69315860.836
2011,country/USA,dcid:MarginOfError_Count_HousingUnit_MovedInDate2000OrLater_OccupiedHousingUnit,114761.359
2011,country/USA,dcid:Count_HousingUnit_MovedInDate1990To1999_OccupiedHousingUnit,22493226.364
2011,country/USA,dcid:MarginOfError_Count_HousingUnit_MovedInDate1990To1999_OccupiedHousingUnit,114761.359
2011,country/USA,dcid:Count_HousingUnit_MovedInDate1980To1989_OccupiedHousingUnit,10328522.31
2011,country/USA,dcid:MarginOfError_Count_HousingUnit_MovedInDate1980To1989_OccupiedHousingUnit,114761.359
2011,country/USA,dcid:Count_HousingUnit_MovedInDate1970To1979_OccupiedHousingUnit,6885681.54
2011,country/USA,dcid:MarginOfError_Count_HousingUnit_MovedInDate1970To1979_OccupiedHousingUnit,114761.359
2011,country/USA,dcid:Count_HousingUnit_MovedInDate1969OrEarlier_OccupiedHousingUnit,5738067.95
2011,country/USA,dcid:MarginOfError_Count_HousingUnit_MovedInDate1969OrEarlier_OccupiedHousingUnit,114761.359
2011,country/USA,dcid:Count_HousingUnit_OwnerOccupied,75896759.0
2011,country/USA,dcid:MarginOfError_Count_HousingUnit_OwnerOccupied,366212.0
2011,country/USA,dcid:Count_HousingUnit_HouseholderRaceWhiteAlone_OwnerOccupied,63829174.319
2011,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceWhiteAlone_OwnerOccupied,75896.759
2011,country/USA,dcid:Count_HousingUnit_HouseholderRaceBlackOrAfricanAmericanAlone_OwnerOccupied,6223534.238
2011,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceBlackOrAfricanAmericanAlone_OwnerOccupied,75896.759
2011,country/USA,dcid:Count_HousingUnit_HouseholderRaceAmericanIndianOrAlaskaNativeAlone_OwnerOccupied,455380.554
2011,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceAmericanIndianOrAlaskaNativeAlone_OwnerOccupied,75896.759
2011,country/USA,dcid:Count_HousingUnit_HouseholderRaceAsianAlone_OwnerOccupied,2656386.565
2011,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceAsianAlone_OwnerOccupied,75896.759
2011,country/USA,dcid:Count_HousingUnit_HouseholderRaceNativeHawaiianOrOtherPacificIslanderAlone_OwnerOccupied,75896.759
2011,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceNativeHawaiianOrOtherPacificIslanderAlone_OwnerOccupied,75896.759
2011,country/USA,dcid:Count_HousingUnit_HouseholderRaceSomeOtherRaceAlone_OwnerOccupied,1745625.457
2011,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceSomeOtherRaceAlone_OwnerOccupied,75896.759
2011,country/USA,dcid:Count_HousingUnit_HouseholderRaceTwoOrMoreRaces_OwnerOccupied,910761.108
2011,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceTwoOrMoreRaces_OwnerOccupied,75896.759
2011,country/USA,dcid:Count_HousingUnit_HouseholderRaceHispanicOrLatino_OwnerOccupied,6375327.756
2011,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceHispanicOrLatino_OwnerOccupied,75896.759
2011,country/USA,dcid:Count_HousingUnit_HouseholderRaceWhiteAloneNotHispanicOrLatino_OwnerOccupied,59503059.056
2011,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderRaceWhiteAloneNotHispanicOrLatino_OwnerOccupied,75896.759
2011,country/USA,dcid:Count_HousingUnit_HouseholderAge35OrLessYears_OwnerOccupied,8576333.767
2011,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge35OrLessYears_OwnerOccupied,75896.759
2011,country/USA,dcid:Count_HousingUnit_HouseholderAge35To44Years_OwnerOccupied,13889106.897
2011,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge35To44Years_OwnerOccupied,75896.759
2011,country/USA,dcid:Count_HousingUnit_HouseholderAge45To54Years_OwnerOccupied,17987531.883
2011,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge45To54Years_OwnerOccupied,75896.759
2011,country/USA,dcid:Count_HousingUnit_HouseholderAge55To64Years_OwnerOccupied,16090112.908
2011,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge55To64Years_OwnerOccupied,75896.759
2011,country/USA,dcid:Count_HousingUnit_HouseholderAge65To74Years_OwnerOccupied,10473752.742
2011,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge65To74Years_OwnerOccupied,75896.759
2011,country/USA,dcid:Count_HousingUnit_HouseholderAge75To84Years_OwnerOccupied,6678914.792
2011,country/USA,dcid:MarginOfError_Count_HousingUnit_HouseholderAge75To84Years_OwnerOccupied,75896.759
2011,country/USA,dcid:Count_HousingUnit_HouseholderAge85OrMoreYears_OwnerOccupied,2201006.011
