place_name,dcid
16019,geoId/16019
16021,geoId/16021
16023,geoId/16023
16025,geoId/16025
16027,geoId/16027
16029,geoId/16029
16031,geoId/16031
16033,geoId/16033
16035,geoId/16035
16037,geoId/16037
16039,geoId/16039
16041,geoId/16041
16043,geoId/16043
16045,geoId/16045
16047,geoId/16047
16049,geoId/16049
16051,geoId/16051
16053,geoId/16053
16055,geoId/16055
16057,geoId/16057
16059,geoId/16059
16061,geoId/16061
16063,geoId/16063
16065,geoId/16065
16067,geoId/16067
16069,geoId/16069
16071,geoId/16071
16073,geoId/16073
16075,geoId/16075
16077,geoId/16077
16079,geoId/16079
16081,geoId/16081
16083,geoId/16083
16085,geoId/16085
16087,geoId/16087
17000,geoId/17
17001,geoId/17001
17003,geoId/17003
17005,geoId/17005
17007,geoId/17007
17009,geoId/17009
17011,geoId/17011
17013,geoId/17013
17015,geoId/17015
17017,geoId/17017
17019,geoId/17019
17021,geoId/17021
17023,geoId/17023
17025,geoId/17025
17027,geoId/17027
17029,geoId/17029
17031,geoId/17031
17033,geoId/17033
17035,geoId/17035
17037,geoId/17037
17039,geoId/17039
17041,geoId/17041
17043,geoId/17043
17045,geoId/17045
17047,geoId/17047
17049,geoId/17049
17051,geoId/17051
17053,geoId/17053
17055,geoId/17055
17057,geoId/17057
17059,geoId/17059
17061,geoId/17061
17063,geoId/17063
17065,geoId/17065
17067,geoId/17067
17069,geoId/17069
17071,geoId/17071
17073,geoId/17073
17075,geoId/17075
17077,geoId/17077
17079,geoId/17079
17081,geoId/17081
17083,geoId/17083
17085,geoId/17085
17087,geoId/17087
17089,geoId/17089
17091,geoId/17091
17093,geoId/17093
17095,geoId/17095
17097,geoId/17097
17099,geoId/17099
17101,geoId/17101
17103,geoId/17103
17105,geoId/17105
17107,geoId/17107
17109,geoId/17109
17111,geoId/17111
17113,geoId/17113
17115,geoId/17115
17117,geoId/17117
17119,geoId/17119
17121,geoId/17121
17123,geoId/17123
17125,geoId/17125
17127,geoId/17127
17129,geoId/17129
17131,geoId/17131
17133,geoId/17133
17135,geoId/17135
17137,geoId/17137
17139,geoId/17139
17141,geoId/17141
17143,geoId/17143
17145,geoId/17145
17147,geoId/17147
17149,geoId/17149
17151,geoId/17151
17153,geoId/17153
17155,geoId/17155
17157,geoId/17157
17159,geoId/17159
17161,geoId/17161
17163,geoId/17163
17165,geoId/17165
17167,geoId/17167
17169,geoId/17169
17171,geoId/17171
17173,geoId/17173
17175,geoId/17175
17177,geoId/17177
17179,geoId/17179
17181,geoId/17181
17183,geoId/17183
17185,geoId/17185
17187,geoId/17187
17189,geoId/17189
17191,geoId/17191
17193,geoId/17193
17195,geoId/17195
17197,geoId/17197
17199,geoId/17199
17201,geoId/17201
17203,geoId/17203
18000,geoId/18
18001,geoId/18001
18003,geoId/18003
18005,geoId/18005
18007,geoId/18007
18009,geoId/18009
18011,geoId/18011
18013,geoId/18013
18015,geoId/18015
18017,geoId/18017
18019,geoId/18019
18021,geoId/18021
18023,geoId/18023
18025,geoId/18025
18027,geoId/18027
18029,geoId/18029
18031,geoId/18031
18033,geoId/18033
18035,geoId/18035
18037,geoId/18037
18039,geoId/18039
18041,geoId/18041
18043,geoId/18043
18045,geoId/18045
18047,geoId/18047
18049,geoId/18049
18051,geoId/18051
18053,geoId/18053
18055,geoId/18055
18057,geoId/18057
18059,geoId/18059
18061,geoId/18061
18063,geoId/18063
18065,geoId/18065
18067,geoId/18067
18069,geoId/18069
18071,geoId/18071
18073,geoId/18073
18075,geoId/18075
18077,geoId/18077
18079,geoId/18079
18081,geoId/18081
18083,geoId/18083
18085,geoId/18085
18087,geoId/18087
18089,geoId/18089
18091,geoId/18091
18093,geoId/18093
18095,geoId/18095
18097,geoId/18097
18099,geoId/18099
18101,geoId/18101
18103,geoId/18103
18105,geoId/18105
18107,geoId/18107
18109,geoId/18109
18111,geoId/18111
18113,geoId/18113
18115,geoId/18115
18117,geoId/18117
18119,geoId/18119
18121,geoId/18121
18123,geoId/18123
18125,geoId/18125
18127,geoId/18127
18129,geoId/18129
18131,geoId/18131
18133,geoId/18133
18135,geoId/18135
18137,geoId/18137
18139,geoId/18139
18141,geoId/18141
18143,geoId/18143
18145,geoId/18145
18147,geoId/18147
18149,geoId/18149
18151,geoId/18151
18153,geoId/18153
18155,geoId/18155
18157,geoId/18157
18159,geoId/18159
18161,geoId/18161
18163,geoId/18163
18165,geoId/18165
18167,geoId/18167
18169,geoId/18169
18171,geoId/18171
18173,geoId/18173
18175,geoId/18175
18177,geoId/18177
18179,geoId/18179
18181,geoId/18181
18183,geoId/18183
19000,geoId/19
19001,geoId/19001
19003,geoId/19003
19005,geoId/19005
19007,geoId/19007
19009,geoId/19009
19011,geoId/19011
19013,geoId/19013
19015,geoId/19015
19017,geoId/19017
19019,geoId/19019
19021,geoId/19021
19023,geoId/19023
19025,geoId/19025
19027,geoId/19027
19029,geoId/19029
19031,geoId/19031
19033,geoId/19033
19035,geoId/19035
19037,geoId/19037
19039,geoId/19039
19041,geoId/19041
19043,geoId/19043
19045,geoId/19045
19047,geoId/19047
19049,geoId/19049
19051,geoId/19051
19053,geoId/19053
19055,geoId/19055
19057,geoId/19057
19059,geoId/19059
19061,geoId/19061
19063,geoId/19063
19065,geoId/19065
19067,geoId/19067
19069,geoId/19069
19071,geoId/19071
19073,geoId/19073
19075,geoId/19075
19077,geoId/19077
19079,geoId/19079
19081,geoId/19081
19083,geoId/19083
19085,geoId/19085
19087,geoId/19087
19089,geoId/19089
19091,geoId/19091
19093,geoId/19093
19095,geoId/19095
19097,geoId/19097
19099,geoId/19099
19101,geoId/19101
19103,geoId/19103
19105,geoId/19105
19107,geoId/19107
19109,geoId/19109
19111,geoId/19111
19113,geoId/19113
19115,geoId/19115
19117,geoId/19117
19119,geoId/19119
19121,geoId/19121
19123,geoId/19123
19125,geoId/19125
19127,geoId/19127
19129,geoId/19129
19131,geoId/19131
19133,geoId/19133
19135,geoId/19135
19137,geoId/19137
19139,geoId/19139
19141,geoId/19141
19143,geoId/19143
19145,geoId/19145
19147,geoId/19147
19149,geoId/19149
19151,geoId/19151
19153,geoId/19153
19155,geoId/19155
19157,geoId/19157
19159,geoId/19159
19161,geoId/19161
19163,geoId/19163
19165,geoId/19165
19167,geoId/19167
19169,geoId/19169
19171,geoId/19171
19173,geoId/19173
19175,geoId/19175
19177,geoId/19177
19179,geoId/19179
19181,geoId/19181
19183,geoId/19183
19185,geoId/19185
19187,geoId/19187
19189,geoId/19189
19191,geoId/19191
19193,geoId/19193
19195,geoId/19195
19197,geoId/19197
20000,geoId/20
20001,geoId/20001
20003,geoId/20003
20005,geoId/20005
20007,geoId/20007
20009,geoId/20009
20011,geoId/20011
20013,geoId/20013
20015,geoId/20015
20017,geoId/20017
20019,geoId/20019
20021,geoId/20021
20023,geoId/20023
20025,geoId/20025
20027,geoId/20027
20029,geoId/20029
20031,geoId/20031
20033,geoId/20033
20035,geoId/20035
20037,geoId/20037
20039,geoId/20039
20041,geoId/20041
20043,geoId/20043
20045,geoId/20045
20047,geoId/20047
20049,geoId/20049
20051,geoId/20051
20053,geoId/20053
20055,geoId/20055
20057,geoId/20057
20059,geoId/20059
20061,geoId/20061
20063,geoId/20063
20065,geoId/20065
20067,geoId/20067
20069,geoId/20069
20071,geoId/20071
20073,geoId/20073
20075,geoId/20075
20077,geoId/20077
20079,geoId/20079
20081,geoId/20081
20083,geoId/20083
20085,geoId/20085
20087,geoId/20087
20089,geoId/20089
20091,geoId/20091
20093,geoId/20093
20095,geoId/20095
20097,geoId/20097
20099,geoId/20099
20101,geoId/20101
20103,geoId/20103
20105,geoId/20105
20107,geoId/20107
20109,geoId/20109
20111,geoId/20111
20113,geoId/20113
20115,geoId/20115
20117,geoId/20117
20119,geoId/20119
20121,geoId/20121
20123,geoId/20123
20125,geoId/20125
20127,geoId/20127
20129,geoId/20129
20131,geoId/20131
20133,geoId/20133
20135,geoId/20135
20137,geoId/20137
20139,geoId/20139
20141,geoId/20141
20143,geoId/20143
20145,geoId/20145
20147,geoId/20147
20149,geoId/20149
20151,geoId/20151
20153,geoId/20153
20155,geoId/20155
20157,geoId/20157
20159,geoId/20159
20161,geoId/20161
20163,geoId/20163
20165,geoId/20165
20167,geoId/20167
20169,geoId/20169
20171,geoId/20171
20173,geoId/20173
20175,geoId/20175
20177,geoId/20177
20179,geoId/20179
20181,geoId/20181
20183,geoId/20183
20185,geoId/20185
20187,geoId/20187
20189,geoId/20189
20191,geoId/20191
20193,geoId/20193
20195,geoId/20195
20197,geoId/20197
20199,geoId/20199
20201,geoId/20201
20203,geoId/20203
20205,geoId/20205
20207,geoId/20207
20209,geoId/20209
21000,geoId/21
21001,geoId/21001
21003,geoId/21003
21005,geoId/21005
21007,geoId/21007
21009,geoId/21009
21011,geoId/21011
21013,geoId/21013
21015,geoId/21015
21017,geoId/21017
21019,geoId/21019
21021,geoId/21021
21023,geoId/21023
21025,geoId/21025
21027,geoId/21027
21029,geoId/21029
21031,geoId/21031
21033,geoId/21033
21035,geoId/21035
21037,geoId/21037
21039,geoId/21039
21041,geoId/21041
21043,geoId/21043
21045,geoId/21045
21047,geoId/21047
21049,geoId/21049
21051,geoId/21051
21053,geoId/21053
21055,geoId/21055
21057,geoId/21057
21059,geoId/21059
21061,geoId/21061
21063,geoId/21063
21065,geoId/21065
21067,geoId/21067
21069,geoId/21069
21071,geoId/21071
21073,geoId/21073
21075,geoId/21075
21077,geoId/21077
21079,geoId/21079
21081,geoId/21081
21083,geoId/21083
21085,geoId/21085
21087,geoId/21087
21089,geoId/21089
21091,geoId/21091
21093,geoId/21093
21095,geoId/21095
21097,geoId/21097
21099,geoId/21099
21101,geoId/21101
21103,geoId/21103
21105,geoId/21105
21107,geoId/21107
21109,geoId/21109
21111,geoId/21111
21113,geoId/21113
21115,geoId/21115
21117,geoId/21117
21119,geoId/21119
21121,geoId/21121
21123,geoId/21123
21125,geoId/21125
21127,geoId/21127
21129,geoId/21129
21131,geoId/21131
21133,geoId/21133
21135,geoId/21135
21137,geoId/21137
21139,geoId/21139
21141,geoId/21141
21143,geoId/21143
21145,geoId/21145
21147,geoId/21147
21149,geoId/21149
21151,geoId/21151
21153,geoId/21153
21155,geoId/21155
21157,geoId/21157
21159,geoId/21159
21161,geoId/21161
21163,geoId/21163
21165,geoId/21165
21167,geoId/21167
21169,geoId/21169
21171,geoId/21171
21173,geoId/21173
21175,geoId/21175
21177,geoId/21177
21179,geoId/21179
21181,geoId/21181
21183,geoId/21183
21185,geoId/21185
21187,geoId/21187
21189,geoId/21189
21191,geoId/21191
21193,geoId/21193
21195,geoId/21195
21197,geoId/21197
21199,geoId/21199
21201,geoId/21201
21203,geoId/21203
21205,geoId/21205
21207,geoId/21207
21209,geoId/21209
21211,geoId/21211
21213,geoId/21213
21215,geoId/21215
21217,geoId/21217
21219,geoId/21219
21221,geoId/21221
21223,geoId/21223
21225,geoId/21225
21227,geoId/21227
21229,geoId/21229
21231,geoId/21231
21233,geoId/21233
21235,geoId/21235
21237,geoId/21237
21239,geoId/21239
22000,geoId/22
22001,geoId/22001
22003,geoId/22003
22005,geoId/22005
22007,geoId/22007
22009,geoId/22009
22011,geoId/22011
22013,geoId/22013
22015,geoId/22015
22017,geoId/22017
22019,geoId/22019
22021,geoId/22021
22023,geoId/22023
22025,geoId/22025
22027,geoId/22027
22029,geoId/22029
22031,geoId/22031
22033,geoId/22033
22035,geoId/22035
22037,geoId/22037
22039,geoId/22039
22041,geoId/22041
22043,geoId/22043
22045,geoId/22045
22047,geoId/22047
22049,geoId/22049
22051,geoId/22051
22053,geoId/22053
22055,geoId/22055
22057,geoId/22057
22059,geoId/22059
22061,geoId/22061
22063,geoId/22063
22065,geoId/22065
22067,geoId/22067
22069,geoId/22069
22071,geoId/22071
22073,geoId/22073
22075,geoId/22075
22077,geoId/22077
22079,geoId/22079
22081,geoId/22081
22083,geoId/22083
22085,geoId/22085
22087,geoId/22087
22089,geoId/22089
22091,geoId/22091
22093,geoId/22093
22095,geoId/22095
22097,geoId/22097
22099,geoId/22099
22101,geoId/22101
22103,geoId/22103
22105,geoId/22105
22107,geoId/22107
22109,geoId/22109
22111,geoId/22111
22113,geoId/22113
22115,geoId/22115
22117,geoId/22117
22119,geoId/22119
22121,geoId/22121
22123,geoId/22123
22125,geoId/22125
22127,geoId/22127
23000,geoId/23
23001,geoId/23001
23003,geoId/23003
23005,geoId/23005
23007,geoId/23007
23009,geoId/23009
23011,geoId/23011
23013,geoId/23013
23015,geoId/23015
23017,geoId/23017
23019,geoId/23019
23021,geoId/23021
23023,geoId/23023
23025,geoId/23025
23027,geoId/23027
23029,geoId/23029
23031,geoId/23031
24000,geoId/24
24001,geoId/24001
24003,geoId/24003
24005,geoId/24005
24009,geoId/24009
24011,geoId/24011
24013,geoId/24013
24015,geoId/24015
24017,geoId/24017
24019,geoId/24019
24021,geoId/24021
24023,geoId/24023
24025,geoId/24025
24027,geoId/24027
24029,geoId/24029
24031,geoId/24031
24033,geoId/24033
24035,geoId/24035
24037,geoId/24037
24039,geoId/24039
24041,geoId/24041
24043,geoId/24043
24045,geoId/24045
24047,geoId/24047
24510,geoId/24510
25000,geoId/25
25001,geoId/25001
25003,geoId/25003
25005,geoId/25005
25007,geoId/25007
25009,geoId/25009
25011,geoId/25011
25013,geoId/25013
25015,geoId/25015
25017,geoId/25017
25019,geoId/25019
25021,geoId/25021
25023,geoId/25023
25025,geoId/25025
25027,geoId/25027
26000,geoId/26
26001,geoId/26001
26003,geoId/26003
26005,geoId/26005
26007,geoId/26007
26009,geoId/26009
26011,geoId/26011
26013,geoId/26013
26015,geoId/26015
26017,geoId/26017
26019,geoId/26019
26021,geoId/26021
26023,geoId/26023
26025,geoId/26025
26027,geoId/26027
26029,geoId/26029
26031,geoId/26031
26033,geoId/26033
26035,geoId/26035
26037,geoId/26037
26039,geoId/26039
26041,geoId/26041
26043,geoId/26043
26045,geoId/26045
26047,geoId/26047
26049,geoId/26049
26051,geoId/26051
26053,geoId/26053
26055,geoId/26055
26057,geoId/26057
26059,geoId/26059
26061,geoId/26061
26063,geoId/26063
26065,geoId/26065
26067,geoId/26067
26069,geoId/26069
26071,geoId/26071
26073,geoId/26073
26075,geoId/26075
26077,geoId/26077
26079,geoId/26079
26081,geoId/26081
26083,geoId/26083
26085,geoId/26085
26087,geoId/26087
26089,geoId/26089
26091,geoId/26091
26093,geoId/26093
26095,geoId/26095
26097,geoId/26097
26099,geoId/26099
26101,geoId/26101
26103,geoId/26103
26105,geoId/26105
26107,geoId/26107
26109,geoId/26109
26111,geoId/26111
26113,geoId/26113
26115,geoId/26115
26117,geoId/26117
26119,geoId/26119
26121,geoId/26121
26123,geoId/26123
26125,geoId/26125
26127,geoId/26127
26129,geoId/26129
26131,geoId/26131
26133,geoId/26133
26135,geoId/26135
26137,geoId/26137
26139,geoId/26139
26141,geoId/26141
26143,geoId/26143
26145,geoId/26145
26147,geoId/26147
26149,geoId/26149
26151,geoId/26151
26153,geoId/26153
26155,geoId/26155
26157,geoId/26157
26159,geoId/26159
26161,geoId/26161
26163,geoId/26163
26165,geoId/26165
27000,geoId/27
27001,geoId/27001
27003,geoId/27003
27005,geoId/27005
27007,geoId/27007
27009,geoId/27009
27011,geoId/27011
27013,geoId/27013
27015,geoId/27015
27017,geoId/27017
27019,geoId/27019
27021,geoId/27021
27023,geoId/27023
27025,geoId/27025
27027,geoId/27027
27029,geoId/27029
27031,geoId/27031
27033,geoId/27033
27035,geoId/27035
27037,geoId/27037
27039,geoId/27039
27041,geoId/27041
27043,geoId/27043
27045,geoId/27045
27047,geoId/27047
27049,geoId/27049
27051,geoId/27051
27053,geoId/27053
27055,geoId/27055
27057,geoId/27057
27059,geoId/27059
27061,geoId/27061
27063,geoId/27063
27065,geoId/27065
27067,geoId/27067
27069,geoId/27069
27071,geoId/27071
27073,geoId/27073
27075,geoId/27075
27077,geoId/27077
27079,geoId/27079
27081,geoId/27081
27083,geoId/27083
27085,geoId/27085
27087,geoId/27087
27089,geoId/27089
27091,geoId/27091
27093,geoId/27093
27095,geoId/27095
27097,geoId/27097
27099,geoId/27099
27101,geoId/27101
27103,geoId/27103
27105,geoId/27105
27107,geoId/27107
27109,geoId/27109
27111,geoId/27111
27113,geoId/27113
27115,geoId/27115
