Year,Place,StatVar,Quantity
2021,country/USA,dcid:MarginOfError_Count_Person_55To64Years_Civilian_NonInstitutionalized,7010
2021,geoId/01,dcid:MarginOfError_Count_Person_55To64Years_Civilian_NonInstitutionalized,1026
2021,geoId/02,dcid:MarginOfError_Count_Person_55To64Years_Civilian_NonInstitutionalized,377
2021,country/USA,dcid:Count_Person_65To74Years_Civilian_NonInstitutionalized,31260564
2021,geoId/01,dcid:Count_Person_65To74Years_Civilian_NonInstitutionalized,506380
2021,geoId/02,dcid:Count_Person_65To74Years_Civilian_NonInstitutionalized,61058
2021,country/USA,dcid:MarginOfError_Count_Person_65To74Years_Civilian_NonInstitutionalized,5518
2021,geoId/01,dcid:MarginOfError_Count_Person_65To74Years_Civilian_NonInstitutionalized,930
2021,geoId/02,dcid:MarginOfError_Count_Person_65To74Years_Civilian_NonInstitutionalized,338
2021,country/USA,dcid:Count_Person_75OrMoreYears_Civilian_NonInstitutionalized,20445162
2021,geoId/01,dcid:Count_Person_75OrMoreYears_Civilian_NonInstitutionalized,320162
2021,geoId/02,dcid:Count_Person_75OrMoreYears_Civilian_NonInstitutionalized,27690
2021,country/USA,dcid:MarginOfError_Count_Person_75OrMoreYears_Civilian_NonInstitutionalized,6443
2021,geoId/01,dcid:MarginOfError_Count_Person_75OrMoreYears_Civilian_NonInstitutionalized,769
2021,geoId/02,dcid:MarginOfError_Count_Person_75OrMoreYears_Civilian_NonInstitutionalized,310
2021,country/USA,dcid:Count_Person_Upto19Years_Civilian_NonInstitutionalized,78612964
2021,geoId/01,dcid:Count_Person_Upto19Years_Civilian_NonInstitutionalized,1190423
2021,geoId/02,dcid:Count_Person_Upto19Years_Civilian_NonInstitutionalized,191282
2021,country/USA,dcid:MarginOfError_Count_Person_19OrLessYears_Civilian_NonInstitutionalized,15511
2021,geoId/01,dcid:MarginOfError_Count_Person_19OrLessYears_Civilian_NonInstitutionalized,1887
2021,geoId/02,dcid:MarginOfError_Count_Person_19OrLessYears_Civilian_NonInstitutionalized,574
2021,country/USA,dcid:Count_Person_19To64Years_Civilian_NonInstitutionalized,194499875
2021,geoId/01,dcid:Count_Person_19To64Years_Civilian_NonInstitutionalized,2903045
2021,geoId/02,dcid:Count_Person_19To64Years_Civilian_NonInstitutionalized,429408
2021,country/USA,dcid:MarginOfError_Count_Person_19To64Years_Civilian_NonInstitutionalized,18603
2021,geoId/01,dcid:MarginOfError_Count_Person_19To64Years_Civilian_NonInstitutionalized,2111
2021,geoId/02,dcid:MarginOfError_Count_Person_19To64Years_Civilian_NonInstitutionalized,1281
2021,country/USA,dcid:Count_Person_65OrMoreYears_Civilian_NonInstitutionalized,51705726
2021,geoId/01,dcid:Count_Person_65OrMoreYears_Civilian_NonInstitutionalized,826542
2021,geoId/02,dcid:Count_Person_65OrMoreYears_Civilian_NonInstitutionalized,88748
2021,country/USA,dcid:MarginOfError_Count_Person_65OrMoreYears_Civilian_NonInstitutionalized,6036
2021,geoId/01,dcid:MarginOfError_Count_Person_65OrMoreYears_Civilian_NonInstitutionalized,852
2021,geoId/02,dcid:MarginOfError_Count_Person_65OrMoreYears_Civilian_NonInstitutionalized,342
2021,country/USA,dcid:Count_Person_Civilian_Male_NonInstitutionalized,159583939
2021,geoId/01,dcid:Count_Person_Civilian_Male_NonInstitutionalized,2373205
2021,geoId/02,dcid:Count_Person_Civilian_Male_NonInstitutionalized,362401
2021,country/USA,dcid:MarginOfError_Count_Person_Civilian_Male_NonInstitutionalized,11832
2021,geoId/01,dcid:MarginOfError_Count_Person_Civilian_Male_NonInstitutionalized,1580
2021,geoId/02,dcid:MarginOfError_Count_Person_Civilian_Male_NonInstitutionalized,977
2021,country/USA,dcid:Count_Person_Civilian_Female_NonInstitutionalized,165234626
2021,geoId/01,dcid:Count_Person_Civilian_Female_NonInstitutionalized,2546805
2021,geoId/02,dcid:Count_Person_Civilian_Female_NonInstitutionalized,347037
2021,country/USA,dcid:MarginOfError_Count_Person_Civilian_Female_NonInstitutionalized,9533
2021,geoId/01,dcid:MarginOfError_Count_Person_Civilian_Female_NonInstitutionalized,1378
2021,geoId/02,dcid:MarginOfError_Count_Person_Civilian_Female_NonInstitutionalized,633
2021,country/USA,dcid:Count_Person_Civilian_NonInstitutionalized_WhiteAlone,221785080
2021,geoId/01,dcid:Count_Person_Civilian_NonInstitutionalized_WhiteAlone,3293559
2021,geoId/02,dcid:Count_Person_Civilian_NonInstitutionalized_WhiteAlone,440486
2021,country/USA,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_WhiteAlone,95807
2021,geoId/01,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_WhiteAlone,4056
2021,geoId/02,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_WhiteAlone,1803
2021,country/USA,dcid:Count_Person_Civilian_NonInstitutionalized_BlackOrAfricanAmericanAlone,40161524
2021,geoId/01,dcid:Count_Person_Civilian_NonInstitutionalized_BlackOrAfricanAmericanAlone,1296437
2021,geoId/02,dcid:Count_Person_Civilian_NonInstitutionalized_BlackOrAfricanAmericanAlone,20970
2021,country/USA,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_BlackOrAfricanAmericanAlone,36791
2021,geoId/01,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_BlackOrAfricanAmericanAlone,3502
2021,geoId/02,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_BlackOrAfricanAmericanAlone,885
2021,country/USA,dcid:Count_Person_Civilian_NonInstitutionalized_AmericanIndianOrAlaskaNativeAlone,2657246
2021,geoId/01,dcid:Count_Person_Civilian_NonInstitutionalized_AmericanIndianOrAlaskaNativeAlone,21185
2021,geoId/02,dcid:Count_Person_Civilian_NonInstitutionalized_AmericanIndianOrAlaskaNativeAlone,105548
2021,country/USA,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_AmericanIndianOrAlaskaNativeAlone,15259
2021,geoId/01,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_AmericanIndianOrAlaskaNativeAlone,1371
2021,geoId/02,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_AmericanIndianOrAlaskaNativeAlone,1923
2021,country/USA,dcid:Count_Person_Civilian_NonInstitutionalized_AsianAlone,18686148
2021,geoId/01,dcid:Count_Person_Civilian_NonInstitutionalized_AsianAlone,69533
2021,geoId/02,dcid:Count_Person_Civilian_NonInstitutionalized_AsianAlone,46616
2021,country/USA,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_AsianAlone,23085
2021,geoId/01,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_AsianAlone,1600
2021,geoId/02,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_AsianAlone,1106
2021,country/USA,dcid:Count_Person_Civilian_NonInstitutionalized_NativeHawaiianOrOtherPacificIslanderAlone,601654
2021,geoId/01,dcid:Count_Person_Civilian_NonInstitutionalized_NativeHawaiianOrOtherPacificIslanderAlone,1672
2021,geoId/02,dcid:Count_Person_Civilian_NonInstitutionalized_NativeHawaiianOrOtherPacificIslanderAlone,10499
2021,country/USA,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_NativeHawaiianOrOtherPacificIslanderAlone,5898
2021,geoId/01,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_NativeHawaiianOrOtherPacificIslanderAlone,375
2021,geoId/02,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_NativeHawaiianOrOtherPacificIslanderAlone,430
2021,country/USA,dcid:Count_Person_Civilian_NonInstitutionalized_SomeOtherRaceAlone,18171776
2021,geoId/01,dcid:Count_Person_Civilian_NonInstitutionalized_SomeOtherRaceAlone,85330
2021,geoId/02,dcid:Count_Person_Civilian_NonInstitutionalized_SomeOtherRaceAlone,13515
2021,country/USA,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_SomeOtherRaceAlone,82762
2021,geoId/01,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_SomeOtherRaceAlone,3893
2021,geoId/02,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_SomeOtherRaceAlone,1494
2021,country/USA,dcid:Count_Person_Civilian_NonInstitutionalized_TwoOrMoreRaces,22755137
2021,geoId/01,dcid:Count_Person_Civilian_NonInstitutionalized_TwoOrMoreRaces,152294
2021,geoId/02,dcid:Count_Person_Civilian_NonInstitutionalized_TwoOrMoreRaces,71804
2021,country/USA,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_TwoOrMoreRaces,69655
2021,geoId/01,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_TwoOrMoreRaces,4466
2021,geoId/02,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_TwoOrMoreRaces,2806
2021,country/USA,dcid:Count_Person_Civilian_NonInstitutionalized_HispanicOrLatino,60054499
2021,geoId/01,dcid:Count_Person_Civilian_NonInstitutionalized_HispanicOrLatino,220677
2021,geoId/02,dcid:Count_Person_Civilian_NonInstitutionalized_HispanicOrLatino,50022
2021,country/USA,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_HispanicOrLatino,6103
2021,geoId/01,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_HispanicOrLatino,540
2021,geoId/02,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_HispanicOrLatino,462
2021,country/USA,dcid:Count_Person_Civilian_NonInstitutionalized_WhiteAloneNotHispanicOrLatino,193370407
2021,geoId/01,dcid:Count_Person_Civilian_NonInstitutionalized_WhiteAloneNotHispanicOrLatino,3198222
2021,geoId/02,dcid:Count_Person_Civilian_NonInstitutionalized_WhiteAloneNotHispanicOrLatino,418474
2021,country/USA,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_WhiteAloneNotHispanicOrLatino,26211
2021,geoId/01,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_WhiteAloneNotHispanicOrLatino,2233
2021,geoId/02,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_WhiteAloneNotHispanicOrLatino,1277
2021,country/USA,dcid:Count_Person_Civilian_FamilyHousehold_NonInstitutionalized,265961877
2021,geoId/01,dcid:Count_Person_Civilian_FamilyHousehold_NonInstitutionalized,4072895
2021,geoId/02,dcid:Count_Person_Civilian_FamilyHousehold_NonInstitutionalized,579310
2021,country/USA,dcid:MarginOfError_Count_Person_Civilian_FamilyHousehold_NonInstitutionalized,113947
2021,geoId/01,dcid:MarginOfError_Count_Person_Civilian_FamilyHousehold_NonInstitutionalized,7748
2021,geoId/02,dcid:MarginOfError_Count_Person_Civilian_FamilyHousehold_NonInstitutionalized,2854
2021,country/USA,dcid:Count_Person_Civilian_MarriedCoupleFamilyHousehold_NonInstitutionalized,192579056
2021,geoId/01,dcid:Count_Person_Civilian_MarriedCoupleFamilyHousehold_NonInstitutionalized,2838872
2021,geoId/02,dcid:Count_Person_Civilian_MarriedCoupleFamilyHousehold_NonInstitutionalized,432309
2021,country/USA,dcid:MarginOfError_Count_Person_Civilian_MarriedCoupleFamilyHousehold_NonInstitutionalized,565613
2021,geoId/01,dcid:MarginOfError_Count_Person_Civilian_MarriedCoupleFamilyHousehold_NonInstitutionalized,14914
2021,geoId/02,dcid:MarginOfError_Count_Person_Civilian_MarriedCoupleFamilyHousehold_NonInstitutionalized,4993
2021,country/USA,dcid:Count_Person_Civilian_OtherFamilyHousehold_NonInstitutionalized,73382821
2021,geoId/01,dcid:Count_Person_Civilian_OtherFamilyHousehold_NonInstitutionalized,1234023
2021,geoId/02,dcid:Count_Person_Civilian_OtherFamilyHousehold_NonInstitutionalized,147001
2021,country/USA,dcid:MarginOfError_Count_Person_Civilian_OtherFamilyHousehold_NonInstitutionalized,468306
2021,geoId/01,dcid:MarginOfError_Count_Person_Civilian_OtherFamilyHousehold_NonInstitutionalized,13962
2021,geoId/02,dcid:MarginOfError_Count_Person_Civilian_OtherFamilyHousehold_NonInstitutionalized,4607
2021,country/USA,dcid:Count_Person_Civilian_SingleFatherFamilyHousehold_NonInstitutionalized,20652276
2021,geoId/01,dcid:Count_Person_Civilian_SingleFatherFamilyHousehold_NonInstitutionalized,282094
2021,geoId/02,dcid:Count_Person_Civilian_SingleFatherFamilyHousehold_NonInstitutionalized,50600
2021,country/USA,dcid:MarginOfError_Count_Person_Civilian_SingleFatherFamilyHousehold_NonInstitutionalized,184119
2021,geoId/01,dcid:MarginOfError_Count_Person_Civilian_SingleFatherFamilyHousehold_NonInstitutionalized,9098
2021,geoId/02,dcid:MarginOfError_Count_Person_Civilian_SingleFatherFamilyHousehold_NonInstitutionalized,3250
2021,country/USA,dcid:Count_Person_Civilian_SingleMotherFamilyHousehold_NonInstitutionalized,52730545
2021,geoId/01,dcid:Count_Person_Civilian_SingleMotherFamilyHousehold_NonInstitutionalized,951929
2021,geoId/02,dcid:Count_Person_Civilian_SingleMotherFamilyHousehold_NonInstitutionalized,96401
2021,country/USA,dcid:MarginOfError_Count_Person_Civilian_SingleMotherFamilyHousehold_NonInstitutionalized,297164
2021,geoId/01,dcid:MarginOfError_Count_Person_Civilian_SingleMotherFamilyHousehold_NonInstitutionalized,14004
2021,geoId/02,dcid:MarginOfError_Count_Person_Civilian_SingleMotherFamilyHousehold_NonInstitutionalized,3786
2021,country/USA,dcid:Count_Person_Civilian_NonfamilyHouseholdAndOtherLivingArrangements_NonInstitutionalized,58856688
2021,geoId/01,dcid:Count_Person_Civilian_NonfamilyHouseholdAndOtherLivingArrangements_NonInstitutionalized,847115
2021,geoId/02,dcid:Count_Person_Civilian_NonfamilyHouseholdAndOtherLivingArrangements_NonInstitutionalized,130128
2021,country/USA,dcid:MarginOfError_Count_Person_Civilian_NonfamilyHouseholdAndOtherLivingArrangements_NonInstitutionalized,117083
2021,geoId/01,dcid:MarginOfError_Count_Person_Civilian_NonfamilyHouseholdAndOtherLivingArrangements_NonInstitutionalized,7788
2021,geoId/02,dcid:MarginOfError_Count_Person_Civilian_NonfamilyHouseholdAndOtherLivingArrangements_NonInstitutionalized,2785
2021,country/USA,dcid:Count_Person_Civilian_NonInstitutionalized_Native,280311564
2021,geoId/01,dcid:Count_Person_Civilian_NonInstitutionalized_Native,4749120
2021,geoId/02,dcid:Count_Person_Civilian_NonInstitutionalized_Native,652739
2021,country/USA,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_Native,124367
2021,geoId/01,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_Native,3704
2021,geoId/02,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_Native,2155
2021,country/USA,dcid:Count_Person_Civilian_NonInstitutionalized_ForeignBorn,44507001
2021,geoId/01,dcid:Count_Person_Civilian_NonInstitutionalized_ForeignBorn,170890
2021,geoId/02,dcid:Count_Person_Civilian_NonInstitutionalized_ForeignBorn,56699
2021,country/USA,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_ForeignBorn,127189
2021,geoId/01,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_ForeignBorn,3461
2021,geoId/02,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_ForeignBorn,1843
2021,country/USA,dcid:Count_Person_Civilian_USCitizenByNaturalization_NonInstitutionalized_ForeignBorn,22973763
2021,geoId/01,dcid:Count_Person_Civilian_USCitizenByNaturalization_NonInstitutionalized_ForeignBorn,70353
2021,geoId/02,dcid:Count_Person_Civilian_USCitizenByNaturalization_NonInstitutionalized_ForeignBorn,33749
2021,country/USA,dcid:MarginOfError_Count_Person_Civilian_USCitizenByNaturalization_NonInstitutionalized_ForeignBorn,45790
2021,geoId/01,dcid:MarginOfError_Count_Person_Civilian_USCitizenByNaturalization_NonInstitutionalized_ForeignBorn,2277
2021,geoId/02,dcid:MarginOfError_Count_Person_Civilian_USCitizenByNaturalization_NonInstitutionalized_ForeignBorn,1214
2021,country/USA,dcid:Count_Person_Civilian_NotAUSCitizen_NonInstitutionalized_ForeignBorn,21533238
2021,geoId/01,dcid:Count_Person_Civilian_NotAUSCitizen_NonInstitutionalized_ForeignBorn,100537
2021,geoId/02,dcid:Count_Person_Civilian_NotAUSCitizen_NonInstitutionalized_ForeignBorn,22950
2021,country/USA,dcid:MarginOfError_Count_Person_Civilian_NotAUSCitizen_NonInstitutionalized_ForeignBorn,126066
2021,geoId/01,dcid:MarginOfError_Count_Person_Civilian_NotAUSCitizen_NonInstitutionalized_ForeignBorn,3027
2021,geoId/02,dcid:MarginOfError_Count_Person_Civilian_NotAUSCitizen_NonInstitutionalized_ForeignBorn,1522
2021,country/USA,dcid:Count_Person_Civilian_WithDisability_NonInstitutionalized,41055492
2021,geoId/01,dcid:Count_Person_Civilian_WithDisability_NonInstitutionalized,792519
2021,geoId/02,dcid:Count_Person_Civilian_WithDisability_NonInstitutionalized,88000
2021,country/USA,dcid:MarginOfError_Count_Person_Civilian_WithDisability_NonInstitutionalized,82353
2021,geoId/01,dcid:MarginOfError_Count_Person_Civilian_WithDisability_NonInstitutionalized,6819
2021,geoId/02,dcid:MarginOfError_Count_Person_Civilian_WithDisability_NonInstitutionalized,2160
2021,country/USA,dcid:Count_Person_Civilian_NoDisability_NonInstitutionalized,283763073
2021,geoId/01,dcid:Count_Person_Civilian_NoDisability_NonInstitutionalized,4127491
2021,geoId/02,dcid:Count_Person_Civilian_NoDisability_NonInstitutionalized,621438
2021,country/USA,dcid:MarginOfError_Count_Person_Civilian_NoDisability_NonInstitutionalized,79905
2021,geoId/01,dcid:MarginOfError_Count_Person_Civilian_NoDisability_NonInstitutionalized,6719
2021,geoId/02,dcid:MarginOfError_Count_Person_Civilian_NoDisability_NonInstitutionalized,2352
2021,country/USA,dcid:Count_Person_26OrMoreYears_Civilian_NonInstitutionalized,216666543
2021,geoId/01,dcid:Count_Person_26OrMoreYears_Civilian_NonInstitutionalized,3276737
2021,geoId/02,dcid:Count_Person_26OrMoreYears_Civilian_NonInstitutionalized,455568
2021,country/USA,dcid:MarginOfError_Count_Person_26OrMoreYears_Civilian_NonInstitutionalized,25681
2021,geoId/01,dcid:MarginOfError_Count_Person_26OrMoreYears_Civilian_NonInstitutionalized,2892
2021,geoId/02,dcid:MarginOfError_Count_Person_26OrMoreYears_Civilian_NonInstitutionalized,1166
2021,country/USA,dcid:Count_Person_26OrMoreYears_Civilian_EducationalAttainmentLessThanHighSchoolGraduate_NonInstitutionalized,23842292
2021,geoId/01,dcid:Count_Person_26OrMoreYears_Civilian_EducationalAttainmentLessThanHighSchoolGraduate_NonInstitutionalized,403706
2021,geoId/02,dcid:Count_Person_26OrMoreYears_Civilian_EducationalAttainmentLessThanHighSchoolGraduate_NonInstitutionalized,30621
2021,country/USA,dcid:MarginOfError_Count_Person_26OrMoreYears_Civilian_EducationalAttainmentLessThanHighSchoolGraduate_NonInstitutionalized,129121
2021,geoId/01,dcid:MarginOfError_Count_Person_26OrMoreYears_Civilian_EducationalAttainmentLessThanHighSchoolGraduate_NonInstitutionalized,5955
2021,geoId/02,dcid:MarginOfError_Count_Person_26OrMoreYears_Civilian_EducationalAttainmentLessThanHighSchoolGraduate_NonInstitutionalized,1413
2021,country/USA,dcid:Count_Person_26OrMoreYears_Civilian_EducationalAttainmentHighSchoolGraduateIncludesEquivalency_NonInstitutionalized,56938405
2021,geoId/01,dcid:Count_Person_26OrMoreYears_Civilian_EducationalAttainmentHighSchoolGraduateIncludesEquivalency_NonInstitutionalized,997070
2021,geoId/02,dcid:Count_Person_26OrMoreYears_Civilian_EducationalAttainmentHighSchoolGraduateIncludesEquivalency_NonInstitutionalized,128712
2021,country/USA,dcid:MarginOfError_Count_Person_26OrMoreYears_Civilian_EducationalAttainmentHighSchoolGraduateIncludesEquivalency_NonInstitutionalized,215790
2021,geoId/01,dcid:MarginOfError_Count_Person_26OrMoreYears_Civilian_EducationalAttainmentHighSchoolGraduateIncludesEquivalency_NonInstitutionalized,8005
2021,geoId/02,dcid:MarginOfError_Count_Person_26OrMoreYears_Civilian_EducationalAttainmentHighSchoolGraduateIncludesEquivalency_NonInstitutionalized,2539
2021,country/USA,dcid:Count_Person_26OrMoreYears_Civilian_EducationalAttainmentSomeCollegeOrAssociatesDegree_NonInstitutionalized,62188459
2021,geoId/01,dcid:Count_Person_26OrMoreYears_Civilian_EducationalAttainmentSomeCollegeOrAssociatesDegree_NonInstitutionalized,992005
2021,geoId/02,dcid:Count_Person_26OrMoreYears_Civilian_EducationalAttainmentSomeCollegeOrAssociatesDegree_NonInstitutionalized,154320
2021,country/USA,dcid:MarginOfError_Count_Person_26OrMoreYears_Civilian_EducationalAttainmentSomeCollegeOrAssociatesDegree_NonInstitutionalized,56733
2021,geoId/01,dcid:MarginOfError_Count_Person_26OrMoreYears_Civilian_EducationalAttainmentSomeCollegeOrAssociatesDegree_NonInstitutionalized,7402
2021,geoId/02,dcid:MarginOfError_Count_Person_26OrMoreYears_Civilian_EducationalAttainmentSomeCollegeOrAssociatesDegree_NonInstitutionalized,2564
2021,country/USA,dcid:Count_Person_26OrMoreYears_Civilian_EducationalAttainmentBachelorsDegreeOrHigher_NonInstitutionalized,73697387
2021,geoId/01,dcid:Count_Person_26OrMoreYears_Civilian_EducationalAttainmentBachelorsDegreeOrHigher_NonInstitutionalized,883956
2021,geoId/02,dcid:Count_Person_26OrMoreYears_Civilian_EducationalAttainmentBachelorsDegreeOrHigher_NonInstitutionalized,141915
2021,country/USA,dcid:MarginOfError_Count_Person_26OrMoreYears_Civilian_EducationalAttainmentBachelorsDegreeOrHigher_NonInstitutionalized,336025
2021,geoId/01,dcid:MarginOfError_Count_Person_26OrMoreYears_Civilian_EducationalAttainmentBachelorsDegreeOrHigher_NonInstitutionalized,8480
2021,geoId/02,dcid:MarginOfError_Count_Person_26OrMoreYears_Civilian_EducationalAttainmentBachelorsDegreeOrHigher_NonInstitutionalized,2641
2021,country/USA,dcid:Count_Person_19To64Years_Civilian_NonInstitutionalized,194499875
2021,geoId/01,dcid:Count_Person_19To64Years_Civilian_NonInstitutionalized,2903045
2021,geoId/02,dcid:Count_Person_19To64Years_Civilian_NonInstitutionalized,429408
2021,country/USA,dcid:MarginOfError_Count_Person_19To64Years_Civilian_NonInstitutionalized,18603
2021,geoId/01,dcid:MarginOfError_Count_Person_19To64Years_Civilian_NonInstitutionalized,2111
2021,geoId/02,dcid:MarginOfError_Count_Person_19To64Years_Civilian_NonInstitutionalized,1281
2021,country/USA,dcid:Count_Person_19To64Years_Civilian_InLaborForce_NonInstitutionalized,152468197
2021,geoId/01,dcid:Count_Person_19To64Years_Civilian_InLaborForce_NonInstitutionalized,2107257
2021,geoId/02,dcid:Count_Person_19To64Years_Civilian_InLaborForce_NonInstitutionalized,333712
2021,country/USA,dcid:MarginOfError_Count_Person_19To64Years_Civilian_InLaborForce_NonInstitutionalized,122015
2021,geoId/01,dcid:MarginOfError_Count_Person_19To64Years_Civilian_InLaborForce_NonInstitutionalized,7598
2021,geoId/02,dcid:MarginOfError_Count_Person_19To64Years_Civilian_InLaborForce_NonInstitutionalized,2361
2021,country/USA,dcid:Count_Person_19To64Years_Civilian_Employed_InLaborForce_NonInstitutionalized,144422403
2021,geoId/01,dcid:Count_Person_19To64Years_Civilian_Employed_InLaborForce_NonInstitutionalized,1996271
2021,geoId/02,dcid:Count_Person_19To64Years_Civilian_Employed_InLaborForce_NonInstitutionalized,311018
2021,country/USA,dcid:MarginOfError_Count_Person_19To64Years_Civilian_Employed_InLaborForce_NonInstitutionalized,140373
2021,geoId/01,dcid:MarginOfError_Count_Person_19To64Years_Civilian_Employed_InLaborForce_NonInstitutionalized,7631
