Year,Place,StatVar,Quantity
2014,country/USA,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_SomeOtherRaceAlone,89815
2014,country/USA,dcid:Count_Person_Civilian_NonInstitutionalized_TwoOrMoreRaces,8973636
2014,country/USA,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_TwoOrMoreRaces,76936
2014,country/USA,dcid:Count_Person_Civilian_NonInstitutionalized_WhiteAloneNotHispanicOrLatino,194383154
2014,country/USA,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_WhiteAloneNotHispanicOrLatino,11206
2014,country/USA,dcid:Count_Person_Civilian_NonInstitutionalized_HispanicOrLatino,52349635
2014,country/USA,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_HispanicOrLatino,5907
2014,country/USA,dcid:Count_Person_Civilian_NonInstitutionalized_Native,268394093
2014,country/USA,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_Native,97653
2014,country/USA,dcid:Count_Person_Civilian_NonInstitutionalized_ForeignBorn,40688165
2014,country/USA,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_ForeignBorn,103704
2014,country/USA,dcid:Count_Person_Civilian_USCitizenByNaturalization_NonInstitutionalized_ForeignBorn,18643494
2014,country/USA,dcid:MarginOfError_Count_Person_Civilian_USCitizenByNaturalization_NonInstitutionalized_ForeignBorn,32086
2014,country/USA,dcid:Count_Person_Civilian_NotAUSCitizen_NonInstitutionalized_ForeignBorn,22044671
2014,country/USA,dcid:MarginOfError_Count_Person_Civilian_NotAUSCitizen_NonInstitutionalized_ForeignBorn,115286
2014,country/USA,dcid:Count_Person_25OrMoreYears_Civilian_NonInstitutionalized,205003385
2014,country/USA,dcid:MarginOfError_Count_Person_25OrMoreYears_Civilian_NonInstitutionalized,11368
2014,country/USA,dcid:Count_Person_25OrMoreYears_Civilian_EducationalAttainmentLessThanHighSchoolGraduate_NonInstitutionalized,27452125
2014,country/USA,dcid:MarginOfError_Count_Person_25OrMoreYears_Civilian_EducationalAttainmentLessThanHighSchoolGraduate_NonInstitutionalized,116600
2014,country/USA,dcid:Count_Person_25OrMoreYears_Civilian_EducationalAttainmentHighSchoolGraduateGedOrAlternative_NonInstitutionalized,57015280
2014,country/USA,dcid:MarginOfError_Count_Person_25OrMoreYears_Civilian_EducationalAttainmentHighSchoolGraduateGedOrAlternative_NonInstitutionalized,169375
2014,country/USA,dcid:Count_Person_25OrMoreYears_Civilian_EducationalAttainmentSomeCollegeOrAssociatesDegree_NonInstitutionalized,59788621
2014,country/USA,dcid:MarginOfError_Count_Person_25OrMoreYears_Civilian_EducationalAttainmentSomeCollegeOrAssociatesDegree_NonInstitutionalized,55156
2014,country/USA,dcid:Count_Person_25OrMoreYears_Civilian_EducationalAttainmentBachelorsDegreeOrHigher_NonInstitutionalized,60747359
2014,country/USA,dcid:MarginOfError_Count_Person_25OrMoreYears_Civilian_EducationalAttainmentBachelorsDegreeOrHigher_NonInstitutionalized,263020
2014,country/USA,dcid:Count_Person_18OrMoreYears_Civilian_NonInstitutionalized,235445702
2014,country/USA,dcid:MarginOfError_Count_Person_18OrMoreYears_Civilian_NonInstitutionalized,6104
2014,country/USA,dcid:Count_Person_18OrMoreYears_Civilian_InLaborForce_NonInstitutionalized,155963878
2014,country/USA,dcid:MarginOfError_Count_Person_18OrMoreYears_Civilian_InLaborForce_NonInstitutionalized,108371
2014,country/USA,dcid:Count_Person_18OrMoreYears_Civilian_Employed_InLaborForce_NonInstitutionalized,142072885
2014,country/USA,dcid:MarginOfError_Count_Person_18OrMoreYears_Civilian_Employed_InLaborForce_NonInstitutionalized,125512
2014,country/USA,dcid:Count_Person_18OrMoreYears_Civilian_Unemployed_InLaborForce_NonInstitutionalized,13890993
2014,country/USA,dcid:MarginOfError_Count_Person_18OrMoreYears_Civilian_Unemployed_InLaborForce_NonInstitutionalized,35753
2014,country/USA,dcid:Count_Person_18OrMoreYears_Civilian_NotInLaborForce_NonInstitutionalized,79481824
2014,country/USA,dcid:MarginOfError_Count_Person_18OrMoreYears_Civilian_NotInLaborForce_NonInstitutionalized,109175
2014,country/USA,dcid:Count_Person_18OrMoreYears_Civilian_NonInstitutionalized,235445702
2014,country/USA,dcid:MarginOfError_Count_Person_18OrMoreYears_Civilian_NonInstitutionalized,6104
2014,country/USA,dcid:Count_Person_18OrMoreYears_Civilian_NonInstitutionalized_FullTimeYearRoundWorker,98995322
2014,country/USA,dcid:MarginOfError_Count_Person_18OrMoreYears_Civilian_NonInstitutionalized_FullTimeYearRoundWorker,62392
2014,country/USA,dcid:Count_Person_18OrMoreYears_Civilian_NonInstitutionalized_LessThanFullTimeYearRoundWorker,59011658
2014,country/USA,dcid:MarginOfError_Count_Person_18OrMoreYears_Civilian_NonInstitutionalized_LessThanFullTimeYearRoundWorker,108771
2014,country/USA,dcid:Count_Person_18OrMoreYears_Civilian_NonInstitutionalized_DidNotWork,77438722
2014,country/USA,dcid:MarginOfError_Count_Person_18OrMoreYears_Civilian_NonInstitutionalized_DidNotWork,150504
2014,country/USA,dcid:Count_Person_Civilian_NonInstitutionalized_ResidesInHousehold,305352123
2014,country/USA,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_ResidesInHousehold,9557
2014,country/USA,dcid:Count_Person_Civilian_25000OrLessInflationAdjustedUSDCurrentYear_NonInstitutionalized_ResidesInHousehold,53986004
2014,country/USA,dcid:MarginOfError_Count_Person_Civilian_25000OrLessInflationAdjustedUSDCurrentYear_NonInstitutionalized_ResidesInHousehold,166735
2014,country/USA,dcid:Count_Person_Civilian_25000To49999InflationAdjustedUSDCurrentYear_NonInstitutionalized_ResidesInHousehold,67083731
2014,country/USA,dcid:MarginOfError_Count_Person_Civilian_25000To49999InflationAdjustedUSDCurrentYear_NonInstitutionalized_ResidesInHousehold,192939
2014,country/USA,dcid:Count_Person_Civilian_50000To74999InflationAdjustedUSDCurrentYear_NonInstitutionalized_ResidesInHousehold,56465445
2014,country/USA,dcid:MarginOfError_Count_Person_Civilian_50000To74999InflationAdjustedUSDCurrentYear_NonInstitutionalized_ResidesInHousehold,91423
2014,country/USA,dcid:Count_Person_Civilian_75000To99999InflationAdjustedUSDCurrentYear_NonInstitutionalized_ResidesInHousehold,41964369
2014,country/USA,dcid:MarginOfError_Count_Person_Civilian_75000To99999InflationAdjustedUSDCurrentYear_NonInstitutionalized_ResidesInHousehold,103546
2014,country/USA,dcid:Count_Person_Civilian_100000OrMoreInflationAdjustedUSDCurrentYear_NonInstitutionalized_ResidesInHousehold,85852574
2014,country/USA,dcid:MarginOfError_Count_Person_Civilian_100000OrMoreInflationAdjustedUSDCurrentYear_NonInstitutionalized_ResidesInHousehold,299884
2014,country/USA,dcid:Count_Person_Civilian_NonInstitutionalized_PovertyStatusDetermined,305519742
2014,country/USA,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_PovertyStatusDetermined,13347
2014,country/USA,dcid:Count_Person_Civilian_NonInstitutionalized_1.38OrLessRatioToPovertyLine,70370853
2014,country/USA,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_1.38OrLessRatioToPovertyLine,365185
2014,country/USA,dcid:Count_Person_Civilian_NonInstitutionalized_1.38To1.99RatioToPovertyLine,35277349
2014,country/USA,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_1.38To1.99RatioToPovertyLine,122466
2014,country/USA,dcid:Count_Person_Civilian_NonInstitutionalized_2.00OrMoreRatioToPovertyLine,199871540
2014,country/USA,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_2.00OrMoreRatioToPovertyLine,456496
2014,country/USA,dcid:Count_Person_NoHealthInsurance,43878131
2014,country/USA,dcid:MarginOfError_Count_Person_NoHealthInsurance,331627
2014,country/USA,dcid:Count_Person_18OrLessYears_NoHealthInsurance,5217055
2014,country/USA,dcid:MarginOfError_Count_Person_18OrLessYears_NoHealthInsurance,45373
2014,country/USA,dcid:Count_Person_18To64Years_NoHealthInsurance,38249014
2014,country/USA,dcid:MarginOfError_Count_Person_18To64Years_NoHealthInsurance,286437
2014,country/USA,dcid:Count_Person_65OrMoreYears_NoHealthInsurance,412062
2014,country/USA,dcid:MarginOfError_Count_Person_65OrMoreYears_NoHealthInsurance,7909
2014,country/USA,dcid:Count_Person_19To25Years_NoHealthInsurance,8020811
2014,country/USA,dcid:MarginOfError_Count_Person_19To25Years_NoHealthInsurance,49371
2014,country/USA,dcid:Count_Person_Male_NoHealthInsurance,23558628
2014,country/USA,dcid:MarginOfError_Count_Person_Male_NoHealthInsurance,182194
2014,country/USA,dcid:Count_Person_Female_NoHealthInsurance,20319503
2014,country/USA,dcid:MarginOfError_Count_Person_Female_NoHealthInsurance,151755
2014,country/USA,dcid:Count_Person_NoHealthInsurance_OneRace,42686437
2014,country/USA,dcid:MarginOfError_Count_Person_NoHealthInsurance_OneRace,335334
2014,country/USA,dcid:Count_Person_NoHealthInsurance_WhiteAlone,28742601
2014,country/USA,dcid:MarginOfError_Count_Person_NoHealthInsurance_WhiteAlone,240580
2014,country/USA,dcid:Count_Person_NoHealthInsurance_BlackOrAfricanAmericanAlone,6385674
2014,country/USA,dcid:MarginOfError_Count_Person_NoHealthInsurance_BlackOrAfricanAmericanAlone,34232
2014,country/USA,dcid:Count_Person_NoHealthInsurance_AmericanIndianOrAlaskaNativeAlone,669741
2014,country/USA,dcid:MarginOfError_Count_Person_NoHealthInsurance_AmericanIndianOrAlaskaNativeAlone,7101
2014,country/USA,dcid:Count_Person_NoHealthInsurance_AsianAlone,2204705
2014,country/USA,dcid:MarginOfError_Count_Person_NoHealthInsurance_AsianAlone,25727
2014,country/USA,dcid:Count_Person_NoHealthInsurance_NativeHawaiianOrOtherPacificIslanderAlone,88625
2014,country/USA,dcid:MarginOfError_Count_Person_NoHealthInsurance_NativeHawaiianOrOtherPacificIslanderAlone,3135
2014,country/USA,dcid:Count_Person_NoHealthInsurance_SomeOtherRaceAlone,4595091
2014,country/USA,dcid:MarginOfError_Count_Person_NoHealthInsurance_SomeOtherRaceAlone,48019
2014,country/USA,dcid:Count_Person_NoHealthInsurance_TwoOrMoreRaces,1191694
2014,country/USA,dcid:MarginOfError_Count_Person_NoHealthInsurance_TwoOrMoreRaces,10808
2014,country/USA,dcid:Count_Person_NoHealthInsurance_WhiteAloneNotHispanicOrLatino,19287567
2014,country/USA,dcid:MarginOfError_Count_Person_NoHealthInsurance_WhiteAloneNotHispanicOrLatino,183970
2014,country/USA,dcid:Count_Person_NoHealthInsurance_HispanicOrLatino,14703706
2014,country/USA,dcid:MarginOfError_Count_Person_NoHealthInsurance_HispanicOrLatino,96156
2014,country/USA,dcid:Count_Person_NoHealthInsurance_Native,31023113
2014,country/USA,dcid:MarginOfError_Count_Person_NoHealthInsurance_Native,227569
2014,country/USA,dcid:Count_Person_NoHealthInsurance_ForeignBorn,12855018
2014,country/USA,dcid:MarginOfError_Count_Person_NoHealthInsurance_ForeignBorn,110057
2014,country/USA,dcid:Count_Person_USCitizenByNaturalization_NoHealthInsurance_ForeignBorn,2826537
2014,country/USA,dcid:MarginOfError_Count_Person_USCitizenByNaturalization_NoHealthInsurance_ForeignBorn,20344
2014,country/USA,dcid:Count_Person_NotAUSCitizen_NoHealthInsurance_ForeignBorn,10028481
2014,country/USA,dcid:MarginOfError_Count_Person_NotAUSCitizen_NoHealthInsurance_ForeignBorn,94277
2014,country/USA,dcid:Count_Person_25OrMoreYears_NoHealthInsurance,31251387
2014,country/USA,dcid:MarginOfError_Count_Person_25OrMoreYears_NoHealthInsurance,250288
2014,country/USA,dcid:Count_Person_25OrMoreYears_EducationalAttainmentLessThanHighSchoolGraduate_NoHealthInsurance,8218692
2014,country/USA,dcid:MarginOfError_Count_Person_25OrMoreYears_EducationalAttainmentLessThanHighSchoolGraduate_NoHealthInsurance,72814
2014,country/USA,dcid:Count_Person_25OrMoreYears_EducationalAttainmentHighSchoolGraduateGedOrAlternative_NoHealthInsurance,10606324
2014,country/USA,dcid:MarginOfError_Count_Person_25OrMoreYears_EducationalAttainmentHighSchoolGraduateGedOrAlternative_NoHealthInsurance,101717
2014,country/USA,dcid:Count_Person_25OrMoreYears_EducationalAttainmentSomeCollegeOrAssociatesDegree_NoHealthInsurance,8536510
2014,country/USA,dcid:MarginOfError_Count_Person_25OrMoreYears_EducationalAttainmentSomeCollegeOrAssociatesDegree_NoHealthInsurance,63008
2014,country/USA,dcid:Count_Person_25OrMoreYears_EducationalAttainmentBachelorsDegreeOrHigher_NoHealthInsurance,3889861
2014,country/USA,dcid:MarginOfError_Count_Person_25OrMoreYears_EducationalAttainmentBachelorsDegreeOrHigher_NoHealthInsurance,25421
2014,country/USA,dcid:Count_Person_18OrMoreYears_NoHealthInsurance,38661076
2014,country/USA,dcid:MarginOfError_Count_Person_18OrMoreYears_NoHealthInsurance,291925
2014,country/USA,dcid:Count_Person_18OrMoreYears_InLaborForce_NoHealthInsurance,28949363
2014,country/USA,dcid:MarginOfError_Count_Person_18OrMoreYears_InLaborForce_NoHealthInsurance,214684
2014,country/USA,dcid:Count_Person_18OrMoreYears_Employed_InLaborForce_NoHealthInsurance,23030842
2014,country/USA,dcid:MarginOfError_Count_Person_18OrMoreYears_Employed_InLaborForce_NoHealthInsurance,179855
2014,country/USA,dcid:Count_Person_18OrMoreYears_Unemployed_InLaborForce_NoHealthInsurance,5918521
2014,country/USA,dcid:MarginOfError_Count_Person_18OrMoreYears_Unemployed_InLaborForce_NoHealthInsurance,41235
2014,country/USA,dcid:Count_Person_18OrMoreYears_NotInLaborForce_NoHealthInsurance,9711713
2014,country/USA,dcid:MarginOfError_Count_Person_18OrMoreYears_NotInLaborForce_NoHealthInsurance,81519
2014,country/USA,dcid:Count_Person_18OrMoreYears_NoHealthInsurance,38661076
2014,country/USA,dcid:MarginOfError_Count_Person_18OrMoreYears_NoHealthInsurance,291925
2014,country/USA,dcid:Count_Person_18OrMoreYears_NoHealthInsurance_FullTimeYearRoundWorker,12990363
2014,country/USA,dcid:MarginOfError_Count_Person_18OrMoreYears_NoHealthInsurance_FullTimeYearRoundWorker,122684
2014,country/USA,dcid:Count_Person_18OrMoreYears_NoHealthInsurance_LessThanFullTimeYearRoundWorker,14658345
2014,country/USA,dcid:MarginOfError_Count_Person_18OrMoreYears_NoHealthInsurance_LessThanFullTimeYearRoundWorker,84206
2014,country/USA,dcid:Count_Person_18OrMoreYears_NoHealthInsurance_DidNotWork,11012368
2014,country/USA,dcid:MarginOfError_Count_Person_18OrMoreYears_NoHealthInsurance_DidNotWork,93649
2014,country/USA,dcid:Count_Person_NoHealthInsurance_ResidesInHousehold,43450863
2014,country/USA,dcid:MarginOfError_Count_Person_NoHealthInsurance_ResidesInHousehold,331477
2014,country/USA,dcid:Count_Person_NoHealthInsurance_25000OrLessInflationAdjustedUSDCurrentYear_ResidesInHousehold,12050184
2014,country/USA,dcid:MarginOfError_Count_Person_NoHealthInsurance_25000OrLessInflationAdjustedUSDCurrentYear_ResidesInHousehold,83124
2014,country/USA,dcid:Count_Person_NoHealthInsurance_25000To49999InflationAdjustedUSDCurrentYear_ResidesInHousehold,13777882
2014,country/USA,dcid:MarginOfError_Count_Person_NoHealthInsurance_25000To49999InflationAdjustedUSDCurrentYear_ResidesInHousehold,103564
2014,country/USA,dcid:Count_Person_NoHealthInsurance_50000To74999InflationAdjustedUSDCurrentYear_ResidesInHousehold,8300293
2014,country/USA,dcid:MarginOfError_Count_Person_NoHealthInsurance_50000To74999InflationAdjustedUSDCurrentYear_ResidesInHousehold,72104
2014,country/USA,dcid:Count_Person_NoHealthInsurance_75000To99999InflationAdjustedUSDCurrentYear_ResidesInHousehold,4257056
2014,country/USA,dcid:MarginOfError_Count_Person_NoHealthInsurance_75000To99999InflationAdjustedUSDCurrentYear_ResidesInHousehold,48890
2014,country/USA,dcid:Count_Person_NoHealthInsurance_100000OrMoreInflationAdjustedUSDCurrentYear_ResidesInHousehold,5065448
2014,country/USA,dcid:MarginOfError_Count_Person_NoHealthInsurance_100000OrMoreInflationAdjustedUSDCurrentYear_ResidesInHousehold,57899
2014,country/USA,dcid:Count_Person_NoHealthInsurance_PovertyStatusDetermined,43624141
2014,country/USA,dcid:MarginOfError_Count_Person_NoHealthInsurance_PovertyStatusDetermined,330291
2014,country/USA,dcid:Count_Person_NoHealthInsurance_1.38OrLessRatioToPovertyLine,18011492
2014,country/USA,dcid:MarginOfError_Count_Person_NoHealthInsurance_1.38OrLessRatioToPovertyLine,146317
2014,country/USA,dcid:Count_Person_NoHealthInsurance_1.38To1.99RatioToPovertyLine,7876723
2014,country/USA,dcid:MarginOfError_Count_Person_NoHealthInsurance_1.38To1.99RatioToPovertyLine,63392
2014,country/USA,dcid:Count_Person_NoHealthInsurance_2.00OrMoreRatioToPovertyLine,17735926
2014,country/USA,dcid:MarginOfError_Count_Person_NoHealthInsurance_2.00OrMoreRatioToPovertyLine,139114
2014,country/USA,dcid:Count_Person_WithHealthInsurance,265204127
2014,country/USA,dcid:MarginOfError_Count_Person_WithHealthInsurance,324052
2014,country/USA,dcid:Count_Person_WithPrivateHealthInsurance,203328517
2014,country/USA,dcid:MarginOfError_Count_Person_WithPrivateHealthInsurance,599671
2014,country/USA,dcid:Count_Person_WithPrivateHealthInsuranceOnly,162806970
2014,country/USA,dcid:MarginOfError_Count_Person_WithPrivateHealthInsuranceOnly,470635
2014,country/USA,dcid:Count_Person_WithEmployerBasedHealthInsurance,169198101
2014,country/USA,dcid:MarginOfError_Count_Person_WithEmployerBasedHealthInsurance,499046
2014,country/USA,dcid:Count_Person_WithEmployerBasedHealthInsuranceOnly,142421906
2014,country/USA,dcid:MarginOfError_Count_Person_WithEmployerBasedHealthInsuranceOnly,396111
2014,country/USA,dcid:Count_Person_WithDirectPurchaseHealthInsurance,38327165
2014,country/USA,dcid:MarginOfError_Count_Person_WithDirectPurchaseHealthInsurance,141260
2014,country/USA,dcid:Count_Person_WithDirectPurchaseHealthInsuranceOnly,17129211
2014,country/USA,dcid:MarginOfError_Count_Person_WithDirectPurchaseHealthInsuranceOnly,72069
2014,country/USA,dcid:Count_Person_WithTricareMilitaryHealthCoverage,8203832
2014,country/USA,dcid:MarginOfError_Count_Person_WithTricareMilitaryHealthCoverage,48139
2014,country/USA,dcid:Count_Person_WithTricareMilitaryHealthCoverageOnly,3255853
2014,country/USA,dcid:MarginOfError_Count_Person_WithTricareMilitaryHealthCoverageOnly,23087
2014,country/USA,dcid:Count_Person_WithPublicHealthInsurance,96075708
2014,country/USA,dcid:MarginOfError_Count_Person_WithPublicHealthInsurance,187651
2014,country/USA,dcid:Count_Person_WithPublicHealthInsuranceOnly,54382013
2014,country/USA,dcid:MarginOfError_Count_Person_WithPublicHealthInsuranceOnly,256687
2014,country/USA,dcid:Count_Person_WithMedicareCoverage,47820078
2014,country/USA,dcid:MarginOfError_Count_Person_WithMedicareCoverage,25268
2014,country/USA,dcid:Count_Person_WithMedicareCoverageOnly,12778437
2014,country/USA,dcid:MarginOfError_Count_Person_WithMedicareCoverageOnly,48393
2014,country/USA,dcid:Count_Person_WithMedicaidOrMeansTestedPublicCoverage,55035661
2014,country/USA,dcid:MarginOfError_Count_Person_WithMedicaidOrMeansTestedPublicCoverage,189260
2014,country/USA,dcid:Count_Person_WithMedicaidOrMeansTestedPublicCoverageOnly,40593564
2014,country/USA,dcid:MarginOfError_Count_Person_WithMedicaidOrMeansTestedPublicCoverageOnly,207068
2014,country/USA,dcid:Count_Person_WithVAHealthCare,6629735
2014,country/USA,dcid:MarginOfError_Count_Person_WithVAHealthCare,25791
2014,country/USA,dcid:Count_Person_WithVAHealthCareOnly,1010012
2014,country/USA,dcid:MarginOfError_Count_Person_WithVAHealthCareOnly,10823
2014,country/USA,dcid:Count_Person_NoHealthInsurance,43878131
2014,country/USA,dcid:MarginOfError_Count_Person_NoHealthInsurance,331627
2020,country/USA,dcid:Count_Person_Civilian_NonInstitutionalized,321525041
2020,country/USA,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized,9950
2020,country/USA,dcid:Count_Person_6OrLessYears_Civilian_NonInstitutionalized,23521379
2020,country/USA,dcid:MarginOfError_Count_Person_6OrLessYears_Civilian_NonInstitutionalized,15084
2020,country/USA,dcid:Count_Person_6To18Years_Civilian_NonInstitutionalized,54060901
2020,country/USA,dcid:MarginOfError_Count_Person_6To18Years_Civilian_NonInstitutionalized,20124
2020,country/USA,dcid:Count_Person_19To25Years_Civilian_NonInstitutionalized,29854012
2020,country/USA,dcid:MarginOfError_Count_Person_19To25Years_Civilian_NonInstitutionalized,29557
2020,country/USA,dcid:Count_Person_26To34Years_Civilian_NonInstitutionalized,39733565
2020,country/USA,dcid:MarginOfError_Count_Person_26To34Years_Civilian_NonInstitutionalized,23462
2020,country/USA,dcid:Count_Person_35To44Years_Civilian_NonInstitutionalized,40515666
2020,country/USA,dcid:MarginOfError_Count_Person_35To44Years_Civilian_NonInstitutionalized,10247
2020,country/USA,dcid:Count_Person_45To54Years_Civilian_NonInstitutionalized,41040536
2020,country/USA,dcid:MarginOfError_Count_Person_45To54Years_Civilian_NonInstitutionalized,9540
2020,country/USA,dcid:Count_Person_55To64Years_Civilian_NonInstitutionalized,41726758
2020,country/USA,dcid:MarginOfError_Count_Person_55To64Years_Civilian_NonInstitutionalized,6364
2020,country/USA,dcid:Count_Person_65To74Years_Civilian_NonInstitutionalized,30206525
2020,country/USA,dcid:MarginOfError_Count_Person_65To74Years_Civilian_NonInstitutionalized,5823
2020,country/USA,dcid:Count_Person_75OrMoreYears_Civilian_NonInstitutionalized,20865699
2020,country/USA,dcid:MarginOfError_Count_Person_75OrMoreYears_Civilian_NonInstitutionalized,5731
2020,country/USA,dcid:Count_Person_Upto19Years_Civilian_NonInstitutionalized,77582280
2020,country/USA,dcid:MarginOfError_Count_Person_19OrLessYears_Civilian_NonInstitutionalized,11140
2020,country/USA,dcid:Count_Person_19To64Years_Civilian_NonInstitutionalized,192870537
2020,country/USA,dcid:MarginOfError_Count_Person_19To64Years_Civilian_NonInstitutionalized,13732
2020,country/USA,dcid:Count_Person_65OrMoreYears_Civilian_NonInstitutionalized,51072224
2020,country/USA,dcid:MarginOfError_Count_Person_65OrMoreYears_Civilian_NonInstitutionalized,5874
2020,country/USA,dcid:Count_Person_Civilian_Male_NonInstitutionalized,157140289
2020,country/USA,dcid:MarginOfError_Count_Person_Civilian_Male_NonInstitutionalized,13537
2020,country/USA,dcid:Count_Person_Civilian_Female_NonInstitutionalized,164384752
2020,country/USA,dcid:MarginOfError_Count_Person_Civilian_Female_NonInstitutionalized,9631
2020,country/USA,dcid:Count_Person_Civilian_NonInstitutionalized_WhiteAlone,226784067
2020,country/USA,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_WhiteAlone,82395
2020,country/USA,dcid:Count_Person_Civilian_NonInstitutionalized_BlackOrAfricanAmericanAlone,39969583
2020,country/USA,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_BlackOrAfricanAmericanAlone,35228
2020,country/USA,dcid:Count_Person_Civilian_NonInstitutionalized_AmericanIndianOrAlaskaNativeAlone,2622596
2020,country/USA,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_AmericanIndianOrAlaskaNativeAlone,13688
2020,country/USA,dcid:Count_Person_Civilian_NonInstitutionalized_AsianAlone,18325414
2020,country/USA,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_AsianAlone,21514
2020,country/USA,dcid:Count_Person_Civilian_NonInstitutionalized_NativeHawaiianOrOtherPacificIslanderAlone,597099
2020,country/USA,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_NativeHawaiianOrOtherPacificIslanderAlone,5501
2020,country/USA,dcid:Count_Person_Civilian_NonInstitutionalized_SomeOtherRaceAlone,16578726
2020,country/USA,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_SomeOtherRaceAlone,95756
2020,country/USA,dcid:Count_Person_Civilian_NonInstitutionalized_TwoOrMoreRaces,16647556
2020,country/USA,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_TwoOrMoreRaces,64156
2020,country/USA,dcid:Count_Person_Civilian_NonInstitutionalized_HispanicOrLatino,58596491
2020,country/USA,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_HispanicOrLatino,6031
2020,country/USA,dcid:Count_Person_Civilian_NonInstitutionalized_WhiteAloneNotHispanicOrLatino,193503130
2020,country/USA,dcid:MarginOfError_Count_Person_Civilian_NonInstitutionalized_WhiteAloneNotHispanicOrLatino,25032
2020,country/USA,dcid:Count_Person_Civilian_FamilyHousehold_NonInstitutionalized,263296437
2020,country/USA,dcid:MarginOfError_Count_Person_Civilian_FamilyHousehold_NonInstitutionalized,119264
2020,country/USA,dcid:Count_Person_Civilian_MarriedCoupleFamilyHousehold_NonInstitutionalized,190834661
2020,country/USA,dcid:MarginOfError_Count_Person_Civilian_MarriedCoupleFamilyHousehold_NonInstitutionalized,561391
2020,country/USA,dcid:Count_Person_Civilian_OtherFamilyHousehold_NonInstitutionalized,72461776
