IND_ID,INDICATOR_NAME,YEAR,COUNTRY,iso3,DISAGGR_1,VALUE
39E4281F1912F6,Treatment outcomes of people with RR/MDR-TB,2016,Albania,ALB,Not evaluated,0
39E4281F1912F6,Treatment outcomes of people with RR/MDR-TB,2018,Albania,ALB,Successfully treated,75
39E4281F1912F6,Treatment outcomes of people with RR/MDR-TB,2018,Albania,ALB,Treatment failed,0
39E4281F1912F6,Treatment outcomes of people with RR/MDR-TB,2018,Albania,ALB,Died,25
39E4281F1912F6,Treatment outcomes of people with RR/MDR-TB,2018,Albania,ALB,Lost to follow-up,0
39E4281F1912F6,Treatment outcomes of people with RR/MDR-TB,2018,Albania,ALB,Not evaluated,0
39E4281F1912F6,Treatment outcomes of people with RR/MDR-TB,2019,Albania,ALB,Successfully treated,50
39E4281F1912F6,Treatment outcomes of people with RR/MDR-TB,2019,Albania,ALB,Treatment failed,0
39E4281F1912F6,Treatment outcomes of people with RR/MDR-TB,2019,Albania,ALB,Died,50
39E4281F1912F6,Treatment outcomes of people with RR/MDR-TB,2019,Albania,ALB,Not evaluated,0
39E4281F1912F6,Treatment outcomes of people with RR/MDR-TB,2020,Albania,ALB,Successfully treated,50
39E4281F1912F6,Treatment outcomes of people with RR/MDR-TB,2020,Albania,ALB,Treatment failed,0
39E4281F1912F6,Treatment outcomes of people with RR/MDR-TB,2020,Albania,ALB,Died,50
39E4281F1912F6,Treatment outcomes of people with RR/MDR-TB,2020,Albania,ALB,Lost to follow-up,0
39E4281F1912F6,Treatment outcomes of people with RR/MDR-TB,2020,Albania,ALB,Not evaluated,0
39E4281F1912F6,Treatment outcomes of people with RR/MDR-TB,2021,Albania,ALB,Successfully treated,60
39E4281F1912F6,Treatment outcomes of people with RR/MDR-TB,2021,Albania,ALB,Died,20
39E4281F1912F6,Treatment outcomes of people with RR/MDR-TB,2021,Albania,ALB,Not evaluated,20
39E4281F1912F6,Treatment outcomes of people with RR/MDR-TB,2022,Albania,ALB,Successfully treated,66.6666666666667
39E4281F1912F6,Treatment outcomes of people with RR/MDR-TB,2022,Albania,ALB,Treatment failed,0
39E4281F1912F6,Treatment outcomes of people with RR/MDR-TB,2022,Albania,ALB,Died,33.3333333333333
39E4281F1912F6,Treatment outcomes of people with RR/MDR-TB,2022,Albania,ALB,Lost to follow-up,0
39E4281F1912F6,Treatment outcomes of people with RR/MDR-TB,2022,Albania,ALB,Not evaluated,0
39E4281F1912F6,Treatment outcomes of people with RR/MDR-TB,2017,American Samoa,ASM,Successfully treated,100
39E4281F1912F6,Treatment outcomes of people with RR/MDR-TB,2017,American Samoa,ASM,Treatment failed,0
39E4281F1912F6,Treatment outcomes of people with RR/MDR-TB,2017,American Samoa,ASM,Died,0
39E4281F1912F6,Treatment outcomes of people with RR/MDR-TB,2017,American Samoa,ASM,Lost to follow-up,0
39E4281F1912F6,Treatment outcomes of people with RR/MDR-TB,2017,American Samoa,ASM,Not evaluated,0
39E4281F1912F6,Treatment outcomes of people with RR/MDR-TB,2018,American Samoa,ASM,Lost to follow-up,100
39E4281F1912F6,Treatment outcomes of people with RR/MDR-TB,2018,American Samoa,ASM,Not evaluated,0
39E4281F1912F6,Treatment outcomes of people with RR/MDR-TB,2009,Angola,AGO,Successfully treated,100
39E4281F1912F6,Treatment outcomes of people with RR/MDR-TB,2009,Angola,AGO,Treatment failed,0
39E4281F1912F6,Treatment outcomes of people with RR/MDR-TB,2009,Angola,AGO,Died,0
39E4281F1912F6,Treatment outcomes of people with RR/MDR-TB,2009,Angola,AGO,Lost to follow-up,0
39E4281F1912F6,Treatment outcomes of people with RR/MDR-TB,2009,Angola,AGO,Not evaluated,0
39E4281F1912F6,Treatment outcomes of people with RR/MDR-TB,2011,Angola,AGO,Successfully treated,0
39E4281F1912F6,Treatment outcomes of people with RR/MDR-TB,2011,Angola,AGO,Treatment failed,0
39E4281F1912F6,Treatment outcomes of people with RR/MDR-TB,2011,Angola,AGO,Died,0
