observationAbout,observationDate,value,variableMeasured
geoId/17,1994-11,4430662,dcid:Count_Household_NonInstitutionalized
geoId/18,1994-11,2158646,dcid:Count_Household_NonInstitutionalized
geoId/19,1994-11,1102615,dcid:Count_Household_NonInstitutionalized
geoId/20,1994-11,980574,dcid:Count_Household_NonInstitutionalized
geoId/21,1994-11,1532080,dcid:Count_Household_NonInstitutionalized
geoId/22,1994-11,1571716,dcid:Count_Household_NonInstitutionalized
geoId/23,1994-11,473056,dcid:Count_Household_NonInstitutionalized
geoId/24,1994-11,1992430,dcid:Count_Household_NonInstitutionalized
geoId/25,1994-11,2371069,dcid:Count_Household_NonInstitutionalized
geoId/26,1994-11,3693788,dcid:Count_Household_NonInstitutionalized
geoId/27,1994-11,1809317,dcid:Count_Household_NonInstitutionalized
geoId/28,1994-11,960381,dcid:Count_Household_NonInstitutionalized
geoId/29,1994-11,1979502,dcid:Count_Household_NonInstitutionalized
geoId/30,1994-11,338956,dcid:Count_Household_NonInstitutionalized
geoId/31,1994-11,643136,dcid:Count_Household_NonInstitutionalized
geoId/32,1994-11,583798,dcid:Count_Household_NonInstitutionalized
geoId/33,1994-11,427922,dcid:Count_Household_NonInstitutionalized
geoId/34,1994-11,2967575,dcid:Count_Household_NonInstitutionalized
geoId/35,1994-11,615782,dcid:Count_Household_NonInstitutionalized
geoId/36,1994-11,7191198,dcid:Count_Household_NonInstitutionalized
geoId/37,1994-11,2697423,dcid:Count_Household_NonInstitutionalized
geoId/38,1994-11,244686,dcid:Count_Household_NonInstitutionalized
geoId/39,1994-11,4326601,dcid:Count_Household_NonInstitutionalized
geoId/40,1994-11,1272568,dcid:Count_Household_NonInstitutionalized
geoId/41,1994-11,1190960,dcid:Count_Household_NonInstitutionalized
geoId/42,1994-11,4666061,dcid:Count_Household_NonInstitutionalized
geoId/44,1994-11,401432,dcid:Count_Household_NonInstitutionalized
geoId/45,1994-11,1373450,dcid:Count_Household_NonInstitutionalized
geoId/46,1994-11,271275,dcid:Count_Household_NonInstitutionalized
geoId/47,1994-11,2072162,dcid:Count_Household_NonInstitutionalized
geoId/48,1994-11,6784229,dcid:Count_Household_NonInstitutionalized
geoId/49,1994-11,605439,dcid:Count_Household_NonInstitutionalized
geoId/50,1994-11,226026,dcid:Count_Household_NonInstitutionalized
geoId/51,1994-11,2411191,dcid:Count_Household_NonInstitutionalized
geoId/53,1994-11,2201373,dcid:Count_Household_NonInstitutionalized
geoId/54,1994-11,752405,dcid:Count_Household_NonInstitutionalized
geoId/55,1994-11,1916700,dcid:Count_Household_NonInstitutionalized
geoId/56,1994-11,183476,dcid:Count_Household_NonInstitutionalized
country/USA,1994-11,248509799,dcid:Count_Person_3OrMoreYears_Civilian
country/USA,1994-11,125490400,dcid:Count_Person_Civilian_Employed
country/USA,1994-11,7179758,dcid:Count_Person_Civilian_Unemployed
country/USA,1994-11,68668835,dcid:Count_Person_Civilian_NotInLaborForce
country/USA,1994-11,46369423,dcid:Count_Person_Civilian_EducationalAttainmentNoDiploma
country/USA,1994-11,65052491,dcid:Count_Person_Civilian_EducationalAttainmentHighSchoolGraduate
country/USA,1994-11,50470784,dcid:Count_Person_Civilian_EducationalAttainmentSomeCollegeOrAssociatesDegree
country/USA,1994-11,39446296,dcid:Count_Person_Civilian_EducationalAttainmentCollegeGraduate
country/USA,1994-11,120802232,dcid:Count_Person_3OrMoreYears_Civilian_Male
country/USA,1994-11,127707566,dcid:Count_Person_3OrMoreYears_Civilian_Female
country/USA,1994-11,184215059,dcid:Count_Person_3OrMoreYears_Civilian_WhiteAloneNotHispanicOrLatino
country/USA,1994-11,30738364,dcid:Count_Person_3OrMoreYears_Civilian_BlackOrAfricanAmericanAlone
country/USA,1994-11,25209523,dcid:Count_Person_3OrMoreYears_Civilian_HispanicOrLatino
country/USA,1994-11,6143270,dcid:Count_Person_3OrMoreYears_Civilian_Asian
country/USA,1994-11,1378818,dcid:Count_Person_3OrMoreYears_Civilian_AmericanIndianOrAlaskaNative
country/USA,1994-11,824764,dcid:Count_Person_3OrMoreYears_Civilian_NotHispanicOrLatino_NTIAOtherRace
country/USA,1994-11,55674976,dcid:Count_Person_3OrMoreYears_Civilian_Rural
country/USA,1994-11,190903150,dcid:Count_Person_3OrMoreYears_Civilian_Urban
country/USA,1994-11,1931673,dcid:Count_Person_3OrMoreYears_Civilian_UnknownPlaceOfResidence
country/USA,1994-11,109877267,dcid:Count_Person_3OrMoreYears_Civilian_NotEnrolledInSchool
country/USA,1994-11,138632531,dcid:Count_Person_3OrMoreYears_Civilian_EnrolledInSchool
country/USA,1994-11,167584914,dcid:Count_Person_3OrMoreYears_Civilian_Nonveteran
country/USA,1994-11,26413736,dcid:Count_Person_3OrMoreYears_Civilian_Veteran
geoId/01,1994-11,4073843,dcid:Count_Person_3OrMoreYears_Civilian
geoId/02,1994-11,549019,dcid:Count_Person_3OrMoreYears_Civilian
geoId/04,1994-11,3838642,dcid:Count_Person_3OrMoreYears_Civilian
geoId/05,1994-11,2349494,dcid:Count_Person_3OrMoreYears_Civilian
geoId/06,1994-11,29833154,dcid:Count_Person_3OrMoreYears_Civilian
geoId/08,1994-11,3478339,dcid:Count_Person_3OrMoreYears_Civilian
geoId/09,1994-11,3121902,dcid:Count_Person_3OrMoreYears_Civilian
geoId/10,1994-11,668702,dcid:Count_Person_3OrMoreYears_Civilian
geoId/11,1994-11,546349,dcid:Count_Person_3OrMoreYears_Civilian
geoId/12,1994-11,13402421,dcid:Count_Person_3OrMoreYears_Civilian
geoId/13,1994-11,6763053,dcid:Count_Person_3OrMoreYears_Civilian
geoId/15,1994-11,1044237,dcid:Count_Person_3OrMoreYears_Civilian
geoId/16,1994-11,1133715,dcid:Count_Person_3OrMoreYears_Civilian
geoId/17,1994-11,11226180,dcid:Count_Person_3OrMoreYears_Civilian
geoId/18,1994-11,5591779,dcid:Count_Person_3OrMoreYears_Civilian
geoId/19,1994-11,2588227,dcid:Count_Person_3OrMoreYears_Civilian
geoId/20,1994-11,2345988,dcid:Count_Person_3OrMoreYears_Civilian
geoId/21,1994-11,3713636,dcid:Count_Person_3OrMoreYears_Civilian
geoId/22,1994-11,3945503,dcid:Count_Person_3OrMoreYears_Civilian
geoId/23,1994-11,1248847,dcid:Count_Person_3OrMoreYears_Civilian
geoId/24,1994-11,4614652,dcid:Count_Person_3OrMoreYears_Civilian
geoId/25,1994-11,5668208,dcid:Count_Person_3OrMoreYears_Civilian
geoId/26,1994-11,9044709,dcid:Count_Person_3OrMoreYears_Civilian
geoId/27,1994-11,4314360,dcid:Count_Person_3OrMoreYears_Civilian
geoId/28,1994-11,2613567,dcid:Count_Person_3OrMoreYears_Civilian
geoId/29,1994-11,5008637,dcid:Count_Person_3OrMoreYears_Civilian
geoId/30,1994-11,824168,dcid:Count_Person_3OrMoreYears_Civilian
geoId/31,1994-11,1494363,dcid:Count_Person_3OrMoreYears_Civilian
geoId/32,1994-11,1405781,dcid:Count_Person_3OrMoreYears_Civilian
geoId/33,1994-11,1129251,dcid:Count_Person_3OrMoreYears_Civilian
geoId/34,1994-11,7531215,dcid:Count_Person_3OrMoreYears_Civilian
geoId/35,1994-11,1604886,dcid:Count_Person_3OrMoreYears_Civilian
geoId/36,1994-11,17582458,dcid:Count_Person_3OrMoreYears_Civilian
geoId/37,1994-11,6684073,dcid:Count_Person_3OrMoreYears_Civilian
geoId/38,1994-11,593901,dcid:Count_Person_3OrMoreYears_Civilian
geoId/39,1994-11,10715484,dcid:Count_Person_3OrMoreYears_Civilian
geoId/40,1994-11,3173878,dcid:Count_Person_3OrMoreYears_Civilian
geoId/41,1994-11,2914641,dcid:Count_Person_3OrMoreYears_Civilian
geoId/42,1994-11,11367737,dcid:Count_Person_3OrMoreYears_Civilian
geoId/44,1994-11,923103,dcid:Count_Person_3OrMoreYears_Civilian
geoId/45,1994-11,3586678,dcid:Count_Person_3OrMoreYears_Civilian
geoId/46,1994-11,667201,dcid:Count_Person_3OrMoreYears_Civilian
geoId/47,1994-11,4895851,dcid:Count_Person_3OrMoreYears_Civilian
geoId/48,1994-11,17789235,dcid:Count_Person_3OrMoreYears_Civilian
geoId/49,1994-11,1791096,dcid:Count_Person_3OrMoreYears_Civilian
geoId/50,1994-11,560296,dcid:Count_Person_3OrMoreYears_Civilian
geoId/51,1994-11,6238561,dcid:Count_Person_3OrMoreYears_Civilian
geoId/53,1994-11,5103906,dcid:Count_Person_3OrMoreYears_Civilian
geoId/54,1994-11,1770883,dcid:Count_Person_3OrMoreYears_Civilian
geoId/55,1994-11,4984995,dcid:Count_Person_3OrMoreYears_Civilian
geoId/56,1994-11,448994,dcid:Count_Person_3OrMoreYears_Civilian
country/USA,1997-10,255688666,dcid:Count_Person_3OrMoreYears_Civilian
country/USA,1997-10,131223454,dcid:Count_Person_Civilian_Employed
country/USA,1997-10,6216600,dcid:Count_Person_Civilian_Unemployed
country/USA,1997-10,70287866,dcid:Count_Person_Civilian_NotInLaborForce
country/USA,1997-10,45498078,dcid:Count_Person_Civilian_EducationalAttainmentNoDiploma
country/USA,1997-10,66160685,dcid:Count_Person_Civilian_EducationalAttainmentHighSchoolGraduate
country/USA,1997-10,52443686,dcid:Count_Person_Civilian_EducationalAttainmentSomeCollegeOrAssociatesDegree
country/USA,1997-10,43625471,dcid:Count_Person_Civilian_EducationalAttainmentCollegeGraduate
country/USA,1997-10,124589570,dcid:Count_Person_3OrMoreYears_Civilian_Male
country/USA,1997-10,131099096,dcid:Count_Person_3OrMoreYears_Civilian_Female
country/USA,1997-10,184295047,dcid:Count_Person_3OrMoreYears_Civilian_WhiteAloneNotHispanicOrLatino
country/USA,1997-10,31786358,dcid:Count_Person_3OrMoreYears_Civilian_BlackOrAfricanAmericanAlone
country/USA,1997-10,28233368,dcid:Count_Person_3OrMoreYears_Civilian_HispanicOrLatino
country/USA,1997-10,9225313,dcid:Count_Person_3OrMoreYears_Civilian_Asian
country/USA,1997-10,2148580,dcid:Count_Person_3OrMoreYears_Civilian_AmericanIndianOrAlaskaNative
country/USA,1997-10,49531801,dcid:Count_Person_3OrMoreYears_Civilian_Rural
country/USA,1997-10,205602786,dcid:Count_Person_3OrMoreYears_Civilian_Urban
country/USA,1997-10,554079,dcid:Count_Person_3OrMoreYears_Civilian_UnknownPlaceOfResidence
country/USA,1997-10,139844631,dcid:Count_Person_3OrMoreYears_Civilian_NotEnrolledInSchool
country/USA,1997-10,115844035,dcid:Count_Person_3OrMoreYears_Civilian_EnrolledInSchool
country/USA,1997-10,174815907,dcid:Count_Person_3OrMoreYears_Civilian_Nonveteran
country/USA,1997-10,25000578,dcid:Count_Person_3OrMoreYears_Civilian_Veteran
geoId/01,1997-10,4173177,dcid:Count_Person_3OrMoreYears_Civilian
geoId/02,1997-10,575943,dcid:Count_Person_3OrMoreYears_Civilian
geoId/04,1997-10,4459177,dcid:Count_Person_3OrMoreYears_Civilian
geoId/05,1997-10,2356740,dcid:Count_Person_3OrMoreYears_Civilian
geoId/06,1997-10,30876689,dcid:Count_Person_3OrMoreYears_Civilian
geoId/08,1997-10,3790222,dcid:Count_Person_3OrMoreYears_Civilian
geoId/09,1997-10,3106854,dcid:Count_Person_3OrMoreYears_Civilian
geoId/10,1997-10,710302,dcid:Count_Person_3OrMoreYears_Civilian
geoId/11,1997-10,492315,dcid:Count_Person_3OrMoreYears_Civilian
geoId/12,1997-10,13836974,dcid:Count_Person_3OrMoreYears_Civilian
geoId/13,1997-10,7198558,dcid:Count_Person_3OrMoreYears_Civilian
geoId/15,1997-10,1106079,dcid:Count_Person_3OrMoreYears_Civilian
geoId/16,1997-10,1185423,dcid:Count_Person_3OrMoreYears_Civilian
geoId/17,1997-10,11237775,dcid:Count_Person_3OrMoreYears_Civilian
geoId/18,1997-10,5666981,dcid:Count_Person_3OrMoreYears_Civilian
geoId/19,1997-10,2694457,dcid:Count_Person_3OrMoreYears_Civilian
geoId/20,1997-10,2463028,dcid:Count_Person_3OrMoreYears_Civilian
geoId/21,1997-10,3754725,dcid:Count_Person_3OrMoreYears_Civilian
geoId/22,1997-10,4127461,dcid:Count_Person_3OrMoreYears_Civilian
geoId/23,1997-10,1199227,dcid:Count_Person_3OrMoreYears_Civilian
geoId/24,1997-10,4591025,dcid:Count_Person_3OrMoreYears_Civilian
geoId/25,1997-10,5920355,dcid:Count_Person_3OrMoreYears_Civilian
geoId/26,1997-10,9183915,dcid:Count_Person_3OrMoreYears_Civilian
geoId/27,1997-10,4357149,dcid:Count_Person_3OrMoreYears_Civilian
geoId/28,1997-10,2563708,dcid:Count_Person_3OrMoreYears_Civilian
geoId/29,1997-10,5095040,dcid:Count_Person_3OrMoreYears_Civilian
geoId/30,1997-10,858799,dcid:Count_Person_3OrMoreYears_Civilian
geoId/31,1997-10,1601636,dcid:Count_Person_3OrMoreYears_Civilian
geoId/32,1997-10,1626033,dcid:Count_Person_3OrMoreYears_Civilian
geoId/33,1997-10,1138643,dcid:Count_Person_3OrMoreYears_Civilian
geoId/34,1997-10,7635428,dcid:Count_Person_3OrMoreYears_Civilian
geoId/35,1997-10,1761451,dcid:Count_Person_3OrMoreYears_Civilian
geoId/36,1997-10,17589762,dcid:Count_Person_3OrMoreYears_Civilian
geoId/37,1997-10,6939885,dcid:Count_Person_3OrMoreYears_Civilian
geoId/38,1997-10,609288,dcid:Count_Person_3OrMoreYears_Civilian
geoId/39,1997-10,10932484,dcid:Count_Person_3OrMoreYears_Civilian
geoId/40,1997-10,3128742,dcid:Count_Person_3OrMoreYears_Civilian
geoId/41,1997-10,3240172,dcid:Count_Person_3OrMoreYears_Civilian
geoId/42,1997-10,11513445,dcid:Count_Person_3OrMoreYears_Civilian
geoId/44,1997-10,908536,dcid:Count_Person_3OrMoreYears_Civilian
geoId/45,1997-10,3580164,dcid:Count_Person_3OrMoreYears_Civilian
geoId/46,1997-10,700970,dcid:Count_Person_3OrMoreYears_Civilian
geoId/47,1997-10,5108403,dcid:Count_Person_3OrMoreYears_Civilian
geoId/48,1997-10,18602147,dcid:Count_Person_3OrMoreYears_Civilian
geoId/49,1997-10,1905461,dcid:Count_Person_3OrMoreYears_Civilian
geoId/50,1997-10,569660,dcid:Count_Person_3OrMoreYears_Civilian
geoId/51,1997-10,6470097,dcid:Count_Person_3OrMoreYears_Civilian
geoId/53,1997-10,5359857,dcid:Count_Person_3OrMoreYears_Civilian
geoId/54,1997-10,1729260,dcid:Count_Person_3OrMoreYears_Civilian
geoId/55,1997-10,4988102,dcid:Count_Person_3OrMoreYears_Civilian
geoId/56,1997-10,466942,dcid:Count_Person_3OrMoreYears_Civilian
country/USA,1998-12,104174641,dcid:Count_Household_NonInstitutionalized
country/USA,1998-12,69116853,dcid:Count_Household_Employed_NonInstitutionalized
country/USA,1998-12,2336082,dcid:Count_Household_Unemployed_NonInstitutionalized
country/USA,1998-12,32206410,dcid:Count_Household_NotInLaborForce_NonInstitutionalized
country/USA,1998-12,18080409,dcid:Count_Household_HouseholderEducationalAttainmentNoDiploma_NonInstitutionalized
country/USA,1998-12,32580534,dcid:Count_Household_HouseholderEducationalAttainmentHighSchoolGraduate_NonInstitutionalized
country/USA,1998-12,26989220,dcid:Count_Household_HouseholderEducationalAttainmentSomeCollegeOrAssociatesDegree_NonInstitutionalized
country/USA,1998-12,26524478,dcid:Count_Household_HouseholderEducationalAttainmentCollegeGraduate_NonInstitutionalized
country/USA,1998-12,60138023,dcid:Count_Household_Male_NonInstitutionalized
country/USA,1998-12,44036618,dcid:Count_Household_Female_NonInstitutionalized
country/USA,1998-12,78791846,dcid:Count_Household_HouseholderRaceWhiteAloneNotHispanicOrLatino_NonInstitutionalized
country/USA,1998-12,12447727,dcid:Count_Household_HouseholderRaceBlackOrAfricanAmericanAlone_NonInstitutionalized
country/USA,1998-12,8964828,dcid:Count_Household_HispanicOrLatino_NonInstitutionalized
country/USA,1998-12,3181099,dcid:Count_Household_HouseholderRaceAsian_NonInstitutionalized
country/USA,1998-12,789142,dcid:Count_Household_HouseholderRaceAmericanIndianOrAlaskaNative_NonInstitutionalized
country/USA,1998-12,20263377,dcid:Count_Household_NonInstitutionalized_Rural
country/USA,1998-12,83651922,dcid:Count_Household_NonInstitutionalized_Urban
country/USA,1998-12,259342,dcid:Count_Household_NonInstitutionalized_UnknownPlaceOfResidence
country/USA,1998-12,75199428,dcid:Count_Household_NonInstitutionalized_NotEnrolledInSchool
country/USA,1998-12,28975213,dcid:Count_Household_NonInstitutionalized_EnrolledInSchool
country/USA,1998-12,85304356,dcid:Count_Household_NonInstitutionalized_Nonveteran
country/USA,1998-12,18290905,dcid:Count_Household_NonInstitutionalized_Veteran
geoId/01,1998-12,1688438,dcid:Count_Household_NonInstitutionalized
geoId/02,1998-12,222611,dcid:Count_Household_NonInstitutionalized
geoId/04,1998-12,1764439,dcid:Count_Household_NonInstitutionalized
geoId/05,1998-12,1030387,dcid:Count_Household_NonInstitutionalized
geoId/06,1998-12,11814611,dcid:Count_Household_NonInstitutionalized
geoId/08,1998-12,1572832,dcid:Count_Household_NonInstitutionalized
geoId/09,1998-12,1254539,dcid:Count_Household_NonInstitutionalized
geoId/10,1998-12,292247,dcid:Count_Household_NonInstitutionalized
geoId/11,1998-12,235068,dcid:Count_Household_NonInstitutionalized
geoId/12,1998-12,6047390,dcid:Count_Household_NonInstitutionalized
geoId/13,1998-12,2951817,dcid:Count_Household_NonInstitutionalized
geoId/15,1998-12,417473,dcid:Count_Household_NonInstitutionalized
geoId/16,1998-12,445591,dcid:Count_Household_NonInstitutionalized
geoId/17,1998-12,4508956,dcid:Count_Household_NonInstitutionalized
geoId/18,1998-12,2337591,dcid:Count_Household_NonInstitutionalized
geoId/19,1998-12,1161753,dcid:Count_Household_NonInstitutionalized
geoId/20,1998-12,1057912,dcid:Count_Household_NonInstitutionalized
geoId/21,1998-12,1600328,dcid:Count_Household_NonInstitutionalized
geoId/22,1998-12,1607131,dcid:Count_Household_NonInstitutionalized
geoId/23,1998-12,519433,dcid:Count_Household_NonInstitutionalized
geoId/24,1998-12,2108180,dcid:Count_Household_NonInstitutionalized
geoId/25,1998-12,2406815,dcid:Count_Household_NonInstitutionalized
geoId/26,1998-12,3794831,dcid:Count_Household_NonInstitutionalized
geoId/27,1998-12,1865172,dcid:Count_Household_NonInstitutionalized
geoId/28,1998-12,1087393,dcid:Count_Household_NonInstitutionalized
geoId/29,1998-12,2202645,dcid:Count_Household_NonInstitutionalized
geoId/30,1998-12,353818,dcid:Count_Household_NonInstitutionalized
geoId/31,1998-12,658708,dcid:Count_Household_NonInstitutionalized
geoId/32,1998-12,667406,dcid:Count_Household_NonInstitutionalized
geoId/33,1998-12,453179,dcid:Count_Household_NonInstitutionalized
geoId/34,1998-12,2936614,dcid:Count_Household_NonInstitutionalized
geoId/35,1998-12,652882,dcid:Count_Household_NonInstitutionalized
geoId/36,1998-12,6986513,dcid:Count_Household_NonInstitutionalized
geoId/37,1998-12,2956634,dcid:Count_Household_NonInstitutionalized
geoId/38,1998-12,248322,dcid:Count_Household_NonInstitutionalized
geoId/39,1998-12,4491630,dcid:Count_Household_NonInstitutionalized
geoId/40,1998-12,1308497,dcid:Count_Household_NonInstitutionalized
geoId/41,1998-12,1313233,dcid:Count_Household_NonInstitutionalized
geoId/42,1998-12,4595305,dcid:Count_Household_NonInstitutionalized
geoId/44,1998-12,374914,dcid:Count_Household_NonInstitutionalized
geoId/45,1998-12,1493081,dcid:Count_Household_NonInstitutionalized
geoId/46,1998-12,280994,dcid:Count_Household_NonInstitutionalized
geoId/47,1998-12,2230004,dcid:Count_Household_NonInstitutionalized
geoId/48,1998-12,7339846,dcid:Count_Household_NonInstitutionalized
geoId/49,1998-12,677519,dcid:Count_Household_NonInstitutionalized
geoId/50,1998-12,240669,dcid:Count_Household_NonInstitutionalized
geoId/51,1998-12,2687098,dcid:Count_Household_NonInstitutionalized
geoId/53,1998-12,2252857,dcid:Count_Household_NonInstitutionalized
geoId/54,1998-12,751793,dcid:Count_Household_NonInstitutionalized
geoId/55,1998-12,2042075,dcid:Count_Household_NonInstitutionalized
geoId/56,1998-12,185468,dcid:Count_Household_NonInstitutionalized
country/USA,1998-12,24780653,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
country/USA,1998-12,24780653,dcid:Count_Person_Civilian_Employed_InternetUsageAtWork_IsInternetUser
country/USA,1998-12,0,dcid:Count_Person_Civilian_Unemployed_InternetUsageAtWork_IsInternetUser
country/USA,1998-12,0,dcid:Count_Person_Civilian_NotInLaborForce_InternetUsageAtWork_IsInternetUser
country/USA,1998-12,372491,dcid:Count_Person_Civilian_EducationalAttainmentNoDiploma_InternetUsageAtWork_IsInternetUser
country/USA,1998-12,3578606,dcid:Count_Person_Civilian_EducationalAttainmentHighSchoolGraduate_InternetUsageAtWork_IsInternetUser
country/USA,1998-12,6597272,dcid:Count_Person_Civilian_EducationalAttainmentSomeCollegeOrAssociatesDegree_InternetUsageAtWork_IsInternetUser
country/USA,1998-12,14232285,dcid:Count_Person_Civilian_EducationalAttainmentCollegeGraduate_InternetUsageAtWork_IsInternetUser
country/USA,1998-12,13490849,dcid:Count_Person_15OrMoreYears_Civilian_Male_InternetUsageAtWork_IsInternetUser
country/USA,1998-12,11289804,dcid:Count_Person_15OrMoreYears_Civilian_Female_InternetUsageAtWork_IsInternetUser
country/USA,1998-12,20470472,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser_WhiteAloneNotHispanicOrLatino
country/USA,1998-12,1966908,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser_BlackOrAfricanAmericanAlone
country/USA,1998-12,1144634,dcid:Count_Person_15OrMoreYears_Civilian_HispanicOrLatino_InternetUsageAtWork_IsInternetUser
country/USA,1998-12,1061533,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser_Asian
country/USA,1998-12,137105,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser_AmericanIndianOrAlaskaNative
country/USA,1998-12,3173660,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser_Rural
country/USA,1998-12,21570762,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser_Urban
country/USA,1998-12,36231,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser_UnknownPlaceOfResidence
country/USA,1998-12,16970261,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser_NotEnrolledInSchool
country/USA,1998-12,7810392,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser_EnrolledInSchool
country/USA,1998-12,21968264,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser_Nonveteran
country/USA,1998-12,2792788,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser_Veteran
geoId/01,1998-12,349039,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/02,1998-12,75473,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/04,1998-12,436936,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/05,1998-12,187765,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/06,1998-12,3043617,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/08,1998-12,510768,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/09,1998-12,319945,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/10,1998-12,70955,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/11,1998-12,102762,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/12,1998-12,1111718,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/13,1998-12,697995,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/15,1998-12,84340,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/16,1998-12,131142,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/17,1998-12,1187547,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/18,1998-12,482196,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
