observationAbout,observationDate,value,variableMeasured,unit,scalingFactor
country/IRL,1981,295433,dcid:Count_Person_15To24Years_Female,,
country/IRL,1981,837764,dcid:Count_Person_25To44Years,,
country/IRL,1981,427271,dcid:Count_Person_25To44Years_Male,,
country/IRL,1981,410493,dcid:Count_Person_25To44Years_Female,,
country/IRL,1981,590402,dcid:Count_Person_45To64Years,,
country/IRL,1981,294368,dcid:Count_Person_45To64Years_Male,,
country/IRL,1981,296034,dcid:Count_Person_45To64Years_Female,,
country/IRL,1981,368954,dcid:Count_Person_65OrMoreYears,,
country/IRL,1981,165183,dcid:Count_Person_65OrMoreYears_Male,,
country/IRL,1981,203771,dcid:Count_Person_65OrMoreYears_Female,,
country/IRL,1986,3540643,dcid:Count_Person,,
country/IRL,1986,1769690,dcid:Count_Person_Male,,
country/IRL,1986,1770953,dcid:Count_Person_Female,,
country/IRL,1986,1024701,dcid:Count_Person_0To14Years,,
country/IRL,1986,525646,dcid:Count_Person_0To14Years_Male,,
country/IRL,1986,499055,dcid:Count_Person_0To14Years_Female,,
country/IRL,1986,617524,dcid:Count_Person_15To24Years,,
country/IRL,1986,313999,dcid:Count_Person_15To24Years_Male,,
country/IRL,1986,303525,dcid:Count_Person_15To24Years_Female,,
country/IRL,1986,922619,dcid:Count_Person_25To44Years,,
country/IRL,1986,465656,dcid:Count_Person_25To44Years_Male,,
country/IRL,1986,456963,dcid:Count_Person_25To44Years_Female,,
country/IRL,1986,591444,dcid:Count_Person_45To64Years,,
country/IRL,1986,295658,dcid:Count_Person_45To64Years_Male,,
country/IRL,1986,295786,dcid:Count_Person_45To64Years_Female,,
country/IRL,1986,384355,dcid:Count_Person_65OrMoreYears,,
country/IRL,1986,168731,dcid:Count_Person_65OrMoreYears_Male,,
country/IRL,1986,215624,dcid:Count_Person_65OrMoreYears_Female,,
country/IRL,1991,3525719,dcid:Count_Person,,
country/IRL,1991,1753418,dcid:Count_Person_Male,,
country/IRL,1991,1772301,dcid:Count_Person_Female,,
country/IRL,1991,940574,dcid:Count_Person_0To14Years,,
country/IRL,1991,482838,dcid:Count_Person_0To14Years_Male,,
country/IRL,1991,457736,dcid:Count_Person_0To14Years_Female,,
country/IRL,1991,601598,dcid:Count_Person_15To24Years,,
country/IRL,1991,307887,dcid:Count_Person_15To24Years_Male,,
country/IRL,1991,293711,dcid:Count_Person_15To24Years_Female,,
country/IRL,1991,958964,dcid:Count_Person_25To44Years,,
country/IRL,1991,476408,dcid:Count_Person_25To44Years_Male,,
country/IRL,1991,482556,dcid:Count_Person_25To44Years_Female,,
country/IRL,1991,621683,dcid:Count_Person_45To64Years,,
country/IRL,1991,312560,dcid:Count_Person_45To64Years_Male,,
country/IRL,1991,309123,dcid:Count_Person_45To64Years_Female,,
country/IRL,1991,402900,dcid:Count_Person_65OrMoreYears,,
country/IRL,1991,173725,dcid:Count_Person_65OrMoreYears_Male,,
country/IRL,1991,229175,dcid:Count_Person_65OrMoreYears_Female,,
country/IRL,1996,3626087,dcid:Count_Person,,
country/IRL,1996,1800232,dcid:Count_Person_Male,,
country/IRL,1996,1825855,dcid:Count_Person_Female,,
country/IRL,1996,859424,dcid:Count_Person_0To14Years,,
country/IRL,1996,441452,dcid:Count_Person_0To14Years_Male,,
country/IRL,1996,417972,dcid:Count_Person_0To14Years_Female,,
country/IRL,1996,632890,dcid:Count_Person_15To24Years,,
country/IRL,1996,323093,dcid:Count_Person_15To24Years_Male,,
country/IRL,1996,309797,dcid:Count_Person_15To24Years_Female,,
country/IRL,1996,1016091,dcid:Count_Person_25To44Years,,
country/IRL,1996,503302,dcid:Count_Person_25To44Years_Male,,
country/IRL,1996,512789,dcid:Count_Person_25To44Years_Female,,
country/IRL,1996,703800,dcid:Count_Person_45To64Years,,
country/IRL,1996,355133,dcid:Count_Person_45To64Years_Male,,
country/IRL,1996,348667,dcid:Count_Person_45To64Years_Female,,
country/IRL,1996,413882,dcid:Count_Person_65OrMoreYears,,
country/IRL,1996,177252,dcid:Count_Person_65OrMoreYears_Male,,
country/IRL,1996,236630,dcid:Count_Person_65OrMoreYears_Female,,
country/IRL,2002,3917203,dcid:Count_Person,,
country/IRL,2002,1946164,dcid:Count_Person_Male,,
country/IRL,2002,1971039,dcid:Count_Person_Female,,
country/IRL,2002,827428,dcid:Count_Person_0To14Years,,
country/IRL,2002,424044,dcid:Count_Person_0To14Years_Male,,
country/IRL,2002,403384,dcid:Count_Person_0To14Years_Female,,
country/IRL,2002,641522,dcid:Count_Person_15To24Years,,
country/IRL,2002,325705,dcid:Count_Person_15To24Years_Male,,
country/IRL,2002,315817,dcid:Count_Person_15To24Years_Female,,
country/IRL,2002,1180259,dcid:Count_Person_25To44Years,,
country/IRL,2002,588308,dcid:Count_Person_25To44Years_Male,,
country/IRL,2002,591951,dcid:Count_Person_25To44Years_Female,,
country/IRL,2002,831993,dcid:Count_Person_45To64Years,,
country/IRL,2002,418952,dcid:Count_Person_45To64Years_Male,,
country/IRL,2002,413041,dcid:Count_Person_45To64Years_Female,,
country/IRL,2002,436001,dcid:Count_Person_65OrMoreYears,,
country/IRL,2002,189155,dcid:Count_Person_65OrMoreYears_Male,,
country/IRL,2002,246846,dcid:Count_Person_65OrMoreYears_Female,,
country/IRL,2006,4239848,dcid:Count_Person,,
country/IRL,2006,2121171,dcid:Count_Person_Male,,
country/IRL,2006,2118677,dcid:Count_Person_Female,,
country/IRL,2006,864449,dcid:Count_Person_0To14Years,,
country/IRL,2006,443044,dcid:Count_Person_0To14Years_Male,,
country/IRL,2006,421405,dcid:Count_Person_0To14Years_Female,,
country/IRL,2006,632732,dcid:Count_Person_15To24Years,,
country/IRL,2006,321007,dcid:Count_Person_15To24Years_Male,,
country/IRL,2006,311725,dcid:Count_Person_15To24Years_Female,,
country/IRL,2006,1345873,dcid:Count_Person_25To44Years,,
country/IRL,2006,681988,dcid:Count_Person_25To44Years_Male,,
country/IRL,2006,663885,dcid:Count_Person_25To44Years_Female,,
country/IRL,2006,928868,dcid:Count_Person_45To64Years,,
country/IRL,2006,468037,dcid:Count_Person_45To64Years_Male,,
country/IRL,2006,460831,dcid:Count_Person_45To64Years_Female,,
country/IRL,2006,467926,dcid:Count_Person_65OrMoreYears,,
country/IRL,2006,207095,dcid:Count_Person_65OrMoreYears_Male,,
country/IRL,2006,260831,dcid:Count_Person_65OrMoreYears_Female,,
country/IRL,2011,4588252,dcid:Count_Person,,
country/IRL,2011,2272699,dcid:Count_Person_Male,,
country/IRL,2011,2315553,dcid:Count_Person_Female,,
country/IRL,2011,979590,dcid:Count_Person_0To14Years,,
country/IRL,2011,501189,dcid:Count_Person_0To14Years_Male,,
country/IRL,2011,478401,dcid:Count_Person_0To14Years_Female,,
country/IRL,2011,580250,dcid:Count_Person_15To24Years,,
country/IRL,2011,290898,dcid:Count_Person_15To24Years_Male,,
country/IRL,2011,289352,dcid:Count_Person_15To24Years_Female,,
country/IRL,2011,1450140,dcid:Count_Person_25To44Years,,
country/IRL,2011,717055,dcid:Count_Person_25To44Years_Male,,
country/IRL,2011,733085,dcid:Count_Person_25To44Years_Female,,
country/IRL,2011,1042879,dcid:Count_Person_45To64Years,,
country/IRL,2011,520243,dcid:Count_Person_45To64Years_Male,,
country/IRL,2011,522636,dcid:Count_Person_45To64Years_Female,,
country/IRL,2011,535393,dcid:Count_Person_65OrMoreYears,,
country/IRL,2011,243314,dcid:Count_Person_65OrMoreYears_Male,,
country/IRL,2011,292079,dcid:Count_Person_65OrMoreYears_Female,,
country/IRL,2016,4761865,dcid:Count_Person,,
country/IRL,2016,2354428,dcid:Count_Person_Male,,
country/IRL,2016,2407437,dcid:Count_Person_Female,,
country/IRL,2016,1006552,dcid:Count_Person_0To14Years,,
country/IRL,2016,514579,dcid:Count_Person_0To14Years_Male,,
country/IRL,2016,491973,dcid:Count_Person_0To14Years_Female,,
country/IRL,2016,576452,dcid:Count_Person_15To24Years,,
country/IRL,2016,292492,dcid:Count_Person_15To24Years_Male,,
country/IRL,2016,283960,dcid:Count_Person_15To24Years_Female,,
country/IRL,2016,1406291,dcid:Count_Person_25To44Years,,
country/IRL,2016,686928,dcid:Count_Person_25To44Years_Male,,
country/IRL,2016,719363,dcid:Count_Person_25To44Years_Female,,
country/IRL,2016,1135003,dcid:Count_Person_45To64Years,,
country/IRL,2016,563592,dcid:Count_Person_45To64Years_Male,,
country/IRL,2016,571411,dcid:Count_Person_45To64Years_Female,,
country/IRL,2016,637567,dcid:Count_Person_65OrMoreYears,,
country/IRL,2016,296837,dcid:Count_Person_65OrMoreYears_Male,,
country/IRL,2016,340730,dcid:Count_Person_65OrMoreYears_Female,,
country/IRL,2022,5149139,dcid:Count_Person,,
country/IRL,2022,2544549,dcid:Count_Person_Male,,
country/IRL,2022,2604590,dcid:Count_Person_Female,,
country/IRL,2022,1012287,dcid:Count_Person_0To14Years,,
country/IRL,2022,517992,dcid:Count_Person_0To14Years_Male,,
country/IRL,2022,494295,dcid:Count_Person_0To14Years_Female,,
country/IRL,2022,644771,dcid:Count_Person_15To24Years,,
country/IRL,2022,327788,dcid:Count_Person_15To24Years_Male,,
country/IRL,2022,316983,dcid:Count_Person_15To24Years_Female,,
country/IRL,2022,1422424,dcid:Count_Person_25To44Years,,
country/IRL,2022,691688,dcid:Count_Person_25To44Years_Male,,
country/IRL,2022,730736,dcid:Count_Person_25To44Years_Female,,
country/IRL,2022,1293342,dcid:Count_Person_45To64Years,,
country/IRL,2022,641497,dcid:Count_Person_45To64Years_Male,,
country/IRL,2022,651845,dcid:Count_Person_45To64Years_Female,,
country/IRL,2022,776315,dcid:Count_Person_65OrMoreYears,,
country/IRL,2022,365584,dcid:Count_Person_65OrMoreYears_Male,,
country/IRL,2022,410731,dcid:Count_Person_65OrMoreYears_Female,,
