observationAbout,observationDate,value,variableMeasured,unit,scalingFactor
country/IRL,1959,55,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,1959,17,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,1960,84,dcid:Count_MortalityEvent_Suicide,,
country/IRL,1960,59,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,1960,25,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,1961,89,dcid:Count_MortalityEvent_Suicide,,
country/IRL,1961,70,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,1961,19,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,1962,52,dcid:Count_MortalityEvent_Suicide,,
country/IRL,1962,41,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,1962,11,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,1963,70,dcid:Count_MortalityEvent_Suicide,,
country/IRL,1963,53,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,1963,17,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,1964,58,dcid:Count_MortalityEvent_Suicide,,
country/IRL,1964,48,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,1964,10,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,1965,51,dcid:Count_MortalityEvent_Suicide,,
country/IRL,1965,44,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,1965,7,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,1966,69,dcid:Count_MortalityEvent_Suicide,,
country/IRL,1966,52,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,1966,17,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,1967,72,dcid:Count_MortalityEvent_Suicide,,
country/IRL,1967,54,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,1967,18,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,1968,71,dcid:Count_MortalityEvent_Suicide,,
country/IRL,1968,56,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,1968,15,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,1969,52,dcid:Count_MortalityEvent_Suicide,,
country/IRL,1969,38,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,1969,14,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,1970,52,dcid:Count_MortalityEvent_Suicide,,
country/IRL,1970,44,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,1970,8,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,1971,81,dcid:Count_MortalityEvent_Suicide,,
country/IRL,1971,59,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,1971,22,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,1972,90,dcid:Count_MortalityEvent_Suicide,,
country/IRL,1972,65,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,1972,25,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,1973,105,dcid:Count_MortalityEvent_Suicide,,
country/IRL,1973,76,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,1973,29,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,1974,118,dcid:Count_MortalityEvent_Suicide,,
country/IRL,1974,92,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,1974,26,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,1975,148,dcid:Count_MortalityEvent_Suicide,,
country/IRL,1975,104,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,1975,44,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,1976,183,dcid:Count_MortalityEvent_Suicide,,
country/IRL,1976,129,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,1976,54,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,1977,151,dcid:Count_MortalityEvent_Suicide,,
country/IRL,1977,98,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,1977,53,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,1978,163,dcid:Count_MortalityEvent_Suicide,,
country/IRL,1978,106,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,1978,57,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,1979,193,dcid:Count_MortalityEvent_Suicide,,
country/IRL,1979,145,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,1979,48,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,1980,216,dcid:Count_MortalityEvent_Suicide,,
country/IRL,1980,143,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,1980,73,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,1981,223,dcid:Count_MortalityEvent_Suicide,,
country/IRL,1981,158,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,1981,65,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,1982,241,dcid:Count_MortalityEvent_Suicide,,
country/IRL,1982,178,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,1982,63,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,1983,282,dcid:Count_MortalityEvent_Suicide,,
country/IRL,1983,202,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,1983,80,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,1984,232,dcid:Count_MortalityEvent_Suicide,,
country/IRL,1984,164,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,1984,68,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,1985,276,dcid:Count_MortalityEvent_Suicide,,
country/IRL,1985,216,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,1985,60,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,1986,283,dcid:Count_MortalityEvent_Suicide,,
country/IRL,1986,217,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,1986,66,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,1987,245,dcid:Count_MortalityEvent_Suicide,,
country/IRL,1987,185,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,1987,60,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,1988,266,dcid:Count_MortalityEvent_Suicide,,
country/IRL,1988,195,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,1988,71,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,1989,278,dcid:Count_MortalityEvent_Suicide,,
country/IRL,1989,213,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,1989,65,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,1990,334,dcid:Count_MortalityEvent_Suicide,,
country/IRL,1990,251,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,1990,83,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,1991,346,dcid:Count_MortalityEvent_Suicide,,
country/IRL,1991,283,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,1991,63,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,1992,363,dcid:Count_MortalityEvent_Suicide,,
country/IRL,1992,304,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,1992,59,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,1993,327,dcid:Count_MortalityEvent_Suicide,,
country/IRL,1993,260,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,1993,67,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,1994,395,dcid:Count_MortalityEvent_Suicide,,
country/IRL,1994,305,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,1994,90,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,1995,404,dcid:Count_MortalityEvent_Suicide,,
country/IRL,1995,321,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,1995,83,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,1996,409,dcid:Count_MortalityEvent_Suicide,,
country/IRL,1996,345,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,1996,64,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,1997,478,dcid:Count_MortalityEvent_Suicide,,
country/IRL,1997,386,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,1997,92,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,1998,514,dcid:Count_MortalityEvent_Suicide,,
country/IRL,1998,433,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,1998,81,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,1999,455,dcid:Count_MortalityEvent_Suicide,,
country/IRL,1999,358,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,1999,97,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,2000,486,dcid:Count_MortalityEvent_Suicide,,
country/IRL,2000,395,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,2000,91,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,2001,519,dcid:Count_MortalityEvent_Suicide,,
country/IRL,2001,429,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,2001,90,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,2002,478,dcid:Count_MortalityEvent_Suicide,,
country/IRL,2002,387,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,2002,91,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,2003,497,dcid:Count_MortalityEvent_Suicide,,
country/IRL,2003,386,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,2003,111,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,2004,493,dcid:Count_MortalityEvent_Suicide,,
country/IRL,2004,406,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,2004,87,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,2005,481,dcid:Count_MortalityEvent_Suicide,,
country/IRL,2005,382,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,2005,99,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,2006,460,dcid:Count_MortalityEvent_Suicide,,
country/IRL,2006,379,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,2006,81,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,2007,458,dcid:Count_MortalityEvent_Suicide,,
country/IRL,2007,362,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,2007,96,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,2008,506,dcid:Count_MortalityEvent_Suicide,,
country/IRL,2008,386,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,2008,120,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,2009,552,dcid:Count_MortalityEvent_Suicide,,
country/IRL,2009,443,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,2009,109,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,2010,495,dcid:Count_MortalityEvent_Suicide,,
country/IRL,2010,405,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,2010,90,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,2011,554,dcid:Count_MortalityEvent_Suicide,,
country/IRL,2011,458,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,2011,96,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,2012,541,dcid:Count_MortalityEvent_Suicide,,
country/IRL,2012,445,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,2012,96,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,2013,487,dcid:Count_MortalityEvent_Suicide,,
country/IRL,2013,391,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,2013,96,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,2014,486,dcid:Count_MortalityEvent_Suicide,,
country/IRL,2014,399,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,2014,87,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,2015,425,dcid:Count_MortalityEvent_Suicide,,
country/IRL,2015,335,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,2015,90,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,2016,437,dcid:Count_MortalityEvent_Suicide,,
country/IRL,2016,350,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,2016,87,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,2017,383,dcid:Count_MortalityEvent_Suicide,,
country/IRL,2017,310,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,2017,73,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,2018,437,dcid:Count_MortalityEvent_Suicide,,
country/IRL,2018,327,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,2018,110,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,2019,390,dcid:Count_MortalityEvent_Suicide,,
country/IRL,2019,300,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,2019,90,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,2020,340,dcid:Count_MortalityEvent_Suicide,,
country/IRL,2020,259,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,2020,81,dcid:Count_MortalityEvent_Suicide_Female,,
country/IRL,2021,399,dcid:Count_MortalityEvent_Suicide,,
country/IRL,2021,302,dcid:Count_MortalityEvent_Suicide_Male,,
country/IRL,2021,97,dcid:Count_MortalityEvent_Suicide_Female,,
