T24,Land,,,,,
202,Sub-Saharan Africa,2010,Forest cover (% of total land area),29.9,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
202,Sub-Saharan Africa,2010,Important sites for terrestrial biodiversity protected (% of total sites protected),40.62,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
202,Sub-Saharan Africa,2021,Land area (thousand hectares),"2,204,932",Calculated by the UN Statistics Division.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
202,Sub-Saharan Africa,2021,Arable land (thousand hectares),"209,765",Calculated by the UN Statistics Division.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
202,Sub-Saharan Africa,2021,Permanent crops (thousand hectares),"33,441",Calculated by the UN Statistics Division.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
202,Sub-Saharan Africa,2021,Forest cover (thousand hectares),"605,112",Calculated by the UN Statistics Division.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
202,Sub-Saharan Africa,2021,Arable land (% of total land area),9.5,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
202,Sub-Saharan Africa,2021,Permanent crops (% of total land area),1.5,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
202,Sub-Saharan Africa,2021,Forest cover (% of total land area),27.4,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
202,Sub-Saharan Africa,2021,Important sites for terrestrial biodiversity protected (% of total sites protected),44.77,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
202,Sub-Saharan Africa,2023,Important sites for terrestrial biodiversity protected (% of total sites protected),44.78,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
14,Eastern Africa,2005,Land area (thousand hectares),"620,491",Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
14,Eastern Africa,2005,Arable land (thousand hectares),"55,515",Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
14,Eastern Africa,2005,Permanent crops (thousand hectares),"6,970",Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
14,Eastern Africa,2005,Forest cover (thousand hectares),"206,408",Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
14,Eastern Africa,2005,Arable land (% of total land area),8.9,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
14,Eastern Africa,2005,Permanent crops (% of total land area),1.1,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
14,Eastern Africa,2005,Forest cover (% of total land area),33.3,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
14,Eastern Africa,2010,Land area (thousand hectares),"620,563",Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
14,Eastern Africa,2010,Arable land (thousand hectares),"62,177",Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
14,Eastern Africa,2010,Permanent crops (thousand hectares),"7,511",Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
14,Eastern Africa,2010,Forest cover (thousand hectares),"201,429",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
14,Eastern Africa,2010,Arable land (% of total land area),10.0,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
14,Eastern Africa,2010,Permanent crops (% of total land area),1.2,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
14,Eastern Africa,2010,Forest cover (% of total land area),32.5,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
14,Eastern Africa,2021,Land area (thousand hectares),"683,777",Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
14,Eastern Africa,2021,Arable land (thousand hectares),"69,884",Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
14,Eastern Africa,2021,Permanent crops (thousand hectares),"9,230",Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
14,Eastern Africa,2021,Forest cover (thousand hectares),"196,210",Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
14,Eastern Africa,2021,Arable land (% of total land area),10.2,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
14,Eastern Africa,2021,Permanent crops (% of total land area),1.3,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
14,Eastern Africa,2021,Forest cover (% of total land area),28.7,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
17,Middle Africa,2005,Land area (thousand hectares),"649,682",Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
17,Middle Africa,2005,Arable land (thousand hectares),"22,591",Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
17,Middle Africa,2005,Permanent crops (thousand hectares),"2,632",Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
17,Middle Africa,2005,Forest cover (thousand hectares),"313,853",Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
17,Middle Africa,2005,Arable land (% of total land area),3.5,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
17,Middle Africa,2005,Permanent crops (% of total land area),0.4,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
17,Middle Africa,2005,Forest cover (% of total land area),48.3,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
17,Middle Africa,2010,Land area (thousand hectares),"649,682",Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
17,Middle Africa,2010,Arable land (thousand hectares),"26,443",Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
17,Middle Africa,2010,Permanent crops (thousand hectares),"3,276",Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
17,Middle Africa,2010,Forest cover (thousand hectares),"306,675",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
17,Middle Africa,2010,Arable land (% of total land area),4.1,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
17,Middle Africa,2010,Permanent crops (% of total land area),0.5,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
17,Middle Africa,2010,Forest cover (% of total land area),47.2,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
17,Middle Africa,2021,Land area (thousand hectares),"649,682",Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
17,Middle Africa,2021,Arable land (thousand hectares),"33,285",Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
17,Middle Africa,2021,Permanent crops (thousand hectares),"4,426",Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
17,Middle Africa,2021,Forest cover (thousand hectares),"285,806",Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
17,Middle Africa,2021,Arable land (% of total land area),5.1,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
17,Middle Africa,2021,Permanent crops (% of total land area),0.7,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
17,Middle Africa,2021,Forest cover (% of total land area),44.0,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
18,Southern Africa,2005,Land area (thousand hectares),"265,067",Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
18,Southern Africa,2005,Arable land (thousand hectares),"14,704",Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
18,Southern Africa,2005,Permanent crops (thousand hectares),406,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
18,Southern Africa,2005,Forest cover (thousand hectares),"42,843",Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
18,Southern Africa,2005,Arable land (% of total land area),5.5,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
18,Southern Africa,2005,Permanent crops (% of total land area),0.2,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
18,Southern Africa,2005,Forest cover (% of total land area),16.2,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
18,Southern Africa,2010,Land area (thousand hectares),"265,067",Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
18,Southern Africa,2010,Arable land (thousand hectares),"14,091",Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
18,Southern Africa,2010,Permanent crops (thousand hectares),461,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
18,Southern Africa,2010,Forest cover (thousand hectares),"41,721",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
18,Southern Africa,2010,Arable land (% of total land area),5.3,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
18,Southern Africa,2010,Permanent crops (% of total land area),0.2,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
18,Southern Africa,2010,Forest cover (% of total land area),15.7,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
18,Southern Africa,2021,Land area (thousand hectares),"265,067",Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
18,Southern Africa,2021,Arable land (thousand hectares),"13,666",Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
18,Southern Africa,2021,Permanent crops (thousand hectares),449,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
18,Southern Africa,2021,Forest cover (thousand hectares),"39,251",Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
18,Southern Africa,2021,Arable land (% of total land area),5.2,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
18,Southern Africa,2021,Permanent crops (% of total land area),0.2,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
18,Southern Africa,2021,Forest cover (% of total land area),14.8,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
11,Western Africa,2005,Land area (thousand hectares),"606,406",Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
11,Western Africa,2005,Arable land (thousand hectares),"80,692",Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
11,Western Africa,2005,Permanent crops (thousand hectares),"14,756",Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
11,Western Africa,2005,Forest cover (thousand hectares),"92,854",Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
11,Western Africa,2005,Arable land (% of total land area),13.3,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
