Year,StatVar,Quantity
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_ForcibleRape_IsHateCrime_AsianAlone,0
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_AggravatedAssault_IsHateCrime_AsianAlone,14
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_SimpleAssault_IsHateCrime_AsianAlone,40
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_Intimidation_IsHateCrime_AsianAlone,45
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_HumanTraffickingCommercialSexActs_IsHateCrime_AsianAlone,0
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_OtherCrimesAgainstPerson_IsHateCrime_AsianAlone,0
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_Robbery_IsHateCrime_AsianAlone,0
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_Burglary_IsHateCrime_AsianAlone,4
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_LarcenyTheft_IsHateCrime_AsianAlone,8
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_MotorVehicleTheft_IsHateCrime_AsianAlone,1
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_Arson_IsHateCrime_AsianAlone,0
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_DestructionOrDamageOrVandalismOfProperty_IsHateCrime_AsianAlone,38
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_OtherCrimesAgainstProperty_IsHateCrime_AsianAlone,0
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_CrimeAgainstSociety_IsHateCrime_AsianAlone,2
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_IsHateCrime_NativeHawaiianOrOtherPacificIslanderAlone,17
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_MurderAndNonNegligentManslaughter_IsHateCrime_NativeHawaiianOrOtherPacificIslanderAlone,0
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_ForcibleRape_IsHateCrime_NativeHawaiianOrOtherPacificIslanderAlone,0
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_AggravatedAssault_IsHateCrime_NativeHawaiianOrOtherPacificIslanderAlone,1
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_SimpleAssault_IsHateCrime_NativeHawaiianOrOtherPacificIslanderAlone,2
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_Intimidation_IsHateCrime_NativeHawaiianOrOtherPacificIslanderAlone,3
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_HumanTraffickingCommercialSexActs_IsHateCrime_NativeHawaiianOrOtherPacificIslanderAlone,1
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_OtherCrimesAgainstPerson_IsHateCrime_NativeHawaiianOrOtherPacificIslanderAlone,1
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_Robbery_IsHateCrime_NativeHawaiianOrOtherPacificIslanderAlone,1
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_Burglary_IsHateCrime_NativeHawaiianOrOtherPacificIslanderAlone,1
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_LarcenyTheft_IsHateCrime_NativeHawaiianOrOtherPacificIslanderAlone,4
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_MotorVehicleTheft_IsHateCrime_NativeHawaiianOrOtherPacificIslanderAlone,0
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_Arson_IsHateCrime_NativeHawaiianOrOtherPacificIslanderAlone,0
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_DestructionOrDamageOrVandalismOfProperty_IsHateCrime_NativeHawaiianOrOtherPacificIslanderAlone,2
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_OtherCrimesAgainstProperty_IsHateCrime_NativeHawaiianOrOtherPacificIslanderAlone,1
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_CrimeAgainstSociety_IsHateCrime_NativeHawaiianOrOtherPacificIslanderAlone,0
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_IsHateCrime_TwoOrMoreRaces,215
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_MurderAndNonNegligentManslaughter_IsHateCrime_TwoOrMoreRaces,0
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_ForcibleRape_IsHateCrime_TwoOrMoreRaces,0
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_AggravatedAssault_IsHateCrime_TwoOrMoreRaces,8
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_SimpleAssault_IsHateCrime_TwoOrMoreRaces,27
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_Intimidation_IsHateCrime_TwoOrMoreRaces,65
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_HumanTraffickingCommercialSexActs_IsHateCrime_TwoOrMoreRaces,0
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_OtherCrimesAgainstPerson_IsHateCrime_TwoOrMoreRaces,2
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_Robbery_IsHateCrime_TwoOrMoreRaces,4
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_Burglary_IsHateCrime_TwoOrMoreRaces,4
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_LarcenyTheft_IsHateCrime_TwoOrMoreRaces,1
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_MotorVehicleTheft_IsHateCrime_TwoOrMoreRaces,0
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_Arson_IsHateCrime_TwoOrMoreRaces,0
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_DestructionOrDamageOrVandalismOfProperty_IsHateCrime_TwoOrMoreRaces,102
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_OtherCrimesAgainstProperty_IsHateCrime_TwoOrMoreRaces,0
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_CrimeAgainstSociety_IsHateCrime_TwoOrMoreRaces,2
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_IsHateCrime_Arab,128
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_MurderAndNonNegligentManslaughter_IsHateCrime_Arab,0
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_ForcibleRape_IsHateCrime_Arab,1
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_AggravatedAssault_IsHateCrime_Arab,24
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_SimpleAssault_IsHateCrime_Arab,37
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_Intimidation_IsHateCrime_Arab,37
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_HumanTraffickingCommercialSexActs_IsHateCrime_Arab,0
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_OtherCrimesAgainstPerson_IsHateCrime_Arab,2
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_Robbery_IsHateCrime_Arab,2
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_Burglary_IsHateCrime_Arab,1
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_LarcenyTheft_IsHateCrime_Arab,5
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_MotorVehicleTheft_IsHateCrime_Arab,2
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_Arson_IsHateCrime_Arab,0
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_DestructionOrDamageOrVandalismOfProperty_IsHateCrime_Arab,16
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_OtherCrimesAgainstProperty_IsHateCrime_Arab,0
2017,Offense_Count_CriminalIncidents_BiasMotivationRace_CrimeAgainstSociety_IsHateCrime_Arab,1
2017,Offense_Count_CriminalIncidents_BiasMotivationEthnicity_IsHateCrime_HispanicOrLatino,525
2017,Offense_Count_CriminalIncidents_BiasMotivationEthnicity_MurderAndNonNegligentManslaughter_IsHateCrime_HispanicOrLatino,1
2017,Offense_Count_CriminalIncidents_BiasMotivationEthnicity_ForcibleRape_IsHateCrime_HispanicOrLatino,0
2017,Offense_Count_CriminalIncidents_BiasMotivationEthnicity_AggravatedAssault_IsHateCrime_HispanicOrLatino,105
2017,Offense_Count_CriminalIncidents_BiasMotivationEthnicity_SimpleAssault_IsHateCrime_HispanicOrLatino,124
2017,Offense_Count_CriminalIncidents_BiasMotivationEthnicity_Intimidation_IsHateCrime_HispanicOrLatino,167
2017,Offense_Count_CriminalIncidents_BiasMotivationEthnicity_HumanTraffickingCommercialSexActs_IsHateCrime_HispanicOrLatino,0
2017,Offense_Count_CriminalIncidents_BiasMotivationEthnicity_OtherCrimesAgainstPerson_IsHateCrime_HispanicOrLatino,0
2017,Offense_Count_CriminalIncidents_BiasMotivationEthnicity_Robbery_IsHateCrime_HispanicOrLatino,29
2017,Offense_Count_CriminalIncidents_BiasMotivationEthnicity_Burglary_IsHateCrime_HispanicOrLatino,3
2017,Offense_Count_CriminalIncidents_BiasMotivationEthnicity_LarcenyTheft_IsHateCrime_HispanicOrLatino,12
2017,Offense_Count_CriminalIncidents_BiasMotivationEthnicity_MotorVehicleTheft_IsHateCrime_HispanicOrLatino,1
2017,Offense_Count_CriminalIncidents_BiasMotivationEthnicity_Arson_IsHateCrime_HispanicOrLatino,3
2017,Offense_Count_CriminalIncidents_BiasMotivationEthnicity_DestructionOrDamageOrVandalismOfProperty_IsHateCrime_HispanicOrLatino,74
2017,Offense_Count_CriminalIncidents_BiasMotivationEthnicity_OtherCrimesAgainstProperty_IsHateCrime_HispanicOrLatino,2
2017,Offense_Count_CriminalIncidents_BiasMotivationEthnicity_CrimeAgainstSociety_IsHateCrime_HispanicOrLatino,4
2017,Offense_Count_CriminalIncidents_BiasMotivationEthnicity_IsHateCrime_NotHispanicOrLatino,312
2017,Offense_Count_CriminalIncidents_BiasMotivationEthnicity_MurderAndNonNegligentManslaughter_IsHateCrime_NotHispanicOrLatino,0
2017,Offense_Count_CriminalIncidents_BiasMotivationEthnicity_ForcibleRape_IsHateCrime_NotHispanicOrLatino,0
2017,Offense_Count_CriminalIncidents_BiasMotivationEthnicity_AggravatedAssault_IsHateCrime_NotHispanicOrLatino,38
2017,Offense_Count_CriminalIncidents_BiasMotivationEthnicity_SimpleAssault_IsHateCrime_NotHispanicOrLatino,49
2017,Offense_Count_CriminalIncidents_BiasMotivationEthnicity_Intimidation_IsHateCrime_NotHispanicOrLatino,90
2017,Offense_Count_CriminalIncidents_BiasMotivationEthnicity_HumanTraffickingCommercialSexActs_IsHateCrime_NotHispanicOrLatino,0
2017,Offense_Count_CriminalIncidents_BiasMotivationEthnicity_OtherCrimesAgainstPerson_IsHateCrime_NotHispanicOrLatino,0
2017,Offense_Count_CriminalIncidents_BiasMotivationEthnicity_Robbery_IsHateCrime_NotHispanicOrLatino,5
2017,Offense_Count_CriminalIncidents_BiasMotivationEthnicity_Burglary_IsHateCrime_NotHispanicOrLatino,5
2017,Offense_Count_CriminalIncidents_BiasMotivationEthnicity_LarcenyTheft_IsHateCrime_NotHispanicOrLatino,9
2017,Offense_Count_CriminalIncidents_BiasMotivationEthnicity_MotorVehicleTheft_IsHateCrime_NotHispanicOrLatino,1
2017,Offense_Count_CriminalIncidents_BiasMotivationEthnicity_Arson_IsHateCrime_NotHispanicOrLatino,3
2017,Offense_Count_CriminalIncidents_BiasMotivationEthnicity_DestructionOrDamageOrVandalismOfProperty_IsHateCrime_NotHispanicOrLatino,100
2017,Offense_Count_CriminalIncidents_BiasMotivationEthnicity_OtherCrimesAgainstProperty_IsHateCrime_NotHispanicOrLatino,1
2017,Offense_Count_CriminalIncidents_BiasMotivationEthnicity_CrimeAgainstSociety_IsHateCrime_NotHispanicOrLatino,11
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime,1679
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_MurderAndNonNegligentManslaughter_IsHateCrime,1
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_ForcibleRape_IsHateCrime,1
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_AggravatedAssault_IsHateCrime,55
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_SimpleAssault_IsHateCrime,184
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_Intimidation_IsHateCrime,331
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_HumanTraffickingCommercialSexActs_IsHateCrime,0
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_OtherCrimesAgainstPerson_IsHateCrime,2
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_Robbery_IsHateCrime,14
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_Burglary_IsHateCrime,35
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_LarcenyTheft_IsHateCrime,52
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_MotorVehicleTheft_IsHateCrime,3
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_Arson_IsHateCrime,8
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_DestructionOrDamageOrVandalismOfProperty_IsHateCrime,938
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_OtherCrimesAgainstProperty_IsHateCrime,24
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_CrimeAgainstSociety_IsHateCrime,31
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_Judaism,976
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_MurderAndNonNegligentManslaughter_IsHateCrime_Judaism,0
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_ForcibleRape_IsHateCrime_Judaism,0
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_AggravatedAssault_IsHateCrime_Judaism,8
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_SimpleAssault_IsHateCrime_Judaism,61
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_Intimidation_IsHateCrime_Judaism,179
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_HumanTraffickingCommercialSexActs_IsHateCrime_Judaism,0
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_OtherCrimesAgainstPerson_IsHateCrime_Judaism,0
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_Robbery_IsHateCrime_Judaism,4
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_Burglary_IsHateCrime_Judaism,11
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_LarcenyTheft_IsHateCrime_Judaism,11
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_MotorVehicleTheft_IsHateCrime_Judaism,0
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_Arson_IsHateCrime_Judaism,2
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_DestructionOrDamageOrVandalismOfProperty_IsHateCrime_Judaism,696
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_OtherCrimesAgainstProperty_IsHateCrime_Judaism,2
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_CrimeAgainstSociety_IsHateCrime_Judaism,2
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_Catholicism,75
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_MurderAndNonNegligentManslaughter_IsHateCrime_Catholicism,0
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_ForcibleRape_IsHateCrime_Catholicism,0
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_AggravatedAssault_IsHateCrime_Catholicism,1
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_SimpleAssault_IsHateCrime_Catholicism,3
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_Intimidation_IsHateCrime_Catholicism,4
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_HumanTraffickingCommercialSexActs_IsHateCrime_Catholicism,0
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_OtherCrimesAgainstPerson_IsHateCrime_Catholicism,0
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_Robbery_IsHateCrime_Catholicism,0
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_Burglary_IsHateCrime_Catholicism,1
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_LarcenyTheft_IsHateCrime_Catholicism,6
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_MotorVehicleTheft_IsHateCrime_Catholicism,1
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_Arson_IsHateCrime_Catholicism,2
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_DestructionOrDamageOrVandalismOfProperty_IsHateCrime_Catholicism,43
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_OtherCrimesAgainstProperty_IsHateCrime_Catholicism,3
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_CrimeAgainstSociety_IsHateCrime_Catholicism,11
2017,Offense_Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_Protestantism,40
