statvar,dcid
Count_Person_16OrMoreYears_EducationalAttainmentUpperSecondaryEducationOrHigher_NotInLaborForce,Count_Person_16OrMoreYears_UpperSecondaryEducationOrHigher_NotInLaborForce
Count_Person_16OrMoreYears_EducationalAttainmentUpperSecondaryEducationOrHigher_Unemployed,Count_Person_16OrMoreYears_UpperSecondaryEducationOrHigher_Unemployed
Count_Person_16OrMoreYears_EducationalAttainmentUpperSecondaryEducationOrHigher_Unemployed_AsAFractionOf_Count_Person_16OrMoreYears_UpperSecondaryEducationOrHigher,Count_Person_16OrMoreYears_UpperSecondaryEducationOrHigher_Unemployed_AsAFractionOf_Count_Person_16OrMoreYears_UpperSecondaryEducationOrHigher
Count_Person_16OrMoreYears_EducationalAttainmentUpperSecondaryEducation_Employed,Count_Person_16OrMoreYears_UpperSecondaryEducation_Employed
Count_Person_16OrMoreYears_EducationalAttainmentUpperSecondaryEducation_Employed_AsAFractionOf_Count_Person_16OrMoreYears_UpperSecondaryEducation,Count_Person_16OrMoreYears_UpperSecondaryEducation_Employed_AsAFractionOf_Count_Person_16OrMoreYears_UpperSecondaryEducation
Count_Person_16OrMoreYears_EducationalAttainmentUpperSecondaryEducation_InLaborForce,Count_Person_16OrMoreYears_UpperSecondaryEducation_InLaborForce
Count_Person_16OrMoreYears_EducationalAttainmentUpperSecondaryEducation_InLaborForce_AsAFractionOf_Count_Person_16OrMoreYears_UpperSecondaryEducation,Count_Person_16OrMoreYears_UpperSecondaryEducation_InLaborForce_AsAFractionOf_Count_Person_16OrMoreYears_UpperSecondaryEducation
Count_Person_16OrMoreYears_EducationalAttainmentUpperSecondaryEducation_NotInLaborForce,Count_Person_16OrMoreYears_UpperSecondaryEducation_NotInLaborForce
Count_Person_16OrMoreYears_EducationalAttainmentUpperSecondaryEducation_Unemployed,Count_Person_16OrMoreYears_UpperSecondaryEducation_Unemployed
Count_Person_16OrMoreYears_EducationalAttainmentUpperSecondaryEducation_Unemployed_AsAFractionOf_Count_Person_16OrMoreYears_UpperSecondaryEducation,Count_Person_16OrMoreYears_UpperSecondaryEducation_Unemployed_AsAFractionOf_Count_Person_16OrMoreYears_UpperSecondaryEducation
Count_Person_16OrMoreYears_EducationalAttainmentLowerSecondaryEducation,Count_Person_16OrMoreYears_LowerSecondaryEducation
Count_Person_16OrMoreYears_EducationalAttainmentLowerSecondaryEducation,Count_Person_16OrMoreYears_LowerSecondaryEducation
Count_Person_16OrMoreYears_EducationalAttainmentLowerSecondaryEducation,Count_Person_16OrMoreYears_LowerSecondaryEducation
Count_Person_16OrMoreYears_EducationalAttainmentNoEducation,Count_Person_16OrMoreYears_NoEducation
Count_Person_16OrMoreYears_EducationalAttainmentNoEducation,Count_Person_16OrMoreYears_NoEducation
Count_Person_16OrMoreYears_EducationalAttainmentNoEducation,Count_Person_16OrMoreYears_NoEducation
Count_Person_16OrMoreYears_EducationalAttainmentPrimaryEducation,Count_Person_16OrMoreYears_PrimaryEducation
Count_Person_16OrMoreYears_EducationalAttainmentPrimaryEducation,Count_Person_16OrMoreYears_PrimaryEducation
Count_Person_16OrMoreYears_EducationalAttainmentPrimaryEducation,Count_Person_16OrMoreYears_PrimaryEducation
Count_Person_16OrMoreYears_EducationalAttainmentUpperSecondaryEducationOrHigher,Count_Person_16OrMoreYears_UpperSecondaryEducationOrHigher
Count_Person_16OrMoreYears_EducationalAttainmentUpperSecondaryEducationOrHigher,Count_Person_16OrMoreYears_UpperSecondaryEducationOrHigher
Count_Person_16OrMoreYears_EducationalAttainmentUpperSecondaryEducationOrHigher,Count_Person_16OrMoreYears_UpperSecondaryEducationOrHigher
Count_Person_16OrMoreYears_EducationalAttainmentUpperSecondaryEducation,Count_Person_16OrMoreYears_UpperSecondaryEducation
Count_Person_16OrMoreYears_EducationalAttainmentUpperSecondaryEducation,Count_Person_16OrMoreYears_UpperSecondaryEducation
Count_Person_16OrMoreYears_EducationalAttainmentUpperSecondaryEducation,Count_Person_16OrMoreYears_UpperSecondaryEducation
